"inst_341" "inst_363" "inst_407" "inst_408" "inst_411" "inst_434" "inst_502"
"202012_s_at" 18363 3177 4526 5044 2340 5329 7331
"202013_s_at" 18026 3288 1959 3424 964 12679 20821
"202014_at" 20811 3292 14210 11030 18875 19788 20781
"202015_x_at" 13771 9931 5872 12140 5022 13180 3515
"202016_at" 18315 18961 2599 3975 5440 5706 17619
"202017_at" 8934 1047 6750 17457 549 5078 3636
"202018_s_at" 11773 13330 14622 14543 11811 11014 12833
"202019_s_at" 16084 2173 10559 1587 17805 18383 2290
"202020_s_at" 17988 20408 454 1105 17346 18067 1552
"202021_x_at" 17752 19719 10436 10284 6125 8799 18164
"202022_at" 19260 15814 4001 5707 17007 1738 15108
"202023_at" 7042 15001 8424 10006 10483 18347 17020
"202024_at" 16872 16126 4972 6502 19521 15087 18182
"202025_x_at" 4442 4895 20389 21300 14233 1794 16040
"202026_at" 18656 8486 1530 2761 17903 16605 17482
"202027_at" 17309 3464 4807 6228 394 15093 18629
"202028_s_at" 4045 6392 6260 18891 20057 1809 3384
"202029_x_at" 7765 8632 11962 9341 13190 7302 6649
"202030_at" 6397 16231 18697 6937 1716 15065 20216
"202031_s_at" 16453 19204 8062 9996 13054 9252 17253
"202032_s_at" 8713 8224 21371 21965 18379 18313 17909
"202033_s_at" 15977 18757 6916 8243 4366 15180 7992
"202034_x_at" 1714 20234 1500 9420 19441 20097 15966
"202035_s_at" 12924 10826 14796 14853 7963 11119 1786
"202036_s_at" 15399 4116 13092 11335 12513 3673 1465
"202037_s_at" 1579 3299 8149 17178 14558 1378 16431
"202038_at" 19894 17689 1327 3412 15523 9507 3607
"202039_at" 7698 4204 3853 17579 1556 4746 7025
"202040_s_at" 2050 19702 5425 5275 1790 19189 19555
"202041_s_at" 9353 15571 8652 8969 3243 16428 18506
"202042_at" 16830 8593 18696 9709 4064 15900 14300
"202043_s_at" 7346 18300 2202 3239 16769 7943 15450
"202044_at" 20847 12449 21604 20480 20900 14451 21230
"202045_s_at" 6785 2489 11477 18373 18962 1369 20578
"202046_s_at" 4011 5955 7435 19323 21468 19313 7295
"202047_s_at" 18769 15275 3696 5433 1062 2864 15265
"202048_s_at" 17760 22190 20705 6338 1117 3000 21379
"202049_s_at" 3144 6930 7177 18973 444 14785 19527
"202050_s_at" 264 19089 2784 4033 2386 2858 21129
"202051_s_at" 985 7125 5803 8401 3725 5133 5844
"202052_s_at" 7991 10426 11564 21664 8676 16341 5036
"202053_s_at" 6041 20651 21765 21500 14445 19412 3294
"202054_s_at" 18555 19643 8124 2886 1756 18217 5317
"202055_at" 6293 15800 19288 20193 16230 18194 15843
"202056_at" 7572 15883 12114 19681 19702 8026 11303
"202057_at" 5478 8183 2478 2523 2374 3174 21392
"202058_s_at" 7568 19704 6010 5244 21044 17122 7027
"202059_s_at" 2461 5736 21581 19474 21845 9171 1298
"202060_at" 18755 17797 630 1811 13095 15282 18716
"202061_s_at" 6801 5320 4025 3959 5896 5819 4830
"202062_s_at" 17058 18647 6218 6649 414 20478 21336
"202063_s_at" 13590 5578 21183 20686 10768 10712 13039
"202064_s_at" 21112 5111 9729 17467 1011 16838 21361
"202065_s_at" 20031 4140 21045 10039 896 20724 14241
"202066_at" 19926 2471 21834 21078 1268 5105 17411
"202067_s_at" 6000 6241 16569 16342 20135 14449 12965
"202068_s_at" 16971 7403 18692 20077 4735 20966 19429
"202069_s_at" 8333 9046 696 1861 19161 18264 6120
"202070_s_at" 15967 21282 8949 10419 16777 19068 15050
"202071_at" 6848 5010 19565 19527 5884 5393 14879
"202072_at" 18365 15428 21710 21827 15761 7000 22203
"202073_at" 111 2198 8242 4443 17441 18935 4487
"202074_s_at" 873 22215 6779 1741 11087 6631 3341
"202075_s_at" 12270 21498 17747 11512 18622 19981 14106
"202076_at" 6656 8357 6088 6896 240 5938 17013
"202077_at" 4260 17775 9806 3905 19038 7135 2572
"202078_at" 6688 19439 6375 9835 15772 17396 17744
"202079_s_at" 17076 15664 20870 19640 18351 3024 20344
"202080_s_at" 11377 16717 296 755 1528 19887 10378
"202081_at" 20265 18055 19093 10425 15869 18853 21315
"202082_s_at" 2469 19930 5131 1739 13817 7720 17074
"202083_s_at" 13902 13449 12962 12844 8673 3135 21634
"202084_s_at" 17104 21413 10801 9966 1524 17116 15097
"202085_at" 2112 4740 20898 17398 1149 5243 17590
"202086_at" 19876 16447 10092 5893 13397 2507 2309
"202087_s_at" 2255 2869 6755 6190 1213 2341 14974
"202088_at" 19661 3960 2601 1849 18167 5903 5734
"202089_s_at" 3191 15365 2728 1387 17501 7062 20273
"202090_s_at" 3777 19823 1667 6010 5219 3465 6434
"202091_at" 4427 19825 4044 3661 13514 4420 19194
"202092_s_at" 16447 15845 11776 18346 13747 8565 4357
"202093_s_at" 21327 18350 1150 7398 16977 6545 6947
"202094_at" 1170 6686 6360 2669 16095 2726 21312
"202095_s_at" 21397 20968 6999 7247 14708 16576 19976
"202096_s_at" 8137 16923 9662 17717 4574 16256 19074
"202097_at" 3038 17813 3679 7715 18475 18619 16331
"202098_s_at" 5925 15315 11499 17231 2776 17223 17975
"202099_s_at" 5400 1274 11899 17294 20172 17374 16684
"202100_at" 6913 2726 1415 2229 1228 7821 16029
"202101_s_at" 1183 15565 1060 669 16149 8716 351
"202102_s_at" 4948 6650 12053 19142 4865 20335 15185
"202103_at" 19554 16993 3233 1226 14588 19087 14407
"202104_s_at" 21649 20999 7580 10364 20610 5790 3505
"202105_at" 6306 5421 20444 19046 1126 6084 19839
"202106_at" 1463 6974 3704 10392 19561 16624 20580
"202107_s_at" 6067 15922 10985 18946 5146 6735 3855
"202108_at" 8662 4528 21579 18071 2609 15493 15598
"202109_at" 17303 3407 12117 10030 17497 19551 6994
"202110_at" 19748 18505 6965 7498 4736 17876 16207
"202111_at" 17706 326 10725 21340 33 8220 18602
"202112_at" 15005 10107 17269 14627 22088 13891 11669
"202113_s_at" 7691 4300 4754 5946 14577 9501 5418
"202114_at" 20507 4536 2759 3180 3716 17522 6856
"202115_s_at" 5977 17612 6539 7604 14354 18204 17514
"202116_at" 1501 16596 9470 20446 13082 21765 645
"202117_at" 17766 17694 9147 17844 18474 15355 16998
"202118_s_at" 7020 15993 5510 4026 2210 20623 19594
"202119_s_at" 19912 3770 5596 6306 894 16785 7690
"202120_x_at" 8397 6141 9874 10289 5779 18167 14372
"202121_s_at" 16589 15771 9443 7619 3375 14806 6423
"202122_s_at" 15969 6968 1458 1431 5550 4614 21321
"202123_s_at" 4986 16155 11683 19888 2484 6305 6092
"202124_s_at" 3465 8759 1851 3849 16320 19382 14872
"202125_s_at" 19510 7984 8304 17671 2841 835 18533
"202126_at" 7393 16149 6346 4885 16256 20915 14696
"202127_at" 16346 5221 5279 3554 17753 8347 5568
"202128_at" 9346 5990 19836 17652 15337 15618 4199
"202129_s_at" 4422 2939 7703 6084 6219 17559 14979
"202130_at" 20121 18455 4804 5656 2891 15243 5751
"202131_s_at" 22253 20118 3471 3263 5163 22106 3492
"202132_at" 3071 5774 6428 7039 4459 7476 4389
"202133_at" 220 12777 4320 4143 9032 21374 17837
"202134_s_at" 71 10065 2199 2833 8904 19880 16711
"202135_s_at" 2484 4428 5163 8929 19635 3242 4526
"202136_at" 17593 4864 21687 16943 5206 18372 14965
"202137_s_at" 17982 16570 3568 2340 17114 15941 18407
"202138_x_at" 16394 9113 20339 19116 14649 14829 7039
"202139_at" 16052 17224 8433 7097 5256 17007 2640
"202140_s_at" 18569 8899 4779 7554 21127 7626 5119
"202141_s_at" 3117 17302 7140 5861 14458 9333 15605
"202142_at" 535 3577 1476 2533 15495 17008 7627
"202143_s_at" 2411 17619 4836 5621 21924 15561 20654
"202144_s_at" 6747 18189 10814 20093 13990 15225 7653
"202145_at" 7558 7221 19407 18667 6326 2279 17430
"202146_at" 6223 16922 5100 2129 17043 6549 3431
"202147_s_at" 6091 4505 5676 2438 14972 9172 2452
"202148_s_at" 8122 6890 11357 20550 18817 4327 4510
"202149_at" 5720 18058 8701 9073 645 6444 17879
"202150_s_at" 8511 247 19972 21163 19826 18076 3225
"202151_s_at" 19816 4690 2123 2308 16168 16246 7560
"202152_x_at" 249 7580 378 247 21104 3060 2742
"202153_s_at" 1045 21613 7273 4864 20479 16435 17649
"202154_x_at" 16918 17120 5024 8306 5772 19817 15115
"202155_s_at" 21497 19716 6005 8170 5801 17059 15501
"202156_s_at" 10595 21909 12674 12659 3404 13108 5958
"202157_s_at" 18104 21806 3139 2824 19379 189 18061
"202158_s_at" 15714 20838 13418 10850 16317 11908 21169
"202159_at" 15754 20412 11581 19824 19908 8579 4399
"202160_at" 3153 15589 5021 8850 14800 15936 6590
"202161_at" 8804 17547 11495 18081 4450 18966 15676
"202162_s_at" 714 5225 7687 3779 2148 17230 7223
"202163_s_at" 455 15695 7574 1436 16555 21895 915
"202164_s_at" 2952 15508 6648 5117 13687 3966 3449
"202165_at" 17671 3855 9266 8307 4250 3708 21991
"202166_s_at" 18430 15362 2809 2666 13554 17787 3633
"202167_s_at" 20804 19028 8723 4012 15902 7321 5648
"202168_at" 16915 20889 11755 17149 18082 7612 20367
"202169_s_at" 16046 7967 945 932 20145 8655 18703
"202170_s_at" 7811 8501 11875 7900 15491 4663 5256
"202171_at" 6284 8503 10400 9752 15269 19479 4694
"202172_at" 17394 16568 780 1316 6112 19748 4418
"202173_s_at" 2868 20387 7570 3831 13053 20598 15113
"202174_s_at" 19446 5898 6205 17542 3027 5167 2222
"202175_at" 20526 19380 20075 21285 19468 6827 3967
"202176_at" 19244 5783 7374 10082 2466 14938 6564
"202177_at" 14937 11847 17100 16159 10979 18362 9133
"202178_at" 21782 10510 4074 5882 11618 15724 17714
"202179_at" 7654 6843 10085 21013 3761 2170 5513
"202180_s_at" 2900 15342 9255 20425 1847 15357 1903
"202181_at" 1148 20593 5219 19601 4712 15732 17512
"202182_at" 5261 3061 11549 6636 4166 727 17712
"202183_s_at" 7059 17370 6721 17146 14101 18844 3392
"202184_s_at" 4947 3110 10271 10185 14346 18235 15550
"202185_at" 16370 20595 4621 6321 16699 9314 6014
"202186_x_at" 12530 13050 16171 13687 9082 11442 12178
"202187_s_at" 21069 8046 9521 18668 13346 8974 22054
"202188_at" 7258 19581 18683 10105 13799 21292 17598
"202189_x_at" 7580 20028 21622 21412 3728 19064 7097
"202190_at" 5178 7598 20838 20085 5626 3497 1448
"202191_s_at" 9840 16188 17699 16885 2463 14210 5008
"202192_s_at" 125 6674 22123 17168 4545 16098 6907
"202193_at" 20896 17699 1163 294 3088 641 15628
"202194_at" 19902 5887 8715 6980 19354 16867 14374
"202195_s_at" 4243 17993 4926 10161 17643 17850 20019
"202196_s_at" 12781 12752 15976 10757 9072 12588 12870
"202197_at" 7810 2831 12013 20207 15049 8355 7264
"202198_s_at" 19733 21568 146 760 17325 20048 18514
"202199_s_at" 5883 15820 7506 17104 19497 9464 6263
"202200_s_at" 18271 17643 5325 8615 17155 8207 15020
"202201_at" 18702 4431 2981 2248 4151 19019 16701
"202202_s_at" 13555 14571 17565 16324 7582 7988 2543
"202203_s_at" 9278 20541 6986 7146 21534 2861 18822
"202204_s_at" 8321 16144 19594 9479 772 18386 21426
"202205_at" 20319 5858 11627 1959 5098 6092 4845
"202206_at" 986 4413 7028 9894 1032 16026 16888
"202207_at" 22107 17705 5221 9533 5920 9328 7137
"202208_s_at" 20865 2006 12974 12173 1815 1202 11609
"202209_at" 7117 1653 19256 18725 21517 6781 5291
"202210_x_at" 16276 2647 22142 1510 175 3922 1404
"202211_at" 3827 19965 621 1506 5329 9236 14608
"202212_at" 7620 5494 21830 21813 22043 21555 4518
"202213_s_at" 45 2702 7468 5335 21867 3261 4462
"202214_s_at" 6411 7436 9256 3486 490 15151 20122
"202215_s_at" 16464 17831 6400 18266 4435 21730 16955
"202216_x_at" 16454 6663 12435 18795 16804 6025 7322
"202217_at" 620 8813 19668 21094 18879 8659 14762
"202218_s_at" 20513 18795 8347 7750 4756 17525 2933
"202219_at" 10498 12066 21761 6682 7921 8247 7508
"202220_at" 2653 6036 5586 8476 15778 16199 3393
"202221_s_at" 5352 20751 2720 3199 15189 19639 20946
"202222_s_at" 13353 1428 19545 16965 12511 20137 6070
"202223_at" 18237 6970 20326 22058 2775 5956 4726
"202224_at" 18440 409 6120 4754 3041 17405 6185
"202225_at" 18223 5566 10702 18793 16955 15387 6367
"202226_s_at" 8666 3373 1342 9713 39 5887 15543
"202227_s_at" 19588 17602 8878 17774 2873 16594 17854
"202228_s_at" 6796 6954 7432 6744 2619 20560 15932
"202229_s_at" 1262 878 22190 22178 10554 7582 18429
"202230_s_at" 4335 20864 11971 20763 20638 21491 21847
"202231_at" 6654 20306 1608 2392 18712 15745 15557
"202232_s_at" 17817 20522 1273 7443 18706 19146 8022
"202233_s_at" 9271 16560 10298 6947 4903 5553 7641
"202234_s_at" 990 17748 6037 4796 21167 5892 4469
"202235_at" 10549 21186 11951 12243 19724 19026 12911
"202236_s_at" 1026 18573 5083 8514 19640 16152 15601
"202237_at" 13642 10670 17594 15589 8146 20939 19372
"202238_s_at" 13700 10342 14953 11190 12837 20397 15006
"202239_at" 5453 4986 6722 6978 13383 18821 6955
"202240_at" 18896 6546 16070 8826 16302 4146 17906
"202241_at" 1022 8536 3467 2677 21026 16762 2820
"202242_at" 21758 16175 867 573 11447 6145 2868
"202243_s_at" 17038 19347 8807 5192 5522 16150 15353
"202244_at" 20087 18381 8190 6791 14505 14781 15793
"202245_at" 20557 17497 20093 19659 17248 19418 16466
"202246_s_at" 9323 15617 18993 17272 18576 16780 10986
"202247_s_at" 18028 17625 6626 19375 4060 6760 5897
"202248_at" 8097 21997 4341 3490 19660 22025 16354
"202249_s_at" 3264 4718 7679 5428 1408 20800 4909
"202250_s_at" 926 17042 2106 3300 2561 917 941
"202251_at" 18256 19788 8991 7711 20828 19596 2214
"202252_at" 17464 2435 11977 19707 18206 6792 6512
"202253_s_at" 17401 15525 6086 18651 16180 17795 3395
"202254_at" 13147 14632 13721 10851 10214 22167 10786
"202255_s_at" 2917 11177 10781 20517 7694 7089 1341
"202256_at" 17219 5128 21898 21578 14845 1592 19754
"202257_s_at" 19842 17528 19269 20637 3002 18732 21753
"202258_s_at" 17279 17259 6617 4401 16119 18176 20689
"202259_s_at" 7581 7973 2684 4094 13569 17781 20536
"202260_s_at" 16570 8832 1658 3255 1103 3655 6699
"202261_at" 5676 15619 10809 20028 13798 4887 4341
"202262_x_at" 7361 439 22036 20267 376 6453 8407
"202263_at" 3148 5866 9152 10120 1153 3125 3385
"202264_s_at" 8760 8997 18710 19536 20482 5532 5610
"202265_at" 1896 3498 5007 5791 4696 18725 19942
"202266_at" 8103 4532 2945 2468 3042 17865 18848
"202267_at" 21418 2072 3841 3640 16190 18947 19369
"202268_s_at" 18533 16746 1684 1655 13222 20392 18953
"202269_x_at" 12788 12767 15942 13957 9050 10947 11057
"202270_at" 15527 14207 12862 10673 12008 9573 9430
"202271_at" 17703 5777 8739 6783 4665 5548 5783
"202272_s_at" 21631 20978 1185 1091 15847 19481 4823
"202273_at" 12134 11809 14417 12186 7165 10966 11371
"202274_at" 4533 2742 21058 18020 1964 5428 15898
"202275_at" 16381 7768 10095 18186 16066 18181 19611
"202276_at" 16642 15528 4213 1981 3259 20173 3039
"202277_at" 4514 19120 6968 4403 17562 5381 3196
"202278_s_at" 16758 19152 19207 6465 21741 3010 914
"202279_at" 18927 16757 6117 5393 17458 6679 15132
"202280_at" 13119 12064 14237 11701 11510 9885 10203
"202281_at" 8565 22199 20023 21923 19485 22188 17366
"202282_at" 15861 19287 20360 9861 14134 4182 15799
"202283_at" 11553 14641 17286 12363 9782 12320 15043
"202284_s_at" 8387 11188 5933 19956 5228 2314 18587
"202285_s_at" 7666 19251 10106 16115 8142 3037 13909
"202286_s_at" 18870 5492 11130 10188 18410 20993 8368
"202287_s_at" 10949 2733 13583 16491 11415 14552 2359
"202288_at" 8206 8983 20982 17426 15117 20902 17071
"202289_s_at" 3728 7546 11431 4421 10476 2409 394
"202290_at" 16858 20678 19482 18917 14263 17568 19004
"202291_s_at" 17389 10004 20415 18292 10195 13965 3638
"202292_x_at" 5288 7183 4901 3660 18804 15585 6473
"202293_at" 5765 21878 769 556 21137 15527 19644
"202294_at" 4060 1609 7296 4716 15249 1730 3721
"202295_s_at" 5468 8715 1467 4805 1212 9194 17778
"202296_s_at" 9141 18280 11199 17166 18635 19873 16562
"202297_s_at" 7926 3633 20173 17801 14030 21294 14405
"202298_at" 1462 6029 12115 7212 2564 16754 19664
"202299_s_at" 16962 16252 9607 6356 13057 7175 20541
"202300_at" 7457 15844 9899 9784 3523 7590 14215
"202301_s_at" 16429 2343 10037 7921 6375 21045 17240
"202302_s_at" 4920 5410 6628 6222 17665 19678 14866
"202303_x_at" 544 1277 20662 18443 21014 19003 22144
"202304_at" 2604 20398 3628 4779 3107 5098 19714
"202305_s_at" 6121 1199 12287 20475 2187 15914 18585
"202306_at" 1450 5822 2630 1041 5462 18028 16968
"202307_s_at" 20035 21735 2026 18590 2083 1193 15789
"202308_at" 17683 2698 7698 19879 4811 17219 14912
"202309_at" 18490 15644 7215 8148 16967 9481 17209
"202310_s_at" 15526 13197 20435 10498 6560 675 13800
"202311_s_at" 10569 12006 17821 12710 15411 5067 8364
"202312_s_at" 1764 16709 21866 22201 4102 717 14804
"202313_at" 7271 4219 19881 19632 15119 19906 6051
"202314_at" 3293 18250 817 1608 20850 15337 14688
"202315_s_at" 7214 17360 7553 6498 14965 9024 5809
"202316_x_at" 51 18731 121 1829 507 22109 10448
"202317_s_at" 17290 4896 11200 18355 17893 19528 14192
"202318_s_at" 17251 19915 3577 4826 15231 18590 20352
"202319_at" 597 44 6972 1142 22109 5063 19062
"202320_at" 20041 21681 9593 10443 64 20919 5788
"202321_at" 21614 4503 8088 541 15655 3852 17256
"202322_s_at" 8732 18668 6452 6311 17875 17557 17738
"202323_s_at" 19716 8035 7224 2065 3392 20066 18014
"202324_s_at" 4546 4566 20902 18711 19853 14887 21545
"202325_s_at" 17452 17431 7561 6152 4887 8769 18875
"202326_at" 18296 3250 20058 18151 3028 20584 7347
"202327_s_at" 151 5434 3345 4983 17961 2198 21289
"202328_s_at" 7250 7176 19739 18550 17591 19185 19364
"202329_at" 17866 6821 4230 8939 21250 9235 1915
"202330_s_at" 16610 20543 7318 17507 21457 19929 3814
"202331_at" 6082 4155 4144 1241 17316 169 18178
"202332_at" 3053 4978 1861 3122 2997 20590 20145
"202333_s_at" 8721 4892 5433 2482 3692 20886 18484
"202334_s_at" 1633 20984 783 1507 19372 17860 21534
"202335_s_at" 13148 10613 15426 15702 6667 12594 12908
"202336_s_at" 19835 9305 2453 1232 6419 9222 17721
"202337_at" 9231 18369 10575 20004 18130 15699 566
"202338_at" 21385 4657 826 1865 3582 17921 2913
"202339_at" 21677 21543 17420 14570 21400 12427 9766
"202340_x_at" 22275 11912 9457 14784 7772 20550 11317
"202341_s_at" 5706 11659 13598 12883 10760 11642 14650
"202342_s_at" 21000 9779 2087 4935 10529 9486 15266
"202343_x_at" 8936 17074 10683 9659 5442 5646 7443
"202344_at" 7705 21314 12505 21228 5058 16528 5894
"202345_s_at" 4528 19308 8361 4237 17122 17567 17948
"202346_at" 4402 15809 3187 4055 17949 16054 4815
"202347_s_at" 9191 20251 10638 18706 17932 20571 6706
"202348_s_at" 7829 7896 10974 7168 5700 15691 5941
"202349_at" 6538 20783 4253 5898 18222 18607 6753
"202350_s_at" 5776 14344 325 882 6496 17516 18759
"202351_at" 21583 18703 3538 7535 438 16892 18594
"202352_s_at" 19245 7003 8924 7135 19872 18880 19498
"202353_s_at" 19498 6257 9744 18488 19529 17587 18195
"202354_s_at" 326 2776 12437 4414 4763 22252 20002
"202355_s_at" 16109 15991 20936 21769 5886 21376 15693
"202356_s_at" 17611 5379 10913 10424 15973 19535 18049
"202357_s_at" 3359 8629 21859 21655 12868 9028 21490
"202358_s_at" 20194 463 5242 18196 1145 7320 4883
"202359_s_at" 5433 16125 3881 8737 18377 18702 7206
"202360_at" 16423 16799 11119 19480 17082 18931 5769
"202361_at" 16198 6820 10083 20020 5690 17838 6924
"202362_at" 295 15606 1304 193 5949 2867 7462
"202363_at" 17516 2320 4215 21995 2563 4613 3730
"202364_at" 21083 20259 3035 4023 18138 17712 4566
"202365_at" 4855 8627 12434 10139 1272 3631 5262
"202366_at" 20364 5073 6947 17747 3627 6138 5131
"202367_at" 16435 17972 21219 21886 18660 21568 7980
"202368_s_at" 2387 1647 7862 18406 19036 8484 15903
"202369_s_at" 4674 6500 3929 2710 5574 15564 5699
"202370_s_at" 18475 15747 10529 10126 15292 4989 19423
"202371_at" 3410 13425 4465 5314 4935 19082 8063
"202372_at" 5870 16854 8066 19373 20075 2492 16938
"202373_s_at" 2233 4879 20365 8691 13214 15022 16764
"202374_s_at" 1542 2242 11761 6748 18441 7715 3776
"202375_at" 8849 16949 801 1472 1993 21272 21390
"202376_at" 19671 12034 9428 7435 21675 3956 21130
"202377_at" 4675 15645 7974 6226 1703 6754 17506
"202378_s_at" 9059 20041 6021 4764 2805 7218 17813
"202379_s_at" 17945 19239 3171 6229 4674 17330 18921
"202380_s_at" 2735 6407 4665 7022 15283 4550 80
"202381_at" 8482 16405 2880 4077 18258 17286 15219
"202382_s_at" 8629 8184 2934 801 2662 9285 16284
"202383_at" 3540 8925 12042 18763 15730 16937 3531
"202384_s_at" 21187 1610 10965 21166 4535 21570 848
"202385_s_at" 4399 5024 18745 18085 19438 17003 3827
"202386_s_at" 9044 6917 2896 5602 2368 16350 2523
"202387_at" 20297 18991 21573 20828 17657 15815 22122
"202388_at" 9819 21724 18149 16219 2258 19404 17129
"202389_s_at" 19385 19560 19462 17912 5942 107 7111
"202390_s_at" 15014 20341 18003 11948 2227 13048 261
"202391_at" 3970 6455 20037 17590 3147 16317 15468
"202392_s_at" 21645 8147 3219 21809 18056 22250 6901
"202393_s_at" 513 6765 2015 4545 3722 15854 733
"202394_s_at" 8916 4254 18930 17375 6241 19202 15198
"202395_at" 6297 7180 10063 8852 15855 18059 6970
"202396_at" 9299 16460 5947 18104 20508 20698 16430
"202397_at" 8454 7938 9710 8836 16553 15674 15972
"202398_at" 20416 310 21848 9421 13474 5322 18863
"202399_s_at" 20246 15303 8332 18153 16063 8489 6491
"202400_s_at" 16974 18491 4367 18873 16524 17313 5065
"202401_s_at" 16849 20681 11810 20252 14319 18877 13514
"202402_s_at" 18077 6154 11989 7651 2725 15670 18702
"202403_s_at" 21709 21935 19946 21958 354 144 21517
"202404_s_at" 11288 11938 12696 14008 12960 10579 13846
"202405_at" 19116 7349 21158 21742 14226 20620 21307
"202406_s_at" 8948 9112 19956 19963 16053 19958 15682
"202407_s_at" 5636 21928 3172 401 4492 17348 16733
"202408_s_at" 17327 5335 3047 3032 20655 19038 16988
"202409_at" 21907 6347 20332 21968 17620 7184 18137
"202410_x_at" 12339 11640 14635 14053 8787 14150 12961
"202411_at" 16076 1528 17647 14607 10095 5526 13353
"202412_s_at" 3160 16984 11869 9018 16883 19573 19026
"202413_s_at" 7508 18018 5188 9539 15037 18210 16434
"202414_at" 3505 18197 10132 21980 13056 21796 5535
"202415_s_at" 5041 17872 2885 10291 19315 5982 16487
"202416_at" 20186 20407 4894 3853 18048 17776 11129
"202417_at" 5653 20077 11240 18364 6101 20399 15240
"202418_at" 3255 16842 19955 19303 14091 15580 4761
"202419_at" 5521 4564 10225 3845 4675 6233 15988
"202420_s_at" 6299 8756 8239 5955 17868 15181 3306
"202421_at" 16929 9015 9289 17062 932 7141 4731
"202422_s_at" 9805 20229 13458 11952 5677 2769 7880
"202423_at" 9007 8181 11691 20040 17144 8265 4475
"202424_at" 20727 785 6812 8322 13606 9246 2947
"202425_x_at" 4958 5072 711 474 21132 5052 742
"202426_s_at" 3099 5859 20722 20794 19091 12957 18215
"202427_s_at" 2949 6849 5878 3918 3565 16725 4565
"202428_x_at" 17346 20278 20398 20087 15144 6785 7798
"202429_s_at" 17684 7675 9654 9432 15392 7329 18624
"202430_s_at" 8194 21496 4007 789 148 288 5196
"202431_s_at" 20024 4902 10080 20867 22136 19775 18290
"202432_at" 1574 7275 1669 1573 1102 7623 21364
"202433_at" 17588 19325 4956 10293 16325 15503 7007
"202434_s_at" 13204 11347 16726 12529 8478 10266 10726
"202435_s_at" 4970 20700 1576 608 1935 339 5084
"202436_s_at" 5526 3716 19434 7074 192 5799 4063
"202437_s_at" 2213 7895 394 618 1315 5464 8237
"202438_x_at" 323 13533 2860 3684 8264 21380 11796
"202439_s_at" 3999 765 11474 16925 3763 9195 5499
"202440_s_at" 4284 2077 567 2652 22015 1326 3838
"202441_at" 18704 18734 8031 9223 21322 16138 18446
"202442_at" 16373 19503 9415 7708 5989 16514 15520
"202443_x_at" 17173 3211 7209 5766 5378 15578 6725
"202444_s_at" 6515 6376 10305 17817 20236 7746 5518
"202445_s_at" 2430 1168 5814 21327 3905 5676 21459
"202446_s_at" 16227 7317 3007 1175 3009 8626 16246
"202447_at" 7701 21746 4528 2953 2405 8269 18090
"202448_s_at" 4876 1937 19554 8087 2160 19543 2398
"202449_s_at" 7729 7450 10564 8854 2557 14920 4105
"202450_s_at" 6948 5444 9140 19294 19836 1850 1807
"202451_at" 1952 18439 5271 2572 6336 5911 6197
"202452_at" 2486 21658 10399 18121 3284 17238 13603
"202453_s_at" 5084 4192 7874 6999 18089 4943 6890
"202454_s_at" 20211 8280 9797 20076 21365 14807 14195
"202455_at" 239 2034 12362 20008 1466 5977 17099
"202456_s_at" 12096 14321 15406 12648 8468 12629 12470
"202457_s_at" 18414 4998 9767 17358 5164 6037 5887
"202458_at" 17908 12815 6780 9014 6853 1842 19969
"202459_s_at" 923 4380 3051 1737 14501 3701 7085
"202460_s_at" 21665 8385 14 47 20837 16869 7679
"202461_at" 5259 5954 4439 5084 13619 6514 5940
"202462_s_at" 8217 6164 12524 2884 14050 21367 15830
"202463_s_at" 76 8814 20113 21140 3975 3111 20070
"202464_s_at" 9138 5254 10160 19010 21602 18306 19526
"202465_at" 10485 13368 14697 13031 7277 4133 10552
"202466_at" 20064 5433 18680 19197 4570 5562 4269
"202467_s_at" 16903 16444 12213 7806 14736 16377 7587
"202468_s_at" 17203 17469 1735 3227 5591 20729 14772
"202469_s_at" 17639 16563 2365 7507 15771 4713 16818
"202470_s_at" 19035 1107 11979 22221 20408 21537 13409
"202471_s_at" 17047 15920 20092 20774 6253 16263 18574
"202472_at" 7483 18379 1801 1298 17059 21048 18260
"202473_x_at" 14390 14180 16729 15661 10710 11510 12659
"202474_s_at" 18203 15757 21171 21659 18679 19855 5877
"202475_at" 5363 19104 2331 2843 6360 19600 20432
"202476_s_at" 8954 19371 4368 4540 19164 19853 20941
"202477_s_at" 16875 4942 8113 7636 5059 15203 4661
"202478_at" 9101 80 139 237 562 371 18590
"202479_s_at" 4722 6552 21365 1945 3047 17586 17527
"202480_s_at" 16371 20036 8028 4635 18934 4777 14283
"202481_at" 21676 14288 8534 18876 3753 18131 10101
"202482_x_at" 456 21971 17542 14833 13113 15708 17038
"202483_s_at" 6745 18384 10155 6322 5029 15655 19376
"202484_s_at" 6277 6734 9370 10064 3836 8977 3471
"202485_s_at" 1787 3000 9879 21622 15966 5947 20055
"202486_at" 2967 21134 2643 4349 21578 20292 20458
"202487_s_at" 2956 3172 11463 8901 15039 4382 3115
"202488_s_at" 4891 2194 12191 17235 17281 2277 16651
"202489_s_at" 1309 12063 9013 6869 11403 2182 10536
"202490_at" 10494 13798 14400 12074 11038 1054 10327
"202491_s_at" 3435 20052 10392 19460 4413 8827 19218
"202492_at" 18072 2700 2979 9582 15407 16782 14278
"202493_x_at" 12818 12262 17078 14663 9416 10776 10978
