"inst_311" "inst_596" "inst_605" "inst_610" "inst_614" "inst_627" "inst_668" "inst_681"
"203097_s_at" 11917 18425 19540 7606 2729 8095 20920 1906
"203098_at" 3966 9693 2977 21585 7023 17878 14263 3508
"203099_s_at" 78 18998 22133 9703 19604 3314 6105 21715
"203100_s_at" 19326 7564 17639 22150 4483 14310 21605 21223
"203101_s_at" 20043 11401 13061 14280 11779 8380 1951 15133
"203102_s_at" 1741 2378 20128 18161 1798 21632 13877 3055
"203103_s_at" 12546 4452 19271 20716 22264 607 11637 1658
"203104_at" 4738 14508 1101 1262 19870 13619 16594 7362
"203105_s_at" 4558 18639 8035 20878 14968 3523 16987 5389
"203106_s_at" 1944 14695 10549 13976 12501 11957 7872 8191
"203107_x_at" 11049 18802 6017 6656 21579 4441 11715 17858
"203108_at" 17102 8820 6210 16260 21760 20001 13235 17241
"203109_at" 3003 8655 18310 20797 22178 19620 19244 20084
"203110_at" 15999 15283 11435 6413 10555 14730 13051 34
"203111_s_at" 10272 12399 13055 9771 9862 10239 9822 10743
"203112_s_at" 19046 19909 18967 8105 6270 21880 3042 21852
"203113_s_at" 5660 18157 15887 17010 21317 3758 2824 3454
"203114_at" 844 4898 14659 6917 21584 20741 13267 19711
"203115_at" 14104 3657 18237 5119 7591 13743 15224 14776
"203116_s_at" 15027 17136 5011 7811 8787 20051 15674 3152
"203117_s_at" 1301 8185 5074 90 8724 15530 4030 19354
"203118_at" 96 70 22039 8013 2240 8984 8 868
"203119_at" 15243 8756 16026 20391 1321 21106 16465 4804
"203120_at" 12316 4413 18172 16541 19167 22191 11280 703
"203122_at" 53 7826 22139 22183 8022 9629 423 157
"203123_s_at" 14411 7115 15470 19869 4049 2633 18795 18434
"203124_s_at" 16666 21111 16572 18099 5943 1008 19183 21861
"203125_x_at" 16686 6484 7611 16370 5122 20975 16014 21040
"203126_at" 938 9407 2260 18678 7357 20870 15279 2203
"203127_s_at" 6012 5073 15885 3739 7609 19337 11886 1756
"203128_at" 1715 4782 22159 17146 5699 20866 16136 2934
"203129_s_at" 6726 15847 10729 11980 13498 14583 9202 7184
"203130_s_at" 11812 2845 16306 7058 8124 2306 18387 3176
"203131_at" 9261 11186 13428 8657 18053 11457 6671 6861
"203132_at" 19812 7352 4634 1831 8481 9810 17920 18752
"203133_at" 17766 19529 19290 5973 21605 4468 896 17956
"203134_at" 15294 4866 17630 21866 5936 20627 2178 877
"203135_at" 1564 17693 8974 1720 16353 21220 21938 2677
"203136_at" 13616 5700 8602 18015 6764 20090 18136 4944
"203137_at" 16441 4535 15202 20722 5854 20238 3549 2028
"203138_at" 4722 4723 16136 16367 531 20836 11992 4962
"203139_at" 3691 5385 1131 452 17533 16342 21348 1935
"203140_at" 532 18268 5749 21595 10135 7635 17278 10093
"203141_s_at" 15045 1027 103 1092 4938 16300 14889 4977
"203142_s_at" 14634 457 7178 3124 15267 3793 1871 1643
"203143_s_at" 13062 8341 4983 5171 17870 15948 3242 6192
"203144_s_at" 20167 1326 17150 22006 13681 14642 4649 11151
"203145_at" 1262 3230 7439 21319 8994 19373 2638 5596
"203146_s_at" 12756 21644 22262 139 8820 8905 21995 20510
"203147_s_at" 543 5712 7661 2595 6185 9332 21895 17694
"203148_s_at" 18643 456 5913 21243 15800 3976 21179 3548
"203149_at" 3354 5065 5753 5443 6782 98 1958 2940
"203150_at" 1547 3733 18950 1881 19280 1587 20623 16213
"203151_at" 17109 19417 7063 8352 4380 3706 15940 4175
"203152_at" 1659 17771 4809 7605 21332 1873 1931 17526
"203153_at" 22280 13064 10410 9119 13460 13060 11629 13831
"203154_s_at" 447 6557 16242 21863 15518 20549 15451 5601
"203155_at" 3917 3925 18711 20610 15030 17596 1770 19658
"203156_at" 4341 1363 18599 7730 1970 19290 21355 2204
"203157_s_at" 15053 2366 21853 15281 4139 17176 11831 15561
"203158_s_at" 5115 7664 20805 12470 5030 15522 15003 15124
"203159_at" 16688 1088 1244 2870 15624 17976 495 17049
"203160_s_at" 16825 18385 9013 20237 15160 18206 13138 19705
"203161_s_at" 7712 15081 12241 13016 9136 12601 6703 11564
"203162_s_at" 12328 3395 8447 4533 7191 3729 19962 2798
"203163_at" 513 348 20673 2200 20618 6429 15640 13313
"203164_at" 12029 4936 1877 19501 4820 18768 20024 17495
"203165_s_at" 1699 9346 1292 21895 3111 14315 3432 4184
"203166_at" 14793 7693 6258 4629 21212 530 18122 17202
"203167_at" 1132 3789 958 2341 2516 17677 14319 16209
"203168_at" 15334 3345 15879 1287 2572 15132 2652 3579
"203169_at" 22227 21199 607 2238 14151 995 16755 14186
"203170_at" 6027 16639 12973 8557 16417 12934 5381 9058
"203171_s_at" 4667 7215 6759 1189 8725 954 12751 18506
"203172_at" 110 22261 12357 160 7397 17503 14773 22200
"203173_s_at" 16667 3032 16125 21261 18792 2817 13088 22139
"203174_s_at" 63 8319 16359 16595 7909 22149 373 2972
"203175_at" 18899 9616 5639 6885 1474 20791 15866 16336
"203176_s_at" 13970 21069 8981 7601 1958 4222 12177 3886
"203177_x_at" 10600 4765 1950 18028 5337 17832 13615 16597
"203178_at" 9727 11250 10331 9238 6157 13859 4303 13251
"203179_at" 2990 476 6129 21841 3621 19646 5581 632
"203180_at" 12994 21723 8100 21366 5112 14136 17485 19969
"203181_x_at" 3738 8899 4787 1603 20586 986 2913 4901
"203182_s_at" 5699 5252 15792 16007 6766 2348 13311 17671
"203183_s_at" 1825 20164 18351 20061 15308 18322 20661 20329
"203184_at" 21229 20250 6812 14204 8328 17180 17023 7145
"203185_at" 15980 7098 481 7755 17164 7148 21313 12690
"203186_s_at" 1459 6561 20353 897 20524 5412 13968 12185
"203187_at" 20936 21773 3828 1174 4622 19846 20648 4138
"203188_at" 18109 21298 15608 5548 7975 22130 1942 19671
"203189_s_at" 20097 17904 15684 6799 6717 3137 17735 1900
"203190_at" 10728 19110 1626 4487 21287 3425 11776 17290
"203191_at" 7133 14211 10920 13076 13636 13423 6993 11144
"203192_at" 2215 19975 20425 2588 6271 928 21253 3837
"203193_at" 1703 18060 5251 22064 4221 1019 16871 18778
"203194_s_at" 13393 3770 17024 16103 15068 2057 21031 3601
"203195_s_at" 5715 637 19698 2690 8138 4257 20992 691
"203196_at" 18547 8833 18664 10855 17425 11733 16907 14567
"203197_s_at" 5779 8567 5967 7567 18352 3419 639 17641
"203198_at" 2444 3697 3993 6211 3188 21372 1406 3386
"203199_s_at" 15204 5659 5282 19813 4363 8983 19494 21193
"203200_s_at" 17432 8875 8865 21785 5978 21134 18200 1925
"203201_at" 3153 8001 16514 20280 15946 21303 22072 20410
"203202_at" 14115 3488 18914 21174 8231 20172 20559 5166
"203203_s_at" 19138 5811 14996 1208 15874 17978 13507 20094
"203204_s_at" 3396 21957 7755 5550 18870 13928 3928 4332
"203205_at" 4267 20488 17034 8377 8995 265 20520 4013
"203206_at" 11832 17943 2208 4516 9038 3053 2814 17950
"203207_s_at" 10840 5161 14438 16122 15592 17937 13135 2632
"203208_s_at" 15289 2554 19836 19041 5388 21852 1290 1851
"203209_at" 12548 4516 17957 4267 21484 847 18960 5237
"203210_s_at" 15484 8999 15954 17322 8419 18681 17429 4098
"203211_s_at" 12078 17218 2337 5395 18635 3707 11633 633
"203212_s_at" 437 11990 12246 10870 14686 12357 3613 6026
"203213_at" 18933 7992 3549 18217 63 19975 1547 21296
"203214_x_at" 15779 9513 16114 18884 21835 20833 14287 3343
"203215_s_at" 715 2824 1561 21439 17209 1272 14167 452
"203216_s_at" 3370 1749 15393 6443 3906 4365 15528 3374
"203217_s_at" 16377 4000 1937 4120 6768 1136 3759 18373
"203218_at" 1529 7905 15114 7848 364 18633 15928 16948
"203219_s_at" 3269 17661 8116 5376 21768 17896 3736 16598
"203220_s_at" 4193 2246 4971 541 5135 15996 951 21062
"203221_at" 14893 6238 19318 4095 8365 18694 15835 4133
"203222_s_at" 5074 18674 7982 18879 20504 9587 1017 17252
"203223_at" 2108 1638 15240 2436 19421 10434 8388 7863
"203224_at" 19943 21564 3531 19082 4609 1998 21552 264
"203225_s_at" 15704 4177 18185 5937 4247 21765 16114 3805
"203226_s_at" 3494 3390 3147 4155 5342 1763 15002 21659
"203227_s_at" 2598 2372 21191 7938 5126 978 11355 19964
"203228_at" 13398 20646 19408 18301 21687 18089 5133 1856
"203229_s_at" 5403 20999 19959 19210 3144 20484 15072 18616
"203230_at" 3277 2216 5201 20087 17934 226 17283 3119
"203231_s_at" 12307 1318 3198 19308 19942 4349 1506 17455
"203232_s_at" 5984 2696 5390 20502 18420 7585 11325 17449
"203233_at" 4378 10542 13020 11727 13424 12999 2748 3287
"203234_at" 1069 8460 10781 13408 19062 11776 16196 15758
"203235_at" 2685 21310 20654 16504 9818 20070 20867 16578
"203236_s_at" 17582 16014 10960 14058 13293 17059 4837 8322
"203237_s_at" 14974 1592 6068 12516 11556 16762 4764 15176
"203238_s_at" 15798 17721 20427 15865 16009 4371 20608 21554
"203239_s_at" 10817 18868 3801 17352 17163 18971 15397 21666
"203240_at" 8653 11596 10160 11194 12946 12975 10454 12097
"203241_at" 14268 1462 1309 5348 7385 20078 13851 946
"203242_s_at" 19582 2647 18527 4096 5214 16529 20036 21105
"203243_s_at" 12074 241 19386 3418 18141 14123 16173 22079
"203244_at" 3454 20661 1754 20368 17591 3187 15424 17832
"203245_s_at" 5152 9134 8263 16046 8996 3526 16319 21872
"203246_s_at" 3359 5965 7833 22077 18930 49 18292 21759
"203247_s_at" 2136 4757 20585 17319 15071 17789 3354 5613
"203248_at" 3357 6685 19824 20147 8422 20715 21731 19445
"203249_at" 8734 15478 6571 11981 14125 11552 9344 9919
"203250_at" 4592 3627 19172 20307 7104 20774 20489 4811
"203252_at" 2044 18762 8205 16076 17610 1655 12860 20775
"203253_s_at" 5867 18344 21019 4318 5650 5210 16985 1462
"203254_s_at" 5765 21492 5268 20261 8983 4363 18856 21391
"203255_at" 17041 22236 19339 19976 5737 20566 20588 21834
"203256_at" 1807 1303 20521 17843 21238 921 287 2058
"203257_s_at" 2164 3909 5575 3868 7820 3398 2238 3911
"203258_at" 3807 8399 16629 3404 8764 19157 13771 16966
"203259_s_at" 15516 7224 14432 20375 21731 2454 16172 3388
"203260_at" 16324 19329 19599 17051 16989 9636 16167 5410
"203261_at" 11822 2244 4717 16426 15912 20193 12020 2554
"203262_s_at" 15629 4719 16296 2007 396 18902 12156 16690
"203263_s_at" 11420 18745 21337 21729 9828 10047 233 17288
"203264_s_at" 925 18555 2298 11221 13729 16403 10695 7912
"203265_s_at" 5842 5717 21146 5820 5358 15833 14671 19395
"203266_s_at" 12213 4610 5276 4668 14763 4440 18864 16547
"203267_s_at" 11819 21006 17666 2075 15294 3603 18697 21862
"203268_s_at" 1350 883 16579 20810 2266 22078 15191 22244
"203269_at" 12758 6931 17748 4486 16359 18779 18668 20611
"203270_at" 1682 7969 15383 16262 6708 4132 3326 17792
"203271_s_at" 7963 13015 11407 11625 9563 9455 9213 11844
"203272_s_at" 15664 21287 6451 21417 8964 20492 16695 3608
"203273_s_at" 13710 18233 15727 19875 7836 21923 13303 3012
"203274_at" 12609 8360 16287 5700 1278 20412 19604 21571
"203275_at" 10994 274 2852 7832 18076 4795 18839 4291
"203276_at" 15731 5253 4345 19067 21053 22018 13247 20928
"203277_at" 3406 9387 4894 6964 8877 562 12207 2336
"203278_s_at" 475 608 4567 4845 4008 3517 1980 872
"203279_at" 12023 6104 8124 5359 17475 886 14504 2709
"203280_at" 10981 5621 4871 3051 18335 2993 15197 20217
"203281_s_at" 7115 12740 13289 10182 19057 5831 5488 15625
"203282_at" 15343 80 21812 6903 17600 21493 16705 343
"203283_s_at" 17120 2038 7237 7562 8272 16415 15229 13102
"203284_s_at" 11391 6581 16614 6144 6338 10262 18714 5534
"203285_s_at" 15721 255 16255 16573 18439 7529 14364 13336
"203286_at" 3747 9204 19650 4042 5918 18642 3842 21370
"203287_at" 3475 7919 8541 958 1129 18767 15838 4245
"203288_at" 19459 7052 2094 2704 4285 10267 17424 5418
"203289_s_at" 4119 4586 19468 2985 8189 18422 1034 18716
"203290_at" 8689 14733 13158 11608 11080 11083 6471 10342
"203291_at" 3397 7567 19499 7671 16941 2854 14377 5568
"203292_s_at" 13414 17202 2643 19665 8370 19989 2976 19274
"203293_s_at" 2953 8571 546 12491 18035 6049 22277 7866
"203294_s_at" 859 11697 20508 14133 9628 10531 239 15518
"203295_s_at" 15685 11985 10387 14916 2462 6236 10031 9423
"203296_s_at" 13472 12519 3657 8562 6129 5509 5949 15108
"203297_s_at" 21211 6701 20350 3045 5284 4378 17534 3984
"203298_s_at" 17585 20838 4515 20924 4236 755 19970 17559
"203299_s_at" 11904 6982 20385 4000 11357 8593 1772 13057
"203300_x_at" 16677 8008 7422 8243 16270 1544 21829 19236
"203301_s_at" 1493 2675 15988 17308 2442 17639 19574 1944
"203302_at" 15352 5948 16304 21042 8453 10704 3577 4877
"203303_at" 17164 17442 14523 17502 1852 20663 13873 3400
"203304_at" 17802 20914 15203 20705 21520 21114 16603 20609
"203305_at" 20823 19271 4995 18980 2370 8294 14038 1335
"203306_s_at" 2522 4361 5762 4958 755 19138 19220 16408
"203307_at" 5066 5876 2257 5966 7262 1846 16436 21245
"203308_x_at" 235 394 21925 492 20086 16229 17681 18990
"203309_s_at" 14415 7507 17213 7528 18707 5474 15834 9834
"203310_at" 17053 1598 14515 20919 8954 10705 15034 20368
"203311_s_at" 17831 21115 19049 8057 733 3572 683 17314
"203312_x_at" 4227 8279 2135 21924 21027 21444 18029 3521
"203313_s_at" 10991 4282 16262 16460 15090 2325 18754 16735
"203314_at" 5594 17380 4723 17628 8263 21915 17140 20949
"203315_at" 14039 18705 19607 22042 4043 20968 16533 3188
"203316_s_at" 16362 9445 7548 17431 1123 19599 15292 5588
"203317_at" 2413 1715 18921 2372 18158 41 3369 16595
"203318_s_at" 3915 17652 16458 15884 491 19869 2593 19374
"203319_s_at" 17440 5039 15059 19691 1815 18702 17293 18639
"203320_at" 20991 21403 3348 6473 2397 16187 20383 9544
"203321_s_at" 14794 2790 16021 17015 21770 2381 2060 20463
"203322_at" 2912 3469 21728 20640 4603 19325 20186 19765
"203323_at" 19755 20155 18231 19544 5120 10669 16934 17639
"203324_s_at" 20303 8318 3156 21565 20538 8432 12790 17133
"203325_s_at" 700 1301 21876 5845 13473 9556 13992 3541
"203326_x_at" 9220 12750 13208 10599 10300 9602 8885 15713
"203327_at" 3378 9660 16680 16084 7270 3520 15029 3677
"203328_x_at" 16866 4786 8212 7993 8497 18866 15134 20255
"203329_at" 12249 16702 6705 15012 18961 16425 1599 13104
"203330_s_at" 21171 18544 8085 1310 6184 15180 15030 1522
"203331_s_at" 8538 12560 12714 11652 11201 11158 7642 10377
"203332_s_at" 5576 8722 12080 3533 18170 17460 20218 573
"203333_at" 762 2025 12440 17168 11652 6025 11003 11893
"203334_at" 2561 2102 423 9599 18712 17342 811 4278
"203335_at" 12924 17553 9009 2140 8200 1017 3623 19239
"203336_s_at" 11443 9764 6412 8087 6278 20092 18090 19515
"203337_x_at" 13935 7095 15847 4829 5286 7567 21047 21184
"203338_at" 16130 7071 14930 16640 1463 19160 16110 16387
"203339_at" 439 8898 7481 15919 8181 10950 14034 7961
"203340_s_at" 11755 347 18702 6910 16512 4104 13425 16298
"203341_at" 20627 7569 5396 20962 3943 18701 13966 3940
"203342_at" 13336 8746 17322 18401 21504 4089 711 18165
"203343_at" 5734 8304 15648 21245 201 19518 20863 22073
"203344_s_at" 14522 6188 18661 16735 415 22193 19794 3234
"203345_s_at" 11336 6572 7074 18377 6722 18523 14055 669
"203346_s_at" 11592 2155 19544 8141 14794 20510 14674 4735
"203347_s_at" 20173 20366 20344 11726 15193 13557 15130 8799
"203348_s_at" 21390 6761 1749 4904 16431 14268 1627 4499
"203349_s_at" 14494 1193 1075 487 19564 9742 3607 757
"203350_at" 4725 3834 5606 16831 1238 19192 22003 4632
"203351_s_at" 4542 2840 19755 16523 15509 4475 18382 1726
"203352_at" 1676 6635 11675 8306 14417 16644 16025 6475
"203353_s_at" 5346 5680 3357 5252 7079 19121 17474 17097
"203354_s_at" 6504 14295 89 11775 12048 10893 21299 6218
"203355_s_at" 6563 14029 2652 8709 9137 8517 3632 7959
"203356_at" 11287 4826 6677 20218 18623 9803 13939 1633
"203357_s_at" 17879 2796 15908 18788 5527 3176 21887 3741
"203358_s_at" 20541 3348 6600 16249 16307 1440 1350 18454
"203359_s_at" 4212 8588 8945 7457 7786 18452 19017 3309
"203360_s_at" 17353 2324 6540 18181 8411 21148 12941 2967
"203361_s_at" 15136 379 3770 3638 2228 21690 1192 21708
"203362_s_at" 20397 8431 21187 20789 117 19851 21259 1778
"203363_s_at" 15258 9447 2764 16139 1301 621 12489 19838
"203364_s_at" 15935 9558 17532 6949 5423 21192 16071 20725
"203365_s_at" 6432 10763 13570 14576 10473 13985 9719 8688
"203366_at" 14112 18617 4221 22189 17954 1458 1270 19864
"203367_at" 12044 17399 2424 4012 17652 19559 21234 18487
"203368_at" 12932 4872 2358 1917 20575 8144 18971 8728
"203369_x_at" 12581 8870 2328 2256 20291 8900 3440 1452
"203370_s_at" 2206 1484 4737 1716 17136 3905 19723 18613
"203371_s_at" 12028 20133 8855 16518 21838 19674 11905 1157
"203372_s_at" 18526 19661 4155 18353 4689 7512 13940 11791
"203373_at" 3791 9680 17628 21541 4917 9755 16525 17962
"203374_s_at" 13201 2834 20184 6953 13013 3266 16753 1502
"203375_s_at" 17950 20919 2446 20536 17906 15016 21778 12547
"203376_at" 4377 5694 5441 18853 17242 22157 21003 2642
"203377_s_at" 5905 865 17470 2501 12477 14867 1283 1261
"203378_at" 19043 18049 18349 5725 6041 21798 20951 19869
"203379_at" 423 2855 1693 6272 19812 4191 21877 1625
"203380_x_at" 5837 2328 19086 17463 843 17892 1238 1822
"203381_s_at" 6742 10844 14346 12154 7568 15243 4038 5952
"203382_s_at" 8456 11285 13750 14271 10238 12115 5587 10731
"203383_s_at" 5255 4903 7877 2208 9898 2572 1336 938
"203384_s_at" 11327 20257 1183 4203 19678 1540 16022 17226
"203385_at" 16911 20135 4842 18719 5698 1946 19170 20142
"203386_at" 11579 22201 22190 928 2306 2757 21578 3796
"203387_s_at" 19629 19030 7079 8443 17561 10325 901 19872
"203388_at" 134 6406 31 17201 17215 2876 18610 22093
"203389_at" 19411 18697 1913 22093 3428 8801 21495 16404
"203390_s_at" 10684 5267 16875 3870 3878 2208 12869 3480
"203391_at" 20135 21308 6682 17594 16968 1025 3920 3931
"203392_s_at" 12309 6732 8574 18250 2155 20584 19533 18163
"203393_at" 8425 15612 12925 14699 2349 10886 5833 7417
"203394_s_at" 20060 21550 15238 20407 4553 3252 19747 4156
"203395_s_at" 17855 9173 8627 21906 17277 3171 21439 21545
"203396_at" 16847 19215 6016 16033 1028 17838 13254 3668
"203397_s_at" 16867 7399 18092 2414 8815 4251 18824 4007
"203398_s_at" 2758 16087 12419 3317 19824 14479 11911 7666
"203399_x_at" 20758 16853 21160 4010 6982 5030 12995 8921
"203400_s_at" 4795 12207 497 5320 6483 12623 10879 8291
"203401_at" 13078 2816 7539 16166 3632 1306 3827 4033
"203402_at" 68 10482 21788 15381 2391 4305 747 22104
"203403_s_at" 12034 5744 18010 3062 142 17773 2801 16844
"203404_at" 14890 16879 11024 9271 10235 13131 9155 6942
"203405_at" 12854 6265 14948 3672 786 20691 15043 18984
"203406_at" 11255 18625 5098 16709 15861 4456 16712 17914
"203407_at" 760 3315 17379 2351 16671 2166 3570 18229
"203408_s_at" 2840 16409 11279 14472 3611 17118 12763 8098
"203409_at" 1155 6991 19461 1577 559 4293 3049 5079
"203410_at" 14372 455 8258 3914 2453 18486 3237 18739
"203411_s_at" 2631 6956 7381 16973 21349 17884 14401 18002
"203412_at" 4446 7333 15658 2169 17667 501 1249 2195
"203413_at" 11110 19121 19478 635 19014 14860 22111 17835
"203414_at" 15533 2331 14630 19193 3671 3308 20533 3009
"203415_at" 14806 19596 6123 19937 21668 2097 201 3698
"203416_at" 17595 1177 16484 551 2768 21896 21863 20055
"203417_at" 16322 4412 1288 21731 19440 16955 9488 8007
"203418_at" 2023 2363 3393 3408 1013 2851 13390 4758
"203419_at" 3571 17875 921 17823 20252 20252 22143 5006
"203420_at" 16806 20525 15584 18941 17648 20807 17181 4583
"203421_at" 7034 11135 11251 21852 16103 20111 2704 516
"203422_at" 20215 18896 5040 7652 20430 20015 21011 4041
"203423_at" 19486 14535 6450 13436 13115 17345 1913 11930
"203424_s_at" 9364 17059 13796 6765 6964 7862 12687 15857
"203425_s_at" 21737 2339 18596 2001 7996 16328 13611 9027
"203426_s_at" 16139 3778 8604 13573 10008 20604 11705 15391
"203427_at" 5732 2597 20373 3881 5644 20640 20752 5351
"203428_s_at" 14137 4584 7176 4188 7091 19046 16554 2259
"203429_s_at" 4665 5184 16584 20692 5670 2962 1910 20320
"203430_at" 3603 5258 14467 17328 1443 20849 12234 19003
"203431_s_at" 781 614 4399 18391 19451 13987 16246 3799
"203432_at" 14413 18358 8566 20947 1155 18432 20898 16436
"203433_at" 13864 20237 15226 18730 7175 1910 15773 16215
"203434_s_at" 9880 13940 14073 12826 9780 12953 7056 11495
"203435_s_at" 10259 13096 11102 9828 12757 10764 6204 7243
"203436_at" 15739 18961 17864 7589 2075 3926 15058 17580
"203437_at" 3403 18211 4234 19020 14777 400 1424 5142
"203438_at" 4803 19063 17641 21317 2188 19992 14558 5579
"203439_s_at" 12469 17493 8335 3670 21427 19745 12076 3599
"203440_at" 9521 16307 12101 8639 9148 7150 12401 11416
"203441_s_at" 3154 8602 20472 4001 16690 7538 3978 3966
"203442_x_at" 2665 1943 7306 4596 16088 392 13798 17423
"203443_at" 22143 3247 16512 1610 19345 13822 17182 1460
"203444_s_at" 8630 14888 13452 13915 9411 4850 9525 14746
"203445_s_at" 10919 6954 17027 6093 154 18712 12544 5514
"203446_s_at" 14873 7240 5228 3950 17811 20776 20834 2580
"203447_at" 21449 9130 5350 1591 16954 20262 278 16725
"203448_s_at" 21542 4526 4509 8476 7899 13670 17912 2395
"203449_s_at" 16272 19521 20300 16749 19144 10289 21621 1038
"203450_at" 4301 5695 15909 2746 8270 822 13742 20568
"203451_at" 15125 788 1056 16263 6484 4003 185 16686
"203452_at" 4 4 22218 265 19532 573 8733 14947
"203453_at" 624 731 14888 18562 517 1150 9722 16993
"203454_s_at" 1608 4592 21633 3398 22107 328 17827 18650
"203455_s_at" 17201 18640 5028 3740 3613 10979 11874 4284
"203456_at" 1501 5166 1415 2710 16960 1347 4974 22224
"203457_at" 21525 1186 342 17100 7966 9979 20445 3356
"203458_at" 11527 8350 7597 7940 22012 20838 1449 19583
"203459_s_at" 5830 19062 4712 6997 6720 20552 15206 21856
"203460_s_at" 5175 1179 18154 8267 15493 2403 18452 17582
"203461_at" 15193 20011 1201 21111 2537 7928 3061 9491
"203462_x_at" 10578 18262 16504 19992 1914 19564 17418 19885
"203463_s_at" 6901 10834 13584 13145 13152 17513 22147 12254
"203464_s_at" 19296 19712 15613 1169 18110 19473 1439 20798
"203465_at" 17199 2814 16847 18508 7311 22063 2301 19338
"203466_at" 4909 1920 21051 20494 4717 20490 11342 3100
"203467_at" 2618 3248 21444 7734 5323 712 12924 21317
"203468_at" 99 21480 892 22026 12775 10923 15533 14631
"203469_s_at" 1074 6389 22084 14580 14032 17540 8647 15276
"203470_s_at" 4879 15606 6436 14172 14444 15075 9117 8871
"203471_s_at" 2900 10500 831 1650 5919 5133 7453 5664
"203472_s_at" 6663 12908 12267 11692 10171 13096 4698 11760
"203473_at" 19071 590 19626 444 3343 15565 18562 3869
"203474_at" 14771 14946 15568 16225 17408 4925 6350 7489
"203475_at" 606 11331 21815 20285 2739 15518 290 11909
"203476_at" 11516 4695 18754 21567 21459 21716 16195 21887
"203477_at" 15171 12401 10309 14618 14026 8672 10361 13675
"203478_at" 11578 7555 9050 17109 308 2031 1497 5593
"203479_s_at" 13203 18584 1853 21774 5045 16231 12094 19823
"203480_s_at" 14696 1548 20820 20444 16508 2007 21799 16279
"203481_at" 5845 633 20619 20936 20445 9088 21267 19360
"203482_at" 1171 20307 20075 8282 16354 21290 12628 17209
"203483_at" 9795 14970 10084 8665 12706 15337 8601 13330
"203484_at" 13321 7744 20185 18867 21370 19600 15011 3892
"203485_at" 10058 10878 11370 15372 14418 11981 9769 11322
"203486_s_at" 4018 18699 6108 5864 15016 20939 19322 17553
"203487_s_at" 18485 7558 16470 4178 5795 8218 18619 9272
"203488_at" 4219 17890 574 2729 7050 21367 19756 416
"203489_at" 18629 19921 16043 18480 21559 4211 3481 5161
"203490_at" 2635 20025 758 10931 20680 20781 19256 21269
"203491_s_at" 11160 6101 560 1835 15855 13746 12896 1770
"203492_x_at" 3084 2887 21003 4363 4505 3994 17318 17527
"203493_s_at" 17800 2719 17825 1790 6573 5533 16182 12395
"203494_s_at" 2104 7838 16814 1455 5029 1260 19478 1019
"203495_at" 20209 11974 15740 12465 10615 8044 1552 14568
"203496_s_at" 6678 7550 10272 14689 20118 4690 114 11440
"203497_at" 2480 3822 20315 20715 14960 21747 3364 10669
"203498_at" 17949 10051 21545 7081 12544 11805 12074 6336
"203499_at" 11870 2179 7863 5467 18638 4335 18319 5197
"203500_at" 18131 4716 7730 6529 19307 2333 13597 4097
"203501_at" 10273 16822 9881 15495 11940 15866 3756 13240
"203502_at" 20443 2687 4980 6019 18632 17034 2278 13565
"203503_s_at" 3892 1359 19855 2451 19158 21190 21108 21905
"203504_s_at" 20515 21396 5151 2433 17375 16443 21347 14960
"203505_at" 19999 16885 10621 15061 4958 6787 9238 12318
"203506_s_at" 4489 6006 3082 20089 5027 18794 22133 500
"203507_at" 10052 16197 11597 8827 10618 7083 8454 6760
"203508_at" 6098 10121 20406 9242 15722 13906 10265 5848
"203509_at" 15947 1000 1628 3162 7858 1149 13804 3676
"203510_at" 13158 1288 21391 16822 18963 10559 14473 8426
"203511_s_at" 13559 9537 8305 5791 22088 3912 13269 18246
"203512_at" 13758 18675 898 20754 5340 21806 1231 19417
"203513_at" 2246 7980 8713 17411 15280 3680 14863 4660
"203514_at" 11756 6367 18441 1813 15887 3028 17422 21124
"203515_s_at" 3006 6930 7804 17549 15450 2832 13975 18073
"203516_at" 19903 21568 2889 20161 7157 877 13219 18660
"203517_at" 15729 2803 14461 17701 8990 370 12424 4615
"203518_at" 16235 3020 3781 627 12948 5535 4807 6174
"203519_s_at" 12824 7075 14600 7532 16616 3256 14911 1290
"203520_s_at" 14603 12580 10897 14828 3923 15761 67 14197
"203521_s_at" 12093 1550 17709 8386 6885 16343 11800 16976
"203522_at" 1311 3244 20706 96 6057 7476 2401 20172
"203523_at" 8364 11183 9955 10985 11399 14750 8793 9126
"203524_s_at" 3423 7012 7771 5387 18686 4139 19117 19080
"203525_s_at" 14724 3812 20965 20732 6818 9863 740 7659
"203526_s_at" 10627 3303 8699 16623 2762 8289 3226 5091
"203527_s_at" 9713 14469 11265 13932 12364 10170 10042 13419
"203528_at" 13207 19137 16464 9729 6995 17167 8109 13585
"203529_at" 3787 6086 15363 15880 479 2605 19552 17064
"203530_s_at" 12163 19902 17191 6358 8287 445 11272 1125
"203531_at" 16980 19624 6906 5231 5273 2570 19752 16588
"203532_x_at" 4077 5177 895 4534 2907 14102 19808 17607
"203533_s_at" 4880 11086 14982 12462 15190 8878 19827 9590
"203534_at" 14414 21343 21320 400 111 19033 11613 17545
"203535_at" 19447 19293 21016 5975 2534 5773 2898 12080
"203536_s_at" 1499 6466 4184 16499 5864 19458 3351 18227
"203537_at" 2471 8140 16003 1013 7084 22204 13818 4050
"203538_at" 1271 2033 5299 6470 911 3527 11494 1519
"203539_s_at" 6584 12475 11264 9970 9447 12723 9272 11453
