"inst_2571" "inst_3433" "inst_3816" "inst_3899" "inst_4373" "inst_4551"
"200856_x_at" 2914 17157 18242 11138 19521 16739
"200857_s_at" 6757 14957 18155 4474 8571 9109
"200858_s_at" 11616 14434 6863 18018 6823 6510
"200859_x_at" 11953 21391 17055 19236 8524 8929
"200860_s_at" 5927 16350 8203 7754 5654 17784
"200861_at" 9086 21898 1727 7636 3702 6793
"200862_at" 9455 19241 14489 9246 15909 4814
"200863_s_at" 9846 12234 6575 8976 16510 17934
"200864_s_at" 2216 18257 6395 7771 15858 3178
"200865_at" 21513 13087 10301 12856 12876 7807
"200866_s_at" 9253 16377 5602 3302 8122 6545
"200867_at" 5837 12950 8505 10396 7961 18373
"200868_s_at" 4036 2745 4926 10337 17667 7140
"200869_at" 14035 3397 9999 13287 10587 16990
"200870_at" 5217 13532 16563 5130 18909 8198
"200871_s_at" 3021 16506 16858 9183 8322 9053
"200872_at" 3234 2867 13651 10840 10544 16445
"200873_s_at" 9155 13577 14176 9130 16646 16504
"200874_s_at" 8608 12573 3801 19174 16603 2924
"200875_s_at" 8543 17174 15876 18921 15586 20559
"200876_s_at" 8458 12027 7991 9801 14571 3387
"200877_at" 11966 12313 14647 17923 18535 17970
"200878_at" 494 17700 17109 17386 6949 17601
"200879_s_at" 12748 10641 112 381 202 21932
"200880_at" 10542 17370 6772 7448 15319 20755
"200881_s_at" 19375 12746 3651 3858 15506 16425
"200882_s_at" 10993 14155 15227 9544 8422 8779
"200883_at" 8155 12645 5796 8638 2673 6953
"200884_at" 10904 13781 15457 9959 7990 8880
"200885_at" 7679 13489 19992 10808 18973 20083
"200886_s_at" 11927 3278 13848 17408 16154 17343
"200887_s_at" 3828 16854 14285 17516 15051 5345
"200888_s_at" 19746 12452 13591 18225 15657 16765
"200889_s_at" 18943 16799 5538 10021 15584 9259
"200890_s_at" 19602 14484 2598 10515 7276 17259
"200891_s_at" 1822 21178 6654 10923 19051 18166
"200892_s_at" 9154 12199 4909 18625 8943 5016
"200893_at" 6767 14685 8265 6292 17131 9263
"200894_s_at" 18857 14582 8016 10941 8746 18305
"200895_s_at" 6067 12206 17372 6224 2803 9147
"200896_x_at" 12186 16109 16429 11401 8998 17988
"200897_s_at" 3932 18340 16432 5551 16631 7087
"200898_s_at" 5656 20288 3136 3262 14343 20995
"200899_s_at" 2466 16739 13593 19338 6978 18681
"200900_s_at" 20769 12118 7017 20351 6146 3030
"200901_s_at" 10406 15101 6105 1344 7477 7260
"200902_at" 8600 13877 6920 7530 17935 9532
"200903_s_at" 8475 12095 14522 8315 8016 8948
"200904_at" 9961 120 3519 4201 21227 18968
"200905_x_at" 7862 12508 5290 3947 6178 5047
"200906_s_at" 13711 19387 15394 7871 6595 19345
"200907_s_at" 12606 16706 14857 8245 8176 6405
"200908_s_at" 21688 836 1984 19721 3309 6723
