"inst_870" "inst_978" "inst_2957" "inst_3518" "inst_5439" "inst_6339"
"200915_x_at" 17893 16378 16476 4923 5896 14085
"200916_at" 19696 19942 14048 15276 3205 15703
"200917_s_at" 21275 18119 22192 16689 1495 2215
"200918_s_at" 17031 15364 14240 17310 5744 14483
"200919_at" 4056 1946 17427 4433 17188 3303
"200920_s_at" 286 320 350 140 134 835
"200921_s_at" 232 779 325 82 105 1190
"200922_at" 21809 16757 16312 16942 18611 18357
"200923_at" 2904 624 7840 14597 17610 14325
"200924_s_at" 18000 2416 2369 4396 2281 535
"200925_at" 17249 4600 16415 4197 6066 13851
"200926_at" 12093 8910 5662 8691 8682 7759
"200927_s_at" 7307 19039 18996 5960 14888 16788
"200928_s_at" 13452 8775 16067 20052 20739 1972
"200929_at" 6031 17927 19136 3651 2408 14994
"200930_s_at" 13321 5726 3956 13164 12123 915
"200931_s_at" 1742 795 15509 6596 13730 14691
"200932_s_at" 18679 15563 14121 6722 3174 19299
"200933_x_at" 12206 14755 5576 8671 8658 3934
"200934_at" 3489 18803 14200 4879 16947 14567
"200935_at" 4379 17120 22098 15649 21734 17919
"200936_at" 12203 5279 11410 14429 8661 13105
"200937_s_at" 16708 16941 11062 4613 4887 13643
"200938_s_at" 14542 13737 10595 12099 7458 5310
"200939_s_at" 3367 4357 6254 3633 12461 8488
"200940_s_at" 5225 2650 16795 2920 15386 2224
"200941_at" 18752 19013 20614 5263 16137 15388
"200942_s_at" 17353 17696 16611 15998 5607 18871
"200943_at" 3987 14987 12860 4598 4418 12719
"200944_s_at" 6375 15161 12660 5738 14030 12684
"200945_s_at" 4290 3788 15483 1851 3301 14430
"200946_x_at" 4924 18088 16487 13788 5271 15704
"200947_s_at" 3988 16600 15043 5378 13817 3707
"200948_at" 5772 19303 17906 15935 13450 21643
"200949_x_at" 17921 14652 2496 5733 6744 14145
"200950_at" 19549 20434 20503 16700 6287 17125
"200951_s_at" 8237 11004 17553 9396 11750 6919
"200952_s_at" 14978 6305 15518 6434 6507 4203
"200953_s_at" 13586 3108 21101 12627 2579 6331
"200954_at" 6787 17473 21284 6740 17543 17095
"200955_at" 19826 16948 16752 13541 18425 16996
"200956_s_at" 19765 17528 19108 6010 6815 12611
"200957_s_at" 6023 15897 16733 4229 14641 15952
"200958_s_at" 7029 4975 2049 2759 2009 13151
"200959_at" 21516 19531 18987 21844 18000 20685
"200960_x_at" 18737 16387 17144 14040 13974 16304
"200961_at" 2537 5447 15186 14266 14528 14527
"200962_at" 4646 17394 16838 13837 13469 657
"200963_x_at" 12190 9099 5666 6356 8684 12758
"200964_at" 6611 4043 2402 6175 14878 19452
"200965_s_at" 19941 19061 5219 16448 6665 3343
"200966_x_at" 7150 2909 13826 18190 4897 15431
"200967_at" 17997 19867 18880 2706 5466 20587
"200968_s_at" 20801 20319 17746 14105 5737 19528
"200969_at" 7232 19612 14051 14518 6351 20374
"200970_s_at" 6714 18284 15903 5280 4576 16812
"200971_s_at" 17109 18425 16535 13953 3145 15290
"200972_at" 19810 21241 21164 19365 19087 15437
"200973_s_at" 18074 19783 21941 20688 20736 2497
"200974_at" 73 64 2055 8 4 15556
"200975_at" 5652 15633 16961 14221 13239 14625
"200976_s_at" 18489 5340 16834 2583 3012 4237
"200977_s_at" 3531 4377 12794 3097 2639 2885
"200978_at" 5488 16209 14447 13554 6062 16680
"200979_at" 18076 17826 20125 18309 15795 13554
"200980_s_at" 17006 5047 17247 14055 15722 17673
"200981_x_at" 18062 4134 14885 4086 13077 13163
"200982_s_at" 3936 19184 19889 20617 15144 20880
"200983_x_at" 20160 16626 18285 5187 2310 18219
"200984_s_at" 3567 14632 18808 5794 1908 17450
"200985_s_at" 4120 16017 19751 2633 1472 20761
"200986_at" 8305 12303 8948 9252 2977 9475
"200987_x_at" 3276 15745 19579 18156 17008 13149
"200988_s_at" 18727 20511 18600 20978 19394 20092
"200989_at" 2037 5051 1357 3032 3874 3076
"200990_at" 18699 4673 16516 20360 17713 20603
"200991_s_at" 6930 17746 20304 6484 13929 15824
"200992_at" 3414 15824 15367 4993 13878 14445
"200993_at" 5783 14604 15991 3947 2780 19129
"200994_at" 6833 17849 17674 4869 16654 19738
"200995_at" 18008 21937 21419 21258 21442 21672
"200996_at" 5080 14504 14061 3557 13154 16648
"200997_at" 18494 5310 21861 5995 3728 16152
"200998_s_at" 16770 5453 2457 17275 16330 3421
"200999_s_at" 7112 14522 1670 15414 17791 3733
"201000_at" 2092 952 12723 1761 1476 508
