"inst_337" "inst_848" "inst_965" "inst_2433" "inst_3295" "inst_5294" "inst_6695"
"206509_at" 4225 8742 12124 845 1191 6766 11752
"206510_at" 15357 7966 7944 21260 13642 7557 7494
"206511_s_at" 17603 7144 7983 6908 11946 10354 15455
"206512_at" 9685 13888 16595 8936 6292 6672 9448
"206513_at" 1997 14722 4244 2020 783 10229 80
"206514_s_at" 10224 13141 14006 7723 7398 7818 13524
"206515_at" 16276 6309 13127 3823 12729 5530 13166
"206516_at" 8755 13546 7564 11290 20492 9183 5421
"206517_at" 2895 9499 14898 8013 7740 10344 12192
"206518_s_at" 16998 7435 15131 1969 11294 11264 4308
"206519_x_at" 10696 10070 8411 10668 12352 11174 9715
"206520_x_at" 15999 8689 11133 10965 17710 231 13174
"206521_s_at" 424 18417 16635 8248 468 337 46
"206522_at" 8568 14325 13541 1954 6726 5074 13992
"206523_at" 9315 10074 15004 5747 8880 2765 12390
"206524_at" 22245 14657 11497 3343 2268 5346 11442
"206525_at" 18180 7399 14884 7884 6031 7308 12625
"206526_at" 8851 22110 19326 646 13341 21988 15255
"206527_at" 1751 16233 16877 1595 5371 15944 8606
"206528_at" 21590 9284 7294 3757 8071 8569 10491
"206529_x_at" 9649 11136 12011 512 9169 8106 6485
"206530_at" 3708 799 3790 8103 14706 6895 9446
"206531_at" 9218 8255 15932 8973 6827 11116 232
"206532_at" 3604 10798 14751 9719 7040 1429 18744
"206533_at" 15690 3373 2939 22172 18520 17932 14857
"206534_at" 17685 11730 8174 4480 11790 4860 9227
"206535_at" 8602 14830 9598 2972 5999 8655 13076
"206536_s_at" 18527 21374 3682 1188 610 18407 17636
"206537_at" 19518 8681 10240 8264 18140 8149 11891
"206538_at" 9721 10697 16268 2793 4469 10731 1027
"206539_s_at" 10425 1430 12964 6875 2326 3981 11130
"206540_at" 17832 8358 543 7205 10744 4785 8832
"206541_at" 620 14075 10119 7710 7963 8791 10524
"206542_s_at" 12884 20333 6351 18338 14350 14446 17102
"206543_at" 11853 10453 21025 1629 21932 12873 22258
"206544_x_at" 15935 20135 2696 21674 19151 12315 451
"206545_at" 17948 9391 8249 6531 12429 7149 9283
"206546_at" 17288 21537 21248 152 21531 16077 496
"206547_s_at" 301 7442 9936 8754 6785 4614 335
"206548_at" 19615 12942 12050 19082 1938 13363 1789
"206549_at" 16848 10611 7925 4751 10393 8661 11089
"206550_s_at" 3495 17981 6220 18356 2630 16533 5328
"206551_x_at" 21756 2625 628 15140 1619 13077 4051
"206552_s_at" 10476 9769 10707 3974 11405 3354 10262
"206553_at" 218 13853 16279 6260 1727 3944 6798
"206554_x_at" 3718 19116 377 13906 15466 12388 14175
"206555_s_at" 21066 16565 4382 15853 13241 20087 20402
"206556_at" 2357 3009 16343 349 7416 7265 10456
"206557_at" 12128 8038 10043 5395 883 7048 21276
"206558_at" 2415 1737 11564 1628 921 7436 15958
"206559_x_at" 4644 9047 18937 5078 8240 2310 9988
"206560_s_at" 10376 11969 7254 9093 11652 7935 11832
"206561_s_at" 19539 2226 10983 3292 1105 8787 19224
"206562_s_at" 13269 16740 20764 11750 3002 16452 3202
"206563_s_at" 583 11629 14686 6889 8563 6448 4057
"206564_at" 16109 12291 15179 6245 11157 6963 18540
"206565_x_at" 21046 474 5024 1619 3373 1537 5991
"206566_at" 3795 1687 20472 10924 12645 7791 2659
"206567_s_at" 3628 16549 17881 16990 2098 13698 18757
"206568_at" 7199 7312 16147 5586 10035 7186 488
"206569_at" 10662 14265 14961 1152 12859 5522 20650
"206570_s_at" 1482 14396 16062 1034 6082 3553 10256
"206571_s_at" 19833 1045 20337 17500 2604 14666 1355
"206572_x_at" 18230 519 18893 11566 18772 18830 21617
"206573_at" 22173 12352 15562 12545 9019 11199 2130
"206574_s_at" 19384 3132 4089 2150 16962 1763 203
"206575_at" 7487 11564 10950 4223 6551 5873 12578
"206576_s_at" 20003 11713 10838 3920 10620 9056 11654
"206577_at" 7093 14558 14658 2257 12321 10143 11029
"206578_at" 7704 10209 12306 3007 284 11708 8954
"206579_at" 5608 13144 8340 9258 12673 9063 17279
"206580_s_at" 3813 4238 12249 18945 8866 7947 20181
"206581_at" 1804 11142 7690 6579 9187 8742 20625
"206582_s_at" 2573 2220 21036 4111 7660 8234 639
"206583_at" 324 3668 21419 14392 19438 15421 17630
"206584_at" 8881 12935 8118 1441 6481 6663 19612
"206585_at" 10421 9569 12765 168 8825 9658 8126
"206586_at" 1255 12273 8974 686 871 10157 21571
"206587_at" 15551 21810 1757 11733 1896 12291 17212
"206588_at" 7448 13907 7241 3288 10701 8379 366
"206589_at" 8124 5276 13964 21173 17714 11077 37
"206590_x_at" 5366 14765 13209 17974 1554 452 20668
"206591_at" 6465 621 16559 10075 12747 3343 7990
"206592_s_at" 16949 2137 18891 12385 4821 20031 15645
"206593_s_at" 18667 3832 18229 10297 20917 17494 18746
"206594_at" 4790 22050 21510 12815 3755 21356 6647
"206595_at" 3702 16863 17874 7911 5078 11745 19591
"206596_s_at" 7913 15021 14983 8766 9115 3519 893
"206597_at" 9746 13542 8650 4215 6494 9621 10651
"206598_at" 10270 7778 10113 3221 9673 10298 19699
"206599_at" 8896 14705 12433 11457 9752 6979 12127
"206600_s_at" 5597 11750 14245 1298 9769 11672 11120
"206601_s_at" 14923 7591 10532 5261 7609 7322 11496
"206602_s_at" 16029 10327 8482 2399 9658 8413 19105
"206603_at" 8340 13781 11825 5815 11476 10045 13688
"206604_at" 102 149 13123 8955 15528 5291 16965
"206605_at" 7321 12566 7576 2929 6807 10345 12095
"206606_at" 9073 11031 10917 5142 8317 6240 11562
"206607_at" 4843 11523 7274 18446 1141 16179 2014
"206608_s_at" 4357 8810 7310 6659 9691 8838 8551
"206609_at" 2945 10405 14306 3149 8896 3897 10696
"206610_s_at" 1727 8548 12154 7864 3857 4298 9865
"206611_at" 1024 13093 3323 12948 15341 4179 10268
"206612_at" 10364 12320 8917 91 14241 353 21716
"206613_s_at" 18805 668 6629 15129 2198 20242 7896
"206614_at" 12391 12392 13950 10368 7017 11520 12672
"206615_s_at" 19493 11632 12689 3060 731 4810 10854
"206616_s_at" 10137 14483 14345 9560 9163 8596 4467
"206617_s_at" 7265 6500 14420 8775 7559 6289 8631
"206618_at" 7696 9907 16194 5265 8484 6852 217
"206619_at" 1086 9558 10554 6073 8430 6468 10176
"206620_at" 6795 9869 8951 7645 12782 10095 13122
"206621_s_at" 4318 15868 20194 19309 15849 19617 5272
"206622_at" 6338 13982 15026 9736 11446 11089 4382
"206623_at" 21185 14917 13168 8746 11853 10933 11216
"206624_at" 10678 8963 9855 1377 10684 7338 12762
"206625_at" 19230 8701 14911 3235 12901 11355 13986
"206626_x_at" 235 11729 11667 3751 8761 5597 215
"206627_s_at" 8497 4960 10619 250 4590 10815 21412
"206628_at" 17473 8365 15518 1828 9569 4233 13976
"206629_at" 8107 12193 15480 3752 8192 6010 8583
"206630_at" 3517 14008 7247 8334 7166 2734 13940
"206631_at" 10661 9527 14013 18824 626 8298 17806
"206632_s_at" 15466 4678 1689 18474 2313 17519 21418
"206633_at" 15601 9104 15120 4687 6378 5855 9868
"206634_at" 5644 14151 7904 179 6603 3546 482
"206635_at" 22193 7479 13529 2655 2204 3120 13769
"206636_at" 5495 3631 1052 11101 13960 468 20025
"206637_at" 7938 7500 8045 4943 10551 5438 9070
"206638_at" 9310 12104 11087 20655 7423 10550 10427
"206639_x_at" 662 8937 13766 5535 10007 4939 13908
"206640_x_at" 19358 7664 12586 3200 9031 9600 12572
"206641_at" 7940 9970 15466 7375 13778 7241 18954
"206642_at" 8797 12845 14903 7278 5865 5148 11847
"206643_at" 19162 8425 8060 17505 9013 11122 17764
"206644_at" 15316 14731 9429 11747 9326 9601 10397
"206645_s_at" 8094 7072 13837 8282 12367 3217 12126
"206646_at" 15667 13931 14317 8666 10028 4164 11604
"206647_at" 9303 13587 15612 5418 11139 4781 11190
"206648_at" 21557 19638 303 21685 834 21475 21123
"206649_s_at" 4553 20095 4614 1946 19605 266 5349
"206650_at" 10588 18279 8603 16375 13092 11818 21142
"206651_s_at" 20953 8202 15891 12442 11539 9674 4775
"206652_at" 17544 2669 485 19422 1252 14696 20121
"206653_at" 17112 20618 17947 15401 20533 1320 7023
"206654_s_at" 6389 20863 1363 21441 21363 689 3484
"206655_s_at" 8331 18448 15145 20743 7092 8107 4564
"206656_s_at" 15916 15242 20990 16487 13894 19074 7217
"206657_s_at" 7781 6689 15867 5521 8649 8013 13605
"206658_at" 5219 13648 11429 1662 16250 14817 299
"206659_at" 805 902 3591 8938 4331 1691 800
"206660_at" 9706 11180 11755 7632 10675 9896 11128
"206661_at" 11745 14992 9856 20559 20131 4502 2455
"206662_at" 1129 20463 5458 12482 21899 990 14397
"206663_at" 16219 12597 10089 9749 9854 10238 12900
"206664_at" 7345 6927 11280 7681 6124 3932 11609
"206665_s_at" 1901 5962 18957 1903 20751 20059 17417
"206666_at" 4293 6498 9101 4818 4246 3716 12522
"206667_s_at" 19471 20013 20496 14620 19385 13825 3848
"206668_s_at" 18863 4681 21639 14804 17999 16084 3503
"206669_at" 9770 1696 1425 9376 4297 6796 7700
"206670_s_at" 8203 7023 8855 8593 7635 11794 14943
"206671_at" 21380 14439 13361 6721 13944 3382 9451
"206672_at" 2860 9146 13474 9664 10216 2978 13048
"206673_at" 12790 14937 14521 849 21744 11657 3516
"206674_at" 3784 8531 8394 21890 7306 9007 11328
"206675_s_at" 14505 393 726 19637 247 14007 1385
"206676_at" 7823 12402 8535 8311 8369 6341 8698
"206677_at" 4474 18825 15565 8007 7259 5436 1658
"206678_at" 12295 10425 13484 518 6665 3318 1467
"206679_at" 117 12005 12047 3548 9749 10015 15766
"206680_at" 18810 11263 7926 9042 6289 11383 6746
"206681_x_at" 220 13059 8491 10150 12074 10995 9766
"206682_at" 1553 15507 7841 3099 10811 4705 16137
"206683_at" 12002 633 266 8988 807 1604 17397
"206684_s_at" 3518 7025 10134 450 7251 10598 1129
"206685_at" 10344 14377 16137 17608 11146 5042 14478
"206686_at" 9615 21294 11453 2157 666 12462 2293
"206687_s_at" 5062 1329 5446 16362 14803 16429 4828
"206688_s_at" 4978 2288 5253 17168 19346 15722 19437
"206689_x_at" 4223 2400 3083 12116 16205 14066 21764
"206690_at" 7302 13679 13398 6964 11253 3100 3327
"206691_s_at" 12325 10694 9232 5002 3441 10536 11263
"206692_at" 14899 11214 13977 8807 12443 7924 328
"206693_at" 8841 10518 16440 2591 8837 10709 21668
"206694_at" 1583 7357 14200 5779 6102 3902 10391
"206695_x_at" 21739 2430 1881 2412 13695 13653 16227
"206696_at" 9655 1131 802 2977 22105 12087 9812
"206697_s_at" 1281 6452 10351 15092 11128 5127 12503
"206698_at" 11967 17560 19526 4979 19338 13152 5455
"206699_x_at" 8900 10536 14711 6987 8881 8942 12725
"206700_s_at" 22126 13433 8805 2918 11028 6196 10146
"206701_x_at" 8406 10394 14259 8199 10806 9017 8985
"206702_at" 13208 12225 15196 6328 11369 6947 4589
"206703_at" 22236 11340 12832 10166 2705 11629 22142
"206704_at" 21999 570 21753 20485 5458 19398 3048
"206705_at" 872 6019 9434 8198 6741 5172 9452
"206706_at" 8126 14070 4490 6022 4837 412 72
"206707_x_at" 392 6232 16069 6618 8541 8291 10504
"206708_at" 20001 10737 9568 1265 21796 5131 20878
"206709_x_at" 21875 14221 13289 113 7507 10432 14622
"206710_s_at" 6831 13170 10883 15478 8089 5822 2077
"206711_at" 9034 6408 10672 1831 11868 10593 13933
"206712_at" 18619 1035 9998 4393 22141 16159 2843
"206713_at" 11608 9838 14571 6205 6269 11194 9079
"206714_at" 17637 4610 7411 112 7512 7129 21623
"206715_at" 2315 8915 14667 10360 625 6548 11956
"206716_at" 15697 8454 10784 767 11898 4619 11490
"206717_at" 10607 8251 13488 3206 6396 9598 9668
"206718_at" 21184 11995 8350 6249 823 3535 11251
"206719_at" 17113 9626 14248 7613 11590 5939 9077
"206720_at" 10690 6492 13874 5655 10989 9852 14164
"206721_at" 9149 10172 8412 468 5469 3022 20643
"206722_s_at" 4837 17179 18179 16515 16155 16625 15189
"206723_s_at" 18624 19249 21787 17710 5148 19268 4380
"206724_at" 816 1761 996 19619 21819 1649 1310
"206725_x_at" 10253 14453 10228 8392 146 4561 12695
"206726_at" 22211 12467 15757 4264 12890 3515 12793
"206727_at" 4876 9521 10825 4477 5880 6126 9993
"206728_at" 1002 12327 14382 6844 10283 8693 9782
"206729_at" 12831 7216 8259 1990 17993 3491 17606
"206730_at" 9802 12176 15394 9564 10692 9826 12124
"206731_at" 17198 10356 11654 11723 12309 9190 21351
"206732_at" 4982 8834 12639 8824 9803 1718 10472
"206733_at" 12987 11862 16731 3504 12558 4920 9174
"206734_at" 19663 20987 22247 20522 19221 22214 15921
"206735_at" 9394 9747 11557 7407 11836 8421 12692
"206736_x_at" 3450 6673 12012 6955 11748 4135 13725
"206737_at" 7818 10623 13773 4614 9601 3748 10928
"206738_at" 2877 8577 13512 9733 12880 4932 20999
"206739_at" 12 14978 11021 6493 1195 10640 21976
"206740_x_at" 328 11247 8180 5714 6937 5091 95
"206741_at" 18357 13599 13583 4662 5846 6407 11324
"206742_at" 17026 6148 15645 7329 11525 8136 10642
"206743_s_at" 7244 9182 13592 5972 7997 5671 13514
"206744_s_at" 15184 1998 749 16629 14943 14187 16158
"206745_at" 12626 1832 21769 9611 1669 876 14599
"206746_at" 5664 20259 2625 7631 21163 15781 1408
"206747_at" 14277 14321 6827 16868 805 273 7179
"206748_s_at" 14124 895 874 10684 18948 16131 14066
"206749_at" 7787 13703 11908 3411 11883 2879 11262
"206750_at" 10299 8179 16160 4203 9767 5367 15087
"206751_s_at" 21338 1321 7887 7923 7597 2867 13361
"206752_s_at" 18298 20471 18115 11661 21771 2010 817
"206753_at" 709 12697 9014 7188 7912 4011 12621
"206754_s_at" 15087 14357 9789 9378 2975 10375 12711
"206755_at" 7215 6006 8223 3923 3734 9805 10777
"206756_at" 7131 18781 1942 16756 13081 1635 15864
"206757_at" 15167 12892 9070 6624 9690 11183 21334
"206758_at" 4993 8310 13500 4294 11894 10734 9006
"206759_at" 16316 7626 15579 11223 6956 6682 5065
"206760_s_at" 9198 10830 14612 2780 6770 6926 13115
"206761_at" 6749 15046 16034 662 7324 4482 13288
"206762_at" 7851 5204 13627 445 3567 4991 4441
"206763_at" 11738 11529 14401 9055 9914 9177 13247
"206764_x_at" 20620 2934 20682 2834 5554 2109 18543
"206765_at" 20995 9049 11211 9301 6448 11042 15016
"206766_at" 1942 12349 16726 21080 20738 12909 20077
"206767_at" 6517 14173 7486 8628 12254 2722 15740
"206768_at" 2010 10941 7683 8618 11279 10161 559
"206769_at" 7424 7721 12721 6687 9649 9297 11512
"206770_s_at" 19082 20144 7156 12792 18888 19517 5120
"206771_at" 6790 14889 15713 11690 1843 3054 12114
"206772_at" 20872 11486 15705 14566 5878 3243 12477
"206773_at" 2186 9230 8504 7268 9171 8255 10470
"206774_at" 356 10354 11958 4156 7564 2909 17465
"206775_at" 3586 7099 16239 3068 9106 8250 13603
"206776_x_at" 3022 16004 9495 14020 9474 5030 3485
"206777_s_at" 2370 15793 5629 15695 15725 1597 1193
"206778_at" 9320 11970 10467 3886 10236 4214 13192
"206779_s_at" 10751 6051 12636 3236 8562 9629 1558
"206780_at" 19035 6561 9699 15680 4124 7982 17667
"206781_at" 19815 272 9646 11295 1324 5190 12056
"206782_s_at" 15534 430 9486 18632 17225 9517 1454
"206783_at" 1535 3746 12780 2669 12176 11337 12877
"206784_at" 2064 7462 14688 2950 10391 6285 8584
"206785_s_at" 6601 13226 7859 9703 6851 7357 12248
"206786_at" 8038 10406 15764 3759 7542 5762 13315
"206787_at" 8874 10624 10185 5194 9693 2930 4595
"206788_s_at" 19508 3109 6374 16657 18013 1116 4774
"206789_s_at" 18241 2053 4846 20773 19822 18438 16074
"206790_s_at" 11780 16956 5259 16902 18777 12392 8330
"206791_s_at" 5999 13593 14411 10461 1916 7203 4253
"206792_x_at" 21001 3000 5653 17654 3012 16605 18231
"206793_at" 22055 11879 15871 7237 8771 5176 12787
"206794_at" 7404 14864 13388 3709 12211 8649 11518
"206795_at" 2366 12970 8837 5688 6130 1659 296
"206796_at" 7805 11454 8191 7157 7736 6301 12204
"206797_at" 17779 10378 13043 2987 12686 8112 11140
"206798_x_at" 2133 12307 11652 4372 8279 5050 11546
"206799_at" 7371 14375 10692 4589 9068 6031 11235
"206800_at" 3749 9597 12061 6226 6972 5554 13028
"206801_at" 21614 17229 15951 4308 6693 11259 21015
"206802_at" 11536 6771 15847 641 12232 10104 5749
"206803_at" 1552 9457 13299 4077 6778 7369 12782
"206804_at" 8163 13124 13428 4836 7771 3013 5790
"206805_at" 12855 6090 12607 8285 10974 10123 8121
"206806_at" 3937 10606 15351 4549 11364 9779 11870
"206807_s_at" 20944 2950 9158 599 584 11147 8982
"206808_at" 20525 7738 8718 12934 20146 13286 21551
"206809_s_at" 5662 16116 18243 13369 20574 14171 4930
"206810_at" 7757 17339 10336 464 10334 11705 3502
"206811_at" 4252 11153 13378 3577 6909 4356 10844
"206812_at" 369 11775 12656 9066 6169 10901 5061
"206813_at" 18840 6841 14907 7524 6959 7819 9084
"206814_at" 7082 13108 12681 5622 10142 10983 212
"206815_at" 8581 19706 16089 2616 9645 492 711
"206816_s_at" 6820 14619 11798 8329 4245 8901 9587
"206817_x_at" 2575 8841 15076 6223 11389 8726 13321
"206818_s_at" 21083 21623 21704 21892 19457 14044 1997
"206819_at" 8978 14203 13780 3936 6492 9003 383
"206820_at" 8970 13840 13643 7857 6255 7691 10483
"206821_x_at" 57 10355 8854 9356 6835 11619 13642
"206822_s_at" 19470 11869 11658 12854 9831 10940 17937
"206823_at" 10472 14113 14005 1056 10081 2470 873
"206824_at" 10228 11478 11841 3673 9230 11432 12458
"206825_at" 13811 1890 18163 12250 13209 17315 17616
"206826_at" 13398 10395 15875 1325 6129 2588 19074
"206827_s_at" 10474 21259 12660 1724 4786 14632 19272
"206828_at" 587 9986 16401 9505 11870 4566 2566
"206829_x_at" 17715 19611 1258 19300 21576 12724 7437
"206830_at" 12010 6856 15414 7973 7875 8971 13767
"206831_s_at" 10178 6920 9008 6487 7278 4715 3586
"206832_s_at" 4861 17775 19783 9267 21740 9527 2567
"206833_s_at" 3445 21279 6389 1582 19220 15666 8195
"206834_at" 7743 13091 11681 3232 9916 8758 10783
"206835_at" 284 14616 12052 4758 10464 8563 10969
"206836_at" 3867 6584 14433 4380 11931 7022 6752
"206837_at" 7657 10909 13044 4753 9591 7813 9241
"206838_at" 7180 8356 14137 20211 1996 2213 21718
"206839_at" 7320 7688 14453 1593 11892 11295 11806
"206840_at" 13032 10081 15090 2935 8877 11434 10572
"206841_at" 10391 9353 15495 20391 8060 5778 9931
"206842_at" 7655 6120 7989 955 11959 8660 3880
"206843_at" 9776 9900 11986 5146 10052 6249 12772
"206844_at" 9235 11059 10673 5540 7987 5660 9731
"206845_s_at" 17098 17200 3005 17255 14353 13256 6418
"206846_s_at" 2999 5947 676 15332 16278 2116 18610
"206847_s_at" 20491 13375 16584 221 6974 6877 22100
"206848_at" 6283 5366 2942 19887 20148 13734 19220
"206849_at" 18631 6687 15504 4075 14641 2896 11773
"206850_at" 5052 10150 14369 6343 6235 3673 10640
"206851_at" 21858 10011 8038 6264 7074 6324 11845
"206852_at" 8863 11029 12391 304 10272 10012 14901
"206853_s_at" 4881 5580 20709 14178 2823 21294 18360
"206854_s_at" 5249 19272 17061 19343 14488 19725 5335
"206855_s_at" 5012 16157 4630 2860 14556 13679 17277
"206856_at" 1880 10625 15634 6010 12040 4320 13532
"206857_s_at" 981 19561 20359 8891 977 9291 21407
"206858_s_at" 21169 21920 17246 130 21167 22230 19658
"206859_s_at" 8213 12878 12849 7650 11936 3194 9741
"206860_s_at" 11812 20335 4681 16361 16204 13558 17523
"206861_s_at" 13193 3014 4537 15685 16085 16235 18991
"206862_at" 17815 21476 4556 10127 2810 11972 15710
"206863_x_at" 10463 13830 12135 7587 6067 10946 5678
"206864_s_at" 16615 4356 6761 9872 1028 12530 14871
"206865_at" 7189 8437 11088 5652 10067 3994 9137
"206866_at" 8922 7457 10550 3116 10444 2600 696
"206867_at" 18383 9983 13091 8081 12741 11419 9219
"206868_at" 45 10973 11276 18056 12918 10721 13807
"206869_at" 9039 13018 13105 3395 9790 6420 11146
"206870_at" 1350 6348 5674 10981 3126 11369 21653
"206871_at" 6708 7544 10491 17088 10383 6302 8607
"206872_at" 18867 7053 12043 7420 12331 3947 2797
"206873_at" 17243 9730 14774 5988 10043 5242 10430
"206874_s_at" 17121 16548 20383 20398 20196 17599 14726
"206875_s_at" 19969 15687 20399 19548 5555 17706 4757
"206876_at" 3474 7935 13968 3859 8736 6169 11323
"206877_at" 7554 13157 13291 6097 2219 9706 9083
"206878_at" 19448 13601 12669 7060 11086 4315 9379
"206879_s_at" 3923 20650 8882 1390 8780 7706 16695
"206880_at" 18620 13337 8017 3542 6152 10079 9608
"206881_s_at" 501 12535 10620 9228 5884 8519 8703
"206882_at" 8952 13511 10183 8435 6254 6254 11983
"206883_x_at" 5388 7461 9570 4172 8592 4104 8886
"206884_s_at" 7630 15035 15129 220 10432 10077 434
"206885_x_at" 7494 13625 10513 7178 8147 8538 13359
"206886_x_at" 7140 8455 10940 3027 11595 11225 11242
"206887_at" 1090 6012 15002 6977 2157 6673 8950
"206888_s_at" 13571 1867 17349 10848 13911 766 12954
"206889_at" 8752 7163 13356 17592 10174 11083 3084
"206890_at" 21056 8295 8352 2047 2165 11839 19646
"206891_at" 15924 7037 15929 7485 9829 9067 12637
"206892_at" 7934 13749 8894 5453 8988 3952 11585
"206893_at" 8875 6271 15248 6628 15808 9481 9638
"206894_at" 9827 14215 9120 4301 7862 3958 13450
"206895_at" 8879 12007 13457 6342 8971 8925 8928
"206896_s_at" 21914 11448 9903 9943 22167 11798 20802
"206897_at" 6775 13446 8767 3374 7730 9434 13424
"206898_at" 6977 9048 15013 5414 379 9301 11088
"206899_at" 7982 9563 13003 5733 8949 6286 10754
"206900_x_at" 4442 48 176 17135 18589 17416 15998
"206901_at" 2093 11281 15946 6585 10128 8095 6015
"206902_s_at" 5665 12632 18764 6390 20638 4716 1878
"206903_at" 6947 13881 12750 7132 9923 7197 3877
"206904_at" 11519 5598 15302 339 11755 10962 2086
"206905_s_at" 13180 7416 8421 9935 2163 10341 10541
"206906_at" 6779 6799 16477 20901 6922 11421 13082
"206907_at" 14968 9632 4603 10441 5736 1724 20838
"206908_s_at" 20457 6719 16353 3474 576 3356 17658
"206909_at" 10305 14674 10682 4270 9264 5995 12553
"206910_x_at" 21002 14337 15613 516 408 8293 5999
"206911_at" 10956 1125 974 9249 21966 192 22063
"206912_at" 9654 9697 8234 5599 12466 2693 13806
"206913_at" 9572 12888 8271 5924 7329 1182 16487
"206914_at" 6605 13411 11692 9067 6695 3135 10299
"206915_at" 12017 12205 11350 7685 6321 9467 11618
"206916_x_at" 484 20769 9359 97 2880 4605 19162
"206917_at" 4844 20669 1427 18908 17359 542 6238
"206918_s_at" 5038 4566 17033 1203 18233 12457 3408
"206919_at" 5963 4791 21539 17663 3345 22168 5840
"206920_s_at" 6413 20814 18350 17327 20908 13155 8187
"206921_at" 11616 20716 1783 15708 4037 19321 883
"206922_at" 22123 12682 13856 248 5981 9925 8637
"206923_at" 10336 1080 16639 3351 20982 3608 74
"206924_at" 20626 12096 14675 7418 7560 10458 20834
"206925_at" 1770 14931 20186 6262 11184 9311 13102
"206926_s_at" 30 10339 8338 13710 21730 11538 5075
"206927_s_at" 1062 14548 12513 6435 11621 11591 21183
"206928_at" 15853 19913 6439 11752 14753 20239 20243
"206929_s_at" 21862 21942 17906 17850 13653 13485 14657
"206930_at" 13486 8869 9882 8725 7876 3797 9628
"206931_at" 16364 581 3332 10458 17859 20712 5527
"206932_at" 1921 6572 12959 8478 6241 2680 8550
"206933_s_at" 16354 8760 13540 4817 12998 9520 11874
"206934_at" 11241 14160 7949 2794 7001 10679 13114
"206935_at" 7214 11075 14866 3262 3215 3020 12843
"206936_x_at" 19367 378 5574 10145 19696 1648 2667
"206937_at" 20098 7865 8864 3618 12738 4249 11037
"206938_at" 5410 6317 11994 6741 7844 3712 16169
"206939_at" 14169 14759 11680 1300 6973 8462 13550
"206940_s_at" 17317 3008 12496 17549 18455 6710 9559
"206941_x_at" 6706 9021 10677 7811 6374 10310 8716
"206942_s_at" 10000 20697 20843 11592 16777 15582 21639
"206943_at" 15850 6439 14225 11993 9626 4384 20581
"206944_at" 188 6345 14532 12104 12151 8128 10764
"206945_at" 15531 13945 16173 8539 12502 5146 11373
"206946_at" 9935 10724 9243 11960 21228 8435 1733
"206947_at" 6416 9421 10099 6495 8204 2732 11226
"206948_at" 1270 6716 9608 10621 1376 9832 18245
"206949_s_at" 15896 19298 19067 17631 13798 18676 21247
"206950_at" 10188 13384 15354 5392 3132 8428 5197
"206951_at" 11477 3100 206 673 405 4982 21696
"206952_at" 8510 14641 11126 7091 11624 5621 13858
"206953_s_at" 16069 21348 20530 866 19358 13673 15522
"206954_at" 21414 12351 9111 21872 10482 4251 11475
"206955_at" 8334 11015 13133 13967 11688 5053 10600
"206956_at" 1789 1052 9146 21829 21759 950 4619
"206957_at" 10644 9776 7857 6316 7031 4997 17960
"206958_s_at" 12979 15212 4534 20944 17683 13008 3679
"206959_s_at" 15727 19798 20497 2734 2012 1310 1075
"206960_at" 6882 4892 15689 14993 12446 5404 21666
"206961_s_at" 16963 19519 19409 12112 2825 17004 7750
"206962_x_at" 22216 1175 289 14981 18946 403 17518
"206963_s_at" 20448 14225 7489 5129 8304 6920 12119
"206964_at" 12753 8808 12969 7039 9560 5924 10373
"206965_at" 7220 8265 10541 3484 9123 9887 8507
"206966_s_at" 648 6398 15711 9803 240 8273 8423
"206967_at" 15068 19984 692 10791 1587 18647 6380
"206968_s_at" 11440 4593 793 20946 2031 8088 3624
"206969_at" 8053 6444 12486 4275 8415 6435 21698
"206970_at" 6905 12032 10802 5066 7706 6073 10094
"206971_at" 2655 8146 15404 8508 11901 8708 11205
"206972_s_at" 6992 14764 7513 7819 11986 8757 20897
"206973_at" 10409 11920 14174 3373 5843 2690 12009
"206974_at" 14168 6248 9802 5553 7678 4405 13369
"206975_at" 7679 8235 11334 7836 12659 2910 13257
"206976_s_at" 3054 20896 1458 17112 4120 17227 7986
"206977_at" 10271 10571 14528 5252 8463 6522 10052
"206978_at" 2930 11315 5741 13197 10098 4304 21900
"206979_at" 3549 9831 8051 3898 7204 3740 9243
"206980_s_at" 9847 8964 10344 5028 11129 9569 12717
"206981_at" 4760 13503 7753 6252 9130 7386 3807
"206982_at" 8290 13989 10831 6177 12393 2628 13904
"206983_at" 10312 8885 9382 8554 10131 6367 9797
"206984_s_at" 6658 14954 15446 8270 10585 3610 9191
"206985_at" 22230 13641 7405 5630 9635 9298 10959
"206986_at" 10554 13077 10334 7749 11964 5968 8825
"206987_x_at" 9889 10170 8173 1022 17957 3769 9479
"206988_at" 4976 8066 7601 7863 12344 10222 11482
"206989_s_at" 6330 15325 2711 20996 14288 20313 14000
"206990_at" 318 12897 14144 5678 8113 5856 2044
"206991_s_at" 15422 9707 15465 669 11344 9492 8834
"206992_s_at" 607 1452 4505 16991 21905 22010 18740
"206993_at" 19585 2639 21789 2344 21187 21491 20841
"206994_at" 21966 14493 16420 7548 12547 7681 21708
"206995_x_at" 9977 8390 15549 4564 12778 9829 20413
"206996_x_at" 119 15919 8867 9578 6339 9464 11488
"206997_s_at" 3783 12234 8213 671 10390 3751 12612
"206998_x_at" 7229 12980 8678 4142 10831 6799 21818
"206999_at" 9784 8378 13132 2625 7396 3629 10490
"207000_s_at" 489 15997 2281 12265 15277 21149 6950
