"inst_3822" "inst_3825" "inst_3905" "inst_3908" "inst_4379" "inst_4382" "inst_4557" "inst_4560"
"202464_s_at" 11791 12463 20310 15971 21180 13751 18816 6952
"202465_at" 6721 1616 17973 7113 12988 16067 21094 415
"202466_at" 12513 11828 20879 17950 20487 14144 19246 18551
"202467_s_at" 10574 11561 12455 20175 12353 12469 16891 4498
"202468_s_at" 13036 8976 2275 21970 8821 6691 18279 6699
"202469_s_at" 10986 12065 9725 13022 7657 5103 15836 4957
"202470_s_at" 13941 9573 8659 16118 11979 10308 21169 19004
"202471_s_at" 6242 13227 8188 2516 2159 12955 3206 10076
"202472_at" 11127 20883 13435 14191 6693 10790 7113 946
"202473_x_at" 22244 6768 22155 22104 21840 6640 22164 1732
"202474_s_at" 21883 5560 22005 17889 19510 1754 17460 18476
"202475_at" 13512 10199 7121 14363 8935 12246 6713 6617
"202476_s_at" 1449 2857 21529 10344 9118 11838 19048 6438
"202477_s_at" 7986 3480 5173 20593 7128 12017 6966 858
"202478_at" 13465 10383 20460 16945 21661 14617 6308 21266
"202479_s_at" 7378 13126 20306 9846 2214 6251 15661 20220
"202480_s_at" 3353 9359 4234 9459 11643 6550 1723 2472
"202481_at" 2492 3843 21255 13821 20653 13987 8641 4105
"202482_x_at" 2497 22148 20970 2530 1411 3885 21152 21851
"202483_s_at" 9672 8175 19673 14229 9738 12923 16120 9567
"202484_s_at" 10606 6866 8798 13034 7318 7461 8741 7083
"202485_s_at" 9781 133 14603 7913 361 72 12545 1173
"202486_at" 11468 8239 11159 19720 8447 6590 17402 9051
"202487_s_at" 20046 11902 7944 22119 18299 15209 17379 9569
"202488_s_at" 5651 1941 3570 2508 5942 15427 19461 21692
"202489_s_at" 7924 4912 7251 12932 7090 12102 15533 2480
"202490_at" 22112 12250 3652 1207 22129 21688 22095 11207
"202491_s_at" 9528 10008 3449 19140 4742 4013 7913 5204
"202492_at" 13227 4855 12145 19849 3343 1962 3413 681
"202493_x_at" 16203 15174 17995 3520 13917 15544 9647 14029
"202494_at" 13177 2451 6562 14763 11018 3632 1014 11976
"202495_at" 6173 5301 4302 20544 6754 8054 17345 3871
"202496_at" 13127 5726 5826 18144 18622 2232 5302 10870
"202497_x_at" 19489 17437 17992 3880 14796 18745 13924 15410
"202498_s_at" 8180 18132 4574 7572 13815 19013 13107 15443
"202499_s_at" 9788 18186 6775 905 13601 17098 14664 12682
"202500_at" 13617 21168 4762 20745 3425 6552 4618 11922
"202501_at" 9330 6458 6245 1898 20765 20730 15895 6016
"202502_at" 5865 5196 8102 17685 4077 1856 6464 2601
"202503_s_at" 13817 12705 8330 2696 12195 15090 9219 6164
"202504_at" 9358 19008 1501 10437 1068 1804 34 18308
"202505_at" 11117 9775 4373 18423 9570 9011 8149 5734
"202506_at" 3619 10303 2847 22202 4540 4984 9192 1774
"202507_s_at" 65 18307 8202 9104 17982 20520 1929 16663
"202508_s_at" 18583 17529 18530 3661 12740 15577 12295 15052
"202509_s_at" 19589 7361 19076 4415 8385 20892 2867 20035
"202510_s_at" 20151 3741 7466 20541 10035 14103 4432 21072
"202511_s_at" 11751 7379 12062 13365 18563 13537 19730 8334
"202512_s_at" 5339 11773 4480 10416 11348 9534 8613 11452
"202513_s_at" 11557 9986 6895 10767 2018 4317 3306 3114
"202514_at" 6154 18762 19876 20295 12368 8711 20552 8256
"202515_at" 12875 18659 8143 15297 19030 12687 18824 10306
"202516_s_at" 2304 19509 19963 20566 2839 2492 21355 10709
"202517_at" 21659 651 6815 10009 16681 20267 5005 1036
"202518_at" 9545 1745 9115 15587 11176 5177 19091 11727
"202519_at" 9707 10666 5339 17349 5037 5463 1606 20060
"202520_s_at" 6761 9406 9637 20779 7111 10509 6925 9067
"202521_at" 5596 12199 4827 15559 11960 9628 17356 11596
"202522_at" 13877 19185 11956 13627 8561 12416 18365 18579
"202523_s_at" 20226 20756 959 9458 5424 13157 422 579
"202524_s_at" 21893 11806 20883 10802 17447 408 424 12664
"202525_at" 3272 20575 3568 16699 6535 4551 19921 11830
"202526_at" 8219 21380 343 18117 4447 3858 17622 20108
"202527_s_at" 1582 6309 6639 21042 5512 4884 19094 3407
"202528_at" 9337 4128 11221 22142 5399 10299 19513 21506
"202529_at" 6629 18751 3650 12917 3769 4855 4080 4403
"202530_at" 10324 7881 10712 11123 18656 9351 6672 18608
"202531_at" 21066 21934 4961 11355 7168 12456 18460 20481
"202532_s_at" 3605 7180 2475 11390 2454 3335 5084 1670
"202533_s_at" 2522 13008 8653 14696 11306 7943 16992 21174
"202534_x_at" 6738 10566 1447 9943 4620 2286 8508 1795
"202535_at" 14001 7951 9689 15673 11106 15100 1392 2920
"202536_at" 7872 13157 3767 11331 11689 11577 16237 5560
"202537_s_at" 8220 6943 10800 12728 7082 6302 4974 1783
"202538_s_at" 9167 13666 10190 16542 18164 10279 16458 10672
"202539_s_at" 1798 13427 3496 18484 18258 9358 15419 1852
"202540_s_at" 3588 10208 8345 16454 8053 9725 7983 7976
"202541_at" 3023 9933 9191 21395 11697 11389 16287 7484
"202542_s_at" 10935 10900 12053 17189 8005 11259 16689 9873
"202543_s_at" 8697 7029 3277 13032 5783 5824 6054 3588
"202544_at" 10979 9895 7116 10086 4168 2692 7367 9069
"202545_at" 2594 11222 8234 9437 8836 9031 2429 5427
"202546_at" 9168 9400 9272 3242 3656 12746 6429 11097
"202547_s_at" 9031 8890 21997 19797 21920 14132 17827 18979
"202548_s_at" 5283 5519 9090 20553 18590 13506 5682 7593
"202549_at" 10068 12174 21456 10906 11100 396 2836 223
"202550_s_at" 9317 5728 10769 18116 9479 8532 4919 3986
"202551_s_at" 1532 6925 1037 15665 12298 15331 2130 1221
"202552_s_at" 3410 11876 6025 18084 10876 9950 6785 5489
"202553_s_at" 14587 2767 1735 21793 1255 2825 16602 5709
"202554_s_at" 10083 5192 12612 10526 7031 10698 3256 6653
"202555_s_at" 21349 1168 8198 212 21561 317 20557 19053
"202556_s_at" 6372 9391 10302 16057 7184 10608 8111 4619
"202557_at" 4668 5860 2824 16351 9252 4736 3499 2402
"202558_s_at" 4289 9729 2976 21110 6061 3957 5535 1040
"202559_x_at" 11421 19837 5367 19104 19748 7861 19850 2201
"202560_s_at" 10402 13187 8939 20225 5883 7103 3234 3843
"202561_at" 1865 10332 5931 12559 2565 6543 16210 6381
"202562_s_at" 4803 9100 12845 16868 3086 3893 19151 3082
"202563_at" 4513 1329 15014 436 18444 201 19808 21176
"202564_x_at" 9188 12311 3942 20833 7274 13231 15679 2795
"202565_s_at" 10018 9625 3139 20497 3669 7761 2268 4496
"202566_s_at" 13570 4043 2982 16447 4416 11894 5670 5119
"202567_at" 14028 11572 9334 10929 11276 13313 7254 8794
"202568_s_at" 5906 8404 11081 19647 8526 8727 7845 5470
"202569_s_at" 4650 10540 2224 17348 8697 3121 6181 7453
"202570_s_at" 10025 10527 9139 10915 4206 7802 7115 10972
"202571_s_at" 3993 11962 19969 11029 11097 11917 2567 9977
"202572_s_at" 10154 12857 12597 13678 18461 8451 21087 21669
"202573_at" 12178 6164 5269 20629 8678 13106 5691 7606
"202574_s_at" 12834 11144 12079 9838 3260 1819 3313 20830
"202575_at" 12268 19172 9193 9318 12156 13026 6800 6118
"202576_s_at" 3611 7365 11438 14947 3806 3608 20196 9094
"202577_s_at" 5298 8456 1507 15570 12124 10434 20376 6422
"202578_s_at" 8257 6131 12127 17920 7117 13719 3613 4516
"202579_x_at" 12381 10056 3754 21075 3749 10080 17114 8508
"202580_x_at" 13133 9396 6176 17321 9325 5098 6241 11636
"202581_at" 4514 9106 4847 20359 11438 9484 3668 3739
"202582_s_at" 10716 12290 3487 10155 9754 8691 6411 2188
"202583_s_at" 3372 6678 8303 12839 6690 3680 7854 6483
"202584_at" 8577 12341 5010 15928 4230 8041 5217 20959
"202585_s_at" 4562 20160 4056 18730 8862 9828 6581 2229
"202586_at" 8609 3901 5757 16431 17963 13314 3501 7873
"202587_s_at" 7626 9268 4902 16752 7481 7583 5312 7421
"202588_at" 1814 4724 21642 11643 7706 13394 7168 1042
"202589_at" 13666 12360 10976 3030 8985 12417 17335 18921
"202590_s_at" 3224 4734 932 775 2334 9497 1853 9724
"202591_s_at" 12503 10621 9269 10107 11441 12455 15835 10384
"202592_at" 8226 21340 1299 12730 1737 4350 2483 5896
"202593_s_at" 6357 5282 10825 15804 9134 13783 3238 1882
"202594_at" 5594 8860 12577 19766 9750 8167 3892 1995
"202595_s_at" 12598 4050 5801 13533 6807 9091 6679 4065
"202596_at" 12285 11638 11489 21035 9563 13668 7119 11688
"202597_at" 10307 6052 2819 15429 2239 6913 17760 9802
"202598_at" 13968 8450 8838 9242 8971 9758 8555 9454
"202599_s_at" 8086 12638 9564 19721 9330 4265 16673 5768
"202600_s_at" 7197 9288 10040 16343 18070 8299 15886 2776
"202601_s_at" 20983 19387 8543 16735 1290 853 4364 1168
"202602_s_at" 2901 8851 9662 15829 7350 9057 3109 7940
"202603_at" 6952 12057 7575 17647 9392 9678 8734 11283
"202604_x_at" 1237 12464 13911 19159 18374 7828 4621 5826
"202605_at" 20567 12526 9643 12196 12694 15013 8527 20330
"202606_s_at" 7413 6532 6476 18172 6056 6478 17215 9030
"202607_at" 8634 6181 21404 14286 2745 6001 17419 18967
"202608_s_at" 19921 22162 22002 990 21909 21362 20157 9112
"202609_at" 8402 13190 5209 17532 10493 5906 6095 5813
"202610_s_at" 4778 12425 7762 20056 12640 7595 6564 6752
"202611_s_at" 7649 11259 7330 13243 18352 8331 18727 8257
"202612_s_at" 16909 14933 15130 5948 14818 16468 11631 14756
"202613_at" 13468 6141 11714 17299 19783 13414 20818 5017
"202614_at" 4551 6240 6835 19426 6773 9494 19127 2554
"202615_at" 3791 4655 19870 16174 11334 14761 21627 1343
"202616_s_at" 7106 7998 6983 20641 7421 10252 4079 20260
"202617_s_at" 9249 4930 5229 14661 6895 7823 6009 21623
"202618_s_at" 3806 1031 9330 2299 18631 3013 2927 4918
"202619_s_at" 3935 7464 21077 10474 8310 3331 6016 3713
"202620_s_at" 9680 13678 6235 18038 18682 11229 15914 6691
"202621_at" 14617 7995 10363 13589 12243 9359 7719 7458
"202622_s_at" 8680 2502 5326 3313 3231 2165 4352 22146
"202623_at" 1859 4394 8321 14361 2166 8304 3221 8479
"202624_s_at" 4919 21559 13789 20491 11785 20908 5592 19912
"202625_at" 5479 4227 2449 18515 21324 12761 21171 9207
"202626_s_at" 10596 10520 7703 2533 11036 6148 2269 2984
"202627_s_at" 20988 20969 19221 220 17130 18073 20726 21025
"202628_s_at" 22119 20771 15312 550 17419 19328 22274 21458
"202629_at" 2657 19342 13060 17992 2861 4074 15971 11710
"202630_at" 5383 5799 6883 20010 7765 5865 18674 5931
"202631_s_at" 4195 7755 7492 14236 8799 10407 16711 4855
"202632_at" 21362 20307 12107 13590 11124 10845 21146 21056
"202633_at" 11423 6834 9698 14446 18107 11530 16834 9085
"202634_at" 8795 3533 1157 21590 8576 5567 4484 814
"202635_s_at" 10089 6519 8888 14136 5606 9762 8480 9108
"202636_at" 2095 8067 9799 21267 4103 5195 17267 3334
"202637_s_at" 9033 12175 10599 20692 22278 21482 19955 7400
"202638_s_at" 10199 6570 680 5834 13432 16524 6027 12084
"202639_s_at" 2519 8012 12928 21414 20759 8581 1523 9984
"202640_s_at" 6883 4635 6180 9754 6791 21138 18124 19690
"202641_at" 5569 5739 9045 11926 7409 7989 5616 10407
"202642_s_at" 13500 8459 8230 20223 6819 4902 6256 7438
"202643_s_at" 11375 19656 20999 16310 14920 256 19703 4880
"202644_s_at" 20254 20036 21965 21085 5272 7992 21010 8484
"202645_s_at" 10870 8800 5652 18788 7377 6486 8608 11467
"202646_s_at" 13147 12918 11514 11943 10411 13248 5582 7079
"202647_s_at" 2919 12640 13330 14823 10770 11722 7105 6708
"202648_at" 11578 22112 21848 16742 20710 20694 5135 5846
"202649_x_at" 16261 15233 15843 5244 14377 17253 7656 18900
"202650_s_at" 11158 13019 5560 2606 11275 8882 3225 5033
"202651_at" 5781 7402 5187 21382 6269 9197 15631 8395
"202652_at" 2422 469 16293 6252 15106 19429 12141 1933
"202653_s_at" 4697 5038 769 15237 3520 1437 4949 1664
"202654_x_at" 1864 9038 9598 21501 2740 11414 8708 984
"202655_at" 12896 12952 11436 15718 9031 10593 8589 12247
"202656_s_at" 12695 12598 11103 18461 9825 4412 18781 7247
"202657_s_at" 11018 9874 5937 2438 11760 7743 19278 10516
"202658_at" 11520 3076 8487 18237 2748 10187 4361 8526
"202659_at" 7460 1634 13109 11709 6651 6500 17297 18453
"202660_at" 974 13122 967 13741 9922 1583 18281 2136
"202661_at" 21568 912 12644 9060 171 18231 8870 16547
"202662_s_at" 1839 5616 20185 21751 3168 909 21952 7532
"202663_at" 1593 21893 208 416 20807 14500 22180 157
"202664_at" 7052 21385 13099 10784 127 1022 6922 8926
"202665_s_at" 21937 3832 10076 9015 10194 14027 1757 21585
"202666_s_at" 10710 18888 1805 17060 12558 6246 9098 3059
"202667_s_at" 6900 5417 5610 3143 2770 298 20940 5942
"202668_at" 9730 9085 12457 17243 9913 9554 9056 8425
"202669_s_at" 12773 7517 20353 12282 20562 7372 2687 1712
"202670_at" 7659 12987 5238 15469 18872 10609 8458 9204
"202671_s_at" 10194 10338 12050 15205 12569 20559 18368 7563
"202672_s_at" 12766 20398 1402 12284 4050 20777 21697 21778
"202673_at" 10086 10708 7478 14899 9967 11703 8186 6235
"202674_s_at" 1914 20201 7070 9837 1677 4991 21997 8458
"202675_at" 4704 6963 4347 1992 7560 8446 5240 4204
"202676_x_at" 6460 3209 10785 20869 8803 12635 19452 11509
"202677_at" 20816 19999 10755 18485 10900 13905 16267 9141
"202678_at" 11785 10595 10549 14433 11985 14005 16083 7462
"202679_at" 7289 8999 10107 13505 7726 10794 3451 9710
"202680_at" 13903 18614 8907 16828 10657 11501 7028 3589
"202681_at" 11028 9676 11540 18345 18347 13080 8878 6688
"202682_s_at" 11661 8037 5661 12101 6999 6941 3984 8392
"202683_s_at" 3102 4541 1889 13761 2550 5484 5340 11660
"202684_s_at" 4400 20075 9357 21118 152 1527 19669 2348
"202685_s_at" 20795 6848 17359 4026 14076 16641 7606 1375
"202686_s_at" 11929 12408 15324 7091 16881 15208 16792 10238
"202687_s_at" 3472 78 17501 8057 21167 22210 744 133
"202688_at" 8241 2463 19173 4228 1466 20157 21011 10178
"202689_at" 12005 5168 10025 13111 6623 7220 5269 11055
"202690_s_at" 11917 10453 4761 11402 11313 9619 16406 5345
"202691_at" 19557 19619 20591 21034 11367 12823 20472 3025
"202692_s_at" 6675 2738 5150 18704 6187 4848 3344 19693
"202693_s_at" 4453 5969 1259 14959 8326 10315 3057 3349
"202694_at" 14709 19581 15540 4960 11890 15788 455 1655
"202695_s_at" 3967 11195 247 2770 20862 9677 4940 5444
"202696_at" 11835 18600 11041 20640 6736 10615 15446 18961
"202697_at" 10303 10568 12673 16586 10014 11641 7477 5807
"202698_x_at" 20171 11471 11689 2984 17972 20478 9164 18461
"202699_s_at" 2969 19811 807 22126 1294 21811 18011 9958
"202700_s_at" 21849 6753 21985 19356 20798 3825 22130 22270
"202701_at" 3395 21325 22 12395 22259 21894 21515 6782
"202702_at" 20270 2527 10969 12164 6869 10483 8742 19984
"202703_at" 8240 7534 5183 12115 4908 6785 16334 5951
"202704_at" 7150 7710 5549 10830 19688 9192 21362 7713
"202705_at" 14181 11276 6789 10850 11986 12659 8994 8753
"202706_s_at" 13674 10508 12464 17509 18889 13494 19720 7822
"202707_at" 17112 17936 11182 507 15709 1078 12050 15221
"202708_s_at" 1261 2536 3424 18666 1663 5491 1683 3957
"202709_at" 9551 1688 20414 2839 6913 21637 20325 242
"202710_at" 9450 7344 7078 11989 10149 10886 5395 9209
"202711_at" 21682 2598 1242 8831 14065 20088 19929 22058
"202712_s_at" 14442 12249 5466 12330 5409 7094 5052 1854
"202713_s_at" 9010 9488 7792 15331 6408 5438 7658 4772
"202714_s_at" 21374 8298 10401 11813 21604 7866 803 17936
"202715_at" 13324 2911 5626 16185 18395 12299 18637 11162
"202716_at" 9311 4254 21481 16893 7731 6861 18738 20179
"202717_s_at" 8758 5354 6541 14081 8923 7273 3498 1769
"202718_at" 4282 19283 5283 3045 10537 6813 15756 2989
"202719_s_at" 8851 12390 20482 14251 9208 7295 6565 6894
"202720_at" 7110 12479 3617 10653 4652 5784 5991 6419
"202721_s_at" 3040 12822 11434 19794 5252 9111 4881 2671
"202722_s_at" 3686 13635 5710 19050 6933 10577 3622 2080
"202723_s_at" 5935 20015 20457 17414 9614 10625 20531 22247
"202724_s_at" 10529 6423 7156 14647 5349 4644 16296 19946
"202725_at" 21105 416 19688 19126 21239 1752 17919 7957
"202726_at" 11080 5482 11210 11412 9709 3428 17418 4898
"202727_s_at" 3640 6359 4836 14698 8503 4004 6145 8942
"202728_s_at" 2650 7744 20054 9911 11562 13628 1015 7419
"202729_s_at" 3616 13094 8652 16366 9303 3435 1923 2106
"202730_s_at" 678 1218 4335 18965 1648 5788 19377 20446
"202731_at" 1628 19073 1328 9394 755 1841 3412 4020
"202732_at" 8492 3555 1899 19413 6323 2721 17728 3770
"202733_at" 7453 7156 19891 18334 11800 7724 1814 3811
"202734_at" 7656 6376 2177 18633 18831 13500 8268 11286
"202735_at" 9702 12540 6486 3196 18707 14549 17852 7726
"202736_s_at" 10904 4316 12012 10093 5618 11258 3322 2948
"202737_s_at" 8572 9672 7003 16322 7130 11638 6306 9183
"202738_s_at" 4462 6438 8678 18525 6601 5738 5035 20943
"202739_s_at" 13921 19804 12467 1707 3261 12019 6549 21324
"202740_at" 12426 7194 7117 15171 8581 11676 4222 4606
"202741_at" 7147 7161 9818 16225 7554 10351 7717 7388
"202742_s_at" 4314 10526 13385 15450 8078 2823 5907 734
"202743_at" 19917 3665 10915 13298 6343 5976 7267 18633
"202744_at" 2527 2341 11535 22235 3537 735 4763 9846
"202745_at" 1963 4167 2668 18678 4419 3124 3433 2826
"202746_at" 17810 17963 18041 4765 16630 19439 10288 14740
"202747_s_at" 17673 15418 18597 6422 16015 18147 10098 14306
"202748_at" 18 20970 21992 18169 6196 2496 15253 119
"202749_at" 5031 9380 6119 18375 4035 9048 7328 2532
"202750_s_at" 4980 2812 9424 18094 2367 5281 17578 7267
"202751_at" 13331 4455 10720 10926 4635 8736 19183 20045
"202752_x_at" 17184 17815 139 4213 16093 24 12025 15349
"202753_at" 13926 11240 15999 5383 14561 17437 16015 6988
"202754_at" 9750 9690 1329 13221 10203 4220 17968 5293
"202755_s_at" 21802 12404 9297 9307 1404 5991 21958 7984
"202756_s_at" 13179 11712 20417 12886 12653 4009 4289 20458
"202757_at" 4644 10086 8471 15888 8641 8713 18750 12180
"202758_s_at" 6873 5613 3792 12429 18888 6440 5270 9852
"202759_s_at" 10012 6892 10543 1263 1720 1910 6752 20000
"202760_s_at" 7539 10586 19108 4313 12086 16039 17982 5202
"202761_s_at" 4473 18743 8656 9660 5710 1093 6522 10702
"202762_at" 8463 10617 8160 18182 8222 11785 17483 7888
"202763_at" 3973 10469 5068 16407 2736 14996 20684 11910
"202764_at" 1462 8322 22109 1580 20642 20687 16877 3222
"202765_s_at" 12861 5025 18795 104 20350 21373 5702 2454
"202766_s_at" 10240 10509 7592 1090 21550 4989 17034 7928
"202767_at" 11794 4726 10601 13828 3634 7741 16055 3658
"202768_at" 18170 14906 19534 8356 16793 16302 9938 17223
"202769_at" 402 3928 236 22034 166 273 661 428
"202770_s_at" 649 1418 1332 13286 3234 3587 4351 5349
"202771_at" 9217 9490 4059 18119 4084 4660 1494 20834
"202772_at" 4008 4523 2356 18514 1424 12984 2589 11728
"202773_s_at" 7128 2752 19829 12796 8632 9649 5254 3637
"202774_s_at" 11568 20177 5317 9851 2434 11011 2520 19526
"202775_s_at" 5796 13243 10715 11594 6157 3016 3399 20473
"202776_at" 6931 6277 3645 10285 7381 11512 18503 7129
"202777_at" 4574 18757 6702 18444 7782 12027 3425 19149
"202778_s_at" 3520 9587 1999 13827 6738 3887 5866 7248
"202779_s_at" 13198 10026 11499 20400 19090 14310 8173 7508
"202780_at" 7523 8989 20324 17776 3419 2276 6933 3419
"202781_s_at" 20532 19958 3561 20034 4009 7052 7689 12148
"202782_s_at" 4855 10815 1077 11574 21995 4073 3100 1771
"202783_at" 730 9350 589 16018 4149 1241 4934 70
"202784_s_at" 3230 7047 19697 18490 10621 5764 7153 7337
"202785_at" 9697 5490 10874 3206 4323 7695 8927 6963
"202786_at" 10527 7800 6337 20072 8591 5597 17871 5145
"202787_s_at" 8578 12245 13901 18801 18876 15369 18224 7995
"202788_at" 14676 7902 13356 19739 12236 11804 20384 12237
"202789_at" 14292 2429 1674 10607 7701 10412 8879 20713
"202790_at" 19933 12284 4846 14129 20185 12010 20902 20543
"202791_s_at" 3018 2302 12001 11470 20679 4844 20144 9616
"202792_s_at" 20163 19441 809 3121 21912 14893 891 2842
"202793_at" 622 7218 21075 21566 4391 20840 2781 1050
"202794_at" 11069 7452 7176 21988 10600 22057 16540 6665
"202795_x_at" 2194 5237 322 22238 20092 6765 2365 6925
"202796_at" 10720 963 15161 1228 21505 21833 8843 20263
"202797_at" 9983 11609 1729 12899 11408 9818 8821 4975
"202798_at" 11725 3842 10828 20256 11453 13104 3053 6755
"202799_at" 11605 20031 7706 9818 3433 2162 15496 3926
"202800_at" 5532 4056 16325 1566 17905 3059 21951 11123
"202801_at" 8061 13083 4702 21276 4433 2340 780 1458
"202802_at" 7887 5194 8412 21246 4117 6946 2255 4605
"202803_s_at" 6253 2596 14702 5701 13328 18921 22276 21429
"202804_at" 7567 11566 10900 14440 20583 11995 18646 10803
"202805_s_at" 13001 20297 4953 19430 12047 719 19313 4919
"202806_at" 14691 7736 11562 18137 21628 14817 7513 11878
"202807_s_at" 5736 7021 581 2638 8270 7551 363 21512
"202808_at" 13352 10434 9147 16723 4851 5904 18259 11787
"202809_s_at" 20576 12473 9454 21732 20235 4614 19464 8468
"202810_at" 20523 18973 19785 3055 12061 14836 16073 19192
"202811_at" 4637 10439 3430 16643 6267 12702 18160 6540
"202812_at" 7843 6837 2767 21187 6577 11694 3072 11996
"202813_at" 7428 6215 6484 9520 9941 5449 2507 19015
"202814_s_at" 11996 12107 9808 15041 11726 6371 18222 11304
"202815_s_at" 12761 18665 21911 17502 11883 11197 20780 20958
"202816_s_at" 5655 9102 9355 12776 3861 7797 4712 4042
"202817_s_at" 1888 7334 6289 10013 1573 3868 1541 4267
"202818_s_at" 9927 5791 20105 16601 18673 20823 19496 7699
"202819_s_at" 8917 5970 13828 19521 20805 7123 17432 21321
"202820_at" 4570 11201 5462 9789 5812 6611 3953 6048
"202821_s_at" 3739 13585 21024 18036 4550 9822 18149 4934
"202822_at" 9808 13012 4226 17493 9492 7398 4085 7101
"202823_at" 5082 9015 1401 13929 3886 3363 16710 2162
"202824_s_at" 14294 12654 8950 10293 18976 14667 17241 10233
"202825_at" 10516 1628 4640 19245 12444 11926 2819 2612
"202826_at" 6966 3851 4337 11725 3952 6261 4814 20906
"202827_s_at" 3257 6317 17668 1921 13329 15204 21290 4044
"202828_s_at" 20714 19556 17090 7890 14689 17063 22151 21439
"202829_s_at" 10311 12636 8259 14384 9829 9446 16243 6857
"202830_s_at" 6423 2318 5773 18132 4783 4762 9003 10099
"202831_at" 2740 8420 12829 16032 12228 21793 890 21646
"202832_at" 6030 4156 5816 16392 4462 2343 3836 2740
"202833_s_at" 13068 18629 16086 8502 16 465 4457 16690
"202834_at" 13733 18302 18924 9166 1783 6725 694 21940
"202835_at" 1427 3263 11074 17007 12349 11194 21403 21874
"202836_s_at" 20342 13087 7614 12953 18162 12565 17293 19044
"202837_at" 2232 731 1379 16419 665 11379 22270 6428
"202838_at" 9069 11022 9490 18456 7916 9506 4586 5727
"202839_s_at" 10151 11505 7973 12090 6700 6999 5295 6717
"202840_at" 1270 1549 20115 21713 20164 316 22048 10700
"202841_x_at" 9394 5313 2440 21948 6557 13922 6109 11141
"202842_s_at" 2212 5590 4636 20121 5213 9984 960 2905
"202843_at" 5228 11755 8249 20053 7060 6062 510 9012
"202844_s_at" 12947 6087 11206 2768 7116 10058 7342 11643
"202845_s_at" 3501 3160 7720 20579 6282 3318 3842 11175
"202846_s_at" 13145 11168 6758 19682 9787 13207 15982 6834
"202847_at" 1113 4094 1970 17449 1207 5861 1833 19374
"202848_s_at" 3572 8861 10524 17876 19375 11696 18554 6844
"202849_x_at" 20180 2870 2442 9674 9228 14389 4818 19999
"202850_at" 4180 5101 4097 16658 11858 11353 5857 1999
"202851_at" 440 21521 242 713 943 4914 16362 21719
"202852_s_at" 6546 12563 19766 18998 5993 10738 3992 2719
"202853_s_at" 4564 11979 4479 18359 4810 2037 9237 4924
"202854_at" 12046 9924 9523 13261 9737 12569 9095 4852
"202855_s_at" 2772 5727 4708 17742 2460 6661 3038 3535
"202856_s_at" 2827 8077 4201 20564 2848 3273 3441 5365
"202857_at" 11840 20173 8770 3252 10851 14985 18758 18999
"202858_at" 14660 10976 13601 11053 19268 15237 16048 7562
"202859_x_at" 19927 20615 14477 5719 13683 1555 16277 7436
"202860_at" 20140 3292 5299 19652 17964 9307 6094 19047
"202861_at" 20396 11757 3198 21040 3112 5512 20342 3024
"202862_at" 13840 12412 1763 10292 6656 7456 8143 6905
"202863_at" 7899 5448 5393 19913 17958 1993 16737 3273
"202864_s_at" 9099 10062 7173 567 2189 10047 17810 20272
"202865_at" 2516 22113 2958 2751 9384 2547 2733 13629
"202866_at" 19716 19522 7013 14707 11813 6660 8794 6942
"202867_s_at" 10772 4938 12129 12350 8808 12131 4597 7854
"202868_s_at" 11510 8894 13674 11752 7652 13644 9149 9661
"202869_at" 191 1139 17898 3570 5 12726 526 21764
"202870_s_at" 13510 9701 10788 12969 7675 12996 19299 8173
"202871_at" 22066 7322 6081 9938 4046 6953 1324 10982
"202872_at" 3832 10839 1187 18795 10363 6144 16949 2315
"202873_at" 1433 9791 21265 19116 1545 4575 8199 10236
"202874_s_at" 10413 10960 11373 12561 5465 10839 5529 3182
"202875_s_at" 21110 20337 4703 21694 1488 3263 20482 5380
"202876_s_at" 20834 20340 20510 14154 556 838 21896 9805
"202877_s_at" 572 6986 13479 6989 15939 14673 8938 1385
"202878_s_at" 18471 14971 19434 8855 17400 18547 14687 7309
"202879_s_at" 1150 1018 22244 9803 47 8089 28 13956
"202880_s_at" 4923 9184 2486 15496 2765 3172 20000 2659
"202881_x_at" 15856 427 21768 1274 14592 3354 11836 13217
"202882_x_at" 12486 12583 6701 10386 10837 14478 18227 18421
"202883_s_at" 10032 7581 20546 19132 19662 7128 6172 20854
"202884_s_at" 8640 18943 12048 9786 1218 10034 2993 431
"202885_s_at" 14965 15062 19489 1042 4196 1412 13161 12436
"202886_s_at" 5440 12018 3710 13550 11466 10656 8564 2412
"202887_s_at" 3567 8545 657 16580 719 4591 1827 4559
"202888_s_at" 2571 10748 7431 9093 21065 21016 1572 7380
"202889_x_at" 2606 1432 21170 16464 10057 5654 732 10817
"202890_at" 3293 7329 3275 14534 7525 7493 10 3780
"202891_at" 6723 6886 8996 10425 2992 7788 4126 7264
"202892_at" 7298 5184 5891 16760 6024 10727 7914 6463
"202893_at" 4838 3363 3769 11283 5866 12976 1068 4003
"202894_at" 10331 10957 7353 13552 7823 842 1711 19437
"202895_s_at" 21723 19959 20824 10681 20253 21006 20879 2178
"202896_s_at" 19724 4232 20102 16913 18188 10241 18858 7437
"202897_at" 14639 12255 5859 8510 14921 19306 20333 21792
"202898_at" 10283 890 7297 1130 21846 20876 22280 20283
"202899_s_at" 19662 11531 13629 11720 9103 13861 21176 11522
"2028_s_at" 11200 18598 8326 14241 18360 8367 15525 5946
