"inst_455" "inst_995" "inst_1053" "inst_1156" "inst_1215" "inst_1286" "inst_1640" "inst_2641" "inst_2675" "inst_4439" "inst_5010" "inst_5212" "inst_5575" "inst_6174" "inst_6664" "inst_6975"
"216163_at" 8115 13552 8174 11744 11640 15646 6364 13364 7246 14581 10522 10060 6856 16970 9288 5819
"216164_at" 18965 11804 13058 10706 8635 13524 13541 11399 11854 12498 10469 10115 7291 2116 10430 5551
"216165_at" 7435 13913 13227 6068 6409 16768 14996 10642 2158 8759 10054 540 5105 10780 7834 12258
"216166_at" 4964 12837 9374 6563 6530 12192 6730 13988 8547 14898 5983 11799 4920 8270 8953 7854
"216167_at" 6481 10294 5200 13173 10721 17489 7586 12197 11538 14809 10545 9271 3091 7468 9484 9185
"216168_at" 10685 6814 2916 811 8684 17522 14894 14596 15852 7913 13119 13547 5498 453 11121 1209
"216169_at" 11222 8654 3020 6378 11436 17773 13935 14494 352 11477 2615 7252 1996 9443 546 13718
"216170_at" 1789 19806 13253 20915 13823 22235 12852 13674 20686 16378 21262 21907 21051 21856 13803 10757
"216171_at" 6430 11679 7195 10810 11532 13518 9527 8893 10847 1177 11559 13930 4795 10847 10706 8515
"216172_at" 1156 10136 3347 13092 6429 14098 14896 219 1325 2893 19961 9400 20459 13636 11257 11416
"216173_at" 11625 21145 10309 10014 2498 6737 20860 20468 5457 22080 8359 21580 21854 21889 17150 12729
"216174_at" 1060 10634 10736 2331 13531 267 15231 13930 14729 17643 18527 16810 16893 4898 22202 2963
"216175_at" 2991 20360 11271 19467 17328 5137 19892 2675 6034 3362 3450 15787 21519 18186 14090 20618
"216176_at" 21612 16915 13802 5338 20995 20259 17148 19678 20554 5210 20540 3900 21770 1889 21068 14207
"216177_at" 20988 19194 9737 17595 16806 5183 1051 1548 5432 7230 18023 18590 942 15835 20022 18772
"216178_x_at" 6063 21285 2186 21673 5002 20327 628 7547 12968 20386 20390 16074 2684 12625 15317 15274
"216179_x_at" 8686 2343 4174 5211 15426 10219 3388 193 1066 21351 7320 19962 10338 275 12388 937
"216180_s_at" 2070 18588 19887 458 15185 8301 15342 21774 753 3726 21855 5385 891 179 22062 3324
"216181_at" 10204 9040 11818 8723 6585 14185 12194 11616 7699 3182 10246 12120 6437 8620 1709 8887
"216182_at" 10859 9059 3135 9506 7784 10283 9425 10239 7711 10835 12533 13317 5493 6409 7969 5382
"216183_at" 3615 7585 12508 9958 12875 11899 14238 11806 9259 878 11180 12881 8126 12810 11333 6023
"216184_s_at" 6541 14111 13450 6259 4057 18005 7482 3400 467 12996 11130 9774 5209 8846 10423 11733
"216185_at" 8362 5471 3652 11534 8720 11395 7118 11101 6730 467 2096 10025 2836 9231 8449 12043
"216186_at" 2257 7400 9833 6771 8362 17173 13019 9161 11034 14202 13237 11691 354 9482 7569 7767
"216187_x_at" 18255 17080 19821 17768 4988 22243 20131 2121 14233 2899 1474 19230 14616 5013 846 15288
"216188_at" 6788 12702 12756 7717 10363 16481 9110 9398 10576 12187 19160 1148 4392 1260 9315 4792
"216189_at" 7390 3442 4438 11165 9649 13647 3065 9035 18364 21582 7590 396 1407 4271 429 473
"216190_x_at" 13251 14906 6314 8653 6323 12765 14172 5022 7046 6606 9770 9996 4010 14363 8015 5048
"216191_s_at" 12475 11812 3920 21928 8017 6327 6851 9010 13045 11089 13974 12395 7702 21982 9048 7407
"216192_at" 13436 12309 2888 13435 6405 16830 13652 10778 7308 849 14219 6169 547 6201 2255 4295
"216193_at" 12672 4738 5468 12498 8698 9915 13585 11064 1778 14719 14579 10328 10284 8165 8099 12179
"216194_s_at" 5075 16341 15742 4165 15433 4390 5403 17123 19006 7087 4872 15490 12222 13396 15778 14079
"216195_at" 8184 8939 2892 8562 6440 14331 6812 13375 20998 14271 9759 14544 8353 7206 7032 4420
"216196_at" 21848 14396 6316 10176 1849 14157 5074 17412 16711 305 8800 165 2521 20553 2573 11204
"216197_at" 13536 8703 8924 1244 20650 22253 1682 3316 2298 5234 15992 18916 2291 13442 1799 16371
"216198_at" 11498 12508 8542 5204 12261 13626 10221 9675 22150 2220 842 20078 16487 1147 21653 10388
"216199_s_at" 2616 18547 20105 17857 2953 3418 2110 21674 16310 7063 2668 3937 13436 18104 16459 19349
"216200_at" 9947 14438 13559 13520 6175 14465 6762 14252 12311 21659 11149 12105 4921 370 6940 5149
"216201_at" 10103 2928 4430 13530 9543 17534 13313 13626 11952 11249 9355 14278 8320 7207 1258 4583
"216202_s_at" 14329 1834 2218 17834 3198 5801 18758 20992 2498 2525 18605 1706 11484 15639 12372 13680
"216203_at" 21922 18255 9512 8386 364 20945 5656 197 15344 21757 20580 2444 20026 16689 18351 11226
"216204_at" 9244 11127 7643 6194 394 15286 14114 11886 9195 13821 12749 12760 5141 5940 7941 11356
"216205_s_at" 4048 21675 20335 4235 1818 19 20691 3957 21492 7300 22181 19482 9358 1672 21141 21042
"216206_x_at" 1094 6576 4260 17142 8786 21209 8833 20158 19498 3359 5391 335 11836 331 44 12590
"216207_x_at" 2005 10696 7025 11733 8588 10735 11417 4384 7882 57 14785 1710 5199 19350 6353 6699
"216208_s_at" 5943 12180 10103 9953 6370 15740 11495 3984 11476 13025 15340 12236 3842 8553 8352 6224
"216209_at" 8098 11934 7222 13172 7561 13378 9517 1983 7306 13693 11337 12797 3078 9062 6212 6781
"216210_x_at" 17555 16969 19669 2350 16948 19182 17890 18693 17836 17775 2809 19257 1214 11896 11203 18274
"216211_at" 1847 5999 20388 1210 2184 19633 15486 21204 15670 3970 1727 16244 15954 19329 1451 22108
"216212_s_at" 13783 19338 2427 18641 19894 6413 20782 3331 19496 19852 17862 21115 15346 17361 20790 20751
"216213_at" 21772 4898 4399 14352 6211 14264 14837 4089 2773 15431 2517 10316 694 8402 2784 8523
"216214_at" 12212 11608 5869 6318 10589 17839 13555 10083 8990 1050 13335 11002 6821 5104 2128 7029
"216215_s_at" 2459 21631 16098 15521 20099 21889 2364 2804 2329 9466 2873 18699 20585 3944 5474 21033
"216216_at" 11596 6519 8023 11220 11609 14632 13018 13532 6743 10444 12794 9840 5221 5648 2738 9884
"216217_at" 19315 9747 2992 10234 2046 13990 9131 11130 10762 16786 10863 15233 1562 1234 68 6465
"216218_s_at" 9941 14167 10041 20548 13599 5016 6400 12558 21442 10096 12981 9942 7929 3839 20632 4607
"216219_at" 21487 14014 3864 12365 5846 10331 6316 11927 11881 1631 15571 3874 3138 8928 10505 11314
"216220_s_at" 2579 7639 5111 10490 5730 15688 6567 9182 7268 13205 15649 13700 2126 1152 7030 12353
"216221_s_at" 18991 3623 14362 17590 12940 4535 15781 4004 12965 6523 5140 5497 15477 13231 11253 13942
"216222_s_at" 1506 324 4732 20408 4024 4098 5428 80 734 4412 1732 232 16070 556 15724 334
"216223_at" 9921 7518 10953 8847 6842 18499 6365 11017 19872 12790 164 13570 112 9687 917 7622
"216224_s_at" 5362 14810 9874 11916 6920 11836 6691 10844 11992 11661 10511 11522 3310 7326 9954 10259
"216225_at" 10030 14227 12423 6046 12566 15642 12564 13642 7320 22060 3692 17236 5894 5493 12756 10855
"216226_at" 1980 2739 17642 15976 2026 8774 10501 5655 17635 21537 20497 17152 9891 15729 13229 933
"216227_at" 8179 12856 4207 12202 9611 17871 12129 11882 11602 14671 15192 14736 4107 5956 6807 9327
"216228_s_at" 22166 20140 19107 5027 21055 4356 18603 15413 19692 16148 19496 4959 21089 20492 17755 15132
"216229_x_at" 3065 1604 14314 3155 13217 22153 2941 15861 22232 21172 4168 20773 2485 19343 14028 19948
"216230_x_at" 12206 4954 4040 10262 17324 7805 8344 3464 19902 2555 17698 9848 495 13710 1656 191
"216231_s_at" 20949 4594 2381 15304 3970 8205 1942 6086 6150 15853 7736 4249 10318 6639 14989 3099
"216232_s_at" 19125 19156 17022 20403 18276 8367 15477 18097 18035 8972 19582 17316 21184 12523 11782 17219
"216233_at" 12303 8297 7128 11683 5721 15597 11855 8674 11755 11578 13422 14299 3901 10504 8041 7157
"216234_s_at" 13747 6773 3472 6296 11942 16666 11490 14368 12539 21914 10671 10241 7319 10984 7559 10240
"216235_s_at" 12560 10279 3212 5888 7970 11023 14663 12997 3925 1370 14338 1471 7599 6256 8152 734
"216236_s_at" 12737 7601 13779 4482 11787 2543 11292 1242 986 20652 21515 653 1036 11807 2706 2521
"216237_s_at" 15594 19594 18708 18141 20427 9123 15471 18599 21048 20061 4476 20129 19328 19428 21127 21619
"216238_s_at" 12151 11306 10889 11963 9507 16802 7139 9290 6604 14796 13870 12393 6250 908 6086 7339
"216239_at" 7261 1634 13315 694 21926 12303 4044 2355 18418 18045 8407 3567 16962 1743 21718 18161
"216240_at" 17089 6863 4860 5905 6151 11386 8664 13143 7265 12327 10426 15079 7994 7544 679 8455
"216241_s_at" 18214 15791 15300 16451 15045 3006 5963 7312 4436 16588 9064 6797 13516 17078 13597 16942
"216242_x_at" 2524 3929 21076 5741 4700 2278 4321 6659 16069 18519 20792 17367 15335 16383 20739 2163
"216243_s_at" 22003 7973 10990 3007 3960 2655 11594 620 298 110 10420 12805 8065 2089 7646 4710
"216244_at" 9849 10248 13949 7380 10107 12604 13789 13199 21495 12994 13681 6919 5392 7845 21146 1257
"216245_at" 13417 9863 13268 13451 5124 17394 14646 10461 6823 341 11047 14804 7672 12072 10710 12199
"216246_at" 3473 21407 18433 21539 3434 22074 5856 19280 6373 17054 4262 20285 14007 4101 12867 15001
"216247_at" 12643 17592 12025 6620 6342 11834 8369 1454 6089 21540 18045 20288 1512 11227 9170 6836
"216248_s_at" 10982 19236 5677 1368 28 22081 2061 14 18 1186 506 55 1777 13613 1659 17720
"216249_at" 1200 6548 10438 6308 6198 9600 7275 11489 7284 12761 12315 21145 14823 227 7979 5909
"216250_s_at" 21226 16698 4867 18110 16614 6862 18964 5469 4178 20680 18585 2405 2759 11202 17668 17839
"216251_s_at" 2689 20708 19481 17084 14547 7580 5724 15032 14735 6373 3017 7023 19829 22164 15176 21419
"216252_x_at" 16898 16230 13969 4071 343 8730 20560 1272 9290 13462 22173 18265 22105 11267 10843 1571
"216253_s_at" 8249 14892 5100 20572 2225 21872 8826 17380 16562 6804 5433 2866 2333 11562 1424 8350
"216254_at" 8406 10976 11425 10107 6744 10753 14710 9070 17601 13410 10484 8846 405 19469 10075 5280
"216255_s_at" 11501 9441 7327 10723 7444 13278 9840 9945 9572 12421 11518 10745 6185 5556 6191 7487
"216256_at" 12244 14850 11943 7710 6602 15641 11011 228 10315 21284 3078 12456 10711 10683 6582 5683
"216257_at" 7740 11938 9897 13403 10927 16377 7764 7911 8171 10536 10137 8789 3467 5354 5901 6867
"216258_s_at" 13203 11264 3900 7687 12296 14808 7698 8291 9214 12182 9669 14896 4473 10719 9883 10659
"216259_at" 6687 14360 3287 7614 1109 14786 12784 10191 8629 15420 14059 12254 3272 8049 2684 10038
"216260_at" 7013 5523 13816 14828 6942 14396 455 889 9054 11059 6027 20982 1689 5676 11065 8551
"216261_at" 21347 7876 12521 10796 11714 16230 7206 8713 16003 8756 5019 12003 9708 17434 2112 11769
"216262_s_at" 13570 17658 14862 5184 15004 22124 21713 21842 15566 20042 17690 17518 21276 18132 4956 21230
"216263_s_at" 7845 9920 13846 7664 8422 3878 3193 3252 19153 3920 21484 15995 14940 1472 874 6404
"216264_s_at" 19234 3430 16465 12488 15664 10637 4798 15909 777 2949 4922 20786 19349 17959 2563 14166
"216265_x_at" 832 6260 3393 11732 10737 18802 6218 19883 9450 12457 2290 1991 6748 6868 12519 2968
"216266_s_at" 1853 5352 15459 3995 14739 600 1540 7075 3804 3834 21353 7998 20992 12883 19396 13492
"216267_s_at" 22125 2490 20228 116 4573 20272 1678 19856 1164 18697 8056 21865 10272 20753 16876 22133
"216268_s_at" 8367 18229 9959 238 19446 5369 5672 20205 3098 8566 4024 4625 21692 17859 17989 142
"216269_s_at" 1177 10788 5463 10799 2199 11396 10984 613 22132 20655 5324 12260 5642 21809 10746 12051
"216270_at" 9496 13646 5190 6424 9685 12123 8290 12799 12615 11450 15049 14017 8308 10612 8278 10276
"216271_x_at" 18559 7092 8521 8591 9293 9918 11766 8659 11142 8589 14360 8932 8666 8129 960 9598
"216272_x_at" 21266 12985 10551 8409 21995 15609 13440 12986 7492 20976 18660 11270 1162 7716 20448 9908
"216273_at" 10637 10923 12923 13746 10570 17491 12976 13832 7171 13791 14824 14742 8618 6385 8436 5395
"216274_s_at" 13574 5094 2561 4493 16196 1382 5002 18775 3722 10227 18199 4112 11061 12592 17309 3636
"216275_at" 10895 14737 11757 9885 6846 16501 14443 11201 8776 10911 15101 15226 1070 2287 17929 12621
"216276_s_at" 7425 14503 9092 13411 10962 16847 14055 14119 14548 15077 9671 10385 3417 7810 10685 11785
"216277_at" 12072 8599 12670 20347 8922 10251 7491 11181 14076 18143 12103 5109 60 2151 4610 8704
"216278_at" 10037 8727 13892 8275 1108 21772 13442 1765 3544 20016 1299 19148 12304 13221 12168 12803
"216279_at" 12008 14172 3790 10452 5436 16698 13693 11194 10113 4611 11878 12952 5017 7859 6166 4435
"216280_s_at" 8221 21236 13087 8985 8369 18479 14059 1864 2587 21552 12046 699 21995 1316 743 11702
"216281_at" 8635 13425 6252 11781 1499 16670 13538 11991 19644 13771 15185 2078 8301 8352 13186 8150
"216282_x_at" 15411 804 892 577 21445 22207 21721 17561 20538 6868 241 20440 22188 362 5675 15492
"216283_s_at" 14719 14928 13965 5873 1463 10052 2335 1068 12363 20706 19094 19531 9698 7936 20596 5484
"216284_at" 6994 10619 13921 7779 19580 16248 11888 15780 3835 301 21584 958 21913 3786 13468 12793
"216285_at" 20101 6374 4552 14726 5502 11921 7423 10800 7555 4149 15547 3872 5216 61 9478 10700
"216286_at" 7870 14816 4145 11767 9101 15433 15162 14858 1037 11561 15460 5699 12707 20893 446 10900
"216287_at" 18530 11801 11829 14817 6649 16330 8674 10082 7437 12717 13093 17002 625 2940 932 9748
"216288_at" 7532 7660 3292 21760 11060 21067 13342 14526 21615 13067 12080 11371 2165 12551 21481 310
"216289_at" 12120 10141 5397 13312 6282 18389 8313 13139 17549 20882 14199 3522 4247 13210 9844 12196
"216290_x_at" 12118 2110 5696 20586 235 12630 11260 21354 18649 21332 1027 2744 10493 20894 22026 2173
"216291_at" 7448 8425 5540 14863 10036 10869 6380 19212 18423 14590 12877 15826 18593 5773 21350 1103
"216292_at" 4368 13948 12679 6854 3074 16361 10814 1391 1259 18091 14694 11851 9305 2277 10219 12674
"216293_at" 11240 14691 4542 9925 9434 13600 13498 162 9454 13013 18035 12768 3838 13792 9465 5996
"216294_s_at" 17452 14841 5414 10286 340 11049 10279 5145 20524 21408 21377 18781 1924 1323 12528 2403
"216295_s_at" 3096 2847 2277 16596 13596 5714 2742 7458 5456 9972 7431 6090 11239 13645 12515 13121
"216296_at" 162 11067 9252 3201 539 18730 11408 18681 14021 2196 19801 11109 11187 21431 193 6361
"216297_at" 7340 7595 12137 8270 9579 12310 8982 8990 2202 20165 14552 11106 8954 2617 9239 5418
"216298_at" 10741 14621 13764 524 11121 18945 8301 595 21820 8139 11856 8793 5168 1290 1374 10827
"216299_s_at" 21770 22213 17428 10048 10375 21944 20446 19948 21281 22027 2422 21981 18498 20976 17886 1475
"216300_x_at" 22200 1614 21572 900 12936 19588 1867 22193 3222 21685 2979 20603 22213 12772 5435 19694
"216301_at" 18738 11479 10743 6130 5491 16724 14623 18934 8356 13345 9507 11014 8651 1088 2786 12617
"216302_at" 21123 8667 10038 1869 11976 20092 21365 19202 21966 22192 21493 21874 11270 3677 18266 14477
"216303_s_at" 13286 7103 9416 12766 5872 10278 14747 651 10900 16860 10477 10375 8972 11001 12086 9404
"216304_x_at" 1254 16353 17173 5224 14235 3308 5059 4389 6106 9633 7509 5071 14746 14118 18019 15205
"216305_s_at" 1718 21844 2793 19422 21546 1644 17980 17119 16273 17990 18489 7061 11665 3204 17544 20083
"216306_x_at" 18011 20317 15954 16784 4406 8137 18730 19334 17434 19527 4542 3808 15964 19623 18701 16635
"216307_at" 6674 13300 8702 8117 10245 15682 6865 13204 16247 9449 15587 9458 5544 6132 11908 5898
"216308_x_at" 18754 21393 15782 5786 18741 5831 3214 15588 17935 20768 20479 21381 14732 15767 17163 2578
"216309_x_at" 16721 20974 18379 20152 20049 19869 3832 21451 16407 1426 5221 17717 19883 4722 16764 20728
"216310_at" 15457 1289 8745 1082 19970 1395 20371 681 18290 481 96 16916 14796 2756 521 330
"216311_at" 10566 9395 8209 9056 8432 13033 9492 9868 11414 12112 12465 10597 6644 8272 7144 7017
"216312_at" 10993 9001 7617 14107 5341 12321 10656 11075 6684 11264 10444 13107 6490 5108 9586 6925
"216313_at" 10098 8723 5917 14560 10231 16482 13008 12494 21840 15477 13394 9784 6170 7874 7940 12528
"216314_at" 8499 11364 3938 6182 9303 17458 12974 14083 5974 10995 12844 12988 3905 9257 10022 10934
"216315_x_at" 17477 19692 18446 18101 44 17527 5945 20706 21521 19649 5710 17901 10463 1776 17203 821
"216316_x_at" 11006 19176 13936 21457 311 2707 10450 14051 2000 743 19791 21355 682 1424 21676 10424
"216317_x_at" 16206 12719 8650 7334 6291 13861 7735 13097 9915 19623 13582 12011 261 9124 6440 7492
"216318_at" 8485 13009 12312 5923 7117 13450 13558 9254 6573 14289 12833 10271 8431 9561 9621 11856
"216319_at" 11170 13311 13656 6955 5651 16924 15171 1024 21586 2433 13652 14985 15705 11749 21359 154
"216320_x_at" 96 8942 4728 3215 21186 19631 7744 15444 6517 18167 1307 2694 11293 1097 21737 5612
"216321_s_at" 12302 1723 4315 3724 14927 3091 11340 12315 17200 6137 3402 2586 21092 18608 16639 18438
"216322_at" 6464 15998 11258 2025 8401 9023 10214 4082 21717 20913 683 17239 9790 2346 1958 10282
"216323_x_at" 20001 20491 14039 22275 21754 21701 21683 21919 6300 20958 18708 4610 9397 12752 15938 3314
"216324_at" 9840 6464 2935 10569 5726 11297 6454 13242 7106 12261 13038 11814 6035 8580 9358 11512
"216325_x_at" 6475 8772 3750 8054 1446 16513 7901 5630 18792 8446 18465 5480 10852 7645 515 9293
"216326_s_at" 2982 4933 16385 15903 19542 20208 17768 19255 13690 10067 8723 19166 12711 20487 19301 14036
"216327_s_at" 9290 7691 4342 14483 5631 10631 7661 14542 813 15508 14460 14936 5615 14880 13010 865
"216328_at" 10068 12698 4161 6560 12070 10775 11028 82 1814 1397 13896 12560 7996 3376 8321 8900
"216329_at" 9481 6512 6103 13416 5911 15809 14350 10105 6375 10884 12128 15158 1048 1704 3814 10519
"216330_s_at" 1394 12291 12691 12775 11323 18325 13731 10515 14767 11037 10314 9635 4524 6889 6685 6617
"216331_at" 11530 10697 3253 20266 11915 2902 9076 13028 16439 1044 13923 8434 8155 22080 4004 5139
"216332_at" 8525 11900 13121 13529 9307 18030 11081 9334 11932 13422 14382 13352 5092 7537 6783 11306
"216333_x_at" 8290 9840 7826 6333 12289 10666 9772 8060 7236 10997 9146 11722 3112 8623 8218 10545
"216334_s_at" 9556 10042 10920 9422 9010 11978 9845 10102 9125 13309 11919 11384 4061 5391 8246 6690
"216336_x_at" 17395 17783 1966 17072 14232 5506 21731 21883 1544 4396 4280 786 1304 5017 19458 2330
"216337_at" 8454 13052 7635 10963 6994 12787 9728 12764 10297 11107 12051 8680 8607 6958 10580 5043
"216338_s_at" 13924 16711 21764 22031 14276 5400 20732 3317 15760 16931 15985 3760 11419 12903 19323 18417
"216339_s_at" 9718 9101 3111 9339 7583 13965 6321 9897 11606 15253 11430 11663 7493 6662 8389 7159
"216340_s_at" 12621 10075 8087 11900 11320 16735 8925 9567 11498 11722 12239 13742 7940 7127 8649 7177
"216341_s_at" 17495 11222 8559 1351 15797 10785 9191 19088 16906 20686 4132 12333 10734 438 12440 118
"216342_x_at" 2392 16370 15169 16468 13028 7062 6092 5204 6426 7866 6014 3293 12718 11097 5321 15911
"216343_at" 18250 14401 6635 6512 2010 11205 7205 10114 8996 14192 14973 11199 8732 8261 5998 10322
"216344_at" 2723 12070 11613 8547 5961 16681 14107 8613 12401 13500 12604 9895 4048 10859 3312 11866
"216345_at" 7446 11307 9624 9176 5493 14596 9814 16472 10766 12873 9148 12408 7743 7072 9527 11871
"216346_at" 9749 9413 7706 9364 5267 12797 8859 9913 8978 10584 11462 11934 7566 9357 9351 7271
"216347_s_at" 4275 21864 19910 10268 20249 13668 19061 18725 16476 18854 3251 5802 20920 21911 3363 2670
"216348_at" 20384 21728 19963 19016 1736 20808 18658 19517 15710 20694 6860 15885 16421 11103 3636 15386
"216349_at" 20354 3932 10202 20625 13969 828 10359 5898 19051 16156 22239 1236 810 16402 1333 20081
"216350_s_at" 12172 15297 6161 16734 20265 3682 1850 922 18939 1151 16743 2609 18878 3350 12955 1360
"216351_x_at" 14586 13035 6424 8877 5430 16064 6337 14103 9075 11808 13583 10478 3477 8873 7210 6667
"216352_x_at" 3984 14601 13951 14496 11163 10567 10200 13022 1644 20339 13269 3426 1474 9285 10915 5810
"216353_s_at" 11933 9503 8311 9078 10834 9640 6980 7218 6694 10919 14143 10949 6028 9299 8190 8132
"216354_at" 18715 19467 10634 576 20007 9369 22151 3810 15759 17438 2197 7485 9117 17177 20645 14550
"216355_at" 17834 7083 6888 13465 7856 17350 9681 10429 8967 14018 14096 12006 7150 7746 7198 6557
"216356_x_at" 1025 1686 10628 14281 15554 18226 2970 14768 10100 22037 639 13376 15226 8699 19845 792
"216357_at" 7698 6711 5301 13885 5314 17516 7263 13507 10694 15334 9629 9280 4054 5311 8604 5667
"216358_at" 7203 12921 13762 12517 6058 17106 13050 21452 22149 11657 10997 3793 15879 3595 1092 9915
"216359_at" 7887 10603 7971 12527 11185 10533 9428 7835 11269 11920 13082 8313 5674 9896 9333 7300
"216360_x_at" 4761 14478 14536 21544 7416 19026 4294 1375 6289 18196 22131 1291 13233 15646 22268 3286
"216361_s_at" 10268 14919 6233 18476 3945 19375 13703 19538 1029 5138 264 20502 21242 2144 21179 3757
"216362_at" 18828 8740 12627 8962 9065 10066 11935 7743 10607 13760 13769 13372 8349 10641 822 3561
"216363_at" 252 13946 7184 10246 7872 15108 8233 11563 11243 14754 12154 9150 3344 7762 10570 4757
"216364_s_at" 7273 8078 3218 12943 7737 10761 9114 8036 13974 14888 10293 13513 5721 6430 9706 4397
"216365_x_at" 9641 6597 4653 14204 7865 9824 8585 14167 11444 10483 10708 10286 6262 9012 6460 7120
"216366_x_at" 5167 8165 4979 8693 16077 14746 8496 19237 21720 1828 7931 1154 839 21759 22121 5561
"216367_at" 7562 10440 4643 8640 5362 9719 12485 14505 3281 10344 10737 9057 6845 1682 9758 10873
"216368_s_at" 3661 9976 3184 14195 4168 13589 14948 633 7229 15522 15638 9011 8882 2242 9951 3542
"216369_at" 17078 12209 7108 13126 5574 10021 6938 9670 8824 1543 12971 8557 3563 10196 2464 8976
"216370_s_at" 12990 6364 3726 9951 12154 15311 11585 14532 10636 12283 11105 14475 9918 6468 10503 9751
"216371_at" 21883 13140 10282 4931 8628 17344 7103 12258 18395 21807 5417 9198 695 9106 11113 9198
"216372_at" 5689 9885 10353 11904 12351 18285 14395 11360 6099 14883 15333 10224 10668 9899 14362 11493
"216373_at" 11751 8914 6515 13413 10283 11816 8532 9647 21732 14573 13156 9695 4964 8944 7315 7486
"216374_at" 16922 14819 4133 8789 7411 11357 14990 14241 15283 5003 11224 9696 5995 19219 13224 10314
"216375_s_at" 18199 6108 3123 485 933 9371 12651 8952 20649 2353 5979 9207 4777 13722 11705 4201
"216376_x_at" 22237 12447 6756 6909 5653 10214 8064 12196 7005 10840 14976 13334 2840 6992 7891 9061
"216377_x_at" 6234 8197 5946 10186 4152 14662 12770 4233 1384 6220 2844 16493 2003 1496 1916 6245
"216378_at" 9554 9241 4616 12117 10663 17347 12217 13020 8973 13637 11901 8469 7394 5206 8788 6826
"216379_x_at" 16871 15967 15852 7984 3374 239 4248 16983 17820 1454 7224 16692 12354 4550 11786 15342
"216380_x_at" 16603 15968 19514 20501 19742 8122 4277 18081 4543 9913 16414 5549 14517 17917 17485 13634
"216381_x_at" 14017 1946 12023 2180 220 5538 1122 7466 13487 4806 20847 19219 14910 17647 17782 3443
"216382_s_at" 12497 10994 11828 12928 5712 17801 14968 12026 10221 15385 11757 12514 2462 20608 6050 10905
"216383_at" 21707 19501 20664 19909 20639 22181 20932 2105 17014 4326 16829 19367 13322 21729 1480 20073
"216384_x_at" 13572 792 16809 20036 18755 1526 21226 1832 2412 7178 5674 15685 19007 16691 18628 14113
"216385_at" 10237 10566 5221 4082 12477 5659 8555 19434 20357 20427 7460 1455 2045 52 145 762
"216386_at" 13412 9020 7554 9005 7459 13415 9317 10001 8296 11978 11603 10847 4815 7557 7340 7797
"216387_x_at" 19821 687 17815 20003 17791 6110 1229 5098 17130 6351 17445 15399 1500 21102 12708 22277
"216388_s_at" 1543 13951 12657 21203 9295 21001 8117 10268 21071 5654 13922 14855 8263 21972 8122 5159
"216389_s_at" 15960 2270 16316 588 19805 7782 18596 21051 13292 2288 22275 20188 1390 20288 19185 17774
"216390_at" 8781 9909 11494 11934 12537 16703 6310 7866 18208 15112 13183 10380 4213 10882 7409 12372
"216391_s_at" 1199 6849 6705 10971 5691 16331 15103 9278 10508 13840 15686 14307 2646 1463 6762 11362
"216392_s_at" 19577 19537 17128 15613 13534 8437 4375 18185 16633 9997 21215 4251 17479 12197 21784 16501
"216393_at" 17086 14453 8902 13289 12025 15790 8705 9606 3234 11086 11061 12334 3847 2391 9176 11433
"216394_x_at" 2235 7879 6432 9527 10084 12853 9927 11464 7878 11272 11306 10483 4573 6574 7826 6674
"216395_at" 17464 7362 7071 10931 9234 13292 11773 8624 6804 10461 14613 10977 8018 8595 9417 8230
"216396_s_at" 1184 16063 17388 19304 19172 1760 5391 6339 13990 17556 7660 17657 15802 18454 13442 18954
"216397_s_at" 5334 16079 21914 2675 15823 20791 22138 2209 17149 20901 21195 21549 18918 17023 20489 18791
"216398_at" 511 7970 3019 8595 3319 16650 1369 1165 12588 17697 20784 19813 6228 591 1115 9910
"216399_s_at" 8931 15528 12375 18859 22039 21407 4776 21891 14780 3793 18463 4299 2138 15154 2918 15742
"216400_at" 1508 13167 11834 2461 11130 16445 13168 7944 7566 10380 13592 13448 5911 6184 10577 7076
"216401_x_at" 12194 13601 10104 11051 8802 18315 6542 13393 6929 14849 13995 14247 7063 8742 1066 6848
"216402_at" 3310 7847 7378 14196 12649 17963 13646 7995 10235 21358 12719 11576 5827 15317 9035 8729
"216403_at" 11198 11347 8494 10204 7637 12966 9378 12255 9408 12703 12684 9887 5970 7566 7764 8654
"216404_at" 22083 12665 9610 12700 6801 9665 14998 4695 10908 14813 14192 14535 6359 7700 8258 10756
"216405_at" 8165 6656 7105 10664 9622 12918 10665 10443 10644 14657 11273 11815 8322 8867 10216 6520
"216406_at" 10579 9026 8261 9892 6193 14889 13773 10228 9519 12495 9978 9483 6432 9374 694 4503
"216407_at" 194 11965 12788 15597 243 8415 194 141 2834 6723 19828 6476 12898 19883 1089 21291
"216408_at" 10236 13149 5197 7733 10386 12371 7279 8655 11667 3242 2395 2819 6064 7883 11116 10429
"216409_at" 967 11996 10488 10912 10753 14995 6582 10356 7901 15193 11912 10899 7038 8718 6771 7964
"216410_at" 9490 13841 2931 6040 11573 16579 8245 14440 13301 13903 13059 12648 673 9681 2916 10321
"216411_s_at" 16035 17500 460 21153 17839 757 17119 5247 16083 17143 21423 16429 10507 13073 5359 952
"216412_x_at" 12284 7352 13467 8363 12582 11990 11548 8927 5413 3867 6471 12021 12752 10452 1732 6021
"216413_at" 9976 11224 5273 14177 11969 16018 13509 8822 4228 11699 5025 14315 4106 8767 6935 12569
"216414_at" 9177 11855 7836 11064 10957 13194 9702 12356 18094 14611 11215 12532 3841 9475 11 8792
