"inst_2175" "inst_3754" "inst_3835" "inst_3929" "inst_4310" "inst_6030"
"200756_x_at" 14980 21050 3388 12719 2987 19113
"200757_s_at" 11631 16153 3081 17838 10209 14040
"200758_s_at" 13595 11694 17538 15930 9767 13626
"200759_x_at" 2166 17684 19236 10765 12611 13401
"200760_s_at" 18836 18379 17371 12857 19429 19845
"200761_s_at" 11831 15757 7129 4342 15799 19034
"200762_at" 4244 16353 5008 16137 15139 15765
"200763_s_at" 6764 5569 11047 6559 4957 5092
"200764_s_at" 21581 6178 18690 19266 8280 12884
"200765_x_at" 643 6297 16050 11413 6191 13414
"200766_at" 21557 15233 6992 2413 9485 9702
"200767_s_at" 13280 20447 21172 16273 15496 11170
"200768_s_at" 13456 13143 16399 14802 12423 11505
"200769_s_at" 15885 17543 20006 19533 12253 14525
"200770_s_at" 13059 3878 4281 21360 10764 14584
"200771_at" 16404 14743 7901 10949 16101 14340
"200772_x_at" 11841 11181 15388 16640 2611 9737
"200773_x_at" 11398 9621 16987 4085 3056 3335
"200774_at" 14159 14703 16101 4771 14339 12127
"200775_s_at" 13247 14035 8064 17858 11161 9714
"200776_s_at" 17144 20021 17467 14395 1831 17630
"200777_s_at" 15065 10195 17021 13270 10071 11376
"200778_s_at" 3261 15557 17252 15065 9613 19128
"200779_at" 12160 11981 8780 13627 14108 12865
"200780_x_at" 12272 3688 15613 6527 2496 2977
"200781_s_at" 6519 9464 15324 6437 2667 5023
"200782_at" 16603 10260 4407 4012 11972 15056
"200783_s_at" 19087 2389 2553 19046 17810 14319
"200784_s_at" 5797 14942 12443 7111 636 4044
"200785_s_at" 11041 12887 14006 9805 292 1054
"200786_at" 13777 13809 7158 4464 11348 13697
"200787_s_at" 2291 14874 19872 17122 2455 13134
"200788_s_at" 12912 10118 2978 15459 10571 20963
"200789_at" 14175 3680 4311 14723 19227 12625
"200790_at" 4450 4032 5544 12922 9190 16855
"200791_s_at" 19117 14174 6565 16810 15083 20316
"200792_at" 11447 3193 6096 13143 12035 10655
"200793_s_at" 11677 15783 8318 19757 10688 19508
"200794_x_at" 16732 18807 8828 17785 12555 15672
"200795_at" 368 9840 17211 21468 18535 17760
"200796_s_at" 19798 12403 21631 17326 12866 21000
"200797_s_at" 20819 13748 18993 11579 9636 16929
"200798_x_at" 16720 16867 17969 12133 10772 19242
"200799_at" 5329 11433 18955 3810 12645 10153
"200800_s_at" 14603 10602 18008 11965 10154 8934
"200801_x_at" 4521 5400 10827 6314 4772 4928
"200802_at" 16947 10750 5741 12023 15936 11387
"200803_s_at" 17514 16140 16884 4867 15886 14780
"200804_at" 14705 10445 8476 11415 13931 12504
"200805_at" 19112 13165 8229 14969 17599 15108
"200806_s_at" 11906 16434 18956 3204 2910 11245
"200807_s_at" 12469 5409 15274 6327 9734 4940
"200808_s_at" 17937 12844 4736 19642 643 10055
"200809_x_at" 6705 2741 10846 6332 12070 4947
"200810_s_at" 13102 10322 6925 12142 18054 13592
"200811_at" 18417 10338 19199 19012 20339 19101
"200812_at" 16970 14461 8781 14925 13912 13395
"200813_s_at" 17076 13666 16536 19702 12932 17926
"200814_at" 15203 9647 3444 11212 17882 20322
"200815_s_at" 19704 10936 3247 13169 2347 9473
"200816_s_at" 18047 10814 4249 12883 14728 16647
"200817_x_at" 6504 5411 10843 6329 4783 4943
"200818_at" 13307 10636 4540 4865 10697 13897
"200819_s_at" 6482 3692 10970 6464 9751 5045
"200820_at" 12317 9652 16621 18439 14594 18008
"200821_at" 18292 20613 7613 11940 14882 16454
"200822_x_at" 14870 3981 8242 3462 2451 10562
"200823_x_at" 4195 16061 8771 12200 9240 9506
"200824_at" 18824 17085 19803 21717 18559 19499
"200825_s_at" 4420 11327 15290 10385 2881 14239
"200826_at" 13264 12240 7047 13441 2844 12890
"200827_at" 17531 11695 1325 3096 15469 12506
"200828_s_at" 18411 17741 16107 15730 12886 17139
"200829_x_at" 4304 13117 16178 10877 17497 20189
"200830_at" 19175 9312 15360 13280 12403 11098
"200831_s_at" 20255 15024 17837 15013 2292 15675
"200832_s_at" 13111 15961 7012 12408 9588 9212
"200833_s_at" 18453 16241 7905 17822 15081 13436
"200834_s_at" 6576 5445 10895 6387 4823 4989
"200835_s_at" 2305 17794 20579 18169 22278 9208
"200836_s_at" 833 10835 2251 19676 1322 19552
"200837_at" 4335 15468 15940 3573 16846 18613
"200838_at" 12081 19696 5967 15682 14080 17912
"200839_s_at" 16596 15171 6407 12499 16901 13288
"200840_at" 12158 9948 7919 3655 19359 9948
"200841_s_at" 17854 19014 21529 13977 22152 19517
"200842_s_at" 13507 9877 17596 3941 21213 17437
"200843_s_at" 13037 11566 4288 12708 10935 11919
"200844_s_at" 11254 10293 5669 12907 11207 10916
"200845_s_at" 14072 9683 6378 12452 9843 13114
"200846_s_at" 16274 11968 8908 15935 9341 12448
"200847_s_at" 3157 13694 15833 3067 15329 11154
"200848_at" 17724 11868 18281 15572 19430 17618
"200849_s_at" 15968 14286 3496 10829 16977 15216
"200850_s_at" 15473 13006 8825 14245 2438 13322
"200851_s_at" 14837 18257 17544 13121 18741 16534
"200852_x_at" 19786 2822 17210 12347 11082 9043
"200853_at" 11764 10696 17771 11414 9326 9303
"200854_at" 17541 18147 16965 12905 12211 15178
"200855_at" 21330 15023 894 18719 9812 21129
"200856_x_at" 3630 10453 20914 19467 11625 14742
"200857_s_at" 18030 20022 2021 10751 9497 20196
"200858_s_at" 11477 3962 16729 12458 12875 10158
"200859_x_at" 4298 3441 18623 16659 1215 3002
"200860_s_at" 17028 13183 6961 12910 12247 15544
"200861_at" 4272 17104 2933 18529 10204 19324
"200862_at" 17401 13258 8616 14929 12209 12723
"200863_s_at" 13887 12686 15117 13164 12853 16158
"200864_s_at" 17094 17083 4631 18312 16678 19439
"200865_at" 8774 5231 14713 5254 5810 352
"200866_s_at" 3800 14284 20851 19378 13998 15824
"200867_at" 18568 13315 15381 19705 16019 11761
"200868_s_at" 17561 12697 8520 14637 16830 15039
"200869_at" 6545 3606 10873 6361 11044 4971
"200870_at" 11265 9334 6369 4212 12647 13042
"200871_s_at" 13126 13985 17248 13323 12334 18443
"200872_at" 14960 3536 15604 6318 10941 9627
"200873_s_at" 13841 12589 8124 11971 9304 11295
"200874_s_at" 13796 20503 3320 20374 20341 2974
"200875_s_at" 12588 2980 3329 11644 10306 10273
"200876_s_at" 11651 13102 7858 10816 15868 11893
"200877_at" 13238 12185 15776 10396 11627 9458
"200878_at" 4273 17405 17718 20154 15956 18808
"200879_s_at" 10028 21213 21565 9515 450 2240
"200880_at" 18896 17086 2453 13043 15313 15168
"200881_s_at" 17776 14955 5024 15251 10811 16487
"200882_s_at" 15915 10578 6213 14111 15919 12350
"200883_at" 11301 19667 17050 11114 11967 16592
"200884_at" 3501 11376 8074 14673 15374 14593
"200885_at" 20308 12135 19452 2552 13245 18698
"200886_s_at" 3511 10422 7175 4289 11250 10335
"200887_s_at" 2567 19705 4063 10557 13188 20749
"200888_s_at" 11750 15520 16944 12710 11393 9171
"200889_s_at" 15330 15517 15378 11594 16073 14913
"200890_s_at" 12960 18820 7394 19854 13089 15669
"200891_s_at" 18072 18279 3603 16865 19020 15682
"200892_s_at" 17229 17005 7493 12421 13229 17642
"200893_at" 14377 11357 4415 12752 12671 15588
"200894_s_at" 2774 17879 15612 4070 2452 12513
"200895_s_at" 4168 20592 2731 3374 17112 17877
"200896_x_at" 12930 12094 6623 3400 16233 10295
"200897_s_at" 19182 12361 4945 11687 14773 15896
"200898_s_at" 20777 20460 19806 14436 12398 10016
"200899_s_at" 17033 13009 8041 10972 17291 16896
"200900_s_at" 16847 17367 19921 16992 21205 11722
"200901_s_at" 15092 10846 5079 20062 11592 13229
"200902_at" 18651 15651 7891 10858 11218 18259
"200903_s_at" 13322 9340 2529 11604 9174 11193
