"inst_335" "inst_603" "inst_1692" "inst_1814" "inst_1856" "inst_6006" "inst_7303"
"204934_s_at" 5646 20824 17178 15252 10881 4828 9660
"204935_at" 9870 11129 2976 15936 19381 13912 20818
"204936_at" 8306 13096 8470 6857 21105 14786 20881
"204937_s_at" 16524 19999 882 531 3473 18380 910
"204938_s_at" 8788 14901 8733 16509 9077 6467 9070
"204939_s_at" 2760 13251 13125 19262 9261 6144 7955
"204940_at" 10360 11341 13186 13369 9371 11431 12581
"204941_s_at" 3814 12485 2149 14809 13668 5815 7392
"204942_s_at" 5436 16171 15653 12793 6816 15325 6790
"204943_at" 18741 20847 13009 18672 14329 11511 6449
"204944_at" 18057 6703 16368 12534 10037 21173 12675
"204945_at" 21838 20994 11269 16911 13034 4112 11368
"204946_s_at" 11862 19446 2079 8231 2339 15051 17887
"204947_at" 11485 22011 22061 9177 2789 12288 15391
"204948_s_at" 19075 2908 9216 528 184 10058 735
"204949_at" 14150 15140 4049 5356 3415 4082 14735
"204950_at" 16617 20282 2223 9073 2684 2659 20168
"204951_at" 3009 21308 5343 15730 2171 7256 7681
"204952_at" 5211 4981 21121 43 8348 21392 17694
"204953_at" 10470 9645 10790 12708 9649 11508 10305
"204954_s_at" 7712 11941 12410 14032 10750 9506 7228
"204955_at" 4605 21986 21091 4987 10032 12774 19235
"204956_at" 10381 9305 10150 1823 2563 10272 14600
"204957_at" 4725 5042 4680 5509 17434 12572 17272
"204958_at" 971 6831 4619 21791 1423 20479 1233
"204959_at" 9259 11506 7536 16512 19990 523 6599
"204960_at" 1449 14803 11825 19648 19201 827 14292
"204961_s_at" 11089 13833 9085 14232 1386 6196 8871
"204962_s_at" 17193 15380 17834 20289 20664 20034 20735
"204963_at" 19592 12547 4035 4532 7370 21597 15988
"204964_s_at" 19749 13834 3748 668 5371 21000 1502
"204965_at" 4631 10211 5597 11460 10309 9982 5845
"204966_at" 5249 1128 2557 8659 7192 8134 10824
"204967_at" 4181 6763 19557 20847 7571 4202 21883
"204968_at" 11795 20992 19180 2635 19242 21725 20952
"204969_s_at" 15634 20949 17336 41 538 14960 15847
"204970_s_at" 4236 19944 5160 2297 2885 18292 13945
"204971_at" 13238 11105 16553 11116 18680 16770 5526
"204972_at" 182 15472 1434 21190 15806 18843 20694
"204973_at" 6835 1907 8040 17189 6571 9155 12096
"204974_at" 8289 9423 487 6275 11695 21459 18960
"204975_at" 13170 17070 3997 2168 7415 13693 16805
"204976_s_at" 13385 1002 16405 5032 20615 18441 14105
"204977_at" 3920 5593 18468 6697 4391 18549 19116
"204978_at" 5027 5686 21324 20650 15366 21642 20085
"204979_s_at" 422 12277 3208 182 14643 13035 599
"204980_at" 19431 17114 20926 8993 22027 13569 21153
"204981_at" 6704 5979 4873 21639 17017 15158 17906
"204982_at" 8442 9702 452 4082 3395 582 22254
"204983_s_at" 13801 17106 1707 5434 9041 3592 3908
"204984_at" 13865 21863 22282 21294 12953 22089 19512
"204985_s_at" 18592 6477 235 3411 2018 2246 19560
"204986_s_at" 6422 3287 3958 4089 3804 16484 20033
"204987_at" 1985 7376 430 11950 12752 144 7641
"204988_at" 16337 13885 12357 16794 8256 8556 13506
"204989_s_at" 2548 2917 16744 6013 5715 4020 1231
"204990_s_at" 17854 8016 16615 6960 3713 19926 15207
"204991_s_at" 9792 9638 21506 20521 12812 22200 30
"204992_s_at" 14105 4609 16127 9396 3629 14434 16504
"204993_at" 14512 4113 15506 3866 6718 14187 15961
"204994_at" 435 6042 6727 15855 4546 742 13349
"204995_at" 19709 11824 22248 22070 5938 1812 18584
"204996_s_at" 10931 14297 6310 17533 7279 1391 9133
"204997_at" 7481 13567 6756 18367 8062 3144 12772
"204998_s_at" 1644 20036 18614 20279 17457 20272 19595
"204999_s_at" 5443 17379 22125 20235 21728 20202 21253
"205000_at" 7179 14692 6032 10906 5983 11900 6046
"205001_s_at" 2380 19160 11482 17434 3253 10163 6481
"205002_at" 2931 11572 20630 20116 20584 18587 20592
"205003_at" 952 13193 1323 2691 20965 21752 19920
"205004_at" 16988 17915 3407 8163 20707 3219 2805
"205005_s_at" 20564 2874 17518 9424 9534 16932 4735
"205006_s_at" 5289 15383 19705 4949 8236 21499 17964
"205007_s_at" 19659 17591 10062 13796 13131 11271 3625
"205008_s_at" 6408 1398 7773 4247 6171 87 1216
"205009_at" 3478 15675 16092 6110 6975 5332 2915
"205010_at" 22235 16366 18656 21450 18407 17993 5509
"205011_at" 13358 6152 15720 12535 2528 1156 9834
"205012_s_at" 12937 20464 4869 5558 21893 20786 17411
"205013_s_at" 4355 1518 8527 4960 2838 17454 12934
"205014_at" 1026 529 6898 22059 13915 716 21613
"205015_s_at" 8171 10107 9535 22046 5229 10306 3083
"205016_at" 4974 22003 1161 4501 8661 15707 15906
"205017_s_at" 21960 309 10068 12297 13082 21486 214
"205018_s_at" 6619 2541 3098 14992 13626 21579 2000
"205019_s_at" 22251 22133 1249 14720 5681 767 7927
"205020_s_at" 18636 7202 17389 20018 15586 14467 13726
"205021_s_at" 1992 2781 926 14788 4267 1987 1133
"205022_s_at" 4370 19403 16123 7324 17244 21726 21632
"205023_at" 20488 14451 709 21912 17813 17871 12647
"205024_s_at" 18965 1908 2993 6963 19991 18820 15757
"205025_at" 21775 10797 2005 3736 17056 758 4426
"205026_at" 1672 22085 2306 12615 15053 19177 12656
"205027_s_at" 8643 14000 57 13282 17921 1564 6745
"205028_at" 7198 14218 6896 12397 10371 9375 10371
"205029_s_at" 11205 8875 12766 14454 11489 10485 7319
"205030_at" 20045 17510 13360 16987 7100 10604 8969
"205031_at" 13900 13916 19248 8510 5880 11954 21451
"205032_at" 3807 863 1113 144 16776 4159 365
"205033_s_at" 2688 4937 7206 15111 5004 9354 7107
"205034_at" 16579 4554 20718 2467 21280 21049 20160
"205035_at" 16344 19613 18088 808 4272 1908 21693
"205036_at" 2522 17643 17790 8589 17252 19054 15390
"205037_at" 1414 1261 4404 7618 21339 20234 20045
"205038_at" 8267 11022 12703 11184 17591 6327 8029
"205039_s_at" 2240 21614 9788 15155 18095 12637 7053
"205040_at" 10975 14835 13684 17102 21398 6969 7222
"205041_s_at" 9186 14017 10960 14801 15782 10703 7303
"205042_at" 13412 576 15232 5568 16778 16882 14395
"205043_at" 9914 12207 13283 18003 6212 3951 8018
"205044_at" 18917 8647 11838 17537 10675 373 10382
"205045_at" 6748 3448 1121 9118 19308 12214 21939
"205046_at" 20997 18971 20896 20877 21867 20151 19368
"205047_s_at" 15155 18777 2438 2062 17047 4743 4628
"205048_s_at" 22141 16598 1204 6725 22203 13073 1807
"205049_s_at" 213 21818 9598 17031 6680 603 84
"205050_s_at" 1517 1885 2091 20799 8384 21304 6877
"205051_s_at" 17010 12161 10880 12125 8116 9825 13459
"205052_at" 20046 3073 20729 21829 21898 22056 1077
"205053_at" 19455 4329 17004 5486 18474 16807 19530
"205054_at" 2525 18885 2585 13714 21305 20247 11829
"205055_at" 12198 4822 3995 3732 1058 13742 16291
"205056_s_at" 9012 12388 12279 16361 9580 11195 6596
"205057_s_at" 8423 10417 9335 14437 12748 6533 5589
"205058_at" 20322 16025 6054 11949 9719 7081 6341
"205059_s_at" 2492 21682 9882 8774 16460 2162 7140
"205060_at" 11392 2018 21991 6928 698 1582 16709
"205061_s_at" 21742 5077 22117 21353 21362 20003 20584
"205062_x_at" 18926 2368 1319 4663 15372 21374 1297
"205063_at" 18165 1951 16884 9726 18100 21571 3758
"205064_at" 17753 557 2719 12047 8026 13289 6201
"205065_at" 10810 10186 6422 11959 10358 10686 13105
"205066_s_at" 14519 1404 18512 5075 8623 20550 16109
"205067_at" 3706 2002 14267 8489 21886 2721 18369
"205068_s_at" 5989 3369 11559 7874 2014 3045 2759
"205069_s_at" 5602 11110 7566 6147 2602 12373 18586
"205070_at" 13425 20215 14318 1780 4179 18143 19183
"205071_x_at" 7799 12250 19354 9564 3884 20598 16589
"205072_s_at" 16386 10576 15408 3615 17935 20192 17396
"205073_at" 22028 5957 1683 14715 12481 2870 9829
"205074_at" 13567 16817 16185 2528 7008 20053 21863
"205075_at" 880 3257 7808 15867 12214 10297 5646
"205076_s_at" 13909 7381 3055 6813 14457 4466 364
"205077_s_at" 12185 4875 17760 2735 15281 16708 4950
"205078_at" 4719 6342 5227 1005 15441 13349 17506
"205079_s_at" 16720 1940 21383 28 14036 17832 4773
"205080_at" 11716 1472 7779 13265 10442 7958 10379
"205081_at" 10824 10683 10836 19826 1217 22059 21224
"205082_s_at" 9003 8942 19998 5854 9111 20597 17087
"205083_at" 3307 5736 15485 890 7239 1394 19358
"205084_at" 5600 1102 3791 3196 21860 19120 18482
"205085_at" 4665 4244 5015 6797 14523 14542 5092
"205086_s_at" 18558 3182 5251 10407 2364 12767 2471
"205087_at" 13050 16108 18330 5520 16976 19127 14664
"205088_at" 4884 17567 18815 4283 12722 22036 22079
"205089_at" 18590 19128 4255 2515 310 2996 2991
"205090_s_at" 17631 5681 3899 1991 1187 17559 2055
"205091_x_at" 4212 2195 17276 2035 21578 21892 19896
"205092_x_at" 9381 12792 76 3236 12473 806 161
"205093_at" 8356 13190 3501 22169 8268 20569 20929
"205094_at" 2243 20356 4429 9810 19671 2001 14906
"205095_s_at" 72 1163 32 19483 11599 1517 12677
"205096_at" 19530 4940 5187 19925 3423 1960 769
"205097_at" 1717 970 21988 3767 16873 22240 16829
"205098_at" 823 687 10752 16678 15659 5911 5705
"205099_s_at" 9227 9145 7907 14534 16376 7244 9240
"205100_at" 6988 20063 14408 22188 7903 5829 5408
"205101_at" 10508 13219 7049 17932 7540 11870 9394
"205102_at" 20847 16867 4978 13540 5336 17923 7350
"205103_at" 2894 16013 18362 15556 11193 590 12813
"205104_at" 10098 8736 13480 8746 8660 10688 22169
"205105_at" 17915 7194 2345 2349 18076 3354 21101
"205106_at" 20188 21528 13232 12029 10164 1064 7344
"205107_s_at" 13053 6774 18792 3216 5431 18545 13711
"205108_s_at" 2573 4598 7109 13729 10465 8237 9632
"205109_s_at" 19192 21688 15228 2474 5133 2569 18386
"205110_s_at" 17351 17582 6060 17326 13729 15033 18047
"205111_s_at" 9739 21349 7340 10434 9987 18962 21492
"205112_at" 7397 9951 9797 2154 13531 7097 1498
"205113_at" 10154 13531 6669 18778 1415 2850 9310
"205114_s_at" 18125 10363 13249 13135 17317 1371 6423
"205115_s_at" 5076 16724 20277 9681 18729 12372 1681
"205116_at" 17805 7137 6007 17009 11998 8008 17768
"205117_at" 16667 11807 178 22121 11762 2690 19604
"205118_at" 7244 14524 11808 11004 7727 6743 9866
"205119_s_at" 1735 19865 19064 17689 21759 8173 7243
"205120_s_at" 17101 17682 17819 3619 2800 21069 16549
"205121_at" 730 14227 7274 223 12384 3624 20622
"205122_at" 6905 9153 68 2565 5153 22113 21050
"205123_s_at" 8993 13194 4163 9988 10921 822 2111
"205124_at" 8107 12733 11396 17851 6887 2311 12155
"205125_at" 17398 196 12696 257 2632 9045 20153
"205126_at" 12642 4052 18260 7377 16402 16614 19779
"205127_at" 5298 9982 13447 11447 1624 8670 8486
"205128_x_at" 2546 18794 9441 12457 17109 1489 12444
"205129_at" 5497 2920 598 20642 18994 16711 198
"205130_at" 14500 21202 15601 8146 13591 15270 17583
"205131_x_at" 16603 2589 2346 18340 15684 13335 18719
"205132_at" 11530 5730 7609 15896 10545 6930 7219
"205133_s_at" 21685 21182 17627 3437 15693 12982 2656
"205134_s_at" 17999 3814 329 1436 2857 2039 1901
"205135_s_at" 19400 19841 2166 7587 1925 17686 18796
"205136_s_at" 5845 18838 19651 10292 19781 14202 3903
"205137_x_at" 414 15053 10571 18403 11551 187 12120
"205138_s_at" 9763 12103 604 19551 9272 5191 12769
"205139_s_at" 1322 17400 21067 21222 10573 17270 22227
"205140_at" 19923 2080 21814 21223 20274 20684 20667
"205141_at" 7626 8530 6356 21525 2135 3802 19954
"205142_x_at" 1016 19561 22108 22176 21534 21026 21576
"205143_at" 20949 937 12817 19374 12232 7787 6950
"205144_at" 12054 21492 14256 13956 10251 8053 9097
"205145_s_at" 1274 861 629 3363 1016 22279 22026
"205146_x_at" 9579 12691 560 4093 15919 19579 17804
"205147_x_at" 123 16434 12165 11994 15311 1531 13032
"205148_s_at" 20785 11101 7859 21761 8718 10521 2297
"205149_s_at" 8573 10891 9286 17221 9262 8074 13012
"205150_s_at" 2925 3012 4620 12814 11262 8941 17182
"205151_s_at" 12623 8632 13645 15278 6755 6271 9904
"205152_at" 18258 9472 8969 12979 9364 6792 9120
"205153_s_at" 8619 10062 8770 17087 8536 6120 8385
"205154_at" 9294 13894 11754 19680 10422 5974 12666
"205155_s_at" 3984 15010 7957 12341 6707 17893 744
"205156_s_at" 8185 101 21377 644 22162 19663 709
"205157_s_at" 7919 14865 1217 10083 11151 347 5606
"205158_at" 14421 14369 10215 6514 5084 7538 18017
"205159_at" 2030 5569 12676 12905 20875 17953 6673
"205160_at" 20258 325 20485 21699 21408 1211 20729
"205161_s_at" 20803 21704 19829 121 10348 22264 1637
"205162_at" 5474 7475 2356 1567 20225 13212 162
"205163_at" 8658 13138 13884 14002 10771 9894 13375
"205164_at" 9109 13203 1951 20478 17161 19025 273
"205165_at" 3626 2102 291 19705 10323 13224 7309
"205166_at" 15633 2595 468 20125 2514 2570 3126
"205167_s_at" 18362 20222 4803 21542 16317 21518 15665
"205168_at" 793 13851 5806 11493 13011 696 11661
"205169_at" 16229 19703 21832 4496 18721 20964 191
"205170_at" 14736 20137 11562 20430 14406 7959 7150
"205171_at" 5392 21033 2930 9695 21009 14803 16853
"205172_x_at" 5623 18780 19778 10497 3779 14995 13605
"205173_x_at" 11324 6146 19364 9576 18909 16890 3444
"205174_s_at" 9712 8116 7413 18924 20391 578 7306
"205175_s_at" 8739 11869 11292 17562 7984 353 6654
"205176_s_at" 15866 16141 18306 7810 18971 16967 14560
"205177_at" 10366 11066 8942 14030 9858 6307 7994
"205178_s_at" 18694 22219 3191 10628 4118 17992 15042
"205179_s_at" 11112 7595 13562 17897 13330 9916 10341
"205180_s_at" 10398 10658 17094 22201 323 564 20912
"205181_at" 2482 4920 17633 6896 20351 5206 14797
"205182_s_at" 15367 21610 164 20232 65 20026 4071
"205183_at" 10071 10731 11377 16586 6859 5151 6779
"205184_at" 6214 3783 34 17954 4161 17475 3254
"205185_at" 11558 13388 16645 19488 3417 22115 13132
"205186_at" 8270 13512 6251 17493 9181 18556 7414
"205187_at" 18907 22075 1476 10447 10343 19116 4840
"205188_s_at" 13330 19576 20082 1245 4727 21367 18242
"205189_s_at" 3271 17764 21440 10711 17034 21837 21655
"205190_at" 1492 16777 18930 5635 21782 17483 18745
"205191_at" 17284 10661 19390 1698 20948 22163 14352
"205192_at" 19140 142 2705 8579 19348 16321 20787
"205193_at" 19 21674 15845 6940 15838 20 15858
"205194_at" 20278 4469 3879 711 21274 3469 3003
"205195_at" 19324 7772 19517 6621 14408 15857 1312
"205196_s_at" 19439 810 18159 1081 21042 4912 22109
"205197_s_at" 6230 4852 436 3109 21052 5564 18210
"205198_s_at" 17847 10508 3516 10051 680 21904 22131
"205199_at" 4116 22144 1561 12865 12997 9905 3001
"205200_at" 7389 8711 7379 18049 8203 130 7451
"205201_at" 16297 15405 2411 10224 6987 965 3429
"205202_at" 21399 16748 15764 2765 19319 18542 18182
"205203_at" 17734 18413 7948 17008 1438 9323 10969
"205204_at" 4127 18001 19108 7711 965 19773 441
"205205_at" 5001 3254 14300 20954 1606 8761 238
"205206_at" 6829 13528 6175 1192 11743 2961 21903
"205207_at" 15681 7238 5761 3209 8463 9764 13106
"205208_at" 931 12063 8268 14945 7257 4190 12843
"205209_at" 21140 7255 3 8020 315 22266 13451
"205210_at" 4148 2141 14974 71 19057 14302 20643
"205211_s_at" 1795 1586 3471 21845 18760 1194 4309
"205212_s_at" 7593 8618 13017 12807 18500 102 10421
"205213_at" 8194 13441 9299 14705 22078 7463 6930
"205214_at" 14944 826 3397 1300 19846 21147 19140
"205215_at" 12050 10090 17667 10560 17149 4882 463
"205216_s_at" 21969 9397 11411 13918 13368 9733 4238
"205217_at" 1505 95 1460 5604 18179 3346 19628
"205218_at" 1476 1036 2423 7035 17987 14851 1669
"205219_s_at" 11796 5300 14725 9372 15835 21471 878
"205220_at" 12725 9125 9824 11971 22171 13989 6398
"205221_at" 11050 10779 7963 11433 6203 6502 8130
"205222_at" 4673 14078 20054 19958 7218 22105 5111
"205223_at" 10405 12910 13750 15214 19938 14971 6517
"205224_at" 1876 15744 18369 6200 22223 17036 5284
"205225_at" 18466 6347 2618 3025 6210 13162 1546
"205226_at" 6400 18577 20858 21991 11271 15472 2949
"205227_at" 19465 15051 12645 22123 3992 1078 19686
"205228_at" 22156 11703 13999 17896 5624 6697 660
"205229_s_at" 2829 17250 21395 1767 21028 13881 21629
"205230_at" 20201 19310 16931 15151 12754 12224 10036
"205231_s_at" 6478 20445 21110 22134 22180 691 16786
"205232_s_at" 12414 3517 2421 16 4318 4806 20855
"205233_s_at" 20962 2171 22045 21861 43 5179 670
"205234_at" 9299 14544 8161 12715 1129 7552 12006
"205235_s_at" 7103 22145 20526 20846 20291 18311 20195
"205236_x_at" 3992 22079 14026 2831 5402 9010 379
"205237_at" 21150 2139 7650 11676 9495 8523 6055
"205238_at" 19111 7081 19575 5451 18839 17496 21108
"205239_at" 5431 752 274 5133 22128 1628 346
"205240_at" 18998 18993 18470 7832 2799 16714 19216
"205241_at" 6875 20372 16693 6842 15400 14646 4866
"205242_at" 12217 9508 13065 15494 12013 6578 13046
"205243_at" 22218 2085 13627 14857 13900 991 6455
"205244_s_at" 8241 12580 11707 19158 5883 9747 5794
"205245_at" 3082 15410 20335 8997 12141 5445 14608
"205246_at" 18166 5934 2780 7003 320 18508 4056
"205247_at" 13180 10255 4026 14739 7963 12226 6278
"205248_at" 14460 5691 3953 21557 19834 19757 3247
"205249_at" 21342 8995 6768 12760 21514 9046 11501
"205250_s_at" 18119 2132 1332 7281 16064 5550 21721
"205251_at" 16756 3708 20574 6943 18411 20153 2917
"205252_at" 14998 5744 20464 10210 3192 5561 991
"205253_at" 13335 1286 3619 19537 7186 12950 18081
"205254_x_at" 868 13105 6668 17967 5603 9351 9785
"205255_x_at" 1615 5309 18105 7436 14819 18649 16105
"205256_at" 1147 20650 16879 8276 4924 2138 21297
"205257_s_at" 20287 3482 7992 13360 13730 7476 6129
"205258_at" 16191 630 5459 5363 8444 12162 17721
"205259_at" 9070 14080 6821 22254 13388 11422 19840
"205260_s_at" 19633 3546 20307 699 18986 14466 3950
"205261_at" 3763 17727 6800 16635 13377 10282 8218
"205262_at" 10668 12660 13801 11377 5211 4300 10461
"205263_at" 17990 15161 15552 4013 21411 19298 14697
"205264_at" 6510 3322 17239 3429 21005 17905 2733
"205265_s_at" 106 6825 13321 21016 14105 9278 3752
"205266_at" 10377 7610 6704 1165 13214 13363 394
"205267_at" 2066 9464 5575 11021 6600 9694 9663
"205268_s_at" 21160 12286 6659 18114 12361 6355 12449
"205269_at" 10645 14058 12339 13331 3026 10010 11602
"205270_s_at" 11043 11910 11169 18048 16069 7410 10478
"205271_s_at" 6401 3565 22093 18357 7294 13708 20366
"205272_s_at" 9996 11368 11456 16128 8994 6074 8734
"205273_s_at" 11845 15516 15939 5822 16108 14763 16449
"205274_at" 7963 12627 12806 17697 10219 9663 7039
"205275_at" 10794 12852 6367 12184 12463 659 10709
"205276_s_at" 4175 1003 11933 17094 11902 10747 12711
"205277_at" 21179 1028 116 1899 484 77 6494
"205278_at" 10207 8571 6081 875 6350 11653 19461
"205279_s_at" 268 8247 7098 10036 8207 7370 15519
"205280_at" 8767 10721 9176 20021 8279 6383 21095
"205281_s_at" 16178 2120 20902 21209 4512 20759 20372
"205282_at" 17982 18358 14780 2957 16236 5183 14094
"205283_at" 2885 2887 14475 5780 1709 17584 3542
"205284_at" 17481 2752 20292 20914 2636 19900 595
"205285_s_at" 58 7921 8271 19696 20791 732 12939
"205286_at" 15115 18267 19765 7400 5458 16733 5120
"205287_s_at" 12633 20429 5324 9317 9387 21691 19697
"205288_at" 10799 8778 21776 22159 20744 19636 20572
"205289_at" 10981 10230 6490 113 19277 11702 6559
"205290_s_at" 1372 9597 9007 523 21608 7972 8604
"205291_at" 3756 15676 12052 12540 2032 10081 5898
"205292_s_at" 18144 6348 19599 20844 20866 18027 17547
"205293_x_at" 834 1293 396 22020 12821 3066 16501
"205294_at" 1641 15786 1664 5270 7023 2043 18825
"205295_at" 5543 6777 13790 12939 7838 8367 12007
"205296_at" 19539 18123 21073 21763 18023 3110 17463
"205297_s_at" 10484 8293 19170 19654 2569 1273 12184
"205298_s_at" 16413 15861 4491 20777 20251 2885 5392
"205299_s_at" 1578 9220 3604 10519 4242 4105 19271
"205300_s_at" 15960 6357 4276 21599 1682 15620 13609
"205301_s_at" 18252 21090 20493 20058 3167 15387 15402
"205302_at" 3339 10361 6456 13024 7166 12070 6501
"205303_at" 328 21245 11078 21833 5097 8987 22088
"205304_s_at" 7220 14500 12034 2942 13696 3953 870
"205305_at" 4705 19422 8564 13945 883 21991 2897
"205306_x_at" 2510 18050 6955 8340 17163 6761 7055
"205307_s_at" 1945 12959 12807 13417 10898 14120 7483
"205308_at" 11798 4221 21536 3333 16980 18417 14791
"205309_at" 7621 12383 110 7539 6468 18752 10751
"205310_at" 18986 20061 20450 22253 18487 19467 15
"205311_at" 7934 9175 10304 13610 5604 6026 7085
"205312_at" 4392 9495 8960 17332 16277 11915 12687
"205313_at" 12557 2247 2041 958 15244 10054 20649
"205314_x_at" 9238 11261 9737 16158 11814 9329 8692
"205315_s_at" 4301 17561 15802 5514 6777 19576 16429
"205316_at" 6270 18555 21062 11429 907 22239 11735
"205317_s_at" 1621 20711 21833 13939 2175 21012 12871
"205318_at" 1920 1641 10199 11312 5897 1238 6547
"205319_at" 1528 15495 5955 19008 12475 1732 6492
"205320_at" 21948 11931 10723 13362 7451 8750 11499
"205321_at" 19162 6177 2441 1108 16515 4522 3373
"205322_s_at" 5504 16859 18280 1794 3094 14979 1237
"205323_s_at" 6380 21094 3588 3143 18242 18909 4862
"205324_s_at" 15886 15604 14619 8109 3975 20905 17310
"205325_at" 9473 8705 13854 17132 12565 6945 12641
"205326_at" 4047 3778 11900 18609 13121 11718 11074
"205327_s_at" 15819 2491 2912 20544 22106 4558 14654
"205328_at" 1219 17962 5989 18767 7452 9232 6693
"205329_s_at" 19536 22142 993 4231 3908 12933 4921
"205330_at" 6396 13920 11549 13351 7384 7109 22046
"205331_s_at" 10183 9822 11968 19604 8239 10125 7025
"205332_at" 11118 10601 7272 17535 11590 8329 13081
"205333_s_at" 12165 6376 21407 10077 19512 5147 20616
"205334_at" 15804 6369 6126 19467 2997 12000 12465
"205335_s_at" 17531 2569 1520 1220 1309 14330 4542
"205336_at" 8379 21655 6493 16412 9384 821 9900
"205337_at" 15739 12350 10732 16019 6827 7828 5900
"205338_s_at" 4839 18645 14158 15169 2518 11081 2532
"205339_at" 14529 238 21032 10563 19537 14453 16559
"205340_at" 20957 7318 15858 709 3951 1735 2483
"205341_at" 21089 6823 11740 17261 8520 8649 9230
"205342_s_at" 21590 8139 5732 11112 12588 8794 7721
"205343_at" 21075 11035 8056 12445 13003 8811 11699
"205344_at" 10977 13077 13455 15904 6382 9493 10647
"205345_at" 18333 19755 20855 5281 15813 13878 20845
"205346_at" 8195 10092 12261 19598 10759 6780 7282
"205347_s_at" 13758 16620 14333 8447 13405 21613 10440
"205348_s_at" 609 86 9957 20474 12274 8903 22130
"205349_at" 19110 13926 3361 19103 21399 18793 10092
"205350_at" 22010 2543 22120 16082 9831 3861 12172
"205351_at" 4192 930 15082 3971 17522 1834 19066
"205352_at" 20657 10076 7381 17703 1738 6513 3644
"205353_s_at" 14337 4823 19914 20468 16536 19103 4477
"205354_at" 10889 8739 159 349 1897 20797 16857
"205355_at" 18195 10133 20737 7107 10004 2833 10197
"205356_at" 3452 6444 16137 8072 18104 18142 20386
"205357_s_at" 3080 16180 13751 11755 8587 10050 9603
"205358_at" 8730 11398 9023 14382 8885 7792 8254
"205359_at" 2827 16491 14261 15641 7577 6387 11146
"205360_at" 11565 20781 478 17635 10818 1941 1909
"205361_s_at" 13958 5715 14391 5502 4111 14411 14382
"205362_s_at" 14388 2906 4513 9703 19571 13009 22239
"205363_at" 10528 9831 10926 19089 9380 11563 6882
"205364_at" 2218 13343 14111 22277 4151 13688 20796
"205365_at" 12151 12101 9920 18213 10588 3873 14930
"205366_s_at" 9612 9625 7541 4378 6817 7455 21377
"205367_at" 4378 16507 18941 20506 21225 15502 20776
"205368_at" 14825 13533 5943 17068 5913 401 22240
"205369_x_at" 21039 22201 3930 1207 20907 1730 13935
"205370_x_at" 16246 18446 18401 9270 14951 12881 3657
"205371_s_at" 4291 12554 19665 20278 340 21969 22056
"205372_at" 9253 14519 11786 19670 20440 6197 14591
"205373_at" 8397 14615 7027 13929 14054 10564 11172
"205374_at" 5236 3954 10107 13699 2820 1519 10309
"205375_at" 15004 10392 11298 5848 6585 16655 603
"205376_at" 15196 16673 17302 8392 4255 19452 16782
"205377_s_at" 7774 13965 13484 15567 12774 7021 6203
"205378_s_at" 8240 11565 11039 14565 5149 9924 8467
"205379_at" 5354 19319 20989 6093 7761 19064 21327
"205380_at" 13802 5688 19136 6995 5893 16557 7145
"205381_at" 12503 14756 10347 11881 7446 10900 6229
"205382_s_at" 10494 20601 22022 21966 15853 16778 19201
"205383_s_at" 5334 5809 12390 22144 11496 8214 4194
"205384_at" 2146 20846 12360 11406 12350 10003 6606
"205385_at" 2180 13664 7405 17391 13508 10062 6179
"205386_s_at" 5651 17927 14175 17291 13365 11089 10764
"205387_s_at" 10237 10639 7755 1583 12324 195 3715
"205388_at" 18046 10331 14104 17664 13253 8252 12913
"205389_s_at" 517 13573 5756 16866 5381 11279 9046
"205390_s_at" 8226 9940 7960 11813 11297 497 6120
"205391_x_at" 10880 12322 12656 16468 9040 8414 9039
"205392_s_at" 98 2143 20538 14910 13062 21337 2535
"205393_s_at" 21135 2153 18766 1504 20841 14432 16315
"205394_at" 17921 1534 20440 4677 21890 19081 21828
"205395_s_at" 13561 21166 4065 10257 20979 12847 17237
"205396_at" 20271 21179 1010 21143 17525 2604 4792
"205397_x_at" 165 12417 100 5102 8413 16773 3128
"205398_s_at" 5389 20185 4357 1784 1609 19291 15106
"205399_at" 720 8180 12035 17683 13210 10791 8677
"205400_at" 15736 20972 13582 19694 16809 10398 12466
"205401_at" 2777 10202 11729 1299 19705 12034 19842
"205402_x_at" 18278 1580 11192 8238 6246 11072 13869
"205403_at" 7448 12342 13358 19863 16871 11621 1317
"205404_at" 17319 1413 6553 12242 10530 8681 9670
"205405_at" 5793 17585 5622 16341 12304 6413 14102
"205406_s_at" 1263 7157 14955 4986 1272 15936 19321
"205407_at" 7210 8218 6796 442 15393 2169 18808
"205408_at" 17305 5704 17680 836 17839 5751 17273
"205409_at" 12311 12592 8392 17754 14403 21926 2641
"205410_s_at" 1618 18014 12122 16163 14178 7272 11240
"205411_at" 11378 18402 21704 15603 15812 21873 17362
"205412_at" 11924 5855 5234 4921 16995 13884 4961
"205413_at" 16821 7631 17426 14049 9288 21812 8431
"205414_s_at" 1773 20124 20144 18739 1789 17717 11084
"205415_s_at" 20926 1372 20246 7266 2324 16648 13919
"205416_s_at" 5377 19364 17801 21257 15719 13944 19429
"205417_s_at" 17612 4532 19224 8909 21278 13797 19313
"205418_at" 10554 13078 13008 18479 1369 11166 12051
"205419_at" 11272 8727 8186 16016 21363 2239 8700
"205420_at" 19632 20878 18180 7777 18503 12324 18620
"205421_at" 9248 10734 8800 14221 9044 5883 12708
"205422_s_at" 11216 11431 11502 19939 12059 11213 21130
"205423_at" 19706 3467 20598 4401 1433 20230 15012
