"inst_142" "inst_2320" "inst_2359" "inst_3804" "inst_3886" "inst_4362" "inst_4540"
"202895_s_at" 5869 18281 14367 21864 658 14447 19115
"202896_s_at" 21686 755 15846 13812 20596 11337 9121
"202897_at" 11386 9928 2979 15296 11007 333 21728
"202898_at" 8046 111 5180 2451 5605 14655 21803
"202899_s_at" 4242 4194 17161 11696 9149 3496 7734
"2028_s_at" 18420 20345 16356 13170 19499 4169 19150
"202900_s_at" 2142 17166 17674 12948 17337 17209 4111
"202901_x_at" 12814 8886 20766 299 13639 7619 16813
"202902_s_at" 13695 11075 17825 2404 13427 8600 10074
"202903_at" 17746 18449 13488 19349 19690 16583 19120
"202904_s_at" 9055 20978 18052 13372 6343 11705 2788
"202905_x_at" 5508 3942 20355 13660 3548 21351 3780
"202906_s_at" 3887 20428 4865 4635 4398 11192 2582
"202907_s_at" 7082 17642 14420 20872 1741 1536 7660
"202908_at" 16930 14714 8940 11603 5033 15611 19035
"202909_at" 1929 17727 18245 14722 8414 17709 5394
"202910_s_at" 13976 21880 19061 4513 9114 19371 19358
"202911_at" 4973 14467 19358 14663 15970 13446 10536
"202912_at" 6813 968 3132 14997 21011 4030 908
"202913_at" 20181 20947 14351 21620 21700 17876 17673
"202914_s_at" 3472 539 2308 2642 430 22118 18127
"202915_s_at" 5584 13159 17527 14373 2855 12221 7993
"202916_s_at" 18282 17515 3016 15343 5419 3963 4471
"202917_s_at" 20596 7347 14083 8089 1865 20442 12613
"202918_s_at" 2180 19019 21004 13010 9566 18395 3326
"202919_at" 1485 6244 20665 13613 8007 17933 10488
"202920_at" 9519 7489 13149 999 10573 8580 13635
"202921_s_at" 5944 11777 10810 7501 15190 5866 1014
"202922_at" 18398 14901 13141 20699 19544 3455 5205
"202923_s_at" 2559 18723 18046 14823 16024 12622 7242
"202924_s_at" 20666 20517 17545 13896 20577 11766 21144
"202925_s_at" 16300 3250 20064 19838 17481 18001 19451
"202926_at" 4482 19027 15503 10921 3819 16879 19104
"202927_at" 20894 3729 20323 14272 18014 20196 9098
"202928_s_at" 7798 12897 1242 3530 270 1370 18373
"202929_s_at" 398 12609 14641 15065 7683 11347 7661
"202930_s_at" 4865 17517 17248 16525 4874 14724 3947
"202931_x_at" 12147 15731 7093 3811 1030 20181 7478
"202932_at" 3416 14837 18463 20862 7200 16360 18292
"202933_s_at" 16596 18915 14136 13084 7236 15941 5480
"202934_at" 21431 15246 4888 18763 19936 3425 10586
"202935_s_at" 5670 18226 8640 17278 17023 22272 17838
"202936_s_at" 6837 4073 6314 18663 6940 18767 9923
"202937_x_at" 18921 14925 14232 2466 16663 17811 7083
"202938_x_at" 18808 6418 547 11400 4794 3715 21760
"202939_at" 5825 18567 16321 15249 16931 4273 7357
"202940_at" 21243 16500 360 2929 19657 1991 21982
"202941_at" 2735 15862 19257 12106 9148 3960 8479
"202942_at" 1220 14495 17168 5040 7358 14754 4067
"202943_s_at" 19921 20344 19243 3988 20000 15224 9286
"202944_at" 4837 16459 14489 14046 8826 13363 18425
"202945_at" 20941 21481 1704 2377 17432 10684 20171
"202946_s_at" 16956 18040 14947 14292 19809 13750 4177
"202947_s_at" 13582 9981 18657 7148 12002 3502 12176
"202948_at" 13452 789 1323 4082 15976 3658 607
"202949_s_at" 1759 13227 5259 3831 6496 19151 9205
"202950_at" 16558 18191 15802 11915 16061 15506 17800
"202951_at" 1638 18685 4636 17663 5500 17198 10467
"202952_s_at" 8388 14118 8971 12158 14175 845 734
"202953_at" 12907 3980 6383 9954 17053 10790 12763
"202954_at" 6463 5634 17628 11347 8405 4749 16913
"202955_s_at" 17234 19232 3086 16095 16396 16051 17494
"202956_at" 4662 19986 18020 13059 18887 3625 20383
"202957_at" 9771 17927 14845 15048 13101 5919 16914
"202958_at" 3249 3014 14366 4921 1733 15544 7463
"202959_at" 10316 4343 22071 17809 2497 16703 10032
"202960_s_at" 1037 12698 20211 17381 16047 17570 19232
"202961_s_at" 6862 13821 13767 14644 6187 13755 7470
"202962_at" 1970 20364 1243 5048 22126 22207 21683
"202963_at" 21935 5131 18860 10727 17289 14608 18968
"202964_s_at" 21198 13389 18070 14390 5453 18867 6426
"202965_s_at" 8966 7720 1287 7565 12473 8081 11199
"202966_at" 12619 1088 11689 9381 14324 5808 16527
"202967_at" 20088 19877 14606 15506 3185 2201 5037
"202968_s_at" 20728 15479 13633 14103 5283 21122 8932
"202969_at" 3514 16520 17360 11313 3816 11703 18632
"202970_at" 96 4170 18987 1966 16616 17378 19956
"202971_s_at" 21450 15707 18498 16178 5324 21588 18577
"202972_s_at" 18403 12143 11071 11991 15559 7117 20707
"202973_x_at" 7503 9673 12615 13001 10514 17056 2916
"202974_at" 13362 7808 4556 20701 12191 10171 3486
"202975_s_at" 4444 14978 17274 13608 16166 13647 7832
"202976_s_at" 5281 15135 13846 18195 18454 2752 17326
"202977_s_at" 13029 22208 7857 39 536 858 145
"202978_s_at" 5701 19543 14623 11305 1599 12045 6587
"202979_s_at" 3918 20480 20347 16485 16624 16902 9146
"202980_s_at" 7506 19820 1194 22049 16159 1593 2003
"202981_x_at" 169 19493 16464 11658 4952 17536 7225
"202982_s_at" 17236 4787 7026 12285 17612 15504 1969
"202983_at" 1915 15148 19550 18976 4771 10658 7362
"202984_s_at" 2039 17569 20724 19030 3753 18597 3144
"202985_s_at" 5425 16472 13740 15153 5322 10995 5860
"202986_at" 7096 18125 8115 21437 21159 16535 16733
"202987_at" 14630 17018 2259 3469 2614 4531 19490
"202988_s_at" 11214 11581 13139 8341 15259 7519 14304
"202989_at" 15496 10331 12249 9591 11766 4827 15806
"202990_at" 2911 19401 15622 14254 6443 16524 6806
"202991_at" 9768 2266 16400 625 21705 13526 425
"202992_at" 11910 11485 8988 8858 14889 2043 14109
"202993_at" 3151 4185 19369 16399 19245 12434 4084
"202994_s_at" 15577 8637 1477 18096 13783 543 9606
"202995_s_at" 16702 4610 6439 4692 18139 7449 21582
"202996_at" 189 2882 1713 18883 5454 1663 6021
"202997_s_at" 9935 1575 11233 1432 7565 21855 218
"202998_s_at" 16896 16121 5469 12168 3915 10613 17755
"202999_s_at" 14635 12259 5431 6137 14373 8801 12706
"203000_at" 8889 7717 6679 6069 10827 7359 12129
"203001_s_at" 10150 9852 6325 9948 10338 6880 12039
"203002_at" 19029 16370 8396 12751 8881 21497 921
"203003_at" 15525 1319 2430 19629 1049 21858 3859
"203004_s_at" 8675 725 16317 22070 229 17445 21316
"203005_at" 571 4932 20734 20709 8060 21251 6162
"203006_at" 3062 13222 15210 17547 2352 10521 9733
"203007_x_at" 16432 18347 20852 15461 4188 20706 5327
"203008_x_at" 3420 13644 13726 14838 5556 16041 8309
"203009_at" 12512 16888 9259 12321 21027 21839 17971
"203010_at" 9102 1312 8943 8360 996 9736 16317
"203011_at" 17895 16567 15825 14733 2571 15111 7054
"203012_x_at" 16457 8454 7573 6577 11755 6371 12489
"203013_at" 2183 15570 19109 10850 5244 19190 6927
"203014_x_at" 3407 19749 21859 17577 21863 12604 693
"203015_s_at" 18346 15255 2038 20528 7703 20130 2870
"203016_s_at" 728 18296 18753 15726 4993 14673 3478
"203017_s_at" 4182 17749 2001 15488 1984 11322 5612
"203018_s_at" 7371 4416 21265 4545 9150 13507 8678
"203019_x_at" 12089 5214 4738 17894 17739 4057 10376
"203020_at" 5572 17315 3166 13041 19593 3435 21323
"203021_at" 17562 21080 16547 11660 63 21209 6097
"203022_at" 5175 5181 20205 15318 16863 14716 7289
"203023_at" 18661 12911 13479 16895 18755 11611 4975
"203024_s_at" 3549 14504 16320 10441 3631 4231 4820
"203025_at" 16683 4117 1865 15983 9190 10890 5606
"203026_at" 16937 20245 14388 20663 3207 11655 2443
"203027_s_at" 19354 1925 12670 14365 3079 20256 21647
"203028_s_at" 5927 13261 17286 8221 4502 16210 21112
"203029_s_at" 12615 9518 6297 10477 15508 8276 894
"203030_s_at" 11113 7348 7892 9224 11895 9488 19772
"203031_s_at" 1671 19084 20601 3176 3133 12137 5708
"203032_s_at" 13984 14370 21347 16767 3153 19692 1220
"203033_x_at" 1287 4827 15946 3895 6102 10949 7520
"203034_s_at" 17155 8340 7613 6514 11701 6296 17973
"203035_s_at" 18718 20447 3825 4869 20604 13497 9667
"203036_s_at" 10826 965 15861 9426 13828 19755 15942
"203037_s_at" 4099 20010 10417 18262 3136 12030 19220
"203038_at" 4095 14827 11531 11651 7566 13208 8261
"203039_s_at" 16715 15798 19863 14144 16414 18511 6568
"203040_s_at" 16809 18389 4172 14535 19278 15557 9828
"203041_s_at" 1622 4351 2199 4497 7385 4649 3433
"203042_at" 5657 17918 17506 11242 16588 19739 6514
"203043_at" 85 21664 2685 15583 21189 21208 19290
"203044_at" 18149 19059 2903 14277 6876 11907 7898
"203045_at" 2291 4054 2823 12654 18632 12657 8971
"203046_s_at" 4213 5313 13260 19415 17216 13284 3607
"203047_at" 3203 2283 3729 18881 6803 17620 19898
"203048_s_at" 5740 4144 14549 19999 3086 14495 9555
"203049_s_at" 9601 13186 14705 16380 3187 15750 18909
"203050_at" 6 2595 4835 13624 15892 11204 16902
"203051_at" 627 2389 3004 11211 2730 3943 22074
"203052_at" 19760 7614 11200 8087 16122 1897 15285
"203053_at" 715 13155 17677 16508 16902 13017 10308
"203054_s_at" 20740 14528 4910 19698 20020 2785 17987
"203055_s_at" 20111 22191 2087 19277 1484 21502 8604
"203056_s_at" 22120 5107 13935 10375 19638 13772 3040
"203057_s_at" 16387 16989 14173 16798 4110 13373 8381
"203058_s_at" 18033 16826 16950 16671 20448 21196 4060
"203059_s_at" 5025 3873 19717 3144 8043 20743 17721
"203060_s_at" 16808 15011 9668 14447 5767 20192 6897
"203061_s_at" 10573 2948 18016 18097 20084 12337 21035
"203062_s_at" 19357 6367 13201 17376 17404 17236 17493
"203063_at" 10449 22218 776 15515 20547 13095 4798
"203064_s_at" 18866 5366 15898 20199 20484 11273 20947
"203065_s_at" 4696 1774 12376 11496 17252 15882 7774
"203066_at" 5331 18055 6276 10756 7499 15350 18168
"203067_at" 4335 18818 13075 18931 9591 17308 4554
"203068_at" 10010 20544 2186 2900 21276 18374 7900
"203069_at" 10426 9686 8133 8211 14421 1164 7946
"203070_at" 14016 8695 9048 8336 13498 5388 15511
"203071_at" 1358 22282 543 16064 2054 12060 21993
"203072_at" 5136 4291 9225 10101 7444 21424 5778
"203073_at" 16345 16643 18763 3917 4078 15123 3453
"203074_at" 2974 1475 4092 1499 20631 1022 16248
"203075_at" 2897 19776 19567 20867 16222 16591 9352
"203076_s_at" 1470 19144 17751 15875 4508 11727 16996
"203077_s_at" 19155 16870 14982 14932 9887 4150 10520
"203078_at" 10463 17964 21945 16374 286 4663 18566
"203079_s_at" 20997 5217 16895 17179 19128 15880 9783
"203080_s_at" 1304 19793 16771 17430 16075 968 21089
"203081_at" 7613 20416 21047 12546 22181 17479 9932
"203082_at" 6372 4171 17664 12722 7024 11008 20306
"203083_at" 14164 10521 7602 6911 14949 8933 13648
"203084_at" 16205 10802 118 536 13382 9621 16177
"203085_s_at" 20241 14088 13043 12108 19653 11231 9111
"203086_at" 16938 20834 21516 20391 5814 3458 20564
"203087_s_at" 2629 16531 18448 16242 6264 12147 8617
"203088_at" 11673 8401 7524 5764 10601 6632 12542
"203089_s_at" 4845 16975 13756 19639 20739 18029 829
"203090_at" 18462 20125 19373 4582 4198 18488 19570
"203091_at" 18397 5236 18199 16948 7757 1665 19916
"203092_at" 4181 18995 21066 18064 21764 13210 17502
"203093_s_at" 2786 2477 20271 20182 17210 13097 3834
"203094_at" 16343 17418 17258 14489 9094 20107 9620
"203095_at" 5048 17731 14076 14129 7472 17443 5744
"203096_s_at" 17239 19130 2081 4268 5482 21480 2559
"203097_s_at" 19598 5521 15447 13087 3309 15600 7045
"203098_at" 6580 3171 18869 10757 8842 21063 6836
"203099_s_at" 5227 2274 19414 15132 3149 20750 3909
"203100_s_at" 109 19549 20373 17829 2756 20358 4290
"203101_s_at" 8740 2844 15227 2855 8298 14453 1753
"203102_s_at" 4036 13304 19741 12213 9006 16712 8587
"203103_s_at" 19443 5066 14561 3103 4870 21633 4010
"203104_at" 1197 19978 18240 152 2845 21510 20837
"203105_s_at" 6786 17405 21266 18405 7348 15375 6192
"203106_s_at" 7197 8204 9287 12779 11188 174 3655
"203107_x_at" 17573 8374 4417 6564 11740 6348 20024
"203108_at" 18013 19607 5535 4193 4774 4385 17917
"203109_at" 5866 14289 21279 14747 6048 4263 8238
"203110_at" 11775 584 2826 12023 20630 17727 1864
"203111_s_at" 9797 7456 10102 5566 14331 9646 12951
"203112_s_at" 20886 19101 13496 3500 17064 14779 18978
"203113_s_at" 3521 5252 16172 4901 8616 10815 5836
"203114_at" 2308 18590 2620 14633 1523 4735 7457
"203115_at" 18260 19630 18343 11422 16939 2149 19639
"203116_s_at" 16441 20169 15656 16887 7853 14523 6904
"203117_s_at" 204 3775 18433 21491 8256 12709 2254
"203118_at" 20077 1396 20153 21507 7643 21660 9124
"203119_at" 21115 15973 17598 10464 9733 16260 9808
"203120_at" 5002 14951 19763 16751 4657 10929 18419
"203122_at" 8595 16019 1313 10587 5523 13715 18820
"203123_s_at" 19708 6268 20952 14734 16745 20180 5511
"203124_s_at" 2721 16606 2658 11720 7170 16284 10181
"203125_x_at" 811 3861 353 11199 2969 21440 10043
"203126_at" 1315 17770 13873 10540 6918 17040 3824
"203127_s_at" 6385 2655 14820 14608 1431 19083 3232
"203128_at" 544 17247 11370 22050 19488 21283 10470
"203129_s_at" 219 14613 6764 2835 5064 10657 7801
"203130_s_at" 4265 19875 12441 17869 3907 18547 10021
"203131_at" 13676 10575 6423 20191 12524 7054 6880
"203132_at" 4466 18631 18609 18159 4200 16269 8614
"203133_at" 855 16659 3602 3827 7001 15498 2263
"203134_at" 18927 17865 766 20548 5107 21681 1299
"203135_at" 4690 17480 17641 10480 1547 3249 17229
"203136_at" 3037 19530 13214 15489 8566 15329 1945
"203137_at" 4493 16392 18426 16332 8340 20408 9438
"203138_at" 6901 5081 17691 10870 4851 15536 8402
"203139_at" 20022 698 7269 16323 541 843 12195
"203140_at" 5109 2180 19263 19815 1521 19813 6901
"203141_s_at" 6745 2940 2039 20153 3716 21302 2983
"203142_s_at" 17221 6392 19234 19618 6820 10502 1914
"203143_s_at" 15190 18774 11156 4107 21022 644 19217
"203144_s_at" 8573 12096 8963 2616 18485 4677 15797
"203145_at" 18659 4435 17450 16460 3511 17377 16896
"203146_s_at" 20688 21399 5488 1873 21268 9821 22109
"203147_s_at" 20239 17173 20988 2535 6137 21730 8634
"203148_s_at" 4768 20434 14449 3381 20297 17693 17191
"203149_at" 5491 18780 4291 18435 17823 18918 1128
"203150_at" 5571 19665 22212 15263 18502 10303 7385
"203151_at" 19870 16811 4185 19432 538 10325 17685
"203152_at" 16493 5795 15928 13362 8645 14537 18399
"203153_at" 12149 10102 12214 17217 12065 15304 7840
"203154_s_at" 2378 19526 21885 4594 18836 14986 20151
"203155_at" 2202 15480 3625 3776 19389 4134 733
"203156_at" 5268 13326 15757 20461 5074 10804 7807
"203157_s_at" 21789 212 21775 21474 2875 1353 20326
"203158_s_at" 20024 16385 21024 4285 21826 1925 1356
"203159_at" 18216 21706 18797 14241 20038 4274 10009
"203160_s_at" 4060 4558 16308 17041 17329 3869 10176
"203161_s_at" 11604 11780 5148 11088 12714 5944 18248
"203162_s_at" 21554 14094 14236 19292 19916 18856 2153
"203163_at" 9161 343 21324 4721 1423 22195 5746
"203164_at" 6836 15311 19406 17626 5805 2395 6377
"203165_s_at" 9628 14755 19620 18176 17229 18931 18613
"203166_at" 5266 12798 16811 14606 19636 3637 21329
"203167_at" 114 19677 15649 11618 9703 11751 20648
"203168_at" 20625 679 1091 4382 4286 549 20219
"203169_at" 19989 2756 19868 4546 2069 10282 21186
"203170_at" 7832 9982 573 1401 10430 6075 4320
"203171_s_at" 21543 19221 14566 3380 3400 14010 17450
"203172_at" 19843 16279 6033 2676 15926 18490 22278
"203173_s_at" 20108 17393 13640 14433 6428 12513 1152
"203174_s_at" 4512 20301 771 17890 20744 14100 3800
"203175_at" 20609 17719 15163 15467 20493 10456 18447
"203176_s_at" 6702 6351 15658 3808 2758 19718 1833
"203177_x_at" 4397 16035 18013 15981 3395 14559 7755
"203178_at" 10358 10277 1958 6136 11597 3662 3172
"203179_at" 6427 1778 20285 21432 9498 3985 18441
"203180_at" 5133 17478 7369 4495 20320 12079 17688
"203181_x_at" 21358 15574 19747 10331 18745 14435 3301
"203182_s_at" 764 15583 14564 14321 9353 4284 7786
"203183_s_at" 18249 714 16921 20584 442 1963 3616
"203184_at" 12782 2738 17330 19520 13588 6925 10614
"203185_at" 19579 845 14040 16118 5833 19770 20718
"203186_s_at" 1166 17342 17793 12684 18692 10532 17308
"203187_at" 19964 20319 8220 13080 19953 2353 2823
"203188_at" 20196 15206 20973 15658 7680 19364 1687
"203189_s_at" 5074 3895 15379 17751 6092 1023 6224
"203190_at" 3010 15218 17542 14169 17646 12217 10683
"203191_at" 11259 2265 14446 5828 10739 11136 16831
"203192_at" 16519 5663 2704 21527 4462 19447 21941
"203193_at" 20687 22136 19522 18319 2229 20917 22276
"203194_s_at" 662 17336 4572 16124 19766 14832 6304
"203195_s_at" 210 14470 18427 3801 6258 3146 17070
"203196_at" 8276 13348 20815 13357 19065 11782 9228
"203197_s_at" 3234 19974 15374 10643 4793 15603 8387
"203198_at" 17619 2823 18884 20571 5480 10569 19554
"203199_s_at" 972 15736 19917 19406 20650 13536 22006
"203200_s_at" 4233 5973 15453 12231 17209 16320 8610
"203201_at" 4757 16536 17117 1808 19106 17757 18749
"203202_at" 4508 18054 20838 14476 7509 11488 2914
"203203_s_at" 17390 16660 22063 16858 6662 15299 5304
"203204_s_at" 19108 3486 17420 15743 7953 21892 1968
"203205_at" 6365 14610 17135 10342 18299 20190 5090
"203206_at" 5004 2565 2133 22061 18442 2348 21675
"203207_s_at" 2256 14604 21406 17924 3444 18218 2563
"203208_s_at" 18281 14297 19715 12289 7403 19715 10678
"203209_at" 16403 4769 14836 15133 9783 17961 8298
"203210_s_at" 1813 2774 21421 18238 3887 18244 5274
"203211_s_at" 5570 17682 15900 14073 6760 15640 10489
"203212_s_at" 10289 19923 20327 4202 20224 17540 18722
"203213_at" 5561 18835 17306 14458 21434 16980 3922
"203214_x_at" 7118 5755 18116 12384 6880 14763 4431
"203215_s_at" 21870 5998 2898 11724 7485 18708 4736
"203216_s_at" 407 16785 5093 14006 3512 18075 5070
"203217_s_at" 726 22226 20562 13522 410 15433 410
"203218_at" 1428 14669 18637 18995 7712 17063 19060
"203219_s_at" 3755 5615 16260 4140 8583 3804 6771
"203220_s_at" 21718 636 12103 20753 4577 14969 657
"203221_at" 20745 20016 18829 13029 6325 15223 2517
"203222_s_at" 19482 20098 13946 14021 7746 16542 8011
"203223_at" 13576 20943 19224 18781 2667 11595 21939
"203224_at" 17471 15237 16897 13468 1259 2794 1918
"203225_s_at" 1426 18817 2797 12236 21234 21089 7055
"203226_s_at" 6068 2239 13760 21374 4245 11675 4860
"203227_s_at" 21033 19888 20106 3661 19904 16087 980
"203228_at" 20724 4828 2762 7522 8834 10610 13682
"203229_s_at" 5376 12603 14246 14328 4639 15099 6223
"203230_at" 20103 16331 2653 4468 1736 15171 5679
"203231_s_at" 1986 3645 20593 15445 8065 14778 10183
"203232_s_at" 5239 2752 4709 14047 16213 18301 1846
"203233_at" 4278 2189 1619 10202 5809 3790 20316
"203234_at" 19206 21412 752 12365 20546 14730 6802
"203235_at" 710 5620 18249 21275 21422 13971 20894
"203236_s_at" 15041 1253 3369 8430 12030 19561 13427
"203237_s_at" 9 6110 8823 9597 15395 7017 15734
"203238_s_at" 2050 22058 6200 19324 7684 14990 5384
"203239_s_at" 20326 15006 3658 17790 9123 15088 9908
"203240_at" 8629 11964 8416 8536 3092 3001 14688
"203241_at" 17490 17380 15788 18196 16043 17587 7626
"203242_s_at" 1482 13923 13487 16198 8377 19939 7642
"203243_s_at" 17058 18346 22201 18165 19075 10399 9547
"203244_at" 2060 17839 4321 13457 3009 11432 18687
"203245_s_at" 16830 17887 13280 13418 19595 14976 8257
"203246_s_at" 265 19283 17485 3820 3483 20806 17522
"203247_s_at" 17175 19219 20692 12894 2959 21358 3001
"203248_at" 17969 17129 22261 22258 1868 870 15247
"203249_at" 8283 15064 17132 78 4268 11618 22080
"203250_at" 2950 16691 16035 18659 5611 16986 17768
"203252_at" 4301 14085 3964 12814 7020 10772 10425
"203253_s_at" 21189 20772 20885 19626 8978 20529 6808
"203254_s_at" 6115 50 15026 18672 20849 12407 21153
"203255_at" 21069 14762 19627 4536 18811 20400 9809
"203256_at" 1142 17728 7477 4051 19101 12704 19918
"203257_s_at" 7051 5065 20332 4434 9367 19391 1459
"203258_at" 673 2270 16761 10261 6417 3074 18729
"203259_s_at" 3738 4904 16536 12771 8938 11050 7490
"203260_at" 2341 16280 16376 11535 2280 16367 4924
"203261_at" 7115 5987 13448 14681 20707 15666 5636
"203262_s_at" 2972 15848 20577 15100 17324 11956 8283
"203263_s_at" 6005 15935 11435 18640 19406 18677 7324
"203264_s_at" 10033 15687 2958 15936 9598 21627 9299
"203265_s_at" 1512 13151 20887 10129 5183 4412 2683
"203266_s_at" 4628 16914 21064 15902 8432 14430 7630
"203267_s_at" 3379 4346 20860 15943 4708 20414 2310
"203268_s_at" 16665 4874 15086 18892 7252 11913 18482
"203269_at" 19457 15145 17062 10776 16873 16525 4262
"203270_at" 3058 2653 13735 16599 16197 14012 3957
"203271_s_at" 12596 19432 21046 1437 22072 1475 20821
"203272_s_at" 1580 17930 15109 2394 22216 20290 5979
"203273_s_at" 5158 19637 22095 4075 19898 20431 1511
"203274_at" 6382 16199 18663 12996 5090 11128 9484
"203275_at" 18571 15867 20673 4125 3467 15618 402
"203276_at" 21622 13482 22110 20009 386 11926 110
"203277_at" 1500 5599 14474 17636 8063 10507 2786
"203278_s_at" 10547 17670 4620 17163 16360 16759 17563
"203279_at" 4875 6090 16481 14109 5762 10480 3132
"203280_at" 16619 4818 1513 1509 18037 777 22227
"203281_s_at" 8849 8903 21766 8710 14730 268 16835
"203282_at" 19180 2884 15013 13966 2076 19672 7048
"203283_s_at" 16881 17570 3656 18660 8074 19049 8150
"203284_s_at" 2031 19834 19383 17459 4071 15247 7182
"203285_s_at" 8681 13153 20383 18167 3312 13321 20457
"203286_at" 2194 13803 3492 15310 19355 15068 6733
"203287_at" 7110 13569 13048 14420 8855 14379 22010
"203288_at" 16984 2656 8889 13414 496 15083 19810
"203289_s_at" 21464 17208 21870 16938 19675 17792 10098
"203290_at" 10074 11393 5339 9012 2193 695 3465
"203291_at" 917 14015 13072 18111 19376 12459 8677
"203292_s_at" 4859 21391 13626 11796 20011 15204 10752
"203293_s_at" 5624 5058 22271 22212 4695 400 421
"203294_s_at" 8297 14077 21960 20532 2996 937 2160
"203295_s_at" 11763 734 5267 912 5211 1474 3582
"203296_s_at" 13501 11490 5943 9673 15813 2272 12408
"203297_s_at" 19125 15216 18058 3780 9981 11678 6463
"203298_s_at" 4246 13555 4562 11361 20852 18907 8374
"203299_s_at" 13465 13135 21110 4860 5503 15711 17974
"203300_x_at" 19275 2413 16804 19731 4139 19606 5859
"203301_s_at" 20158 21624 14866 15115 7152 17842 3143
"203302_at" 4416 20351 21032 18156 2623 13827 9112
"203303_at" 5182 13897 16930 16016 4509 15875 8851
"203304_at" 1516 13664 22064 15911 17934 12461 2031
"203305_at" 9946 508 15960 19793 11410 91 10901
"203306_s_at" 1501 20392 17658 16949 9445 19428 6453
"203307_at" 17724 13822 21383 13381 3556 16479 18945
"203308_x_at" 18577 81 4081 657 6565 20804 20036
"203309_s_at" 17599 5958 13478 21319 2406 16439 9361
"203310_at" 5062 15391 21363 13881 8567 17473 4619
"203311_s_at" 6419 805 22030 12498 15959 2796 493
"203312_x_at" 18036 15205 15505 16009 4579 11979 19164
"203313_s_at" 4699 14335 18722 21836 5050 3008 21720
"203314_at" 4910 17522 3956 3385 4337 19339 21097
"203315_at" 165 13011 13457 17149 9627 16501 3806
"203316_s_at" 18457 15662 15662 12760 9780 10509 17842
"203317_at" 20938 20430 16294 12275 21890 21478 3146
"203318_s_at" 6887 15967 14930 10920 5894 15187 2841
"203319_s_at" 4657 4326 21293 20714 7140 15869 6380
"203320_at" 4654 13539 2774 20092 9464 13698 18563
"203321_s_at" 6750 4472 17857 4345 5665 21575 3042
"203322_at" 6108 16414 4400 15817 9691 10761 5458
"203323_at" 18625 12591 2940 12807 2809 20105 2093
"203324_s_at" 1505 6292 8351 14081 19204 20735 3745
"203325_s_at" 5506 19584 9742 4974 18932 20918 18224
"203326_x_at" 14865 12039 11859 7216 13812 9862 12252
"203327_at" 345 13604 14710 17078 6445 16799 10637
"203328_x_at" 20288 3747 16023 20927 6115 12847 3872
"203329_at" 15364 11330 12251 18350 6586 6706 17597
"203330_s_at" 21308 21843 4641 3298 3660 11886 8581
"203331_s_at" 12433 9384 209 6779 10819 6802 11067
"203332_s_at" 21155 9050 4615 6062 13722 7733 15338
"203333_at" 12574 20954 20977 18302 8618 3864 4215
"203334_at" 1922 18580 15640 11577 16018 20373 2244
"203335_at" 17810 13751 18694 2958 19112 15827 1406
"203336_s_at" 3824 14545 20941 14694 9624 11888 5541
"203337_x_at" 18638 5352 4019 15277 8039 15560 2497
"203338_at" 4324 18374 20267 17165 6721 19243 7611
"203339_at" 12522 13770 14520 15419 18764 20717 8837
"203340_s_at" 4075 1820 13364 3929 4725 12483 6180
"203341_at" 5052 4669 20708 13807 16031 14481 6330
"203342_at" 1265 3528 17547 16521 18573 13778 1579
"203343_at" 4431 19139 22057 17244 4902 2885 10419
"203344_s_at" 3620 17632 19344 13193 9609 13224 8753
"203345_s_at" 3236 4111 21857 17960 2689 20505 3198
"203346_s_at" 16339 16024 14286 16995 6672 13957 9401
"203347_s_at" 12514 14402 17001 21777 18789 17020 5993
"203348_s_at" 19846 17900 2108 4399 2924 18688 3540
"203349_s_at" 19845 6112 17532 18058 18044 21103 8592
"203350_at" 6584 16624 14977 11625 7090 15757 18303
"203351_s_at" 603 17436 16347 15234 16870 19790 7835
"203352_at" 10017 17201 20623 13009 5125 10814 20174
"203353_s_at" 45 15153 16769 4459 5298 17263 9790
"203354_s_at" 14192 10523 11533 19010 2067 21415 17733
"203355_s_at" 8666 5401 18814 18651 9772 2615 8463
"203356_at" 6559 15850 19371 18738 5434 12937 5876
"203357_s_at" 6338 2965 22152 20063 9748 14886 2019
"203358_s_at" 16491 4009 15700 15564 19068 14898 10587
"203359_s_at" 6301 12994 14439 13581 3838 18445 3959
"203360_s_at" 18456 13114 19982 16133 4390 18088 4436
"203361_s_at" 215 3512 15143 20109 18550 17921 9665
"203362_s_at" 4861 19216 20089 18438 16534 16769 6233
"203363_s_at" 5315 20000 3812 13040 18052 17787 17022
"203364_s_at" 20486 4425 19431 10458 6847 2372 6267
"203365_s_at" 12961 2085 11342 18704 20274 20500 11690
"203366_at" 21838 13774 19227 4879 7254 4570 19042
"203367_at" 5630 16768 14021 16980 17743 21204 2688
"203368_at" 21607 22181 857 3320 2167 15530 8510
"203369_x_at" 19949 22088 17987 16812 3256 10312 308
"203370_s_at" 209 978 17019 1689 20071 4087 10691
"203371_s_at" 2220 13877 3849 2408 21407 3905 17654
"203372_s_at" 17592 19122 2992 19467 21525 3488 20413
"203373_at" 16980 21350 7355 12540 19968 15481 6408
"203374_s_at" 1520 5902 20565 13825 2085 12248 7132
"203375_s_at" 6916 14552 17846 21645 2941 4337 8538
"203376_at" 186 15295 21315 3145 4806 14691 1920
"203377_s_at" 18269 15960 22214 3610 8310 10888 4503
"203378_at" 3162 15708 16290 20237 3828 2392 4475
