"inst_2567" "inst_3429" "inst_3812" "inst_3895" "inst_4369" "inst_4547"
"200891_s_at" 694 3872 4868 2629 1894 5087
"200892_s_at" 5718 2847 17210 8815 6921 5282
"200893_at" 7876 8719 16158 3202 5892 9419
"200894_s_at" 1221 2189 6491 3453 4606 4871
"200895_s_at" 1027 6629 1932 3724 3937 8747
"200896_x_at" 9186 18628 6647 16363 10593 10645
"200897_s_at" 14709 17138 16142 4017 6748 6284
"200898_s_at" 10801 1635 19665 1915 17137 4832
"200899_s_at" 19767 18655 4677 19849 8399 6102
"200900_s_at" 3839 6405 6851 16688 19879 18010
"200901_s_at" 3774 5746 17511 7057 17604 9140
"200902_at" 10197 3594 15416 9540 7088 4864
"200903_s_at" 10162 8734 6565 19027 17757 10503
"200904_at" 18092 22145 6817 19130 16564 17513
"200905_x_at" 8167 5818 7489 9338 10649 10850
"200906_s_at" 12464 18695 3359 3326 16439 7443
"200907_s_at" 12375 18555 17093 4674 16674 3468
"200908_s_at" 3916 3679 4192 9330 20339 1668
"200909_s_at" 13121 17102 10271 9772 12775 19633
"200910_at" 6973 17847 6867 9493 18638 9476
"200911_s_at" 3060 20749 8375 20694 20990 8937
"200912_s_at" 10665 5716 14962 6720 6518 9503
"200913_at" 6886 17975 19514 4047 8998 21089
"200914_x_at" 8532 5420 14404 8328 4269 4335
"200915_x_at" 6900 7588 16749 3659 10653 4268
"200916_at" 9087 18692 5025 8857 18993 9345
"200917_s_at" 1175 5406 4331 302 20253 7306
"200918_s_at" 5052 2817 13979 7315 4474 17376
"200919_at" 4880 7114 15291 17548 3615 4713
"200920_s_at" 8636 21095 5065 5457 10068 10375
"200921_s_at" 17909 18774 7487 3748 7636 4841
"200922_at" 5145 1575 17595 8293 11081 8288
"200923_at" 6503 2878 558 5863 21416 5129
"200924_s_at" 2812 1674 2760 1160 1668 461
"200925_at" 7492 17335 10363 17795 7900 18293
"200926_at" 13235 18861 10397 11725 12923 13005
"200927_s_at" 3662 7406 19046 7639 7842 9749
"200928_s_at" 1608 12494 817 9294 1299 15595
"200929_at" 265 2786 8631 3399 5497 5489
"200930_s_at" 17128 15694 20060 10991 3140 22010
"200931_s_at" 17747 17539 14102 4571 5348 10349
"200932_s_at" 10821 2080 15682 8175 6413 5911
