"inst_593" "inst_611" "inst_864" "inst_972" "inst_1008" "inst_1066" "inst_1169" "inst_1228" "inst_1653" "inst_2688" "inst_4452" "inst_5225" "inst_5588" "inst_6187" "inst_6946"
"220313_at" 12730 10865 17361 13113 7215 5860 7107 9436 8548 11118 14478 7599 7314 15369 9117
"220314_at" 10617 12608 11174 10238 9836 10198 12520 15200 7969 12280 13636 9454 10682 17897 5204
"220315_at" 9686 8897 6769 8651 411 7537 1968 9857 9533 1243 4274 6005 18675 1422 11058
"220316_at" 16197 18897 15667 12678 9994 8660 6441 7448 10089 13957 14444 8446 2604 17420 10279
"220317_at" 10857 10721 14368 7389 11707 5173 10573 8310 9708 12874 10746 8610 17976 1823 9913
"220318_at" 257 22047 21790 21930 21943 20358 8351 18063 20998 11745 21280 21531 19800 16653 21793
"220319_s_at" 2281 2065 7973 2863 13297 2221 4387 7040 2086 4341 16101 1663 3373 7614 2309
"220320_at" 5230 7716 17205 6219 5156 12115 20162 14991 10684 18807 14968 12876 9259 18489 10303
"220321_s_at" 13776 10167 11932 21064 12488 5231 12671 8669 9572 13869 4831 16169 1674 19262 8222
"220322_at" 9218 21418 10975 9793 5190 4537 6389 14140 11674 1862 5268 11510 10760 2372 3889
"220323_at" 18802 16483 9607 8380 8834 4526 5168 13044 12920 15151 14492 10547 8701 12310 6277
"220324_at" 12361 6764 11315 8227 6879 14259 7528 18230 6002 14420 20648 9649 8196 9122 11591
"220325_at" 17060 4010 16039 10674 9350 14391 7314 15057 5870 12865 15039 8300 4435 12241 9795
"220326_s_at" 16580 8496 17873 9508 10856 10713 384 15114 11768 8180 14891 10318 12002 9254 9987
"220327_at" 10643 5798 17112 7673 12185 14828 12971 6602 12665 9778 21249 8762 9605 4508 1857
"220328_at" 12837 13089 16241 17784 12230 11293 12568 12796 8950 2551 603 16630 15554 1147 7687
"220329_s_at" 9134 14566 20341 21110 20904 21442 18631 1703 19815 8947 8901 19303 17364 8943 21560
"220330_s_at" 10973 7129 16442 9804 12709 14748 1124 17466 10008 1063 18883 3516 8689 941 10222
"220331_at" 12407 10252 14172 14086 12062 12881 12525 13858 4425 14687 13726 13297 8325 5328 3996
"220332_at" 15700 6439 13503 13051 10781 8980 9635 12741 8006 10369 9923 7862 11136 15434 6580
"220333_at" 15289 11935 15691 6811 11454 11493 11122 21213 9928 15148 8120 13291 9581 12144 7197
"220334_at" 2563 11619 3161 19802 15204 1210 9033 21673 13575 14956 8664 7045 2581 17929 15031
"220335_x_at" 946 18793 11155 15321 11675 11729 6091 705 1566 14590 20091 3832 976 10584 4443
"220336_s_at" 9639 3304 9987 15241 12420 12892 1792 14492 4824 12633 5798 8761 7975 14955 4774
"220337_at" 12321 7465 18228 6218 11321 8138 4478 11943 4808 14280 13271 13284 11518 17942 4437
"220338_at" 7035 14060 15839 19465 21685 15397 4984 4121 19546 342 19378 407 22071 222 17827
"220339_s_at" 21687 4941 16376 15294 11591 7309 7245 9216 1212 11538 12983 12483 19395 14720 9309
"220340_at" 12158 18962 19498 9556 5806 12215 8698 11540 1969 13737 4670 2999 3286 16567 3805
"220341_s_at" 6921 2646 3274 22013 17162 18460 16178 9572 21441 4362 20095 2268 19610 7686 20751
"220342_x_at" 136 2105 868 2430 549 1309 14105 2783 15543 18697 4665 619 1474 4134 1870
"220343_at" 21643 6054 3811 6949 8227 9801 13355 11201 5671 16029 11857 14671 1347 551 11283
"220344_at" 12659 10382 8633 15418 10639 14560 12122 14134 5225 5738 20266 12046 18681 1106 11630
"220345_at" 15184 13016 17736 6102 10318 10442 12935 14731 5627 1286 10734 12624 15798 17466 10413
"220346_at" 12794 10487 14688 10233 9491 12433 21761 1030 3287 2780 3999 19532 13283 5587 17505
"220347_at" 2752 685 13884 13696 4160 8917 6610 8150 4410 12670 12087 8641 6473 16468 5883
"220348_at" 15326 7625 11054 7990 12627 14270 5919 19527 6199 15120 16148 19239 2233 18473 7637
"220349_s_at" 216 978 125 150 243 1863 265 657 157 398 3994 694 2953 224 15219
"220350_at" 15219 11355 5699 162 647 1485 8564 11650 1187 16773 1249 389 16 773 1785
"220351_at" 12385 13448 15550 6298 5183 4498 8162 10457 7620 10167 12532 10116 9700 12600 10606
"220352_x_at" 7068 14811 596 1651 21226 1739 18447 19162 19901 19191 18096 3529 14803 10191 17318
"220353_at" 20130 21598 18742 20152 19652 18246 1757 21940 21666 21623 15972 18803 21912 22025 17293
"220354_at" 21839 12828 21953 21159 15356 12010 12288 904 19384 13954 21146 17803 12808 17436 17948
"220355_s_at" 5846 13595 2332 1554 1740 1808 15150 6069 1448 8622 3030 2897 2853 6394 813
"220356_at" 9681 11431 12226 13141 11973 8570 8024 12161 8705 13039 11439 10180 6646 16745 8443
"220357_s_at" 4215 1060 17316 15423 4503 6412 11619 10019 6761 14008 9050 12231 9662 2721 7677
"220358_at" 11089 21586 9959 6620 9264 13507 3962 582 8973 22282 22249 13346 13116 22206 3092
"220359_s_at" 12663 7657 17765 13884 6682 8466 4818 14980 9994 10765 10506 14505 11607 17560 3658
"220360_at" 9526 9544 17919 15541 8665 5765 2640 11271 9058 14528 21430 19692 2844 2503 9370
"220361_at" 14774 12723 10327 13724 12816 4711 9805 14398 11536 9389 11109 14204 9021 8305 4764
"220362_at" 20833 9118 17541 14375 5309 6134 5160 13155 4252 5197 244 7806 7504 13703 3416
"220363_s_at" 107 580 4682 2329 16335 20517 1464 16940 899 3234 9477 21238 4340 7570 14856
"220364_at" 12749 8798 11374 15451 11049 14536 8422 9507 7177 907 4277 2549 7549 17348 11240
"220365_at" 15786 21641 10640 14226 4129 9614 11926 9009 7096 12370 18564 10702 1691 10127 3923
"220366_at" 4611 1993 10433 11226 10647 6679 9140 21259 10583 741 6141 2205 20058 7117 11961
"220367_s_at" 3515 4522 6056 4498 3769 15985 15777 17645 14997 8416 16321 7047 4119 5533 2371
"220368_s_at" 18288 17605 4366 20210 14858 20207 3360 18054 15444 8331 16277 18568 18494 8320 19139
"220369_at" 16194 20673 2596 20917 1528 2743 740 464 16150 2192 21182 6800 12904 6295 14573
"220370_s_at" 12011 9931 19849 19279 1552 3172 19731 20548 20555 21361 6799 21434 15452 19606 22163
"220371_s_at" 6173 19673 4306 16636 19896 16541 15413 21026 19314 20859 19962 21204 1958 22144 21296
"220372_at" 10099 11697 5828 15288 6546 7288 6938 786 6032 804 21813 21867 21984 18234 1951
"220373_at" 10808 10230 14184 12302 4913 10902 5834 7788 8069 5157 11245 8262 12256 13816 11429
"220374_at" 18480 21136 12123 15469 3008 5456 1671 17177 496 16134 6649 7332 3431 3437 211
"220375_s_at" 8947 4611 21600 19348 16086 7125 540 1579 10197 16016 6941 3006 15289 19818 1556
"220376_at" 15118 12111 15308 9257 12106 5824 5971 10290 9847 14041 12299 12470 7243 15583 5361
"220377_at" 13161 12416 4001 16427 4377 6453 10312 7947 6300 12324 13547 14561 10958 15329 3972
"220378_at" 3485 6154 17257 6358 11439 7738 5642 12389 9748 13177 18890 12832 6712 16908 4908
"220379_at" 5025 935 9215 6463 6878 12835 11510 8226 14431 14453 13600 2196 483 19798 7619
"220380_at" 16473 13257 15652 6359 5808 11288 6639 8872 9432 2288 15275 13908 11162 9823 8186
"220381_at" 16072 7782 11818 12155 2328 4966 12910 1886 4851 844 2642 9129 12534 13395 6965
"220382_s_at" 11584 13376 12137 9031 7284 10178 7909 12953 5781 10094 13 9547 8192 13435 5692
"220383_at" 14800 12635 16746 8038 8076 14172 3997 7747 7740 6626 14451 8135 10211 16535 9656
"220384_at" 13601 9757 18425 11278 10994 15301 8839 11577 6053 622 14942 7903 8149 7866 7945
"220385_at" 14130 8056 11089 8831 10087 8994 8216 12001 7639 12382 11283 9784 9460 13008 5390
"220386_s_at" 20418 15117 4116 17459 13127 3357 21281 6523 19447 21665 8023 4339 5238 8153 20354
"220387_s_at" 3191 11518 21060 18373 1978 16590 22079 6757 18810 3974 15332 18983 19550 5775 15601
"220388_at" 11210 5775 13976 7829 5445 10804 6204 12950 11325 10748 14095 13780 3261 16220 7652
"220389_at" 2436 1681 9531 2204 696 6223 11618 13541 3107 9854 12327 214 6652 5562 2179
"220390_at" 10392 8033 15084 7580 9432 12553 5323 9040 5862 10515 4455 13024 13812 7426 11949
"220391_at" 20313 11345 2134 15632 19159 17885 20347 793 3121 2535 4864 1232 2873 2690 1673
"220392_at" 13103 12957 11797 7524 6464 14240 12847 14112 12735 746 18272 10479 11538 7734 7812
"220393_at" 11079 10002 13169 14936 10357 5104 6887 7902 11510 2819 12296 9402 11193 21294 8900
"220394_at" 11218 5862 9026 6544 6224 10811 13094 8055 5289 919 14233 14135 8826 14857 5080
"220395_at" 3647 15384 10641 15579 8419 12454 20 148 1591 1257 19781 847 16384 40 9850
"220396_at" 15876 11156 20754 7065 8235 5071 13030 7441 11169 2275 12360 14350 10176 13145 2393
"220397_at" 19734 865 988 233 3743 485 4223 257 2467 752 4385 804 1517 2400 16117
"220398_at" 613 4373 11635 14969 9006 11687 4903 12807 5757 13414 467 272 18163 16587 11426
"220399_at" 13633 12014 5107 20383 14585 20004 2607 10911 13199 15788 19539 22227 21619 20503 21108
"220400_at" 3265 18324 11343 19447 2710 7653 12915 14442 3558 12398 10549 991 854 871 7925
"220401_at" 11712 12481 16399 14697 6337 6059 6768 10566 1184 18696 21502 15925 20946 10141 11769
"220402_at" 16305 13205 10677 14224 12103 5693 6487 14325 4283 9530 14460 6890 6872 11394 9079
"220403_s_at" 14189 8100 10074 7326 6189 5658 8470 7765 12400 11780 12778 14680 12119 16118 8781
"220404_at" 16862 14048 12065 10181 8110 8808 2004 13539 8115 14782 587 12589 11310 1519 5908
"220405_at" 12469 11208 15984 8280 6436 15140 6268 10560 8543 12144 6344 17843 973 8794 3688
"220406_at" 15544 12816 16566 14955 11730 12647 6161 20679 4916 15155 11510 13001 12164 16792 10927
"220407_s_at" 8309 18303 15040 12195 6213 12988 9756 284 6950 12718 54 20191 21695 4715 8897
"220408_x_at" 17871 20217 20930 16085 14675 18573 14545 19288 17029 3500 4319 6151 15700 2304 1572
"220409_at" 16366 10153 9028 7790 3117 6811 12781 10066 11779 20126 16243 18315 18117 21130 497
"220410_s_at" 14596 13044 14280 10069 13885 6718 8889 8252 9266 7114 2862 11549 21404 12135 11034
"220411_x_at" 17196 4458 18218 14970 13779 11939 95 10973 347 4712 4756 20509 16981 21604 1878
"220412_x_at" 11948 10023 14928 9350 7053 9469 4800 8407 8176 12634 12959 10136 6867 15084 3879
"220413_at" 13961 10962 10832 10430 8817 13357 7848 9013 9362 10071 14130 13610 8251 16718 9100
"220414_at" 9815 6225 11639 15138 11872 9400 8059 13085 9257 4866 11990 14630 19321 16006 10738
"220415_at" 12108 7745 15281 7499 10445 9666 11308 13547 6766 12407 13819 12335 11616 14724 6208
"220416_at" 14063 11092 14303 10676 7812 7240 14803 12496 9531 16361 13385 11252 11755 8933 6364
"220417_s_at" 18418 19134 3904 18618 19868 22010 22054 18334 19092 18075 21163 17746 19114 12046 18024
"220418_at" 13288 10121 14496 14530 4435 13401 6904 8492 4500 10646 7455 13990 7807 16610 579
"220419_s_at" 9412 16001 7009 18401 17381 20886 16714 18646 16115 17798 8339 16820 17203 9039 18596
"220420_at" 10172 8870 15767 12000 7959 9114 12808 11227 11091 12849 11575 10343 7207 2039 7216
"220421_at" 14482 10358 16855 13524 11478 4581 5623 13067 4736 86 13773 9100 7126 13625 10224
"220422_at" 17911 501 10144 14121 4814 9516 5090 13486 11907 10249 12543 7558 6950 14979 4069
"220423_at" 14613 9501 9584 9043 8574 11361 6289 10416 9559 14203 10466 10692 8207 14702 6010
"220424_at" 18487 6064 15640 13961 11468 7034 5702 12068 8945 8680 11018 8884 8054 3995 7464
"220425_x_at" 18921 2000 11973 13809 4233 6402 5873 13112 5151 14295 8210 13996 11779 16761 6644
"220426_at" 19191 15630 13288 11266 9593 8581 8376 14648 6982 14880 17856 9886 7217 17748 10248
"220427_at" 13647 10694 15817 14088 5760 13548 8675 11824 4467 17810 250 14807 14708 16935 3842
"220428_at" 13853 21458 15166 12388 12472 10717 6297 13855 4782 14303 13831 13873 7731 17795 4728
"220429_at" 20225 16744 14062 11637 4416 5769 5065 13276 5144 12011 14418 10560 10707 13984 10260
"220430_at" 15791 10812 10461 13030 5062 5296 10411 13482 9086 12720 10868 13777 10336 16088 9543
"220431_at" 11662 6854 14784 8355 6538 12253 7362 13607 11453 10941 12649 8941 6919 16648 7856
"220432_s_at" 13529 11288 13485 9331 5455 5970 12337 5656 9454 20157 16004 12969 9782 17815 11637
"220433_at" 10767 7864 14201 10613 9635 8408 8228 9818 10663 10990 11095 7816 10182 16130 8647
"220434_at" 3918 8527 11762 7558 8882 13690 10959 7109 9880 12257 21797 17370 3602 18530 4842
"220435_at" 14515 12545 14174 9897 5236 12403 11493 14199 6986 13614 6496 9314 9370 17121 6651
"220436_at" 16946 7296 18068 14810 11923 8630 2055 3155 8309 13442 8906 11455 12585 21440 7091
"220437_at" 13748 11717 17193 12148 8771 9475 12280 7612 11105 14789 10157 5152 10040 16234 3474
"220438_at" 13005 13289 9184 5474 5263 11064 655 9697 9339 504 16174 20053 16826 11312 2872
"220439_at" 1052 1712 11708 15497 8760 8057 13760 1255 1360 15689 15746 3647 14310 2229 3505
"220440_at" 15678 11267 11437 6296 4476 8237 8028 9643 6299 11383 11805 7959 9156 13926 4808
"220441_at" 21539 21361 19287 21955 21710 22103 8328 16455 21639 13753 18526 20951 19784 17558 19982
"220442_at" 2226 15990 4963 18988 140 3111 11917 2642 10084 1411 16976 17682 16539 9934 4218
"220443_s_at" 9047 19480 19110 401 16980 1468 5767 8172 1084 10674 2533 21571 395 17209 249
"220444_at" 15237 7304 7322 21225 18856 19562 19269 5605 20346 19981 9357 22236 18229 18049 14894
"220445_s_at" 13987 9655 13300 12749 5396 15431 12167 7766 10004 1013 4823 4387 9126 16928 16004
"220446_s_at" 4172 18479 17578 14309 9356 4448 11796 10062 12992 1452 20579 10496 10295 21247 1844
"220447_at" 13651 7572 13480 9772 7533 10199 4939 8741 10435 10540 11709 11019 7469 12833 5429
"220448_at" 13393 9748 130 8596 726 6490 5143 2488 882 2161 13899 261 21326 15951 183
"220449_at" 118 22176 3838 6113 8515 15107 10884 8127 10210 870 12744 8699 11465 18616 9980
"220450_at" 11843 11361 10299 13492 7168 14514 10808 13770 12791 12968 14175 12220 10848 16704 6323
"220451_s_at" 8688 3258 11840 13783 12274 5457 3437 11833 5545 14434 19482 11432 17434 13709 11292
"220452_x_at" 4017 14770 231 21311 1365 7802 19259 266 2895 21305 21442 15909 2088 22186 13016
"220453_at" 4202 669 15414 10600 7936 4969 196 19369 9417 17545 3854 2044 3159 22165 9396
"220454_s_at" 4237 2503 13901 8057 10346 11724 5708 7814 3109 10163 12573 13440 9643 13305 7907
"220455_at" 14992 10558 17137 9073 8966 12200 8566 10617 9133 9628 10282 11502 9386 13292 8654
"220456_at" 13183 7548 4728 14666 5642 6516 249 307 11780 1663 9173 10696 21348 15862 18325
"220457_at" 12492 12030 10684 6170 11267 10536 4453 14891 7713 14776 13683 10120 9162 4359 3245
"220458_at" 19033 15882 19544 22247 16883 1323 3234 18278 21401 5415 17799 20900 18709 4033 15280
"220459_at" 21731 19838 21328 21934 22079 21735 22187 21432 19157 21697 9697 20567 19232 21951 21513
"220460_at" 10424 4638 17294 9906 6439 11542 374 9182 12409 12111 15071 8988 7898 4858 8876
"220461_at" 13217 7957 13525 12161 9277 9835 8363 8585 7488 12641 12641 9868 8409 13011 3203
"220462_at" 15309 10612 11126 14356 10511 10131 9384 5669 10690 11332 2056 13749 8915 15769 5775
"220463_at" 1853 21575 11571 14063 7937 5192 5902 9188 4968 2433 998 14270 450 15077 9456
"220464_at" 8892 17147 12056 6678 12365 8083 9441 11246 19040 15597 11221 18599 19218 5509 1408
"220465_at" 22157 22270 21475 9822 19726 8026 15740 1628 2502 20340 9622 21699 22014 20033 16769
"220466_at" 20316 21884 21132 20738 21621 20107 14175 20943 22187 19768 21463 21281 18683 19604 18613
"220467_at" 886 19467 13742 12329 9640 12489 17361 1349 8468 7663 19437 19606 2391 7950 20881
"220468_at" 12955 12952 13413 12476 11379 9673 9068 797 7693 13383 854 12829 12079 15408 5350
"220469_at" 10531 10426 9906 7299 7709 5068 6213 12300 6226 620 100 8558 7478 1190 3436
"220470_at" 15940 8096 17614 7114 12792 7264 9909 11730 7190 10376 863 8226 11412 10793 10783
"220471_s_at" 12863 3219 12096 8325 11505 8200 9241 13799 6341 12472 6265 12511 7237 9588 7012
"220472_at" 10038 12937 13555 10653 6568 14453 4565 11935 7663 9564 13343 11401 9014 16264 4297
"220473_s_at" 6761 9953 9069 17163 6286 7788 15401 165 7187 20745 8128 152 1320 11679 9682
"220474_at" 12688 11405 2297 17482 1584 15433 10811 611 356 13524 8423 2069 4318 15666 12389
"220475_at" 7006 17331 9606 13640 10890 6701 6228 10979 12628 17532 12867 14554 7601 21269 10652
"220476_s_at" 20176 8213 345 12316 7632 12174 6074 14416 9306 14627 18634 1138 2947 16960 5093
"220477_s_at" 6906 15346 1894 2899 3039 2662 19393 3430 15714 18113 17660 5664 2689 12362 17234
"220478_at" 12148 11906 16811 11941 9172 8272 10079 9028 9446 11687 13255 10105 9238 12671 7790
"220479_at" 16280 11754 18358 11918 8587 11828 12008 9377 9298 11181 14348 10610 8100 16740 9831
"220480_at" 10777 8344 13731 8812 7079 5755 6220 10160 7838 15197 11483 10304 7803 16571 7057
"220481_at" 10290 12383 11404 6385 5479 6208 1439 14385 7062 6474 8060 10438 4606 14435 4747
"220482_s_at" 3279 7997 13032 11924 8808 7854 13749 19193 11441 3659 9124 3632 15081 19290 11816
"220483_s_at" 13902 10293 21885 19856 19909 19925 3140 6356 207 7003 3281 19110 17736 6941 18205
"220484_at" 16050 10924 20658 17141 20534 15895 5673 14188 20745 4975 21757 20426 15332 3218 20437
"220485_s_at" 14677 11900 17658 12463 9490 9610 5137 12557 4548 6460 120 12526 10190 13867 3122
"220486_x_at" 6566 21174 4061 1565 14972 19431 18709 3022 16690 16780 6457 18178 19328 7203 19766
"220487_at" 13086 9625 9728 12576 6262 8735 10238 10544 10835 11721 11343 13066 7316 15946 4118
"220488_s_at" 18335 14682 9183 5909 14945 19675 8584 7286 17672 9010 6865 20711 16956 22006 15820
"220489_s_at" 10232 6805 18518 11998 6023 14420 12087 7908 6516 7820 13327 11233 12606 1784 1939
"220490_at" 11834 10476 21893 8194 4969 13828 13461 14909 5438 1229 1163 2193 11366 14615 11920
"220491_at" 11433 15026 19560 13268 2495 10665 17492 11471 6717 4346 2485 12781 20967 1108 16194
"220492_s_at" 16597 11728 11253 10367 5341 6999 8063 11727 4546 118 10323 14715 6972 17020 3894
"220493_at" 9792 10610 11867 10798 6762 5961 8732 11544 11687 18232 11674 9332 16456 1180 3656
"220494_s_at" 22158 21771 8129 2929 3915 18820 1269 2439 13449 20475 19220 16822 16946 10271 4937
"220495_s_at" 2031 2288 425 487 1275 345 14161 15697 1487 3624 4207 2408 880 3318 2514
"220496_at" 8456 8829 15630 6062 6618 5526 6056 12821 9258 12953 13984 10922 9434 13924 3560
"220497_at" 9984 6994 11585 8164 11969 4934 7274 1287 12429 11102 2937 13957 7148 1989 11340
"220498_at" 9885 6643 9925 13078 10220 7441 5268 7931 7425 14302 10974 13876 2756 13885 5878
"220499_at" 14458 10832 16327 7003 8513 9864 11198 8571 8992 1965 14372 13529 10739 10619 8755
"220500_s_at" 6957 19954 3192 21221 21790 20595 2795 20715 2233 2113 21245 20345 20907 21847 22106
"220501_at" 12211 8696 12386 10140 7274 8384 7926 11529 7719 12287 10473 11711 6929 16213 3828
"220502_s_at" 13210 11003 13115 6187 8694 5297 8904 13900 11457 10885 13363 14507 4611 9436 3295
"220503_at" 9750 6768 11154 13974 12485 14407 4457 7630 4293 10174 6132 10891 11375 15240 3624
"220504_at" 15090 7128 15010 8586 7922 11588 10068 11689 4688 3073 13211 14181 151 574 3256
"220505_at" 12428 9546 17164 12795 5017 13219 4654 13097 4423 15145 13962 11354 11956 13189 5357
"220506_at" 16579 9376 21975 16669 21687 10707 6584 16663 18231 15533 22237 18689 18749 19884 2499
"220507_s_at" 14633 7367 15862 8527 8672 10906 16023 13954 4272 3435 13331 13507 11636 20239 8163
"220508_at" 15078 8471 18162 14235 9914 4939 7025 8100 12151 12713 14519 13134 11178 18291 6845
"220509_at" 11261 9927 13828 10955 11822 7271 10367 13847 6177 2207 11525 19011 5020 4756 10238
"220510_at" 10926 7987 7474 10927 8868 13003 7530 13650 10890 828 12466 9481 20833 12938 476
"220511_s_at" 19620 1900 16034 6622 6711 6379 9000 14361 3668 16966 16967 7138 18375 10758 1422
"220512_at" 14856 8840 7449 7651 10035 8005 10046 8661 10940 16986 1092 18078 20294 6075 11811
"220513_at" 13337 5936 17419 6729 9364 14430 5921 11252 10679 10987 15032 14216 9305 16027 7411
"220514_at" 14748 10111 10617 11386 5979 4399 5387 12972 5808 12832 14399 12252 1522 2878 9919
"220515_at" 11133 7498 10800 12595 5811 14097 6720 7790 6780 13942 3108 14666 7453 5049 9601
"220516_at" 12308 8371 12119 419 14376 11800 10781 14562 10718 10123 18851 9460 19648 13533 9062
"220517_at" 9230 8698 12259 8664 12380 11433 13262 13956 5965 13908 820 13103 7638 13852 7450
"220518_at" 15854 6390 7935 7431 2580 12630 7339 121 6854 21936 77 16022 18422 10106 11925
"220519_s_at" 12485 1674 10114 6734 7502 14070 3428 13462 4768 13517 10532 8107 14827 17103 4116
"220520_s_at" 6405 7689 762 776 2759 21433 9312 1163 20316 11161 1660 2263 958 12877 12327
"220521_s_at" 19475 17516 14011 12846 17286 12543 18131 21958 13495 18342 7249 18050 17963 6983 5136
"220522_at" 15848 3524 10526 11218 9049 12321 10348 9663 6072 47 8974 9523 12217 13015 3110
"220523_at" 11106 11447 14394 6823 6645 5627 12183 8029 7431 9829 13574 12538 6794 13829 11021
"220524_at" 2192 20784 13297 10281 19316 7532 7189 21969 644 14113 4470 18596 17865 13183 2035
"220525_s_at" 18947 20540 18914 21098 21780 21222 21190 4666 21883 17634 15429 6707 4563 10586 15041
"220526_s_at" 8645 5608 19556 18748 4060 18935 19791 4539 15190 16495 9327 15226 5798 12206 19680
"220527_at" 10411 11128 10606 6864 4890 4874 13334 8704 10056 14325 17949 9286 3878 19796 3712
"220528_at" 10626 12768 15842 9557 6885 10960 10359 12402 7146 7343 12757 13108 4972 17759 7412
"220529_at" 9402 4692 17688 8347 8540 10490 5850 9675 8969 11864 15845 3317 17341 18983 13529
"220530_at" 14535 7034 13222 15162 12146 9019 4446 9282 11937 10458 10469 8981 12185 12243 7419
"220531_at" 13087 11013 11586 8912 4268 8854 8168 10259 7505 12618 11932 9864 7657 15716 5597
"220532_s_at" 9970 11914 16731 6927 7670 7604 5620 13681 12332 3226 13089 9426 6995 15518 7119
"220533_at" 6318 2654 16365 6878 6887 6958 5531 16497 10796 12071 2222 12001 7350 10895 7499
"220534_at" 20411 11228 13399 12311 12254 12839 13457 8764 12840 407 17857 8307 15302 16688 4412
"220535_at" 12064 10254 12011 9058 11048 8169 7946 10759 4475 10066 9827 9963 7630 13033 5951
"220536_at" 14868 2296 13356 10521 12001 8486 8654 13581 10360 10157 10123 8218 11792 14892 11001
"220537_at" 7727 13823 12025 15461 6573 14965 8476 3679 9367 19705 5581 9401 6047 21556 10760
"220538_at" 86 21939 14401 6022 9600 9148 5330 13179 5294 12902 11113 10704 9693 13805 5074
"220539_at" 10000 13431 14886 14531 4357 10328 5086 12317 10053 10541 14623 10000 7178 15195 6049
"220540_at" 9201 13672 8084 214 19237 18304 10870 10092 1799 5270 12852 20496 17452 17085 306
"220541_at" 13878 3720 10032 9006 8602 11763 4411 10437 10868 12563 10094 9390 9402 17917 7255
"220542_s_at" 20947 13788 12710 6039 7830 8379 8186 13443 10250 9649 5265 12366 10894 15579 6618
"220543_at" 19878 1335 17230 10454 4418 13129 10131 12580 9846 4445 1633 13458 12529 15775 5725
"220544_at" 8026 21367 14101 7600 7975 11052 5255 10994 6368 2042 20947 14734 5632 19122 8615
"220545_s_at" 18137 19469 12986 13703 6239 7673 5866 11436 11574 702 1309 17585 19576 20279 8903
"220546_at" 14263 11903 19001 15247 12562 10592 8878 14175 18603 2450 22002 21578 21524 7060 2269
"220547_s_at" 9281 16339 8388 5220 16297 16524 21010 17481 17702 20074 16752 19404 18850 19758 19539
"220548_at" 11903 7425 17676 12246 4499 9667 6088 12932 8932 10175 14039 14100 3943 14657 3150
"220549_at" 10074 7748 6768 21615 19660 5349 15619 17642 16656 2929 2809 21778 19240 21788 668
"220550_at" 12839 12735 13625 12959 11163 10201 6765 11750 10858 11135 159 2763 1298 3230 7191
"220551_at" 9707 5910 10631 7072 6168 5344 10012 9350 4281 16377 14111 13501 10129 20490 5786
"220552_at" 15942 11575 4758 6507 1132 13323 6087 3348 8947 19342 3681 19358 16680 21772 4845
"220553_s_at" 2137 2407 3389 1326 1428 3096 1920 198 3481 1614 2948 3871 5075 1813 16940
"220554_at" 10992 11285 12969 13982 2579 11506 5101 13134 5088 21844 14373 9049 17578 17332 10766
"220555_s_at" 13637 22065 14973 9227 9581 8456 16536 11672 7415 21120 10486 10122 8958 10505 6478
"220556_at" 11166 8291 10027 11404 4112 11514 12524 13834 11502 11589 9844 11727 12508 13063 10097
"220557_s_at" 4633 10968 13641 15463 9918 1054 9983 18676 19208 13564 1057 4252 398 7735 20378
"220558_x_at" 20195 19034 14171 14367 9249 6081 1017 8090 5169 19827 3604 14921 9528 10029 11510
"220559_at" 5462 13275 13104 7723 8794 14136 9123 15369 13070 14660 21790 9451 9512 19861 7683
"220560_at" 9098 821 17682 15403 8465 12071 16043 9468 6934 19323 15583 11533 13194 9492 2559
"220561_at" 10282 7225 13603 11470 4351 13962 6811 9724 9669 7085 7020 11023 9735 7419 10087
"220562_at" 14068 13159 15080 7959 11285 8107 27 2346 6842 1113 7576 12666 1192 2374 11274
"220563_s_at" 16130 9209 15895 5476 8338 10079 6206 11094 12249 15140 17984 8667 11293 10124 828
"220564_at" 11759 11132 11439 6535 6631 11845 6151 13182 12547 3721 14489 12607 12442 15214 4396
"220565_at" 16070 12084 13692 8436 11335 10225 11711 9578 4828 12237 14238 9947 11846 12463 7920
"220566_at" 3591 2526 10585 9933 9699 8110 2598 8550 6084 19718 20411 11922 19068 18180 8521
"220567_at" 6403 7182 12650 14043 11148 7379 8560 12298 6484 14345 13713 10124 11695 15178 9610
"220568_at" 13619 13468 12455 10651 11399 6602 3894 8507 11499 16116 9927 8535 6709 12319 5772
"220569_at" 10362 13060 13431 14760 12243 5005 11930 11761 5615 14392 17855 13875 9669 6679 3177
"220570_at" 9735 4117 9126 7634 7792 7783 19896 37 1966 4148 19207 9107 2553 11088 10056
"220571_at" 2421 5111 15981 13233 8869 9770 6192 12617 5688 14520 13989 13362 8809 13310 7632
"220572_at" 14093 9961 14649 21173 1569 20257 3465 21713 19475 8543 18438 3079 20909 18923 21306
"220573_at" 15457 12229 15328 11705 11896 8238 11587 13448 6401 10920 13538 12010 10748 16133 7151
"220574_at" 19387 1016 9689 7336 12267 13570 11807 10948 5318 20581 14248 10997 11023 12204 7286
"220575_at" 4917 16480 15919 8773 10964 4850 11006 7777 10057 1375 11758 13389 11359 17958 11278
"220576_at" 5386 8837 22020 21433 22260 15671 1143 106 2547 1764 1646 835 1335 437 12411
"220577_at" 1027 14484 9560 13664 5088 12860 11527 11437 11686 12672 13786 3388 7866 13367 7345
"220578_at" 21727 21642 9882 13468 12373 6207 12406 11525 10699 19171 10087 14019 2801 18460 10267
"220579_at" 11596 9001 16610 13741 5159 12791 4910 12554 9486 7153 10424 12957 5860 15082 11396
