"inst_595" "inst_622" "inst_662" "inst_841" "inst_958" "inst_1715" "inst_2865" "inst_5084" "inst_5509"
"217017_at" 12061 4606 4624 6252 13143 12712 6879 12262 8647
"217018_at" 6123 3040 20047 14725 4092 15327 5543 20466 10963
"217019_at" 12978 12151 5893 545 6366 16989 19741 22071 19348
"217020_at" 5946 10169 16672 5840 5294 20744 9872 9596 12840
"217021_at" 9261 7621 9774 6235 10623 9995 1995 12926 64
"217022_s_at" 12798 9084 8691 10923 11326 10030 760 9785 6778
"217023_x_at" 9219 13115 10969 12859 7343 8841 1037 10499 11005
"217024_x_at" 20429 150 1858 13339 4812 13517 8872 2257 719
"217025_s_at" 15878 20404 17174 18864 17588 21565 21855 1690 549
"217026_at" 2654 8196 11260 10926 5650 11571 7704 12447 12620
"217027_x_at" 21820 747 21671 16000 13938 18940 16373 14661 3385
"217028_at" 9694 10398 11583 15265 21272 20087 2552 4593 2730
"217029_at" 12312 7889 10963 8621 8494 12324 6196 10099 8557
"217030_at" 694 12615 19390 12419 4374 18587 15661 14285 20994
"217031_at" 13707 7820 6684 8787 7688 9947 5155 9287 7150
"217032_at" 9438 10391 11901 7288 7352 10175 9145 5134 6797
"217033_x_at" 6460 421 14002 12598 10579 16016 9209 11833 8259
"217034_at" 11943 2827 13058 7689 5125 12236 5553 13405 10213
"217035_at" 8553 6367 13317 4895 10151 11499 2008 9135 15827
"217036_at" 13822 7486 10853 10444 5628 12622 6531 11356 6625
"217037_at" 14197 8045 8780 6077 12131 10510 4245 13081 7088
"217038_at" 9700 2985 7820 19000 1099 6187 17208 19001 17851
"217039_x_at" 4325 4343 19922 7905 896 13022 20442 21086 21381
"217040_x_at" 16697 707 17289 14545 8975 19562 21556 1748 5517
"217041_at" 18614 14021 2062 7160 10152 3601 8480 7625 3926
"217042_at" 5170 14721 17339 6874 13669 17739 18807 3390 15727
"217043_s_at" 2072 16990 19995 5616 19128 3597 18507 6323 3978
"217044_s_at" 3306 3654 5222 14087 6804 5927 1139 10454 6582
"217045_x_at" 16526 18586 4481 4720 7969 17814 499 480 5262
"217046_s_at" 11547 8634 8247 6956 7914 9494 7397 12822 10310
"217047_s_at" 449 13214 719 10748 4384 19484 4542 2140 3455
"217048_at" 4239 9481 15750 12264 9073 16402 4783 15727 12733
"217049_x_at" 803 9336 19029 1217 2145 16556 716 690 7041
"217050_at" 14554 12803 9957 11236 6683 14815 9113 12628 9185
"217051_s_at" 3523 11631 21905 7304 9178 4677 10659 1441 9331
"217052_x_at" 6879 14566 15777 490 9817 3812 12259 20072 17085
"217053_x_at" 832 6687 3767 9252 10143 17801 8319 19649 1197
"217054_at" 8303 9271 10831 6212 7303 1602 13706 8692 18893
"217055_x_at" 10875 10026 970 10615 6799 11041 4527 10301 1533
"217056_at" 7739 8468 12189 10871 3930 13766 12211 20424 245
"217057_s_at" 402 10438 13679 217 5446 8703 15760 22078 2556
"217058_at" 9655 3979 9373 13939 11628 6241 5623 10785 7321
"217059_at" 11296 7711 11939 9997 7884 14074 6773 14250 12207
"217060_at" 4712 11757 2416 11602 4110 15301 3244 10994 7195
"217061_s_at" 12495 10038 13517 8950 10542 7137 5848 22057 9898
"217062_at" 10521 3764 6284 7121 11113 7918 3505 12609 9925
"217063_x_at" 3542 3496 12788 776 11036 15283 3256 14251 16960
"217065_at" 4639 5873 9380 8976 10677 15534 5840 9296 7977
"217066_s_at" 11139 17601 11066 14083 12949 6152 13703 4637 17155
"217067_s_at" 8122 3148 9463 7252 2144 6296 2963 10248 1783
"217068_at" 13391 8252 5996 9280 9810 8836 3680 7759 465
"217069_at" 12723 2909 5976 8910 10946 10038 5300 10659 10319
"217070_at" 8043 4364 5917 231 9768 15683 14918 20919 13459
"217071_s_at" 11818 4582 8475 12234 5043 15087 7801 11488 12275
"217072_at" 9375 8924 12616 4431 8459 1468 5334 6920 13171
"217073_x_at" 13449 9251 10420 11540 6301 13853 5156 13581 10658
"217074_at" 8817 4037 11068 6277 4139 8338 3080 10937 12325
"217075_x_at" 11386 7882 11687 9120 4404 7550 6752 9442 7550
"217076_s_at" 11506 7836 8072 12779 11041 10467 4924 13186 7393
"217077_s_at" 1224 10948 15530 285 12309 7684 10522 21943 9376
"217078_s_at" 11622 8313 9086 11250 7659 22276 4991 9180 8079
"217079_at" 9577 3493 11516 6705 9602 9609 7330 8699 9906
"217080_s_at" 5686 14956 16988 4386 17812 14336 10330 1907 15217
"217081_at" 9384 11716 5762 11269 8028 15456 6015 7377 6993
"217082_at" 8180 5734 14020 8127 8874 6634 7744 13459 10359
"217083_at" 10931 8232 8996 10636 6435 6185 5561 10878 9314
"217084_at" 9993 7748 8784 6928 10809 9984 6946 12162 6574
"217085_at" 9373 11783 7015 9240 9581 7135 3744 9293 9714
"217086_at" 10192 4062 8951 12829 11829 6776 1837 12324 10591
"217087_at" 14190 5040 16922 11819 1822 13137 5164 10431 6515
"217088_s_at" 10169 7520 11478 6746 4170 13469 5161 11623 12178
"217090_at" 7399 13381 10281 14324 4303 7061 7684 8194 7743
"217091_at" 7732 8369 6502 8500 4411 11933 4922 2745 11597
"217092_x_at" 1650 15486 4025 18313 14226 22012 16854 18193 16901
"217093_at" 12762 8651 12842 8640 8775 7025 3988 7482 6611
"217094_s_at" 2911 13949 1877 5717 13403 3493 20776 17958 18299
"217095_x_at" 13610 12127 6678 7611 9015 12024 9721 8832 7437
"217096_at" 8566 12597 6434 8028 10420 12049 3055 11698 7096
"217097_s_at" 20085 9141 21142 21825 22260 8256 22069 22081 9079
"217098_s_at" 11445 8565 8293 10681 7737 10129 5096 12345 8400
"217099_s_at" 19199 16890 17627 21299 21127 2279 2506 4235 5519
"217100_s_at" 2867 14872 3727 3186 16221 1270 19371 15969 20563
"217101_at" 13899 13110 12723 10542 11746 9935 9522 9367 12730
"217102_at" 461 5084 20626 12057 7273 3067 230 5676 15161
"217103_at" 11614 8370 12783 12446 9542 10381 5669 13075 7031
"217104_at" 6121 13522 5688 1989 14220 16211 13499 1626 1643
"217105_at" 8162 8652 12008 10231 9270 13083 6940 7526 7260
"217106_x_at" 16701 19508 20348 17369 18290 2665 18748 18281 17626
"217107_at" 12858 6279 10283 5049 167 15952 13791 21073 15803
"217108_at" 8811 7173 9970 9258 7801 12379 6258 6759 8100
"217109_at" 8851 10546 12365 9637 4496 7101 9726 12930 10778
"217110_s_at" 11350 8243 7369 8263 5327 8796 4358 11677 9466
"217111_at" 14122 5027 8890 1652 6178 7045 15900 21363 20816
"217112_at" 14243 8687 10870 8516 7011 14349 9267 10360 9599
"217113_at" 14074 1936 11727 1008 11644 14107 2799 5679 3753
"217114_at" 894 4498 11434 10072 10529 5494 2770 8542 10504
"217115_at" 13331 7211 8077 10878 7406 8182 6897 9640 8188
"217117_x_at" 16538 18182 5425 2415 8584 17423 19004 21989 15040
"217118_s_at" 20034 16135 14819 21680 20136 21567 17581 16279 4540
"217119_s_at" 13438 4705 10703 13323 4189 15065 8577 7714 8032
"217120_s_at" 486 10730 18855 8332 12042 10941 19180 12444 3336
"217121_at" 12692 1667 4210 11430 8769 4977 7775 4137 19211
"217122_s_at" 1047 13884 2217 1416 1904 2687 13861 2692 416
"217123_x_at" 14169 7661 6815 7731 10055 11437 9711 11760 19855
"217124_at" 21834 19594 1590 16418 20743 12577 1349 20247 4189
"217125_at" 12906 5475 3875 11816 16223 1872 14066 17621 159
"217126_at" 11869 11738 12086 8664 10958 6242 3202 7811 7202
"217127_at" 16659 11425 537 169 3023 17229 14258 923 5920
"217128_s_at" 935 18176 3862 12897 5881 9620 216 12284 9994
"217129_at" 21381 6162 21834 16492 8347 826 13239 19365 16028
"217130_at" 11125 11048 6974 6115 12656 8546 9704 12939 12838
"217131_at" 9513 6567 12220 977 11875 12107 3760 18125 144
"217132_at" 9363 10102 11490 8477 11536 14974 6551 8352 11744
"217133_x_at" 15001 10384 16664 8773 12229 14325 4547 7837 10532
"217134_at" 10767 12057 6813 13212 8701 11745 8291 9674 9680
"217135_x_at" 17315 257 16095 462 21563 18463 1324 1285 19900
"217136_at" 8361 2946 9965 6501 8327 6433 9655 11480 12209
"217137_x_at" 3053 3036 20197 1599 8179 14761 8236 21095 11111
"217138_x_at" 11252 10746 9020 12348 8687 9341 7097 12990 8988
"217139_at" 5062 2655 19385 2344 8003 19788 19680 21322 16481
"217140_s_at" 7549 15711 13862 3981 13695 18849 12476 16583 15384
"217141_at" 8078 12404 11347 1755 2660 5365 13765 2342 20944
"217142_at" 457 284 17900 13888 90 399 9264 11141 17913
"217143_s_at" 9316 5553 10398 6472 10170 20949 9309 9656 12962
"217144_at" 2572 461 18037 1111 16064 19114 17266 5616 19699
"217145_at" 8780 2939 12499 14583 9208 10125 8261 9968 11070
"217146_at" 11454 7818 9056 7534 7881 10259 8353 13376 2360
"217147_s_at" 12235 5867 8560 11393 5034 12924 3114 12903 11789
"217148_x_at" 16239 20569 8149 8016 5067 15274 360 13433 8802
"217149_x_at" 17974 15031 14259 20619 1582 3467 21600 19984 21920
"217150_s_at" 15142 16268 2967 1893 157 517 10784 19904 20257
"217151_at" 11548 8630 8246 14074 10950 9754 3206 7380 9067
"217152_at" 15925 10150 9188 3813 2171 18254 14357 228 15425
"217153_at" 13287 6927 10807 13106 12030 10975 10616 10678 12354
"217154_s_at" 13499 6487 9053 2364 9978 10418 7553 13212 6989
"217155_at" 4039 8096 11961 12196 11614 10640 5948 13655 701
"217156_at" 3117 15172 18798 11545 1505 18906 4848 12920 7488
"217157_x_at" 13091 6325 11756 9522 9293 8024 1227 7571 926
"217158_at" 13283 3257 20944 13464 12673 20784 8343 11394 8524
"217159_x_at" 9690 5388 11896 7668 4986 14117 3839 12732 9572
"217160_at" 12765 7268 7622 12413 10947 11667 5067 13056 11342
"217161_x_at" 7893 435 430 12141 10214 2232 8819 13105 11281
"217162_at" 13722 5133 8658 6395 8315 10416 8846 10891 8358
"217163_at" 8054 6931 9228 6405 10776 9819 3676 8166 9051
"217164_at" 6771 9855 17728 16088 18932 1752 21312 15968 14655
"217165_x_at" 14940 50 1046 1720 1781 225 14973 16196 1234
"217166_at" 357 11953 17024 7441 9188 20513 12301 21165 16022
"217167_x_at" 9972 11788 318 20507 18418 656 2290 3510 13027
"217168_s_at" 2277 72 43 474 128 5438 2283 1189 1553
"217169_at" 14471 9774 9938 12265 5552 9790 8194 12704 12259
"217170_at" 14666 9786 10947 14528 9152 7908 258 20806 12212
"217171_at" 15004 13157 19415 12925 8675 13999 410 13398 7120
"217172_at" 8518 13247 7746 11634 11470 12555 9589 12142 6445
"217173_s_at" 6278 14848 150 2730 207 3872 17154 1329 1181
"217174_s_at" 14438 5177 9513 11352 4999 7707 3816 9013 4830
"217175_at" 12102 8996 10110 7309 9263 6455 1032 21689 18930
"217176_s_at" 12308 13141 15930 21795 1081 14705 21919 21951 4536
"217177_s_at" 13704 12158 8208 14364 5410 6747 6011 16097 508
"217178_at" 12905 12801 9594 9117 5582 6558 6499 9187 11980
"217179_x_at" 19303 4112 21428 14575 4435 15116 3852 21433 12877
"217180_at" 18225 10666 6495 6957 6455 15558 9210 2205 8322
"217181_at" 11268 8804 8065 8930 7513 9996 6527 8394 8473
"217182_at" 5076 7521 7313 13642 11471 14626 5695 7696 9309
"217183_at" 8831 10587 11513 9274 12584 8784 3850 10254 12055
"217184_s_at" 14189 6161 7310 8835 4431 11248 8968 2016 148
"217185_s_at" 22227 21938 18135 3521 19876 3922 16715 2173 21915
"217186_at" 8386 8311 9083 11794 6291 13008 5110 12890 7423
"217187_at" 864 2382 2797 13886 3646 21954 1834 8806 14125
"217188_s_at" 4048 20661 2075 14832 15191 5718 11195 5130 14507
"217189_s_at" 4782 20337 20409 17374 2228 18907 20970 2753 18839
"217190_x_at" 3060 13686 11330 2617 14904 6196 10277 12392 206
"217191_x_at" 5716 17679 3550 2856 1445 15964 18720 21838 15145
"217192_s_at" 8170 9646 19308 10370 12164 15442 1395 3621 1073
"217193_x_at" 16802 4951 21651 13271 5950 10573 5588 7836 17422
"217194_at" 11779 5860 8260 6647 4561 13623 5518 10611 7653
"217195_at" 18662 14402 12401 8682 9364 13426 4068 11653 9251
"217196_s_at" 20209 19689 21670 21255 20257 14605 17125 16870 14258
"217197_x_at" 1478 5739 16144 6141 500 5209 3591 11823 195
"217198_x_at" 7941 12870 12104 7042 7841 6533 6163 10392 6618
"217199_s_at" 1139 3599 15833 6963 5832 8407 16899 14747 11553
"217200_x_at" 20077 18350 20722 18769 2168 4397 14386 4119 17796
"217201_at" 12284 6741 8058 12631 9732 15162 9738 9619 12216
"217202_s_at" 15728 16998 15778 3172 19029 16037 16958 1236 5355
"217203_at" 7881 6688 9933 29 11448 14057 21077 16228 2399
"217204_at" 8163 5366 7035 7489 5705 12774 1348 13626 272
"217205_at" 5633 5008 5330 19579 13382 20848 22122 21411 772
"217206_at" 14563 11583 10897 7638 11842 13424 6498 11644 12995
"217207_s_at" 1409 16154 16467 10997 12702 17211 9792 8486 17049
"217208_s_at" 17518 16500 16474 1916 14701 17054 18435 5019 19496
"217209_at" 2413 15230 12540 6422 10045 5809 7307 9685 10443
"217210_at" 17252 10662 1063 992 15796 6361 1375 20440 17345
"217211_at" 335 16966 1402 629 15719 1855 12534 21039 284
"217212_s_at" 5377 14087 4891 3126 10538 4790 761 15864 2985
"217213_at" 8269 12410 12408 8934 4396 12502 5694 9517 6631
"217214_s_at" 7929 8711 12180 10270 7694 12269 7492 13232 9333
"217215_s_at" 13223 8191 12054 13457 9551 8027 7240 8093 8122
"217216_x_at" 3761 18263 21692 3672 2127 20667 14669 3515 2089
"217217_at" 9981 8925 8529 6906 4193 10013 7755 10332 11065
"217218_at" 8082 3051 6211 8429 2542 6975 21001 19048 9078
"217219_at" 9917 9856 10669 12430 5840 7954 4421 7789 11168
"217220_at" 11136 11079 11919 528 12287 8286 705 13852 4174
"217221_x_at" 15914 20452 14518 17382 17570 3654 17307 3564 16394
"217222_at" 8667 6470 7368 6009 4937 12834 7583 10240 11078
"217223_s_at" 20482 14142 1330 3371 15041 9416 10246 3738 13360
"217224_at" 19214 11946 20648 6815 7876 6343 7362 7563 379
"217225_x_at" 2893 16043 16359 4961 14749 15832 12997 6046 13745
"217226_s_at" 6389 17671 20414 15302 17689 20615 2308 559 6111
"217227_x_at" 22039 3008 12327 10661 13164 8636 5535 13206 10193
"217228_s_at" 16882 13653 5756 11349 12491 9414 8880 8229 11363
"217229_at" 8728 4131 8773 8125 10842 9985 5739 9799 11706
"217230_at" 12412 9420 11363 8343 1633 13556 18 6871 20306
"217231_s_at" 11422 9787 11078 7097 8784 12350 4402 13108 10190
"217232_x_at" 20183 1863 16815 6204 11161 2495 7910 7647 9483
"217233_at" 9850 7561 12420 10713 5841 13500 13148 20821 2769
"217234_s_at" 19891 21508 14734 21360 15916 726 20408 20876 13616
"217235_x_at" 2484 7060 19091 14502 12175 5098 14276 1537 19839
"217236_x_at" 7796 9301 3789 6518 6300 11371 7209 12402 9966
"217237_at" 8464 8875 6085 12807 7349 9228 4712 10103 8851
"217238_s_at" 13098 4544 10433 10436 5048 11928 4263 9532 10413
"217239_x_at" 7642 5138 5750 11429 12284 13411 1013 11895 12141
"217240_at" 9887 5517 11397 7461 8783 6647 6638 12905 11582
"217242_at" 17170 10486 10606 8603 4225 14941 5550 8099 6594
"217244_at" 14389 6486 13197 5892 10994 9603 3573 12561 11630
"217245_at" 973 13064 9907 12956 8435 14683 9871 1178 12570
"217246_s_at" 10075 12314 10454 13994 6062 7839 6443 19606 10935
"217247_at" 10872 5302 1275 7374 11148 12419 358 6292 7881
"217248_s_at" 6965 8744 12643 5966 10139 11472 9041 11555 9415
"217249_x_at" 1543 463 547 19094 15932 4610 18031 6196 4687
"217250_s_at" 10042 6776 12949 13381 4011 13956 8674 10136 6941
"217251_x_at" 13545 5356 12829 5811 8907 3718 7323 11035 7268
"217252_at" 21360 3235 15013 7200 11861 3889 10352 9858 10817
"217253_at" 21686 1035 9212 17437 287 21062 2627 1036 2276
"217254_s_at" 7829 1760 3702 12744 9726 7509 3440 10060 7871
"217255_at" 13563 3723 6904 8474 11151 10358 5416 11268 8883
"217256_x_at" 4751 2358 13307 3411 3263 18625 11597 14051 3349
"217257_at" 14498 7812 6068 10809 6781 17127 18681 21110 21744
"217258_x_at" 13151 13681 7718 7258 5812 10520 3175 8381 12473
"217259_at" 12619 8457 7744 10052 12957 14093 7593 13264 13158
"217260_x_at" 11922 8255 11584 7009 6149 11218 3545 13404 12422
"217261_at" 4575 11779 20558 7162 10551 3371 6292 15399 6835
"217262_s_at" 14682 4377 12372 6413 6713 12710 5069 9985 8241
"217263_x_at" 4557 9522 18330 5995 6148 7704 10585 13799 12590
"217264_s_at" 9529 1147 7786 8051 5752 6673 6435 12843 10367
"217265_at" 11374 8000 8741 8093 8053 10357 9291 8215 9121
"217266_at" 6821 15983 2542 4608 3055 18677 18919 21250 15057
"217267_s_at" 9721 5089 8579 9745 10137 10249 7627 10809 10015
"217268_at" 12289 6945 8928 11449 9566 12302 6389 7756 9707
"217269_s_at" 198 84 20539 12260 849 3897 18297 21620 22028
"217270_s_at" 17340 5609 5962 4721 4619 13276 9794 13010 1139
"217271_at" 7925 11068 12469 9123 10596 14025 7436 10002 6430
"217272_s_at" 20252 5519 13063 6330 4745 1155 7431 10274 10336
"217273_at" 12298 10140 9993 6577 6262 10845 939 8788 156
"217274_x_at" 16430 6247 1293 12888 6478 5794 572 19065 13813
"217275_at" 10179 9399 10199 9336 7497 12329 6413 10949 10519
"217276_x_at" 18007 9313 10106 14655 5228 9528 6814 541 7223
"217277_at" 8867 9755 13099 7517 7492 15542 4337 8827 6807
"217278_x_at" 10943 8764 8854 8349 9919 12355 6429 12531 9499
"217279_x_at" 10031 3727 20498 13652 9814 7199 7575 17402 6545
"217280_x_at" 8864 4341 12326 12673 12088 7344 9005 5418 9914
"217281_x_at" 12467 7960 8704 7873 7427 10279 5145 7333 10708
"217282_at" 8344 11426 5984 12290 12513 15638 8431 11934 4858
"217283_at" 13485 5657 7753 11737 6260 10204 6619 4753 6200
"217284_x_at" 19109 13319 16580 11328 10051 7034 418 21377 11488
"217285_at" 10143 3951 11089 9740 9513 6259 8190 10171 7581
"217286_s_at" 15828 2529 4825 16339 20426 22216 12098 2051 15338
"217287_s_at" 7408 8375 7459 14392 8742 14585 6067 13558 9438
"217288_at" 8007 5906 6674 9577 6869 8065 3756 5968 11289
"217289_s_at" 6639 18297 20015 21268 16540 18471 15006 4555 3885
"217290_at" 9714 3565 8337 11964 10322 7538 8613 8617 10871
"217291_at" 10750 6314 3222 10172 5880 13445 9627 10661 5410
"217292_at" 9581 11113 8921 6757 7051 7845 1293 15005 11347
"217293_at" 3036 11470 20891 7334 8871 3649 17275 7755 19958
"217294_s_at" 16490 15855 13556 19993 13785 5543 19225 5687 5505
"217295_at" 12733 4051 11737 11659 6692 15654 3276 1171 11258
"217296_at" 20973 10121 11603 6031 11336 15125 5760 9851 9283
"217297_s_at" 19653 12190 21810 2169 20140 2127 1813 18431 2839
"217298_at" 13894 8631 9786 6452 8520 10173 3337 11266 9082
"217299_s_at" 18044 18997 4521 1686 16329 4619 19160 19548 17157
"217300_at" 9327 5651 2585 10275 711 11167 10574 20209 17303
"217301_x_at" 15276 18045 5341 17126 16533 3587 14332 16901 5192
"217302_at" 4917 8129 7045 12463 5620 11244 4842 8325 797
"217303_s_at" 12645 5404 9960 5843 8441 10061 6482 10516 10405
"217304_at" 8073 4405 7646 13772 6356 8334 6599 9394 13004
"217305_s_at" 10457 4268 10364 14476 10466 11606 7610 13061 914
"217306_at" 8807 6697 6698 9992 9929 7023 5797 7706 9689
"217307_at" 5807 11059 1453 10297 5666 13180 292 13547 11286
"217308_at" 12938 5835 8988 11230 8398 13365 3919 10983 1820
"217309_s_at" 20724 11250 20651 21995 3060 2104 14243 3321 1771
"217310_s_at" 6888 6363 18884 15433 768 1790 21648 6164 21071
"217311_at" 14136 5980 7093 13964 9673 8218 4155 11409 10602
"217312_s_at" 14291 7830 10603 8265 5217 8789 9597 11215 7647
"217313_at" 2283 522 967 3472 520 2406 2106 20589 18106
"217314_at" 10367 6622 8463 8831 12808 9879 5833 9297 9344
"217315_s_at" 21045 9629 21850 6485 12053 9080 298 14976 20340
"217316_at" 13525 12347 9147 13541 8919 13763 4354 20046 17761
"217317_s_at" 4157 15783 5267 4699 2377 19143 12381 2294 4421
"217318_x_at" 11148 12322 15007 10353 10899 11953 3875 4510 12754
"217319_x_at" 12887 6907 8194 6526 5517 8658 6424 11687 7646
"217320_at" 11709 9016 8596 12115 12061 7239 9816 12311 438
"217321_x_at" 13114 12592 6536 130 10195 15046 12792 21663 22105
"217322_x_at" 2332 14829 13142 1398 18714 21227 21468 20004 5676
"217323_at" 12143 13580 8956 8969 12273 12058 3328 10692 12090
"217324_at" 10262 9684 20098 6581 11250 17612 14 3445 4273
"217325_at" 12368 2842 5648 8546 12265 8373 8449 12406 10518
"217326_x_at" 10401 4947 10951 7527 6214 11932 15037 16198 11915
"217327_at" 13994 12416 9366 11850 7064 6897 4456 12641 9220
"217328_at" 13983 7461 7763 11745 7409 7500 3469 10422 12700
"217329_x_at" 4324 1874 17877 2324 13926 16842 15551 19623 3022
"217330_at" 2041 5266 16812 6697 11163 11473 3733 8627 8575
"217331_at" 6387 9200 21545 6353 12158 20179 20178 20676 16903
"217332_at" 13256 11213 7455 13714 12235 13438 8663 9853 11832
"217333_at" 9271 8600 6404 4085 8434 11715 3134 21170 2522
"217334_at" 11297 4898 12065 6666 4958 15329 5718 9668 9965
"217335_at" 8739 12720 14691 12051 11468 7077 9580 12530 4730
"217336_at" 1484 1151 18322 16104 2596 19110 20146 17758 19706
"217337_at" 15005 4394 21739 2361 12928 15653 176 19725 1363
"217338_at" 13429 6582 6212 9212 11305 14768 3057 11264 5941
"217339_x_at" 13648 6124 8323 13603 8912 13790 4803 10469 9498
"217340_at" 8611 10805 9714 16310 16835 919 21292 21529 15311
"217341_at" 15428 3475 17114 10074 10169 6998 6598 8280 7022
"217342_x_at" 1885 13698 1254 13728 11215 13594 5941 14255 20169
"217343_at" 14561 4246 10952 10360 12005 11543 5726 9562 9526
"217344_at" 14396 669 7136 7013 6716 5069 20521 4792 892
"217345_at" 14722 7990 6688 8497 11557 6802 9387 7972 7591
"217346_at" 1769 7063 16305 14223 940 3936 2388 16051 19772
"217347_at" 4603 14299 764 4318 2585 16968 21019 1939 1206
"217348_x_at" 16491 16124 18432 17963 10445 10800 6541 17885 3768
"217349_s_at" 17136 17125 20878 22073 3140 7453 21918 2912 832
"217350_at" 8726 5523 5620 12537 12496 10628 16080 20792 22131
"217351_at" 21839 1997 9958 919 786 9886 1239 8572 467
"217352_at" 17670 9484 20502 7899 6945 2888 1778 17650 21280
"217353_at" 12122 5050 9196 16105 11804 19733 1690 16692 19203
"217354_s_at" 3043 15174 6484 3094 18846 9189 14109 19886 19909
"217355_at" 7663 3307 6986 8086 6041 13001 9047 10662 10312
"217356_s_at" 16930 717 1756 2926 3699 20589 11799 15504 4100
"217357_at" 9242 4056 8885 13258 8058 13000 1256 11124 9145
"217358_at" 5814 5889 2174 10865 9354 20305 7116 4414 10068
"217359_s_at" 3122 6373 2869 10518 5382 19717 3828 1751 6604
"217360_x_at" 10935 11892 8433 6506 4320 9835 7219 13027 9789
"217361_at" 10036 3443 7566 5254 8693 14886 14594 11252 10880
"217362_x_at" 17299 6280 5489 17886 1845 12390 21923 10816 2550
"217363_x_at" 19430 14326 67 18722 271 43 16012 22279 13991
"217364_x_at" 19968 11315 19276 17802 3540 21584 17996 22033 5754
"217365_at" 15949 5850 20219 11709 6060 11184 698 8936 2590
"217366_at" 11532 7563 8838 6987 9169 10010 9411 9299 7256
"217367_s_at" 16333 15571 1105 21746 3051 5136 12038 6212 16955
"217368_at" 7494 16210 7187 4004 3491 12717 20661 21700 21427
"217369_at" 4183 12852 13027 12168 4502 14246 7509 12604 11198
"217370_x_at" 16986 2112 1436 18040 17792 2632 18415 16007 3095
"217371_s_at" 12165 7983 8007 12962 5461 12722 4683 18455 12151
"217372_at" 14744 8122 11665 14519 10261 11389 3513 11226 11564
"217373_x_at" 67 35 9470 11 8 14553 19369 19031 130
"217374_x_at" 10409 7336 10744 10325 11223 13355 5722 8925 9520
"217375_at" 11103 10918 11081 6864 6099 10614 9886 5819 4024
"217376_at" 11942 9836 9818 7355 10718 15035 9824 13420 4349
"217377_x_at" 2122 3907 19549 6427 5867 1016 5895 9783 12910
"217378_x_at" 8251 8280 10211 8922 7920 6859 5229 10939 8884
"217379_at" 16531 82 3736 4907 17003 21878 18809 17185 19047
"217380_s_at" 9787 10966 12715 14205 11028 14351 2532 8663 15782
"217381_s_at" 9680 301 9637 7047 11118 7723 4500 8292 6617
"217382_at" 14731 13500 8074 13163 12640 6813 6406 7546 990
"217383_at" 2820 7068 19167 15691 17510 22133 19855 19782 15601
"217384_x_at" 10942 12913 12700 6641 10201 7817 5814 9574 6919
"217385_at" 8597 8941 11193 12392 4322 13791 8796 13156 8529
"217386_at" 9186 13459 20096 205 6823 7062 11209 6693 18815
"217387_at" 14627 3629 9328 8416 4556 10884 8127 12954 12792
"217388_s_at" 21275 21224 11475 21315 21855 917 21044 1542 20886
"217389_s_at" 12838 9901 5773 7417 6940 11720 9307 1290 17392
"217390_x_at" 6503 3617 3514 8326 10184 1266 20372 14087 18819
"217391_x_at" 10081 9217 2685 11621 12914 8021 21330 1624 20979
"217392_at" 11254 8485 9029 8144 4513 9867 4601 15651 12925
"217393_x_at" 4497 531 20548 18804 1154 20407 1567 18664 20299
"217394_at" 14146 11053 9342 13517 5054 11160 9671 8143 8058
"217395_at" 8331 7237 22248 13654 10673 14510 3823 9148 9440
"217396_at" 12907 4680 5947 6185 4776 12903 6937 12831 114
"217397_at" 274 17219 22010 8131 11725 17978 9389 15045 14332
"217398_x_at" 4967 1447 4765 8531 3349 3962 5133 16152 3812
"217399_s_at" 2084 9253 5804 6696 8664 6849 4949 13317 610
"217400_at" 9254 12886 7526 1030 8145 9232 8568 22107 12804
"217401_at" 8917 12219 6072 6337 10334 12796 7629 11037 10125
"217402_at" 11370 4525 8616 10840 9861 12496 3401 11776 11578
"217403_s_at" 8092 3721 1870 4098 15896 21356 10912 3827 19559
"217404_s_at" 11195 7503 5878 1457 8959 7920 7278 19503 11340
"217405_x_at" 5174 5782 17772 8580 9404 16203 9551 11519 9977
"217406_at" 21089 1705 20306 10545 12120 749 5804 6737 21842
"217407_x_at" 21656 14121 16916 19748 18368 18004 22040 3431 21962
"217408_at" 17969 15931 3821 15212 20046 17155 18173 17821 18840
"217409_at" 14849 7875 6032 9811 8420 12438 7614 8750 10684
"217410_at" 12411 193 6932 11079 6227 7097 5984 11145 12250
"217411_s_at" 10533 12688 6603 7409 12471 6248 6558 8909 9346
"217412_at" 7594 10101 13056 10737 3509 6283 12451 21478 20882
"217413_s_at" 13277 3953 9996 10641 7370 7074 7688 11910 10983
"217414_x_at" 10431 3989 6498 13617 4326 9197 7437 9372 8234
"217415_at" 5234 4183 10447 10949 9070 8116 5750 8376 9039
"217416_x_at" 12436 13261 8178 17221 3949 11586 1596 14050 15146
"217417_at" 11314 5968 12931 11774 11945 11404 5419 7523 10409
"217418_x_at" 21383 12353 18123 5976 8990 8524 9195 13411 9247
"217419_x_at" 2761 19956 1218 17917 14853 17165 21979 288 18313
"217420_s_at" 12529 4721 6483 8881 7502 6540 5421 11000 6543
"217421_at" 14361 3255 7202 8810 4881 11601 6548 9241 8435
"217422_s_at" 5235 12399 9977 6419 11464 10948 4277 12929 8606
"217423_at" 3336 12667 1617 13364 8812 8377 6098 13054 9541
"217424_at" 10557 7839 9097 10351 8048 12526 3628 7695 8914
