"inst_122" "inst_403" "inst_702" "inst_762" "inst_990" "inst_1048" "inst_1151" "inst_1210" "inst_1635" "inst_2670" "inst_4434" "inst_5207" "inst_5570" "inst_6169" "inst_6930" "inst_6970"
"35201_at" 15245 17390 19853 20578 16914 15908 18066 15010 20160 16251 19866 18282 4523 12398 4126 13752
"35254_at" 18093 17672 20763 4455 21710 17043 18752 3402 19927 2222 1906 1121 21711 13276 14585 19082
"35265_at" 18872 21007 3917 3061 836 17360 12728 21182 1735 11035 19391 590 19984 3611 19873 21832
"35436_at" 15932 21041 19964 14284 15766 16534 2132 2191 3492 16979 5248 14766 16013 15365 18985 20822
"35617_at" 18018 1924 20092 1924 18162 8815 759 21388 21132 21524 3754 21471 20310 10595 21237 233
"35626_at" 17382 17464 20745 20170 19870 20286 1924 19811 18701 6073 17753 17451 16369 2277 18249 20288
"35666_at" 16054 17020 17131 16472 19045 20987 22167 5498 4667 4694 20098 13113 21058 21707 20743 16970
"35671_at" 15681 15995 17999 471 20575 1131 18605 16099 15020 18298 14922 19274 20519 14480 4745 12310
"35685_at" 1789 13791 818 17752 16340 16979 15934 20271 19095 14030 18591 14381 11359 16971 3021 18485
"35776_at" 21774 19291 18718 19534 1627 16606 18982 1398 19280 21450 4370 14080 17950 21554 4235 18806
"35820_at" 19807 429 1395 3349 18369 18941 2053 2915 21038 13816 18675 19891 11949 11793 4437 18186
"35846_at" 8137 16662 16820 7573 7453 11664 17376 12826 702 17604 14510 18657 20609 21453 6665 16458
"35974_at" 9807 9264 12144 8621 8452 8405 2077 12521 10062 13195 2665 10906 559 16070 9923 9979
"36004_at" 14541 6425 6374 4438 15281 15718 2199 1617 2669 2748 5157 21407 19463 14075 2735 914
"36019_at" 3784 6215 2433 21025 15083 17719 1455 16605 19931 13417 13560 19595 16755 18497 20067 14398
"36030_at" 20873 16071 1480 4063 10169 8818 3151 8776 11655 15680 17024 11282 7708 20247 8488 6635
"36084_at" 15097 4432 19236 17404 17796 11999 21487 3445 3523 17888 3404 16971 17310 21165 20640 21143
"36129_at" 4336 14220 18778 19609 20940 21274 21067 16438 20117 12947 14714 2311 19250 11905 2720 12757
"36475_at" 16210 14355 18288 14249 21430 19074 20595 20792 960 20052 18792 19485 12731 19716 3545 2793
"36499_at" 2825 5336 4901 19522 2091 17024 8262 19068 492 4376 19067 923 12477 18587 2339 2206
"36545_s_at" 4188 3517 10046 17353 1299 10278 19215 20315 16716 14662 20335 281 2143 10488 18601 15391
"36552_at" 16026 17061 20490 380 20265 20255 1430 15432 17202 6190 12971 15354 4469 16483 19749 14175
"36553_at" 17667 20763 3961 246 3084 1696 16319 19014 2955 16903 11972 12131 18152 18994 2617 17786
"36554_at" 20140 15413 6449 16107 14437 20986 2362 14199 19015 20806 15254 14320 12007 20006 14089 14999
"36564_at" 20392 15516 20906 3348 19755 15307 15544 868 20774 5834 13961 21263 19639 1555 4347 11279
"36566_at" 17378 2393 1694 92 1720 2448 21948 20692 19690 6440 12203 12892 15366 13199 21735 868
"36612_at" 6346 12395 15144 7728 19186 20209 22130 2889 19221 18412 19100 17621 17571 16019 14394 14087
"36711_at" 9719 6603 3285 4615 14850 2336 15316 14858 20 5813 15607 4226 196 13950 731 725
"36742_at" 17263 12678 8072 7951 5125 12005 2318 1783 14264 2699 8608 10112 9558 6225 7285 6357
"36829_at" 220 5645 1726 2778 1626 8501 1075 4804 21869 3199 12046 22162 20703 2200 21881 8100
"36830_at" 21480 3684 240 216 14125 17356 19779 18601 1262 14343 18382 20327 18917 19056 18430 1559
"36865_at" 18554 13951 7111 17219 13378 14940 19252 5524 2812 20742 3815 20407 17983 2204 15616 18866
"36888_at" 2227 5287 18890 20847 3363 635 3607 2203 3336 13751 18594 3759 12342 14220 19631 21559
"36907_at" 15461 15717 18789 21073 19992 21413 20144 3592 19946 12936 19856 16595 14148 19556 18499 17327
"36920_at" 9709 11280 8885 6705 362 17714 697 20670 18080 14822 16110 16048 11988 19455 20991 21589
"36936_at" 15413 15597 4567 3099 13936 2203 19275 4807 20214 6246 12492 19387 10846 19973 3669 13447
"36994_at" 16904 5323 18575 13447 14023 18892 5262 3037 5486 14718 12817 12782 11631 14741 14225 15876
"37004_at" 11518 7608 8805 8927 11005 11755 10384 8766 16576 1793 1503 686 647 2980 9637 4461
"37005_at" 17692 15785 19966 4337 2647 20046 20495 17214 2414 2301 13963 3498 11427 12074 21532 1247
"37012_at" 20928 12623 4270 3989 17115 15180 16578 5538 15819 6794 4074 14596 12694 15100 18717 19056
"37020_at" 11090 8897 12106 9056 6684 7754 9091 6711 9464 7456 9781 9934 6775 5265 6440 7071
"37022_at" 81 13491 1680 54 11425 3448 13258 1296 8101 11332 630 7444 7274 271 18760 11675
"37028_at" 1734 3185 18387 16743 16458 8530 18049 17994 1224 20931 17006 17085 16152 17108 21579 2285
"37079_at" 9391 5451 9738 412 13271 11720 21201 15650 5011 20940 14413 19017 3337 12299 20301 19867
"37117_at" 14504 21464 3019 2082 19794 21869 10108 19699 18481 8798 6023 19395 19164 4975 19147 16985
"37145_at" 11385 7636 7926 5738 6680 7748 12643 8391 9092 9647 9307 5475 6459 6410 8684 6773
"37152_at" 12587 19021 5558 16033 17779 19110 19913 4584 16290 13290 18286 4439 18616 16440 3061 19438
"37170_at" 11494 7917 11271 11977 216 1957 1424 20728 21920 3651 1761 18611 16934 10571 18997 12792
"37201_at" 4636 4070 20538 7033 8481 10649 7934 7556 12683 2799 7197 7969 10051 1017 5431 4287
"37226_at" 18192 5961 3437 15996 18149 16070 21124 14870 18468 3785 4404 21030 18687 17711 3533 18708
"37232_at" 18784 2108 6372 18696 1220 340 20539 21039 2247 4056 4880 14349 19384 21416 17082 1685
"37254_at" 20475 20597 4462 17111 21110 14309 21020 18615 5033 2090 18506 15104 18466 1939 15907 1793
"37278_at" 3912 5474 18299 3118 15193 20180 1820 4325 17576 6561 18235 853 3280 14312 1161 14246
"37384_at" 3913 1814 19636 18910 19746 6256 20196 18050 19614 13879 12285 21638 17085 21013 18022 19687
"37408_at" 4486 22238 219 13637 21031 2390 19480 1758 19002 17232 1626 13661 3600 12354 2874 21952
"37424_at" 3478 6801 20994 454 17545 741 17275 5336 21809 4254 16245 19109 1120 2044 15169 12905
"37425_g_at" 6779 20892 10343 4734 12814 21390 14818 21691 18649 2727 20523 18914 17747 19661 22207 22108
"37433_at" 9384 10837 7623 6687 462 11248 18543 19536 20954 19145 3283 3483 19311 13286 19977 21335
"37462_i_at" 19301 15205 6413 14003 21114 18451 15523 17745 21722 14362 4220 16518 13407 19877 19536 18363
"37512_at" 8279 9223 14247 5924 1070 4767 7721 10187 18545 5075 18539 12554 21607 14423 16037 13526
"37547_at" 13975 7450 16750 12709 8540 7424 10532 18110 12200 10987 5462 7590 6997 5769 7060 7991
"37549_g_at" 7879 20496 4774 2254 925 12792 14891 4350 19021 19893 18538 15855 19940 20033 19744 12623
"37566_at" 9335 7802 7760 5743 11515 12465 11474 9845 11686 12104 768 11591 8758 5653 13803 4984
"37577_at" 13818 17714 7430 9301 21060 17559 16555 20444 15953 21238 21012 14552 11103 16781 4491 17417
"37586_at" 3830 6649 19182 17969 1039 2283 17387 21073 18677 5568 13736 3170 18727 10226 16464 21073
"37590_g_at" 17166 17215 15351 6627 2375 9656 21371 4792 18776 2240 22089 1599 10959 12494 3504 296
"37652_at" 15274 21526 1437 4726 19400 1115 3080 250 22059 16382 1935 18465 17120 13263 16553 634
"37793_r_at" 21910 20570 6213 713 20982 11163 4922 3284 19478 4053 2704 18698 19022 1971 19301 20100
"37796_at" 16172 16622 17531 13508 9706 9746 21109 20944 3792 16284 577 14367 4234 21890 14692 1959
"37802_r_at" 13348 7438 11692 12907 1441 11392 17243 9822 12273 4683 13133 17812 1986 20732 13686 10279
"37831_at" 14631 3345 18202 19437 460 1805 942 21654 532 22134 1361 14838 3678 19978 62 253
"37860_at" 19999 17296 21853 113 13741 14950 5350 3230 4399 18836 12071 559 18631 16527 2908 18185
"37872_at" 14339 4249 6965 17313 17328 14403 15560 2849 1362 20676 15409 18524 19682 16499 20015 19615
"37892_at" 9687 11171 12013 12740 6364 6719 8662 12217 9483 10641 8050 7141 6433 4474 4984 6630
"37943_at" 13592 19298 1551 4746 17614 10825 3692 16319 20267 3728 11814 20289 20597 14655 2955 21344
"37950_at" 19652 2899 21307 2959 1663 14049 18194 16830 17737 4368 21332 14480 14393 15358 17057 12583
"37953_s_at" 12836 1700 9966 7789 17529 11404 11817 9557 15297 6542 22139 1228 421 21420 19694 9813
"37965_at" 1017 4880 3282 14114 8794 13281 20167 4652 7639 17515 4187 19458 1714 14828 7172 9315
"37966_at" 13247 5048 21597 16862 4320 9174 21202 21567 10470 19627 17279 5368 5576 20896 11084 6909
"37986_at" 8919 4982 9679 20210 3088 9807 19309 14070 3919 19199 4658 17982 10912 18852 404 16249
"37996_s_at" 17213 18751 5121 21074 20680 13850 8368 9347 18542 12144 20920 18742 12067 9495 20358 19425
"38037_at" 10768 15625 4996 14629 6205 8322 3604 19169 8802 20090 1562 8089 5437 16482 7635 9104
"38043_at" 17000 12504 791 21024 21460 21038 10783 17539 19642 4055 4260 16847 18298 22262 3152 15805
"38069_at" 3257 6435 6820 19822 3021 19338 18818 16916 18543 16493 12965 14056 12819 17915 18571 12826
"38149_at" 21096 2037 13636 20113 9128 11748 2453 11169 6237 16399 9894 9329 6999 3503 12397 5785
"38157_at" 177 18580 5626 3999 15449 21898 4303 17256 21968 17800 20741 16861 19853 21158 19929 18081
"38158_at" 14305 19875 4873 2318 19373 14805 5366 4515 15721 16308 15623 16199 18642 15271 3600 15403
"38241_at" 7612 7890 9562 5740 5620 8981 2586 2691 11703 3592 16000 10862 2481 19314 1896 11076
"38269_at" 4137 15867 20435 2356 18405 17457 1280 1817 2785 13396 16718 2675 19356 17280 15981 16343
"38290_at" 4551 19335 18571 16855 8145 11425 21480 1455 3221 21080 893 2211 11133 17076 9750 12144
"38340_at" 15357 15894 19442 19237 20142 22263 6535 14526 1521 18563 17025 17156 11411 2865 19013 20708
"38398_at" 19131 5112 18430 20501 16133 18957 3482 16667 19777 15443 5404 21330 16243 3230 18638 19159
"38447_at" 14420 3127 17419 21599 380 4677 14819 19 22189 20997 20686 2747 21603 21123 2370 14486
"38487_at" 68 13228 4338 13816 10495 10789 7194 7114 11241 3146 10296 8034 10502 821 7724 8554
"38521_at" 1409 13931 22206 19323 21702 5797 20828 20380 22151 4803 298 16933 18247 21430 15742 22086
"38671_at" 19141 16117 21273 676 19897 1536 20271 106 17308 19485 2569 4471 21177 19215 21406 18285
"38691_s_at" 275 4457 20690 22242 15722 3492 10478 9258 7547 13667 5727 428 696 10866 10072 7637
"38703_at" 17144 20687 3363 16797 16546 18860 19603 15086 2600 15927 16732 15695 13954 11139 14574 2660
"38707_r_at" 4259 6571 5079 17003 13162 15758 19781 3753 17782 13550 4423 16938 3648 16810 2147 16361
"38710_at" 2409 18653 21426 16359 19177 21789 16378 15022 16673 19620 12474 13564 16105 14519 2081 18181
"38766_at" 2633 6515 4202 21386 18201 16671 20218 14693 16526 6271 3942 16589 11727 14390 925 21860
"38892_at" 6361 20207 12265 7721 20057 14771 3412 14472 16585 16394 15504 14991 12830 17079 15305 21487
"38918_at" 3441 16415 18544 20143 14015 15364 10608 21628 20839 10372 2460 20654 22160 5007 17908 2169
"38964_r_at" 985 18688 1207 4486 20 5157 14880 4213 220 17244 3451 18865 21661 13834 21017 2144
"39248_at" 16362 17330 13592 10827 13069 19686 10773 5001 16377 5054 21327 19742 16617 12304 14178 15874
"39249_at" 57 12 16110 5597 17058 21990 11311 10375 2663 8483 6567 21358 1656 322 606 2947
"39313_at" 7704 6672 13989 9925 16305 10898 1225 7557 11514 18528 18573 17223 18809 20074 11353 12028
"39318_at" 12505 4056 8161 10492 4299 8139 5672 11576 13528 8073 8452 8679 7352 3737 8341 6494
"39402_at" 7407 10280 7099 17514 1480 9801 4031 18088 10888 18912 19419 18613 16744 2045 13593 5018
"39548_at" 4745 16270 3215 277 10246 10774 6326 15257 8170 6812 3561 6384 6159 15456 5969 4234
"39549_at" 12817 8199 13172 20448 9173 2907 6975 19445 6324 7412 17935 11713 5861 5385 13168 11581
"39582_at" 8387 9743 10393 7775 10227 4381 14713 1306 6885 20626 20455 11042 11685 1589 10115 7775
"39650_s_at" 3435 5620 17808 176 15502 9380 5177 16572 20811 5963 13292 20519 18180 14074 15155 21532
"396_f_at" 2865 19102 3345 18568 21823 16557 1683 19005 511 4179 11664 16312 3245 13284 22088 13599
"39705_at" 1636 14216 21365 15646 21342 14092 15008 4650 21458 16092 15046 4034 20717 10372 1888 18301
"39729_at" 4643 21053 3173 14188 14303 2644 16289 5535 15618 13272 12217 17399 11708 18176 15666 16118
"39763_at" 7136 20490 11535 10836 1913 3489 11839 7076 19541 7502 338 995 11440 113 1693 4810
"39817_s_at" 15452 16342 19784 17338 15911 14755 4641 21789 16034 14035 16443 19027 16328 19495 15084 16036
"39835_at" 18462 20752 21443 1590 2639 18145 22174 1868 16468 5138 14068 18027 10646 18654 1998 21585
"39854_r_at" 3660 2506 1667 21521 1768 22128 17384 1411 21206 4038 16412 21307 13602 20246 1505 22045
"39891_at" 19154 21673 10531 2415 20494 17778 20767 21960 22010 17675 2215 15633 19515 10231 1132 1101
"39966_at" 8149 18010 7927 7927 18269 12107 12601 3056 21376 6723 1117 1310 19552 10585 1512 13677
"40016_g_at" 16842 6525 4917 4116 19282 15064 11933 21023 20152 10575 5028 20475 19516 8971 15702 13621
"40020_at" 14334 19779 11267 21116 20237 22163 10522 16786 5375 19766 13632 19702 18030 9678 18189 19849
"40093_at" 14828 2283 17610 20756 20553 14139 11110 13671 21952 10291 2509 1580 20886 6981 322 19242
"40148_at" 17582 17024 8552 10697 20085 19792 18846 20678 18053 3181 19922 18122 17142 13633 13973 18567
"40149_at" 14705 19658 3700 17647 19023 21041 19569 21084 21286 6854 3173 17066 4230 20540 16098 18727
"40189_at" 4065 13222 936 14866 16759 1931 16055 17876 4616 20680 16942 15484 15254 17101 16776 18599
"40225_at" 855 14833 3889 17907 19809 19346 16190 16753 4845 19438 5337 13463 17669 13416 2304 18629
"40255_at" 3664 2284 7033 4478 19152 20040 20364 19973 16011 3951 20241 19898 13669 18816 20641 19990
"40273_at" 18316 18847 1258 3843 16880 1876 3725 5159 17853 16416 17685 901 20765 14728 19614 19844
"40284_at" 9001 11168 1237 182 4028 7169 6646 2056 9063 10795 15089 5046 9707 4986 10597 10665
"40359_at" 4756 2529 19970 16368 21816 17027 18243 20837 15974 6340 13470 18950 16327 11053 3037 18521
"40420_at" 4758 20300 1920 16974 2392 21412 18341 21239 19721 18992 18690 20606 15773 16590 1568 16825
"40446_at" 19695 13393 21168 1686 17436 17189 155 18977 19744 5022 20145 3342 21526 17860 2891 1605
"40465_at" 3920 6455 729 20760 17892 18715 19557 13676 20171 18167 17504 19835 15093 16835 20513 16623
"40472_at" 8639 11589 446 1008 14919 17902 2839 19672 18200 16481 16377 12607 12333 16285 20408 21125
"40489_at" 3459 20049 3434 19595 14190 15785 11713 16705 15665 6576 2626 669 22191 165 2376 7951
"40524_at" 15260 6480 8310 10610 15456 12900 9262 14016 15982 8719 2183 3750 16780 6535 19011 19106
"40560_at" 19108 6736 3163 606 16736 16643 10686 329 2162 17593 19896 13402 3939 931 14891 19979
"40562_at" 18221 5273 5175 17213 19903 17910 21324 15295 17935 21209 4258 3154 16710 867 16496 12598
"40569_at" 4697 17848 2167 14341 2456 19275 21468 2503 3270 14541 20157 2961 18091 15383 3087 17679
"40612_at" 8063 4612 10492 10897 1141 990 21187 14297 715 3343 4627 19513 13090 11528 22040 2797
"40640_at" 17421 5831 3879 3921 18665 13753 20111 242 20308 18172 528 19199 869 1727 19195 572
"40665_at" 10973 8143 10045 7199 8445 2950 9471 10384 8087 10218 1490 8496 9542 1299 9538 7605
"40687_at" 7669 9072 15628 10645 4065 9449 13333 10318 12681 11207 9155 9306 8765 2722 7853 6026
"40829_at" 17416 21117 19217 13730 18113 5819 20425 16034 21602 16249 14608 14088 22135 14545 2598 22252
"40837_at" 21683 3263 195 17841 2263 1042 10793 1920 20185 8288 3229 20469 21544 9521 22029 21062
"40850_at" 15238 21644 92 17938 19786 17507 14566 20716 656 19337 11511 20787 17382 3197 3017 20226
"41037_at" 19565 15078 20127 2552 17335 524 8786 4585 3410 687 15917 3809 17257 8360 15190 18627
"41047_at" 2084 17733 7238 3826 21264 22081 5248 18241 17850 6821 18699 19170 20834 19942 4387 20790
"41113_at" 21503 19858 17050 14980 17420 15776 21845 2525 2386 16692 1636 17789 3507 14966 21405 20024
"41160_at" 17790 15147 4159 15138 16632 16969 18456 2087 20962 5949 16064 12311 18609 20164 3866 20050
"41220_at" 16174 6555 20372 16098 17915 14776 18927 17991 4551 14722 13439 3505 18678 12752 2263 2175
"41329_at" 14812 19079 13629 2947 19390 17432 15697 3098 18747 14974 20806 16010 20273 10852 3786 18372
"41386_i_at" 20652 14854 991 22282 20111 21784 16643 19246 22104 17945 2414 16165 4323 2305 22200 16969
"41387_r_at" 14985 20971 21978 16262 2778 301 3132 20757 20813 20362 20987 19902 21695 12725 3667 16487
"41397_at" 7570 21812 8021 8076 2996 4797 7947 7987 19701 20313 219 15504 21391 17461 10329 11638
"41469_at" 8725 5714 4231 19779 8052 7873 9132 14301 12455 8520 11531 9691 267 3579 5905 9299
"41512_at" 4822 20312 13432 16828 3078 19262 17808 2108 1120 18207 15923 1748 10909 12364 18462 20140
"41553_at" 11917 2068 13076 11312 18603 4929 9230 4539 3498 1258 14533 18983 12907 722 8329 4881
"41577_at" 10867 10003 12355 8841 4447 7086 863 9889 10585 21432 9405 7640 8821 13630 2347 5896
"41644_at" 2736 3364 285 16038 20748 8419 17379 2530 17203 14798 18245 21933 10771 14494 21983 1089
"41657_at" 3762 2558 17119 21485 18893 16430 21955 946 19505 20656 14244 3853 617 12392 14223 13001
"41660_at" 653 3811 14656 1583 17316 841 14163 21625 1495 7016 18373 1913 13332 285 2797 17205
"41856_at" 14626 14826 3026 3731 872 8791 4073 20388 1225 2237 21395 12795 313 9738 676 3037
"41858_at" 15772 19606 535 20644 975 22079 3403 21160 21291 18061 21060 18571 12443 14348 17256 19322
"42361_g_at" 13461 9357 8920 8020 854 745 16572 20196 21315 5786 19458 19128 3989 12503 2861 18038
"43427_at" 7180 14243 18416 19249 5381 7527 13993 16093 12315 12455 1746 11222 4889 6408 10247 5263
"43511_s_at" 3292 7054 1006 20474 21719 16215 2821 5261 3405 3375 1029 19692 16543 12315 1595 18994
"43544_at" 18022 17729 18096 502 1502 16391 14659 16412 16254 14865 16214 21219 13789 19164 18023 12857
"43934_at" 19008 19404 20460 17780 1692 453 16906 22073 21116 5825 16347 20608 10724 22159 17281 1084
"43977_at" 14336 6314 19166 17913 16008 19284 1069 19247 19513 14536 15124 18997 2952 10831 13990 16586
"44040_at" 22110 16812 1120 3094 3362 21079 20863 17535 17024 15699 16126 20456 2714 9870 16926 1140
"44065_at" 1791 5890 2275 3154 19921 15806 3298 17987 4017 14587 16015 3927 19353 14038 20467 15600
"44111_at" 419 18583 18614 15616 18786 16410 19397 4346 19687 19059 19528 1238 11024 19359 18010 18728
"44120_at" 2844 19454 6523 18163 17651 17685 17125 13938 19460 21681 12390 13600 20198 18449 2709 14693
"44146_at" 5048 12660 3372 2890 2179 16640 14879 3605 15699 21497 4135 18080 15990 9956 1158 20079
"44563_at" 3687 2140 17697 17361 14754 18116 18922 14649 16022 20026 16111 18603 11109 17654 2958 15383
"44617_at" 15008 15955 19317 18187 19075 20272 16967 953 20780 20310 17423 16347 17319 13101 4900 1892
"44654_at" 15775 20155 18196 2903 2202 19273 14698 20338 15596 16625 17319 16934 19328 20461 15973 20045
"44669_at" 16281 3126 13096 19960 16046 18471 19051 19459 16053 13263 17742 4055 13148 15340 765 14038
"44673_at" 20156 2855 5517 15482 11928 5156 12207 6483 6506 1896 5522 5466 70 7094 1619 11482
"44696_at" 3732 5333 18844 2507 17600 21947 22243 698 18412 15064 18379 854 11873 1579 15444 2700
"44702_at" 2795 12775 713 14789 13962 4692 9296 5109 674 17469 14101 4396 13876 13756 957 21190
"44783_s_at" 2036 3556 2885 16577 12026 3568 6893 13840 8221 12241 13992 20451 233 5413 6392 11757
"44790_s_at" 8514 10522 10783 8195 4438 6310 9901 8246 8961 11720 6737 9490 7789 8329 6535 9503
"44822_s_at" 1493 12780 7983 6089 18218 8480 11573 12409 4708 4494 9223 2340 13566 5377 15167 15176
"45288_at" 11022 16182 4684 2152 12723 20798 14667 1055 21903 3840 5470 4446 19707 2150 1615 20697
"45297_at" 18287 5317 3525 11491 18025 3986 9289 5925 19452 10667 8398 15350 15976 981 10782 13407
"45526_g_at" 14825 19425 4849 17072 15659 20159 17582 17450 19785 17004 18965 16151 16177 19463 16699 15774
"45572_s_at" 19183 5381 5398 4680 18410 20608 16956 20553 17149 17999 4128 2424 13999 10486 14819 1709
"45633_at" 2390 4401 9297 18921 20848 15694 2221 18198 2990 14762 2035 4372 19319 20792 17141 2330
"45653_at" 16520 4694 1196 21111 13434 16901 20780 19605 2843 16507 14362 15145 20454 18567 19271 20952
"45687_at" 713 4690 19464 16185 2630 1476 20894 20761 16117 13524 17614 15684 17707 14654 14085 20553
"45714_at" 3158 18274 17291 17886 3064 940 19166 3554 4988 16803 17778 20021 15447 17257 3744 15214
"45749_at" 16622 17072 2977 16265 21706 19989 19560 14636 17928 17564 12673 3132 18983 18703 2138 21096
"45828_at" 18663 21528 3427 2094 18408 21125 16633 16004 3169 6533 17281 15894 13534 14725 20277 18825
"46142_at" 4618 3509 1765 2856 1152 1293 15483 2941 4874 401 16324 17855 18071 1421 18219 17768
"46167_at" 3189 897 18805 19657 18787 18752 19425 14673 2956 16474 15482 4563 15782 11833 17149 12930
"46256_at" 3663 14035 6388 18551 16623 21006 19152 15871 21338 21320 18795 17834 19837 15799 1967 18011
"46270_at" 20842 18730 2383 16920 18501 20163 1415 3342 20516 17310 5742 17873 15021 15746 17346 20053
"46323_at" 16736 20326 18633 4570 20995 20719 15915 14790 19383 16996 12064 13235 16586 19791 18252 20944
"46665_at" 3439 19406 20011 20359 18356 19230 19198 20542 3659 21372 2989 16157 20481 20137 19066 19725
"46947_at" 20487 15508 4105 17827 17169 17941 22011 18933 22125 14350 19523 20930 3052 12700 19530 13318
"47069_at" 3457 2531 18916 19302 19644 17032 379 18766 18724 21900 17700 16219 18230 16461 15536 16742
"47083_at" 2098 18667 3315 21099 20624 15960 16004 14160 20349 14909 11440 21362 19446 18186 14621 18813
"47105_at" 5409 6085 4131 17212 2726 19264 3900 3494 21428 21459 21380 20665 20002 21855 3868 2455
"47530_at" 16484 1137 1226 20194 21494 21143 256 4343 18578 17234 1750 135 19054 10727 18393 15334
"47550_at" 10381 8025 7443 10323 10773 4936 8918 5853 10134 11409 7949 10832 8130 8779 12345 9098
"47553_at" 5726 16240 16067 1394 4818 12384 9803 21522 13367 11875 5626 8744 10926 5017 134 611
"47560_at" 193 16424 1500 4467 12670 16223 2955 15798 17419 3381 21144 18986 11640 10969 20892 16980
"47571_at" 17347 18878 2561 15730 18644 18501 20667 14792 16174 2343 13988 13318 2933 10360 21091 22163
"47608_at" 19621 15667 17240 18941 13055 22139 5327 21315 997 18055 5951 15919 14878 15151 19725 21927
"47773_at" 549 3538 1822 2452 20862 17390 16985 1393 2372 16299 18764 19309 13420 20910 928 2367
"48030_i_at" 4670 6888 7252 4676 303 2407 4108 1836 76 3859 20817 21337 15172 894 4121 1082
"48031_r_at" 10773 14047 14292 12077 7239 9859 14474 7484 14323 18689 19109 15056 8942 8046 11872 11562
"48106_at" 3630 3013 20628 16999 20044 21254 20718 22172 21474 1270 12220 16251 2797 11641 20069 19713
"48117_at" 22092 6211 19948 14606 1559 17679 14681 1931 5566 15032 20356 21413 15111 19785 4881 19430
"48531_at" 19434 16549 5427 16352 16885 14175 19700 16841 15820 20498 14916 15537 17190 18577 15983 15460
"48580_at" 19862 2464 19108 16219 20409 20459 4676 14106 3020 13710 11776 18134 20228 19280 2277 19009
"48612_at" 4517 13385 1651 21010 17662 1176 21938 2568 2141 5571 22117 17512 20276 10014 14198 21076
"48659_at" 5117 19787 4570 19634 1292 20437 20662 18230 21500 6547 20031 12396 3231 18418 1411 20003
"48808_at" 4787 21023 1903 17620 3311 2002 17828 3320 2965 21065 4009 20673 16761 17796 19504 17243
"48825_at" 3246 21896 14819 21937 21645 10741 5218 398 22056 2779 5093 12862 2272 21466 21408 817
"49049_at" 821 20861 9712 3580 7806 4996 6051 9937 12574 7700 1072 8652 12295 13136 10624 4108
"49051_g_at" 12482 5201 13927 9472 5145 5522 10551 12802 12549 9342 10718 5595 8368 3706 8319 7961
"49077_at" 4036 16481 18538 16148 14474 1831 18629 14919 4547 6523 5810 20534 14372 14767 17206 19006
"49111_at" 17574 19184 13161 18932 21571 14389 1921 22125 3090 17925 19942 18841 12495 17733 19432 1210
"49306_at" 12170 8309 14482 9298 8506 8028 14892 13445 12886 17261 13899 6022 9891 19201 6747 10727
"49327_at" 17272 12848 20618 13751 2035 17128 21904 20435 19679 6287 20850 14945 17003 12949 15238 14094
"49329_at" 2173 16330 2911 4236 14300 20418 21879 22158 20492 1496 14735 21353 21424 15630 1646 19970
"49452_at" 8452 6737 575 20011 7269 9236 9873 1549 7546 12399 2516 9400 8689 4936 11206 10340
"49485_at" 944 17682 20307 2616 18144 17280 15429 17833 18825 15138 15448 1774 12721 14586 18606 19103
"49679_s_at" 4512 2263 17595 16882 1007 1194 5151 19900 2224 3045 21198 16073 2311 1505 15569 18462
"49878_at" 3493 13861 17254 13772 18587 16567 1997 2651 19029 16870 13339 17942 17110 14449 19498 15650
"50221_at" 12641 9070 14740 5348 12284 9078 18458 8082 13699 16756 1325 5365 6996 13923 9081 7138
"50277_at" 16053 5294 17278 15713 16657 20641 17476 17993 21373 15132 15060 16051 17050 13799 2599 21599
"50314_i_at" 4395 12821 18529 14836 15297 16158 16215 4339 5327 6266 5179 15253 14920 19333 15745 18188
"50374_at" 3773 14911 6497 20641 19129 14692 3262 1915 17688 14904 17127 12129 18257 14323 2500 3127
"50376_at" 19338 19813 18233 4260 21403 21009 21426 3816 17659 19292 19984 19579 4475 2246 2558 2266
"50400_at" 3973 20043 15749 6251 17934 8769 5048 9261 222 21527 5176 20766 18935 21301 12123 3042
"50965_at" 17752 3522 1982 21448 19330 21886 9746 645 20848 12336 13317 12792 12440 475 18903 19176
"51146_at" 8695 3227 16645 10608 3404 2444 3850 21275 21293 1693 19353 19911 18731 9807 18337 19114
"51158_at" 14939 17645 9804 209 21642 19278 11109 22064 19082 4007 15019 17588 20134 693 19434 3132
"51176_at" 19077 6545 6318 19369 14809 21680 19558 3173 3096 5879 15449 16063 14269 11090 4662 16067
"51192_at" 16849 4390 19714 4291 16231 1690 1210 21202 17987 2385 21089 4212 12125 15649 20503 17252
"51200_at" 17455 15176 19077 17955 18782 21556 17900 20638 5022 13030 18330 19860 16695 10277 18379 19678
"51226_at" 19105 16951 6185 6094 11174 9790 11998 9201 8618 20568 8920 1486 9257 802 5531 4015
"51228_at" 18851 16503 20337 20484 20423 17775 21220 20566 3886 13952 19133 18504 16129 18009 3827 20692
"51774_s_at" 17921 5298 5910 17673 21722 926 4599 17710 410 16822 19773 4098 19372 18558 1509 16241
"52005_at" 22278 4631 5310 21360 19956 1660 16492 17418 19188 4258 12147 17411 14191 14681 3648 21827
"52078_at" 18289 15637 17878 15853 19719 21863 20449 21686 20671 16045 21522 17626 3956 20543 20658 19682
"52159_at" 20016 22232 19606 19014 21880 19082 21594 18269 17228 20097 14746 21490 10992 15843 16452 19718
