"inst_1506" "inst_1924" "inst_2006" "inst_4645" "inst_5243" "inst_5606"
"200738_s_at" 6403 20443 3896 10254 14366 11129
"200739_s_at" 15146 3569 6002 19407 15408 17854
"200740_s_at" 6129 17013 4943 10779 3293 11560
"200741_s_at" 9791 2661 18699 6617 7232 6202
"200742_s_at" 7321 3098 19263 14741 11741 20460
"200743_s_at" 17959 15167 5101 4036 4166 3166
"200744_s_at" 15154 2887 21062 14738 13049 13565
"200745_s_at" 17105 15177 5837 12212 12249 13047
"200746_s_at" 17351 18539 4769 16795 5219 4378
"200747_s_at" 19183 3392 2560 21030 11972 10977
"200748_s_at" 17691 1750 4272 13203 14489 17068
"200749_at" 6974 16525 18987 15444 4120 16679
"200750_s_at" 6209 16596 6729 11178 14315 10814
"200751_s_at" 16616 21863 17305 21203 19580 18126
"200752_s_at" 19555 442 17594 19981 21086 20187
"200753_x_at" 15326 15746 3814 19352 17954 14713
"200754_x_at" 17231 2255 19966 12171 4740 2919
"200755_s_at" 17586 17532 22227 19607 2968 19870
"200756_x_at" 19543 19472 22185 19432 2501 18633
"200757_s_at" 15106 19702 5662 17062 12788 14079
"200758_s_at" 19902 15883 2583 18886 13859 16555
"200759_x_at" 18321 16926 5198 19449 17539 11852
"200760_s_at" 14954 2184 17088 12206 13766 11133
"200761_s_at" 5292 3342 21656 14761 13972 16947
"200762_at" 3131 16278 541 16167 2645 4117
"200763_s_at" 16082 15335 5226 4460 13562 6403
"200764_s_at" 19694 9735 11743 9121 21286 18591
"200765_x_at" 3912 12060 7680 6132 12563 4039
"200766_at" 19660 15375 19959 14813 18357 4693
"200767_s_at" 19244 14934 16988 13864 19329 11355
"200768_s_at" 16652 16694 1420 12301 15831 14908
"200769_s_at" 5545 14716 21549 20835 15404 13418
"200770_s_at" 16814 19712 17898 20963 20943 20732
"200771_at" 19917 20105 2949 20613 17658 19815
"200772_x_at" 15217 16397 18258 13227 4289 13595
"200773_x_at" 6012 21346 19239 11805 12144 4096
"200774_at" 20329 18850 17570 11663 4420 11695
"200775_s_at" 15067 21031 17712 18776 3698 10989
"200776_s_at" 2473 21501 20861 20066 18540 13165
"200777_s_at" 14926 21786 19048 16737 17001 19539
"200778_s_at" 6859 19984 6292 14919 16649 13297
"200779_at" 7398 1828 19668 12750 14744 14413
"200780_x_at" 17330 1064 4677 4391 5327 10546
"200781_s_at" 15028 18252 6858 3264 3330 6287
"200782_at" 1483 18790 18017 11757 5284 4346
"200783_s_at" 15144 18172 5335 18190 17521 10803
