"inst_3082" "inst_3096" "inst_4633" "inst_5400" "inst_5694" "inst_6299" "inst_6459" "inst_6473"
"207329_at" 10859 3903 14384 9574 863 7910 13325 12425
"207330_at" 13477 5800 11771 10413 5777 10027 11091 8376
"207331_at" 21967 19455 21200 10966 18330 205 19615 1022
"207332_s_at" 10409 14617 16554 7303 10282 16354 4795 13984
"207333_at" 10895 7813 10278 14769 20180 19454 13977 12881
"207334_s_at" 6074 22103 5222 19915 17588 10979 4785 8819
"207335_x_at" 18721 13317 19513 19761 16572 21522 20149 14623
"207336_at" 2698 5567 735 14309 8421 7671 946 499
"207337_at" 16758 8713 20288 17942 3827 13343 6101 7662
"207338_s_at" 2402 14974 17765 8370 19172 18950 18666 18935
"207339_s_at" 10477 10135 12260 8750 5167 11670 6898 10814
"207341_at" 7303 15085 20737 13109 7171 14549 18800 18412
"207342_at" 10843 6412 14122 14473 9056 8807 14243 13208
"207343_at" 5762 3761 13931 4208 5649 8021 11112 9993
"207344_at" 12478 5343 12343 10478 8450 10313 11344 8537
"207345_at" 16451 4057 16971 10022 6101 16925 1789 15588
"207346_at" 344 16313 22214 21760 16399 732 18475 6744
"207347_at" 892 21692 21132 19476 19400 5845 19088 14138
"207348_s_at" 817 352 6598 21291 21078 11219 9088 11811
"207349_s_at" 15802 8750 11032 12426 8167 11483 13404 12866
"207350_s_at" 4501 21927 8144 1990 22006 17388 4692 14464
"207351_s_at" 773 3110 7756 10717 7370 6282 13159 8745
"207352_s_at" 22088 21931 14467 3236 15256 13053 2725 140
"207353_s_at" 14152 7537 13987 9659 5980 11406 11148 10324
"207354_at" 1616 2139 369 9905 1605 2083 12618 11955
"207355_at" 21021 15838 18704 19326 10078 1360 21775 17898
"207356_at" 14391 7235 15730 13441 8030 9827 12995 3603
"207357_s_at" 1088 21424 5879 18251 10337 16765 18383 3334
"207358_x_at" 6893 18712 16571 18127 20550 16357 1692 4669
"207359_at" 15788 6616 15338 14376 7189 11696 11588 2572
"207360_s_at" 20410 13647 6077 9834 6700 15001 10866 9604
"207361_at" 2346 14167 584 3803 12996 9257 12993 7679
"207362_at" 17086 6975 6180 10085 9300 13074 10708 13432
"207363_at" 16876 9722 11674 13915 19461 8015 19217 21805
"207364_at" 13116 5466 11902 9372 7827 10013 10574 10982
"207365_x_at" 3929 21878 5706 1877 18639 2955 14539 14520
"207366_at" 20745 19750 20692 8382 1880 1196 19830 19637
"207367_at" 15940 9034 10209 13076 3296 12755 11319 4415
"207368_at" 13873 4680 1515 11940 19082 13371 2123 147
"207369_at" 20537 14058 10158 782 15972 4700 15071 14222
"207370_at" 14800 9604 11295 7360 18001 12451 767 11839
"207371_at" 16051 3700 10208 11917 5803 13496 12021 10727
"207372_s_at" 13465 7623 21528 12531 5250 10068 8477 10705
"207373_at" 14375 8055 12015 9927 7310 10841 9425 10308
"207374_at" 4603 9681 1579 1039 132 12278 9467 4882
"207375_s_at" 10949 5096 20581 19020 22196 20553 19030 21480
"207376_at" 16015 8003 11915 9355 1411 8851 10722 8180
"207377_at" 13821 8937 20846 13580 6355 13660 13712 8349
"207378_at" 12841 3233 11245 9507 8563 9956 9776 8975
"207379_at" 19607 11951 13421 12674 6721 76 10954 9514
"207380_x_at" 821 6613 14956 9948 3882 12327 11486 8457
"207381_at" 16066 8026 2439 13868 2396 13594 7087 11033
"207382_at" 1045 8098 10993 11203 6079 14426 17038 16317
"207383_s_at" 15284 8256 15712 3804 4955 12147 11428 1452
"207384_at" 13492 9754 13673 14829 9045 7719 14104 13022
"207385_at" 19986 12596 20705 681 4073 4703 6164 21699
"207386_at" 10555 2596 762 1280 15754 21660 15805 14972
"207387_s_at" 2499 17402 17241 21257 124 21386 13092 445
"207388_s_at" 13208 4402 6566 21461 3829 21830 5786 22106
"207389_at" 15541 6053 11460 14787 10921 14700 1123 48
"207390_s_at" 445 75 9498 7754 21082 19551 19966 14881
"207391_s_at" 3589 20526 130 1921 3439 44 22283 22158
"207392_x_at" 1745 3758 48 21013 9 14283 324 21743
"207393_at" 20728 14672 585 14792 1352 12581 9178 1781
"207394_at" 137 4436 22053 2444 1743 2182 220 19550
"207395_at" 16901 7456 14036 12050 8853 7998 13487 12562
"207396_s_at" 18116 21337 20728 5385 13685 5622 16734 18311
"207397_s_at" 12752 5102 2532 8672 9254 3903 18319 17827
"207398_at" 12873 5207 11756 12833 6305 12085 9796 8994
"207399_at" 16309 8763 12285 224 4225 7685 12466 10591
"207400_at" 12109 7810 10840 4878 11717 2036 18900 19906
"207401_at" 16905 8846 814 13294 9374 14786 14167 3048
"207402_at" 10139 18479 3970 9247 8587 14735 9407 10643
"207403_at" 550 2683 12389 727 20374 8938 10681 6468
"207404_s_at" 15456 3644 14216 6242 20543 9321 21236 21922
"207405_s_at" 8665 15517 8159 20343 18865 3605 1947 21093
"207406_at" 15425 9379 14830 14300 2882 10140 12708 12065
"207407_x_at" 11126 7923 592 14110 3561 14113 9181 10340
"207408_at" 1345 2074 7446 18591 3857 2161 916 19709
"207409_at" 16274 8717 9972 13236 2015 9681 1450 12446
"207410_s_at" 53 8260 2836 15205 9685 12398 21406 21396
"207412_x_at" 20876 1374 20410 9174 6565 9409 438 2014
"207413_s_at" 4851 3122 15230 14036 9540 13149 14035 4881
"207414_s_at" 2882 20782 12695 21243 11636 11587 19837 3987
"207415_at" 16857 9417 10662 14450 8861 9752 13649 11899
"207416_s_at" 20841 10433 823 20528 2316 18191 2724 1615
"207417_s_at" 20764 12338 3964 11620 7725 19563 8446 10938
"207418_s_at" 13763 7310 10571 9193 9095 11590 13275 12373
"207419_s_at" 18787 13195 3269 14820 3134 20718 13956 2381
"207420_at" 3185 599 12292 10245 469 8538 4532 9517
"207421_at" 16032 7464 12563 8978 7546 12134 9627 7620
"207422_at" 10962 6107 14466 12046 7944 13436 8668 9453
"207423_s_at" 461 9679 116 1522 20676 8754 9441 13368
"207424_at" 1243 9564 11428 20633 3944 14159 20585 16001
"207425_s_at" 20250 2442 4609 6391 1182 19146 21663 20632
"207426_s_at" 203 1315 1721 21382 509 6064 1636 174
"207427_at" 5470 4855 21378 1175 8848 904 132 1010
"207428_x_at" 21017 18765 2722 5885 13749 5496 4104 2617
"207429_at" 14798 7135 15478 11448 9312 9719 13242 11504
"207430_s_at" 12856 5191 13412 21936 22103 9976 10742 9198
"207431_s_at" 19463 19766 16462 17769 18263 19446 5616 1216
"207432_at" 1749 6504 2467 14607 876 11016 14370 433
"207433_at" 14032 5959 13069 10290 4522 14622 13923 10744
"207434_s_at" 2110 1844 14957 3904 6042 14445 8864 2421
"207435_s_at" 3939 20305 2333 18250 13999 21313 5773 1161
"207436_x_at" 3848 2482 7725 4158 11395 479 21353 21639
"207437_at" 14118 6442 18107 13654 8240 186 8616 7261
"207438_s_at" 6571 12660 16027 18815 4331 5446 20139 18931
"207439_s_at" 21079 18325 8729 2387 20984 20601 16065 14271
"207440_at" 12263 2444 18634 18765 9850 19204 20655 2363
"207441_at" 14390 1527 19287 14197 15182 11630 11558 10222
"207442_at" 15842 5037 15704 11354 4556 11988 13336 2416
"207443_at" 15725 4741 15680 12358 6400 12265 8834 11517
"207444_at" 14278 6617 14111 13267 6608 11059 12756 7587
"207445_s_at" 16207 9406 10271 856 1374 15518 2541 8703
"207446_at" 1303 501 14921 11733 7343 12546 9297 10115
"207447_s_at" 3450 4343 14264 10202 5239 8482 14361 11194
"207448_at" 13963 4616 15074 10734 9066 13651 8245 10133
"207449_s_at" 12016 3912 10357 2723 8002 14058 12651 3689
"207450_s_at" 14425 5577 20015 14679 590 9185 9037 10146
"207451_at" 14832 7170 11439 14681 4878 8312 12290 13127
"207452_s_at" 12293 9444 13507 14710 7677 9019 1025 11154
"207453_s_at" 16675 9208 844 12935 409 11477 12867 11718
"207454_at" 13352 7184 21315 11878 6792 13829 12384 12072
"207455_at" 20973 18057 7433 17579 9959 11431 21507 22155
"207456_at" 14551 6894 11038 12013 7110 13442 10526 9725
"207457_s_at" 12175 7926 12120 11263 8720 14130 12556 11958
"207458_at" 16137 4890 1087 19261 20745 830 16049 3013
"207459_x_at" 2749 3418 21046 14224 3622 11935 6097 11935
"207460_at" 15413 7918 14115 9537 9073 14555 11535 7367
"207461_at" 15481 7862 14784 9693 8837 8065 9321 10592
"207462_at" 9133 6372 11965 13376 211 2559 1390 10092
"207463_x_at" 13289 8532 4211 10476 6403 22063 13201 11909
"207464_at" 19433 20275 10444 3266 1085 9729 14998 13942
"207465_at" 16622 1721 13871 11978 934 13825 13488 13272
"207466_at" 2374 12727 15123 17645 1316 16358 667 203
"207467_x_at" 4175 18208 9521 5715 15801 2709 20250 19083
"207468_s_at" 548 8041 22190 11925 9125 963 15464 22087
"207469_s_at" 9777 213 5912 15617 19398 20251 17654 7088
"207470_at" 569 1115 14981 11086 6259 8480 13243 8232
"207471_at" 11363 4995 13810 1902 875 8264 8796 13057
"207472_at" 11928 7933 14690 14148 4723 10967 9773 7267
"207473_at" 2836 6698 10410 14877 1051 12128 9629 8527
"207474_at" 19361 17790 3367 19743 16293 2780 18064 17515
"207475_at" 17137 6772 12280 12015 8738 10777 10945 8170
"207476_at" 11475 9520 12730 11808 6032 7963 993 11132
"207477_at" 11847 9624 22139 11141 6261 8617 14579 17543
"207478_at" 367 10175 15534 12243 8415 14578 14205 1069
"207479_at" 16277 4673 13203 1133 2514 13205 13650 9638
"207480_s_at" 10582 19178 17435 19988 20619 7648 19344 14384
"207481_at" 13475 6560 12618 14093 9433 12381 9060 8565
"207482_at" 15791 8025 11237 12122 6072 12580 8340 10276
"207483_s_at" 5792 17546 7386 7710 17789 1427 6583 16273
"207484_s_at" 1077 22025 5769 16627 15030 5488 21125 13793
"207485_x_at" 22106 14459 11192 11317 5126 11486 11108 12076
"207486_x_at" 973 14687 7356 9143 964 13821 322 21221
"207487_at" 1824 6380 422 18368 14568 20959 532 20
"207488_at" 17170 9352 13903 14063 5179 11084 1077 13473
"207489_at" 15075 1837 15212 13266 9538 8070 13378 8035
"207490_at" 20429 18754 21469 4037 438 17968 9254 11427
"207491_at" 16587 6317 10728 11043 9883 13471 17263 16578
"207492_at" 5339 21755 20981 19650 19363 17937 18718 13686
"207493_x_at" 15249 414 21713 5415 11053 11730 21800 18548
"207494_s_at" 746 334 20793 18466 9429 8553 10716 10290
"207495_at" 19185 20628 1727 6564 3146 21506 22130 1091
"207496_at" 11548 8583 12161 13906 5013 10585 11938 7567
"207497_s_at" 13698 5994 10342 14552 2077 10337 11650 11205
"207498_s_at" 573 16136 21212 169 20997 14390 9646 3191
"207499_x_at" 978 22184 8967 5027 11076 1876 3491 610
"207500_at" 1093 11473 4389 14377 3822 18697 18944 20769
"207501_s_at" 13953 1215 9271 19599 2907 1166 19853 21051
"207502_at" 10889 4961 13416 10785 8413 14399 13627 8224
"207503_at" 3792 10623 13695 35 10327 662 15885 977
"207504_at" 15678 8084 13486 9880 5100 12022 13479 12819
"207505_at" 16629 7899 884 16826 2327 15134 9403 11615
"207506_at" 115 19323 17707 4068 753 5561 19926 19749
"207507_s_at" 9167 15634 9024 4241 11024 7031 14740 14500
"207508_at" 7896 13629 7202 5459 14361 6070 16050 6634
"207509_s_at" 4126 801 263 21799 19746 14768 20534 102
"207510_at" 7309 8843 21431 7933 7068 1943 10720 13069
"207511_s_at" 2971 22268 20881 2215 12746 22197 18765 21222
"207513_s_at" 9527 15929 17577 4084 16619 1025 19381 16183
"207514_s_at" 12603 9409 1766 2194 7357 14200 8199 8372
"207515_s_at" 6833 18488 6340 16068 14422 20552 19353 1363
"207516_at" 12993 4449 13291 11809 7792 13390 10395 7423
"207517_at" 16228 8214 19812 10056 5489 21400 12417 3600
"207518_at" 20854 17890 9742 4610 21109 1572 20143 19919
"207519_at" 12163 844 12324 12835 7569 10532 12911 7613
"207520_at" 275 17521 7434 20905 929 14824 21671 20937
"207521_s_at" 5707 1085 12447 217 18753 9349 13805 2238
"207522_s_at" 2635 1791 6563 18332 15316 8892 3895 14467
"207523_at" 15585 7454 1039 2646 10611 11237 10609 123
"207524_at" 21995 10874 636 20816 11845 16488 15561 21452
"207525_s_at" 1379 738 8719 19688 10658 21820 5661 18821
"207526_s_at" 3074 1028 17138 10315 7390 21292 13449 11266
"207527_at" 5764 3566 13857 9988 39 13411 10511 8867
"207528_s_at" 484 10650 16840 20614 795 410 4958 19647
"207529_at" 1396 9792 11209 18081 5097 14535 12979 12341
"207530_s_at" 12397 5500 10262 10803 6585 10051 11047 10205
"207531_at" 21518 646 234 7490 3593 11090 21838 1423
"207532_at" 13738 3670 12409 769 10222 13227 757 10711
"207533_at" 13349 5688 14490 11660 4588 10148 8347 8067
"207534_at" 11039 3821 10551 14407 7861 12621 14354 12722
"207535_s_at" 9519 10859 7326 2789 2452 21782 17981 18381
"207536_s_at" 22164 14822 10721 11929 1523 20795 13581 1483
"207537_at" 11564 7722 12337 11986 7092 11058 11463 8342
"207538_at" 11068 3383 11532 10709 647 12729 10918 7947
"207539_s_at" 13633 4487 13 8647 6106 11845 12833 10266
"207540_s_at" 6565 14579 17157 6246 4214 1561 14934 4790
"207541_s_at" 5709 17681 17756 6270 17756 7550 20732 19190
"207542_s_at" 9698 18227 14411 11874 4732 8306 10685 8853
"207543_s_at" 8526 16345 6835 4481 13492 3569 20765 21340
"207544_s_at" 14586 6077 13549 14146 8537 14104 10629 5408
"207545_s_at" 1347 11128 5367 6480 2080 18708 1847 21766
"207546_at" 12376 6313 11482 14652 7650 10226 9662 10646
"207547_s_at" 16194 9203 11546 10631 11100 12870 9521 9384
"207548_at" 20612 1370 13536 17025 21208 12066 13368 13183
"207549_x_at" 6269 17881 666 5921 13353 1882 14501 3942
"207550_at" 11689 8985 10254 21554 3191 12913 15167 16643
"207551_s_at" 20997 11559 788 20974 19667 5511 2773 3168
"207552_at" 16365 6681 15404 12126 4415 10453 13416 11445
"207553_at" 16124 8753 15216 9858 6160 9567 6458 11227
"207554_x_at" 8515 571 3076 9046 6482 4217 251 11362
"207555_s_at" 14367 5960 14379 10741 6946 13408 10632 10723
"207556_s_at" 5579 17830 19987 4035 16873 16290 7737 16507
"207557_s_at" 1398 4730 15194 10239 7688 11870 11424 10818
"207558_s_at" 21662 20427 11531 8365 21213 918 2417 979
"207559_s_at" 2353 18747 8051 21260 19861 19768 19455 944
"207560_at" 11721 3880 12631 19088 2921 13726 9083 12939
"207561_s_at" 19440 11668 20425 6438 19470 21093 21721 21732
"207562_at" 12440 9848 15737 14926 2069 14372 3629 2226
"207563_s_at" 6232 17099 1589 15344 12964 17275 3680 2802
"207564_x_at" 7133 20763 19161 1966 18688 3493 488 664
"207565_s_at" 9714 16621 20832 16302 17421 16806 18492 2054
"207566_at" 18565 11564 393 17414 11767 13363 426 12764
"207567_at" 12474 5873 14431 14360 8129 12480 8188 904
"207568_at" 593 385 13196 976 11018 574 281 12516
"207569_at" 10802 3953 11145 11374 198 11550 12630 11822
"207570_at" 14844 7185 10712 10583 7952 11194 8369 10709
"207571_x_at" 7008 21688 17592 7699 7320 13544 806 8116
"207572_at" 22096 15130 8513 14933 6194 12814 19576 19348
"207573_x_at" 9623 12429 17991 4561 14333 15130 6494 15574
"207574_s_at" 8089 14936 18249 18642 15921 18040 20286 16196
"207575_at" 12108 4356 3375 10876 1574 10435 10577 7472
"207576_x_at" 13030 3515 12439 11509 8131 8988 8291 11905
"207577_at" 202 9691 13077 14542 4905 13895 9102 12326
"207578_s_at" 4167 20999 21946 1157 19489 256 1057 20731
"207579_at" 11108 7487 11658 12565 2952 13992 12589 11706
"207580_at" 16790 9336 10660 14523 2279 8582 12737 695
"207581_s_at" 11636 4209 3111 14618 429 14230 11215 12730
"207582_at" 21381 2165 19712 1948 14027 5257 20017 21569
"207583_at" 3762 9930 11457 10621 4608 13097 12678 8156
"207584_at" 15612 5048 11401 14100 8670 9454 1308 10666
"207585_s_at" 10091 13020 6743 17410 14693 6986 17103 16447
"207586_at" 16261 3649 12855 10036 3588 7839 16347 19033
"207587_at" 13322 4706 12614 9996 6547 7792 11080 10244
"207588_at" 11492 8986 11195 10293 5467 9663 14101 7778
"207589_at" 12308 6036 3592 11074 975 12156 10144 12159
"207590_s_at" 19660 20435 100 3223 12558 19714 2820 2970
"207591_s_at" 1428 1077 22082 145 1456 642 3721 20079
"207592_s_at" 16329 7276 10749 989 10990 13130 8957 10023
"207593_at" 17046 2735 12629 12982 5959 18046 10025 9884
"207594_s_at" 20308 18236 20738 824 1933 2560 11374 8052
"207595_s_at" 2437 21389 6018 21904 1553 2085 53 21509
"207596_at" 18793 16268 14259 11227 10485 11343 11743 9684
"207597_at" 13749 2450 14994 10268 7666 8133 8792 12606
"207598_x_at" 17694 12440 18293 21997 15765 18930 18961 20671
"207599_at" 9145 3564 12946 8948 8428 12572 13036 3885
"207600_at" 11135 3481 10732 14345 6709 8042 12873 11973
"207601_at" 1469 19835 1732 248 2511 19696 21274 22022
"207602_at" 20670 1886 11162 12072 16115 9354 8906 7865
"207603_at" 9141 9808 13091 13461 4967 12988 9348 8699
"207604_s_at" 7678 10578 2654 16625 18344 19114 6623 3744
"207605_x_at" 6731 19408 19837 20948 10801 18912 17356 20118
"207606_s_at" 1853 20415 9777 20476 20461 17770 14601 16338
"207607_at" 13696 5708 14008 14498 7078 10511 13048 9898
"207608_x_at" 1480 19866 3471 15949 2383 22271 7333 886
"207609_s_at" 13437 7051 13494 12369 4890 9169 12953 11584
"207610_s_at" 8193 20595 5512 11626 2299 3905 3 13215
"207611_at" 16266 8700 14289 10566 8971 14209 5073 12948
"207612_at" 12101 5660 4877 13765 1539 13462 1009 13161
"207613_s_at" 11022 8022 11972 9158 6926 12769 8621 12575
"207614_s_at" 19251 16331 5392 7205 13018 15147 6025 5138
"207615_s_at" 12279 6728 11473 10086 4919 10988 11525 8337
"207616_s_at" 6471 18542 4231 1855 20985 5840 2610 4241
"207617_at" 12085 4947 20616 10142 16114 20845 5670 3059
"207618_s_at" 6538 13962 9767 4625 17567 19000 17025 4799
"207619_at" 16108 5539 11180 12510 7177 11060 12685 8362
"207620_s_at" 654 12 3004 1623 18937 19236 2519 3062
"207621_s_at" 19748 12918 18375 6537 4055 15580 20317 21284
"207622_s_at" 10138 20173 4443 4784 14128 16604 4820 1627
"207623_at" 8656 18717 17869 11564 21003 16835 15591 1849
"207624_s_at" 17282 1042 3950 21593 17548 21487 20339 19575
"207625_s_at" 7701 2919 5023 21745 17428 17499 7540 15887
"207626_s_at" 7322 15931 11284 1638 2618 8941 3729 8900
"207627_s_at" 10529 15601 966 11507 9168 4629 13161 7041
"207628_s_at" 18066 17079 4100 7558 16410 5184 15739 17574
"207629_s_at" 8876 11169 1440 3651 19938 187 18392 19535
"207630_s_at" 18405 3002 5340 15899 4249 1253 1229 2720
"207631_at" 6488 1617 11509 16276 5176 14232 19981 15888
"207632_at" 14672 6999 11449 10358 5246 9939 10316 9533
"207633_s_at" 15344 3720 14113 11064 6388 8183 21179 21162
"207634_at" 10911 4110 13252 12971 7369 10173 115 7912
"207635_s_at" 14168 8437 16460 14874 9630 8742 17943 17370
"207636_at" 936 11963 35 16208 9558 372 9152 12576
"207637_at" 15013 5547 13719 10707 9351 11258 10930 8534
"207638_at" 13412 5030 14099 8977 8534 12846 11950 10888
"207639_at" 14703 8032 10595 15206 21159 9119 13383 12170
"207640_x_at" 13805 5441 1499 9232 69 13398 8497 12652
"207641_at" 22151 21705 10476 4420 1525 993 18724 16434
"207642_at" 18219 10497 15122 11136 7987 11356 14273 11748
"207643_s_at" 9756 17387 6616 5636 13398 17101 18200 18584
"207644_at" 13759 7748 11648 13006 4958 8563 8283 10439
"207645_s_at" 19316 21702 1618 16145 15920 16461 3109 1704
"207646_s_at" 16321 6437 12813 13009 18164 11425 12719 11993
"207647_at" 14801 8923 12891 13020 4558 10760 11170 7882
"207648_at" 15405 7773 12452 11219 8866 12570 10910 13484
"207649_at" 11871 4925 20823 1388 455 11175 14222 532
"207650_x_at" 15628 9484 20183 12951 6847 8552 10827 9348
"207651_at" 16297 7570 14745 3418 5457 7741 9625 9588
"207652_s_at" 13555 6411 11198 11315 6463 8368 10462 8448
"207653_at" 12620 4035 8671 4096 9711 8727 391 12743
"207654_x_at" 9329 16117 5315 17152 18894 5831 2656 3837
"207655_s_at" 16118 9608 14213 21242 1139 14451 16502 3914
"207656_s_at" 14202 7822 14436 11705 7974 7928 8370 8542
"207657_x_at" 7217 11273 9395 7132 13260 6115 14426 13582
"207658_s_at" 19412 21397 22101 19728 18918 7474 11621 8889
"207659_s_at" 18590 10761 856 6110 421 741 881 338
"207660_at" 20135 12954 13395 14526 5672 11860 8264 8440
"207661_s_at" 21624 1191 14619 334 558 14300 4940 9864
"207662_at" 14528 9361 14032 14439 5133 13272 13787 8555
"207663_x_at" 13321 5670 11669 11476 7059 9197 13832 11974
"207664_at" 14349 6119 20956 20926 15120 11132 22198 3576
"207665_at" 14509 8347 22021 15638 4234 4697 962 1305
"207666_x_at" 9808 8859 14192 389 7539 11905 292 1275
"207667_s_at" 19392 12841 16157 16832 3600 2002 21620 16309
"207668_x_at" 6368 14883 7576 7169 13422 7016 5973 16771
"207669_at" 15570 7956 12141 18392 9651 11620 398 5016
"207670_at" 12723 3015 10620 11806 7967 8130 12942 8702
"207671_s_at" 20751 9995 11605 13883 10961 8519 8379 11511
"207672_at" 16980 4543 21732 11061 8596 8667 17343 20120
"207673_at" 5634 10348 12511 351 9286 14493 13233 13313
"207674_at" 21813 21730 12085 8644 8392 10114 9875 9071
"207675_x_at" 19315 11515 105 18458 333 877 5842 20682
"207676_at" 14463 9685 243 2341 3115 19754 2464 22005
"207677_s_at" 9262 14652 12207 11779 7518 10125 9645 10045
"207678_s_at" 13556 6641 4015 14285 6133 10616 19479 19223
"207679_at" 12580 6212 13281 1631 2955 9433 8762 10969
"207680_x_at" 12659 9776 236 10991 8010 8138 11994 12140
"207681_at" 21881 20780 12562 13679 6900 7693 12200 9172
"207682_s_at" 12366 8245 21179 439 4546 678 10120 950
"207683_at" 12985 5330 12683 10469 6049 10103 9870 9065
"207684_at" 2753 9423 186 9784 9529 950 1573 10549
"207685_at" 13566 4012 14742 9672 6402 11221 10853 10020
"207686_s_at" 20117 20906 19115 6205 3794 14514 8395 10035
"207687_at" 1488 473 12914 17765 8883 9688 9644 13174
"207688_s_at" 17800 18369 18931 6653 4250 16467 20600 14929
"207689_at" 21090 892 18531 3396 10840 19270 1151 19694
"207690_at" 10800 3416 11618 12782 4740 9771 12706 10868
"207691_x_at" 20992 16737 15593 232 928 8468 21157 597
"207692_s_at" 17324 1755 13893 20796 10371 8822 8988 11853
"207693_at" 112 20488 10813 14671 8833 11413 8459 8588
"207694_at" 15778 405 12922 14165 5217 11801 9622 8175
"207695_s_at" 10910 6766 20966 17541 13704 11370 5802 21260
"207696_at" 15886 8304 14588 11030 3686 13900 13714 12574
"207697_x_at" 10283 21525 10915 12761 7897 9655 10911 7320
"207698_at" 11149 3693 15210 10407 8897 11341 13858 12112
"207699_at" 5640 21519 1135 20910 1330 21570 697 1897
"207700_s_at" 6639 14219 8712 8054 12974 3589 4736 6037
"207701_at" 48 9579 15497 12963 4679 14814 14263 11167
"207702_s_at" 11731 6518 14317 9273 6678 10785 13925 8388
"207703_at" 13652 5968 13484 12942 5210 10128 10081 9269
"207704_s_at" 18823 1461 1807 266 206 10452 21823 21844
"207705_s_at" 7110 784 21853 19583 19308 4107 14982 17625
"207706_at" 15722 9779 12739 13596 7652 11648 13119 12219
"207707_s_at" 18347 1486 7309 15010 17990 17634 5587 17917
"207708_at" 21702 1155 2777 9884 762 13215 13058 11301
"207709_at" 20611 10357 1667 10675 7945 355 11206 10618
"207710_at" 2063 8070 13517 11028 7071 8216 13752 11702
"207711_at" 20632 21097 17926 2451 14440 1508 21113 19395
"207712_at" 1866 1767 15080 18742 3283 10441 5089 3414
"207713_s_at" 9661 18316 3803 20369 14465 20024 17242 2488
"207714_s_at" 13644 9651 7717 18825 21156 19929 6078 14541
"207715_at" 10971 4285 12166 11517 6493 14864 13010 11567
"207716_at" 9134 232 15700 13998 6738 13528 19794 16601
"207717_s_at" 11585 3488 5066 21493 15448 4357 21772 14032
"207718_x_at" 16574 9454 12028 16511 5948 129 12540 13001
"207719_x_at" 4275 14390 17212 2796 17129 5365 4320 19009
"207720_at" 14035 6352 11754 13780 6583 11147 9341 8991
"207721_x_at" 10068 13081 17016 5075 15094 15845 16430 15342
"207722_s_at" 20315 11052 3655 3289 11131 3736 15369 20513
"207723_s_at" 14131 6454 13410 12279 4969 12004 10523 9275
"207724_s_at" 4873 20934 2422 19223 14473 4769 6020 15659
"207725_at" 1491 5908 12151 21424 3020 680 1173 2656
"207726_at" 12880 5216 14824 9839 1889 6897 10465 12690
"207727_s_at" 8648 14888 8260 1958 18803 17051 20378 5336
"207728_at" 4649 653 14446 17742 1711 14835 11855 12378
"207729_at" 17166 5084 15695 8837 4419 13479 11890 4880
"207730_x_at" 7558 13500 21434 1691 21852 21807 15912 18265
"207731_at" 15957 8378 12449 13017 4725 13369 10427 11516
"207732_s_at" 2752 2298 9049 17358 12616 21990 17395 18848
"207733_x_at" 14914 5682 15647 20550 4278 14315 1339 19176
"207734_at" 4622 21047 18426 20354 21867 831 1473 15313
"207735_at" 9221 12334 20090 302 21780 21057 18701 999
"207736_s_at" 1493 7791 10341 9025 8495 10320 11538 7581
"207737_at" 7618 17751 7870 2925 21683 20280 18111 19859
"207738_s_at" 11294 3712 18466 8403 20887 910 16590 16107
"207739_s_at" 16777 242 13054 10305 5078 16979 12808 8625
"207740_s_at" 18568 10897 1257 19982 11639 16108 19734 21091
"207741_x_at" 11098 7421 10925 13471 5301 10209 10459 9660
"207742_s_at" 13478 6097 14035 10273 7737 13912 10672 9785
"207743_at" 16289 5560 12127 11508 7106 14428 10739 11397
"207744_at" 15804 4554 13546 14612 5039 10795 2653 49
"207745_at" 11500 8895 695 15340 13190 8540 21098 17225
"207746_at" 4665 18084 22087 1624 14146 16800 16008 17979
"207747_s_at" 13947 6403 16789 9055 2304 9831 10838 12903
"207748_at" 1 370 10907 19082 8854 14402 10346 574
"207749_s_at" 16296 8372 4713 4684 3598 3687 376 1270
"207750_at" 935 6142 6051 10080 8918 13417 10226 220
"207751_at" 11194 4101 11239 1197 4917 11271 753 490
"207752_x_at" 11302 6102 15190 10714 5996 14706 13415 11828
"207753_at" 4143 14623 2616 1561 2634 4662 636 1963
"207754_at" 682 582 2418 496 21832 21486 16271 3227
"207755_at" 14294 2796 21721 5418 19141 18048 4892 4858
"207756_at" 20766 11892 11861 14026 8128 10318 11105 10681
"207757_at" 10766 3275 11548 13885 8654 14354 14227 1134
"207758_at" 16349 1391 11913 8819 6469 12778 8994 11234
"207759_s_at" 5968 18625 2775 14713 6121 19128 13447 9340
"207760_s_at" 6545 12899 19703 16884 15386 18222 18569 17037
"207761_s_at" 6745 15265 20235 20522 20272 1714 5357 14332
"207762_at" 3359 8468 15510 9488 6945 14456 8574 10584
"207763_at" 16883 9793 5228 9184 6273 8717 10546 11711
"207764_s_at" 7643 21554 110 56 4710 11561 5217 12255
"207765_s_at" 21145 21501 21170 21296 6275 6166 18368 17889
"207766_at" 9528 2439 17103 8957 7959 9104 12985 11709
"207767_s_at" 2999 8472 6201 12684 8724 12394 13545 8782
"207768_at" 10938 3657 10285 10400 6284 10000 10764 9941
"207769_s_at" 19604 18187 2462 6852 18754 6789 16434 15728
"207770_x_at" 14060 7462 12844 9554 7098 9494 13886 11634
"207771_at" 20432 11973 1592 11493 11435 16880 1640 20799
"207772_s_at" 16938 8494 12726 153 1974 8980 13206 13403
"207773_x_at" 10999 8231 11112 12909 7723 9126 9071 13300
"207774_at" 9420 13127 13479 4033 7777 18803 21416 21409
