"inst_202" "inst_376" "inst_388" "inst_2738" "inst_3480" "inst_5759" "inst_6235"
"204874_x_at" 6334 16264 11440 17757 17133 14787 618
"204875_s_at" 21392 21279 8247 6820 7383 2613 15594
"204876_at" 21733 20468 801 5386 12380 9869 14124
"204877_s_at" 3826 9427 4365 9169 18188 17929 3814
"204878_s_at" 21719 1182 22044 15657 21160 18489 11721
"204879_at" 10376 16655 12757 854 12849 596 12094
"204880_at" 15305 9049 3306 10499 8639 2146 17955
"204881_s_at" 16915 19649 19511 9218 21319 20571 20673
"204882_at" 11360 16661 9690 2200 14718 10489 14356
"204883_s_at" 17957 13703 11435 9503 5102 17782 5365
"204884_s_at" 11117 13288 12842 21003 1172 11827 9178
"204885_s_at" 11229 18234 11716 17483 10738 9495 7377
"204886_at" 3229 3747 4486 4183 20738 15599 16911
"204887_s_at" 14666 2468 5188 18898 8985 16640 5688
"204888_s_at" 9193 3517 21965 533 12020 17364 1897
"204889_s_at" 22211 10937 19628 20393 11540 876 17051
"204890_s_at" 8637 15433 14742 13646 12469 8796 8271
"204891_s_at" 10638 13726 14808 14925 14420 12749 11231
"204892_x_at" 13333 20983 17297 15193 18545 8629 6489
"204893_s_at" 15314 8802 20954 4707 21808 2112 6
"204894_s_at" 9184 13309 9401 6872 17395 1832 10734
"204895_x_at" 12011 13475 14671 689 17431 11410 11779
"204896_s_at" 9813 15622 12686 2306 13409 321 12288
"204897_at" 5447 14883 20411 9088 17943 6457 8615
"204898_at" 3991 18743 1686 16375 13301 9235 7162
"204899_s_at" 17595 9629 8996 11123 2188 20270 6356
"204900_x_at" 15496 5657 7185 6001 3847 8659 4892
"204901_at" 838 7810 6404 3900 551 22110 12558
"204902_s_at" 15968 3347 6517 2007 22183 3281 19346
"204903_x_at" 13278 7126 20401 19710 19485 8284 6022
"204904_at" 21976 14552 10648 16827 16589 793 13560
"204905_s_at" 13038 7762 6386 8829 20372 15887 20233
"204906_at" 22028 19468 5330 5035 15223 2631 5445
"204907_s_at" 3498 4821 1633 4754 3566 76 4631
"204908_s_at" 15072 3682 9736 2163 3166 16697 3652
"204909_at" 20306 8464 16216 1955 5722 5273 819
"204910_s_at" 4853 18969 10232 5280 17703 12625 14066
"204911_s_at" 14972 3573 372 20427 20305 21392 12201
"204912_at" 1000 7550 3803 6706 13891 1017 8818
"204913_s_at" 5976 14583 14488 14254 15394 10260 12516
"204914_s_at" 12277 18346 11614 14147 11819 11573 8625
"204915_s_at" 12206 16749 4445 17298 13019 12577 8642
"204916_at" 430 12001 11187 17268 9562 16037 16263
"204917_s_at" 14849 2573 1846 5530 7078 18180 16142
"204918_s_at" 15017 823 863 21306 10061 4022 19505
"204919_at" 19326 10800 5208 12715 20105 6475 75
"204920_at" 19236 19667 21571 19451 17989 5996 13321
"204921_at" 12980 21421 177 21371 7251 1340 20575
"204922_at" 21391 19240 14270 4221 20284 8433 579
"204923_at" 4692 5091 3866 4518 14794 3815 14996
"204924_at" 17962 14449 8486 10967 329 787 11406
"204925_at" 16766 19702 21130 2199 40 1619 16316
"204926_at" 10149 13714 15460 644 3913 19795 4331
"204927_at" 12798 1322 21870 4028 19190 18949 20034
"204928_s_at" 15488 12466 11836 6983 2458 8253 18854
"204929_s_at" 11255 7427 14882 6625 21575 11048 16129
"204930_s_at" 473 11962 20380 12860 262 18482 2591
"204931_at" 11701 16447 12523 13871 13563 9349 12973
"204932_at" 6911 15592 14307 11600 1851 14757 9409
"204933_s_at" 8146 16970 10280 9887 12414 14264 812
"204934_s_at" 19650 20760 2389 9815 9543 2339 10341
"204935_at" 5498 15760 11321 1095 8743 567 10324
"204936_at" 10908 16285 10760 7360 21677 19659 10776
"204937_s_at" 2408 4537 7713 9491 9007 7596 3582
"204938_s_at" 7604 18898 2051 11107 16111 10290 6835
"204939_s_at" 11542 17192 10985 15404 13833 13952 9583
"204940_at" 8369 15089 15422 13596 16160 13220 13633
"204941_s_at" 5402 9327 12679 1161 18287 4511 209
"204942_s_at" 16998 9251 713 4846 3382 17009 5561
"204943_at" 3061 5052 697 14582 11833 11922 13174
"204944_at" 1730 2317 13507 9308 20144 9534 2704
"204945_at" 657 8193 7327 14875 10290 13727 14330
"204946_s_at" 1534 7075 9147 4364 22119 2036 18396
"204947_at" 17009 8288 9082 5445 22263 15879 3851
"204948_s_at" 13598 6566 5663 22066 17352 4364 12448
"204949_at" 21911 10460 18517 12327 8691 6913 21854
"204950_at" 20722 8545 19433 9538 8434 7451 17614
"204951_at" 13610 11876 3035 18036 17853 10018 13525
"204952_at" 14755 2253 14938 14649 5602 3267 1510
"204953_at" 7381 15872 14614 14246 15508 13065 6767
"204954_s_at" 9514 14776 14631 16047 14831 10862 11015
"204955_at" 13516 7579 4991 4238 4681 17041 14690
"204956_at" 4981 14780 3690 20030 11151 18523 10882
"204957_at" 13352 6091 18525 18218 19881 17506 6123
"204958_at" 20029 19193 14196 4164 1491 16618 20285
"204959_at" 12050 16573 3138 17979 10544 12492 4870
"204960_at" 4954 12163 8035 7659 9971 2975 10069
"204961_s_at" 8210 16936 7021 19264 15347 9505 9778
"204962_s_at" 2667 6487 4352 5287 9875 16959 15951
"204963_at" 6705 15204 9809 21418 7649 15090 3815
"204964_s_at" 8766 20182 10691 16681 20080 15700 8589
"204965_at" 4891 16886 9953 4926 16165 12813 12163
"204966_at" 19555 4882 116 13135 15102 12722 7911
"204967_at" 20177 7110 5067 17879 20026 5551 18924
"204968_at" 19327 21872 5289 1762 519 6240 15870
"204969_s_at" 18322 3851 21235 21648 6730 19408 19424
"204970_s_at" 15539 20066 20946 7954 18765 5309 2746
"204971_at" 7366 12274 6655 18913 1790 9068 5522
"204972_at" 21825 21578 20845 2727 940 22024 13816
"204973_at" 21798 136 1326 15985 14799 9024 10799
"204974_at" 5302 20539 12584 21498 20524 22270 3142
"204975_at" 15243 12282 19342 13648 19748 4231 16367
"204976_s_at" 19914 20950 7589 8219 6352 17224 16205
"204977_at" 20849 5921 18720 9514 20702 17723 18589
"204978_at" 16929 9750 5407 12432 7046 19125 20896
"204979_s_at" 85 1620 12868 1607 1408 17922 890
"204980_at" 2455 6831 6914 6118 19717 20645 15311
"204981_at" 16826 3579 2640 9717 4140 7163 22054
"204982_at" 10273 14139 3122 12549 1235 19862 21263
"204983_s_at" 422 7848 9614 13652 6380 14940 16983
"204984_at" 18956 6360 20108 14784 343 3924 21591
"204985_s_at" 13538 7204 17298 7714 3786 8738 2749
"204986_s_at" 4308 7518 19932 21237 776 5434 2387
"204987_at" 63 5890 21576 18179 948 6547 11563
"204988_at" 10098 21456 14168 21113 6950 10528 1491
"204989_s_at" 14220 4004 16271 16897 1311 2579 2392
"204990_s_at" 18529 11555 12621 8195 10067 5242 1683
"204991_s_at" 9518 14349 10551 6526 567 16215 17650
"204992_s_at" 17414 7502 6293 8065 10000 14782 15434
"204993_at" 19856 10848 3459 15309 20625 1589 4092
"204994_at" 20274 1772 5206 5867 12681 10482 15040
"204995_at" 11720 14526 13824 6333 19757 20486 216
"204996_s_at" 8844 13828 10965 15411 14238 11323 8699
"204997_at" 8792 18095 14400 1030 16405 11119 9435
"204998_s_at" 20525 11697 7789 11067 19676 14663 17963
"204999_s_at" 12638 12016 8447 8016 21775 8394 19530
"205000_at" 11776 12949 11632 17843 16416 9431 11735
"205001_s_at" 5712 10728 4015 16837 17893 1471 8847
"205002_at" 21704 22050 15039 7818 21376 20080 6693
"205003_at" 6952 21688 2231 2186 3539 17595 15315
"205004_at" 17819 10889 7541 8527 21156 19560 19337
"205005_s_at" 16465 9081 15644 21736 21279 17875 18557
"205006_s_at" 16577 21110 9361 9445 20156 19286 16343
"205007_s_at" 3132 14062 11220 4255 14535 21253 6921
"205008_s_at" 10473 15496 11658 1984 11089 5099 8037
"205009_at" 13227 20177 3882 15866 19629 7247 17271
"205010_at" 14577 20304 6837 21385 22210 15958 20432
"205011_at" 13693 2114 21958 2549 11630 1682 7959
"205012_s_at" 4157 4505 16581 4728 3410 7103 1172
"205013_s_at" 22051 4033 3183 5935 1626 20382 17779
"205014_at" 11478 70 20167 20308 12609 545 11455
"205015_s_at" 9688 17385 12427 3663 4590 14736 14359
"205016_at" 20475 11158 5738 3834 10020 18210 21836
"205017_s_at" 3092 1579 13151 91 3709 18013 18212
"205018_s_at" 2635 3773 18456 1406 202 3329 1932
"205019_s_at" 15071 22153 9075 15471 9055 13681 13334
"205020_s_at" 17576 7516 17373 19009 8648 3263 1270
"205021_s_at" 17932 830 18232 19086 8449 21922 3770
"205022_s_at" 1266 9772 17488 6673 771 3957 869
"205023_at" 7166 13638 1908 3207 9396 20406 11848
"205024_s_at" 12390 21420 16122 6313 20407 15246 19256
"205025_at" 11257 18244 16606 8456 18787 3024 21292
"205026_at" 21150 19567 3363 19922 7554 2510 16741
"205027_s_at" 6639 15903 9450 1006 1618 14235 10350
"205028_at" 8255 16342 13306 1736 11976 9787 2776
"205029_s_at" 10421 18925 13225 13160 10369 11030 12580
"205030_at" 17476 8544 20926 15713 10793 9715 12547
"205031_at" 21364 18505 13052 17516 1041 20013 14195
"205032_at" 19202 8821 4969 9732 6356 4624 21141
"205033_s_at" 1118 21562 6923 18753 16915 692 8921
"205034_at" 1988 695 15962 8115 21867 19025 21090
"205035_at" 14083 531 4558 5555 21914 4041 3410
"205036_at" 14457 4356 20255 9309 8679 15960 16357
"205037_at" 18196 7909 18065 5988 1998 18663 6553
"205038_at" 11837 13677 21398 8658 13095 12626 12521
"205039_s_at" 21983 10065 16702 19134 19245 1241 1282
"205040_at" 6699 18198 2624 20939 13976 164 12217
"205041_s_at" 7675 13243 20606 20527 17160 13051 2999
"205042_at" 17892 5894 17846 6134 10 8289 5107
"205043_at" 11139 14915 14190 378 11283 4855 3453
"205044_at" 6681 14694 9900 11333 11225 9598 12542
"205045_at" 685 21059 6418 8521 21169 7270 1163
"205046_at" 3726 21329 1552 19114 6474 17442 5509
"205047_s_at" 18354 7929 7956 18089 1571 1123 1541
"205048_s_at" 13851 2505 10661 18252 903 6930 16306
"205049_s_at" 9434 13773 20582 1373 10805 7201 17028
"205050_s_at" 21634 5030 5085 20838 20622 17801 4118
"205051_s_at" 10864 3618 3877 2767 14687 16459 1428
"205052_at" 16713 3810 1528 18552 7730 17977 1317
"205053_at" 17038 7186 8886 10395 21330 19765 19482
"205054_at" 7126 1635 21117 20635 21988 3980 1473
"205055_at" 4041 5020 17671 7307 18797 15428 15932
"205056_s_at" 6008 18595 10507 14560 10306 11368 9315
"205057_s_at" 6491 18378 11872 16058 13054 10657 8163
"205058_at" 19017 6929 603 10304 16885 13777 8927
"205059_s_at" 20185 20021 20842 10210 14561 2844 11050
"205060_at" 1140 2599 2480 21965 4718 6225 2077
"205061_s_at" 22277 22189 385 12276 21049 6707 20222
"205062_x_at" 3050 986 20674 21599 1404 17454 1980
"205063_at" 19746 3614 16118 7159 2399 16751 16610
"205064_at" 14361 576 8887 15310 17872 10317 4208
"205065_at" 8900 12919 10219 10639 11936 12216 9114
"205066_s_at" 15856 3084 13123 3873 2641 17499 336
"205067_at" 13129 19350 19454 20221 17248 21938 363
"205068_s_at" 2127 20037 4843 11478 13943 2886 697
"205069_s_at" 4893 18691 11850 4115 4921 22100 11917
"205070_at" 1839 617 19374 11734 2121 16122 17977
"205071_x_at" 6470 18209 11251 10662 3798 22055 21156
"205072_s_at" 8784 6466 2556 2544 1707 22109 3435
"205073_at" 1184 19698 9359 2924 9752 3497 18875
"205074_at" 3155 11687 870 11570 18707 17404 21514
"205075_at" 1559 13508 20568 17941 11099 1093 14355
"205076_s_at" 4026 200 21668 20842 2448 6696 2955
"205077_s_at" 2909 8068 7235 10052 19388 15542 6469
"205078_at" 1482 341 7362 18122 7499 5633 5017
"205079_s_at" 15611 11997 18307 537 18955 15124 17011
"205080_at" 19651 10283 5139 2280 11208 11184 12247
"205081_at" 16799 13897 11838 8915 15081 2753 13505
"205082_s_at" 10713 15410 10037 14163 19643 19613 12248
"205083_at" 1342 1561 2914 7771 9621 17994 4245
"205084_at" 13457 3232 3901 8472 2834 17648 3049
"205085_at" 18745 19466 8822 9821 10069 21581 20104
"205086_s_at" 4777 15231 21102 11646 19293 20741 20955
"205087_at" 8981 5095 5546 3699 9289 4482 5206
"205088_at" 13995 4378 2332 16822 21334 8645 17063
"205089_at" 17446 9442 16184 20083 6863 5773 20794
"205090_s_at" 7606 386 17381 11172 4156 8552 2876
"205091_x_at" 18947 2358 16092 3513 5685 15276 19860
"205092_x_at" 5272 17194 13841 19400 774 4810 17073
"205093_at" 8763 13324 11027 6473 231 20763 18039
"205094_at" 19661 7277 4852 6952 6881 3926 3963
"205095_s_at" 21616 9220 11324 21621 270 12600 3919
"205096_at" 18899 8165 8532 4180 20419 3556 1026
"205097_at" 626 10270 6632 4715 19506 8303 4084
"205098_at" 17452 12412 3980 10412 17357 11941 14747
"205099_s_at" 4865 18908 367 2400 13471 9221 9851
"205100_at" 1259 19662 3336 1224 19040 3114 2457
"205101_at" 12169 13635 14404 652 15021 9882 7529
"205102_at" 20133 2286 517 3854 1218 9736 1182
"205103_at" 2117 21422 891 8110 3892 12195 3456
"205104_at" 11124 12974 3984 3613 14147 4893 14741
"205105_at" 18655 350 7884 8198 5111 8477 6479
"205106_at" 2885 7171 19877 5849 22086 13932 9975
"205107_s_at" 17349 19243 14008 22085 5320 7022 2038
"205108_s_at" 21263 2616 16609 14416 11683 12879 12106
"205109_s_at" 2484 20538 21409 12996 5222 22068 2865
"205110_s_at" 6378 20810 6040 17150 14375 22252 4032
"205111_s_at" 11177 18881 10316 4413 11654 3774 2062
"205112_at" 7819 15578 13777 1823 13946 2980 10565
"205113_at" 12179 13588 9674 2947 17519 13166 9471
"205114_s_at" 16994 14926 1676 1163 16428 9327 9995
"205115_s_at" 13487 20995 17434 11385 20262 8543 17120
"205116_at" 11370 17928 2289 1408 1864 14510 5929
"205117_at" 5745 14590 13022 17047 12555 21917 9448
"205118_at" 11906 18711 12478 3982 16285 10522 12646
"205119_s_at" 1732 3714 2175 20225 9816 4651 14736
"205120_s_at" 2097 20797 16878 20087 19066 6800 18931
"205121_at" 11916 17833 14044 271 1163 21487 3883
"205122_at" 10875 15811 10914 21173 618 21119 1418
"205123_s_at" 6246 18072 9781 16493 84 18456 14750
"205124_at" 7770 17739 14931 3659 11053 12686 11879
"205125_at" 22279 3 851 16973 2329 22150 17899
"205126_at" 17701 1452 8622 10904 19174 19435 17778
"205127_at" 7364 12228 11848 17557 10624 11499 8769
"205128_x_at" 20075 19373 8434 7380 22029 2825 11916
"205129_at" 21675 9681 3126 21535 18196 20589 21803
"205130_at" 1013 3826 16815 19438 7693 18692 3124
"205131_x_at" 12966 13774 18559 21864 9166 4955 21375
"205132_at" 18689 20876 19880 17671 16701 13522 7993
"205133_s_at" 17249 5584 16683 20718 8191 8565 18566
"205134_s_at" 18910 8683 4318 19839 20211 14420 21667
"205135_s_at" 4344 21504 21815 12560 21339 18975 18879
"205136_s_at" 7486 9166 21942 10581 20188 1602 21983
"205137_x_at" 5975 18140 12088 16207 11529 12109 14842
"205138_s_at" 9124 14660 14226 16787 2291 12512 704
"205139_s_at" 21290 8438 2616 5982 10130 2944 18529
"205140_at" 16300 379 8918 5041 8717 20452 20843
"205141_at" 5281 13044 13086 1957 152 755 14171
"205142_x_at" 1896 9647 19315 8244 20776 20918 3869
"205143_at" 14765 7536 1242 16606 13193 74 10975
"205144_at" 2057 11861 17170 4989 9198 21747 15007
"205145_s_at" 585 22166 16465 5514 4047 7914 21886
"205146_x_at" 11625 19687 11788 1330 12827 21921 15202
"205147_x_at" 22072 22109 20181 10871 8927 3075 17362
"205148_s_at" 5571 17718 339 18773 11997 21997 8146
"205149_s_at" 9959 16986 11800 13327 12172 11697 8519
"205150_s_at" 14767 12263 20132 15874 20502 4723 8722
"205151_s_at" 4088 21570 21460 13502 1576 13141 13702
"205152_at" 15280 17501 19203 13023 13436 11502 7888
"205153_s_at" 7363 17743 14569 13951 15620 13835 9667
"205154_at" 10375 13145 11470 13293 13737 1549 10649
"205155_s_at" 20451 21856 11291 518 12948 21422 10317
"205156_s_at" 21655 20268 10356 19041 9819 22092 16031
"205157_s_at" 195 15545 10972 14383 18733 542 17027
"205158_at" 6613 10980 5638 13100 10574 7161 7065
"205159_at" 19050 8017 8162 5933 11736 14138 11152
"205160_at" 13472 637 16751 3027 21911 16457 1042
"205161_s_at" 9264 15783 15164 17605 22006 22173 22210
"205162_at" 16852 19809 722 11645 18420 16092 19589
"205163_at" 11353 17497 11418 14599 14347 15209 13795
"205164_at" 11512 15265 5720 12463 1662 16067 5818
"205165_at" 16461 312 12137 4513 4494 10158 4269
"205166_at" 3511 7509 17536 1548 3380 3501 19100
"205167_s_at" 2549 1721 9101 19311 658 16932 17425
"205168_at" 6588 1285 20515 978 13605 8956 8911
"205169_at" 17981 644 2671 3707 7685 16574 20146
"205170_at" 20447 21452 6018 2805 11843 21492 10055
"205171_at" 14941 5694 19250 18573 3275 4414 4952
"205172_x_at" 4114 3892 2763 10451 9526 19315 15801
"205173_x_at" 3269 788 6710 9323 6584 17980 15469
"205174_s_at" 9219 13855 4827 4205 12597 383 19996
"205175_s_at" 7505 15940 12383 16418 18912 12653 13329
"205176_s_at" 2612 3040 19486 8268 9678 8292 18038
"205177_at" 7801 17431 10333 16298 12169 10534 12483
"205178_s_at" 20250 223 7461 9828 3911 7239 2308
"205179_s_at" 5452 18460 16147 16073 16812 11254 12561
"205180_s_at" 8575 20894 12863 2633 515 1628 4458
"205181_at" 19806 3287 21504 7233 3681 4379 1102
"205182_s_at" 1763 15735 12880 3415 2698 20943 13398
"205183_at" 10326 14223 10331 235 10718 11077 9492
"205184_at" 16525 21221 19185 1764 22064 22138 3345
"205185_at" 6914 15365 10371 20371 363 2343 13586
"205186_at" 11466 15889 9837 873 20212 11511 10295
"205187_at" 20258 9496 13457 22060 8286 7927 4931
"205188_s_at" 21353 12234 15196 22236 7636 4675 15814
"205189_s_at" 17682 19152 5212 5491 5216 20525 21347
"205190_at" 17872 563 9095 3593 6089 6161 16662
"205191_at" 6122 17567 6171 5811 9362 7700 1498
"205192_at" 19538 22210 654 12211 21435 21995 15416
"205193_at" 7001 20888 183 1702 2925 4575 7308
"205194_at" 20153 9092 7984 8193 880 16592 17138
"205195_at" 20913 21426 15362 7568 20129 15780 2299
"205196_s_at" 21650 20931 20072 21675 6587 7104 608
"205197_s_at" 14756 2484 3783 5056 4020 18035 3434
"205198_s_at" 9634 4113 1712 1424 233 6461 5094
"205199_at" 21990 1389 22080 14876 17741 18371 14329
"205200_at" 8545 18107 14392 14850 11245 15497 5938
"205201_at" 14298 1574 498 19043 19710 4767 18435
"205202_at" 75 8144 5341 6282 8267 8213 6107
"205203_at" 138 4616 19997 8381 13669 2577 2145
"205204_at" 2197 8577 6827 21983 8221 20818 19951
"205205_at" 1066 1085 4253 2604 1754 17577 52
"205206_at" 15020 14809 11613 17643 11948 17421 13284
"205207_at" 20609 22036 4294 2944 10942 21949 7324
"205208_at" 9787 11016 807 1547 6662 12165 10807
"205209_at" 18834 9699 19625 7003 456 22122 1713
"205210_at" 12784 20821 16115 4414 22031 6463 17338
"205211_s_at" 20635 19888 16417 22239 6255 747 13872
"205212_s_at" 11499 18384 4957 5001 13770 11116 13283
"205213_at" 10127 17886 1688 4904 14053 9220 11122
"205214_at" 10488 9301 1560 18048 8016 1507 18355
"205215_at" 8813 17643 15512 3470 243 15671 1548
"205216_s_at" 11078 15880 11378 8870 17287 21042 8046
"205217_at" 19660 19870 20688 6670 20879 7110 21487
"205218_at" 21810 7727 3195 11951 3242 18796 15776
"205219_s_at" 12627 8467 4347 6949 3784 8622 19917
"205220_at" 18002 2561 2448 8969 550 14135 1056
"205221_at" 6091 15694 12837 13432 12611 14111 7389
"205222_at" 10374 1424 13396 2929 20065 5513 1573
"205223_at" 6188 17964 12771 5026 18442 14226 14513
"205224_at" 20086 9649 13860 8972 2424 17492 18626
"205225_at" 14429 5630 6198 17403 20909 1321 19993
"205226_at" 16350 12285 8828 576 960 16735 347
"205227_at" 6263 16812 404 7859 9677 21205 10618
"205228_at" 12167 22196 15209 15450 10703 9 10845
"205229_s_at" 21473 7824 2149 20132 21284 22009 22041
"205230_at" 10932 19751 14278 6610 19233 19988 16922
"205231_s_at" 15622 21157 5956 5636 20459 21131 20872
"205232_s_at" 16058 20704 5612 19969 3723 17775 20150
"205233_s_at" 5970 3876 14314 8180 21093 884 1345
"205234_at" 11232 14165 10737 397 11576 991 7171
"205235_s_at" 3319 21349 17002 9949 9784 15468 17220
"205236_x_at" 20826 20414 16373 661 10605 7910 14151
"205237_at" 21673 3627 17380 20406 19334 11042 13354
"205238_at" 3048 8775 18376 19305 21829 8604 3539
"205239_at" 17081 19618 14328 15297 22260 18930 21672
"205240_at" 4737 12152 12819 7245 5203 20299 18656
"205241_at" 4050 20996 20967 6456 9779 14471 17618
"205242_at" 10215 13861 15206 16468 17228 12085 14548
"205243_at" 48 3558 6472 21241 17821 3476 14201
"205244_s_at" 9972 15125 14098 15519 10250 10832 6886
"205245_at" 21923 19614 21840 21091 20482 6254 1484
"205246_at" 1718 884 3305 11465 1228 19167 4762
"205247_at" 21219 12758 3417 7019 18142 794 14745
"205248_at" 19617 8378 18420 21372 8417 18964 16133
"205249_at" 4952 19323 21573 6595 11725 16 8318
"205250_s_at" 9994 543 8245 3264 20601 2632 19319
"205251_at" 18970 5097 16033 10454 9738 18908 5268
"205252_at" 16049 11111 20036 2777 2882 6611 1023
"205253_at" 18893 21250 12922 2804 8638 17721 17922
"205254_x_at" 9386 17269 14211 13011 12309 9764 10925
"205255_x_at" 714 9679 3430 21189 20385 3789 4216
"205256_at" 21276 9795 6723 6048 6907 22241 1384
"205257_s_at" 20667 17199 10039 18020 11943 8628 7705
"205258_at" 2602 10493 13751 13479 1440 19984 19943
"205259_at" 5368 13348 14336 21138 12442 20543 11862
"205260_s_at" 20515 2020 19948 11553 18640 21284 20171
"205261_at" 21811 5334 1394 14501 13147 11553 9626
"205262_at" 10198 17977 14242 17317 12885 9234 10225
"205263_at" 13252 2796 19988 3908 8725 5337 1923
"205264_at" 20906 11064 21031 18719 21577 18438 18301
"205265_s_at" 1871 12775 9954 17652 13881 346 13971
"205266_at" 252 17040 11627 17656 20723 5440 12314
"205267_at" 11498 19977 14823 15518 13022 12061 13030
"205268_s_at" 5506 2766 18713 6405 16542 20851 11194
"205269_at" 5021 14573 6145 6222 4376 7374 13400
"205270_s_at" 10003 14420 1556 10606 16212 11028 8040
"205271_s_at" 13023 6090 8615 22150 22167 4755 20206
"205272_s_at" 9106 16116 11862 14954 15113 10767 10432
"205273_s_at" 2521 3831 4419 20040 7690 5653 2699
"205274_at" 10749 15023 15032 13368 13184 12069 9118
"205275_at" 5207 19389 10920 1262 14873 14091 13693
"205276_s_at" 21208 21028 4046 984 12158 11756 12927
"205277_at" 16399 19709 21124 11700 139 382 3003
"205278_at" 6093 17177 9683 11335 12623 22223 8643
"205279_s_at" 6038 10230 21366 16950 11921 18530 11972
"205280_at" 8019 17275 13428 17173 13173 21141 9640
"205281_s_at" 482 5554 907 2826 465 3595 16083
"205282_at" 4151 6954 6789 19565 18354 4496 6529
"205283_at" 17453 3411 982 6703 10184 4688 18739
"205284_at" 14245 20509 16049 12257 22096 15789 21734
"205285_s_at" 6445 20907 21741 2698 2315 5171 552
"205286_at" 17947 11383 17557 12570 20779 17316 20538
"205287_s_at" 18498 22095 169 16821 21791 20485 22059
"205288_at" 9817 18642 15497 3082 1178 4236 2516
"205289_at" 5896 16760 9394 10447 14945 298 7791
"205290_s_at" 10766 15924 21310 16716 13284 12081 11424
"205291_at" 20336 5459 16508 14665 17470 1515 474
"205292_s_at" 16701 4971 8934 18533 7256 18750 20193
"205293_x_at" 67 13202 14550 16253 779 5079 2425
"205294_at" 12888 11986 20748 20431 140 4540 5325
"205295_at" 16796 2461 2898 14703 18074 11351 11174
"205296_at" 9091 9618 19095 8320 20569 18441 2766
"205297_s_at" 4867 18493 1606 4141 1780 6231 16355
"205298_s_at" 15236 10726 21019 5242 21992 15065 1676
"205299_s_at" 11654 12972 15755 1316 10478 711 15106
"205300_s_at" 3170 10143 22153 9727 7326 17871 18859
"205301_s_at" 2449 20743 14099 3603 10151 21035 20617
"205302_at" 4868 15582 15631 14369 17320 4163 9196
"205303_at" 1581 14251 12072 16702 17579 14537 14911
"205304_s_at" 6517 14121 9846 124 15876 20237 400
"205305_at" 1180 10555 16834 3032 5439 22167 17639
"205306_x_at" 3564 5398 4912 20126 11954 19562 9605
"205307_s_at" 5398 17611 2403 7 17158 17794 12524
"205308_at" 2073 12361 13852 2187 5176 4433 6265
"205309_at" 7701 15938 13509 290 3930 2695 20979
"205310_at" 1389 4938 16804 19471 5698 19002 16458
"205311_at" 8512 17213 10360 14782 12465 9045 8254
"205312_at" 7401 14779 7652 5089 13598 10250 4452
"205313_at" 234 1266 19970 2205 20513 22189 11280
"205314_x_at" 8206 16175 13246 3191 15900 13279 7843
"205315_s_at" 1214 9761 13226 21954 20517 18445 4783
"205316_at" 21468 20887 6690 10010 2787 75 16346
"205317_s_at" 12521 21098 17648 6323 953 20740 17965
"205318_at" 2342 2730 16710 17014 14743 2215 10893
"205319_at" 6717 525 14602 11681 11741 13182 14543
"205320_at" 332 10321 15473 2179 10374 13576 11794
"205321_at" 20244 19576 2813 20871 19366 5753 17124
"205322_s_at" 21895 22116 184 4530 21326 4685 2654
"205323_s_at" 12335 7048 16884 11039 2151 16720 20244
"205324_s_at" 16094 7987 4960 6097 10124 8210 2857
"205325_at" 4872 14783 12004 1678 13991 10190 7804
"205326_at" 14568 5602 19964 14955 15313 9248 13370
"205327_s_at" 14937 5578 19673 9422 4067 2787 4591
"205328_at" 20843 4926 6067 16211 14491 11025 14473
"205329_s_at" 16856 1462 21505 19301 7327 17606 20937
"205330_at" 7455 22165 20142 14797 14528 1592 10314
"205331_s_at" 8947 17924 9678 14759 13573 1663 12430
"205332_at" 9196 13194 19837 1279 15493 10723 11415
"205333_s_at" 2829 20880 17593 5381 18685 748 17088
"205334_at" 7051 2103 6439 16363 17699 3090 2558
"205335_s_at" 4286 4824 9056 3171 18412 15714 19895
"205336_at" 5143 15480 11817 4405 16557 12939 6754
"205337_at" 4851 15485 10826 273 12346 17096 12112
"205338_s_at" 19803 12185 2633 5250 12221 1103 14664
"205339_at" 15775 3500 3617 2636 9139 8651 5506
"205340_at" 19249 7594 16058 18794 21161 4208 15470
"205341_at" 20754 16644 14445 1583 16971 9607 8101
"205342_s_at" 12021 2551 15591 16550 16567 10207 4968
"205343_at" 13215 7164 2592 17321 9062 12870 14821
"205344_at" 11084 15644 15733 17536 12765 12397 14870
"205345_at" 3195 19371 19855 9402 7035 20879 20317
"205346_at" 6389 18529 7975 547 13716 10351 10528
"205347_s_at" 1231 872 1202 15698 4871 16233 4382
"205348_s_at" 13614 20474 20298 16442 15519 17518 8160
"205349_at" 10641 17221 18405 4635 11182 11784 14501
"205350_at" 1734 22046 14064 16039 5300 3300 21064
"205351_at" 14991 10040 8000 12822 2392 21669 17892
"205352_at" 6844 19241 10823 3612 12775 3656 10914
"205353_s_at" 15167 11600 17844 11686 7323 6357 6736
"205354_at" 687 3997 10810 6448 7211 1430 16228
"205355_at" 11120 9112 8798 10488 214 18064 785
"205356_at" 20482 9181 15882 10723 19046 8080 5271
"205357_s_at" 20152 15066 3266 17504 14631 2466 14472
"205358_at" 8148 15984 13158 14654 13163 10345 11008
"205359_at" 13714 5871 9033 16280 10689 21701 12693
"205360_at" 20236 8567 89 17603 20003 2287 19320
"205361_s_at" 15885 8728 8860 12512 7441 19034 20665
"205362_s_at" 14721 10643 1723 939 2492 2996 15956
