"inst_266" "inst_606" "inst_1411" "inst_2095" "inst_2258" "inst_5990" "inst_7288"
"202230_s_at" 3477 17445 18271 13944 18786 15243 17782
"202231_at" 14231 6241 17560 13656 16379 16003 14817
"202232_s_at" 15517 4450 2104 19025 12276 15703 16732
"202233_s_at" 17103 18771 4801 11287 11788 15176 12323
"202234_s_at" 5242 3667 20689 15229 3087 20149 18981
"202235_at" 1490 5482 2040 16510 13951 22254 438
"202236_s_at" 8002 1159 21163 16676 2638 15403 3849
"202237_at" 11608 12623 11175 13107 6884 6270 2649
"202238_s_at" 9544 11871 12838 14557 9037 6339 862
"202239_at" 8142 6413 3186 15834 3151 12980 16748
"202240_at" 5805 14523 19604 17338 4899 2606 14427
"202241_at" 13149 5295 2184 11596 13454 13897 20346
"202242_at" 19863 603 6953 9190 2221 10223 2369
"202243_s_at" 17594 20567 16429 11117 13342 4805 3799
"202244_at" 3998 20398 3828 2053 15634 4692 3035
"202245_at" 14885 3365 4374 18250 15021 15320 13237
"202246_s_at" 3885 14472 15476 15133 11903 15664 16177
"202247_s_at" 17813 2617 706 9654 2511 4519 14146
"202248_at" 3904 1388 4982 290 22064 20565 920
"202249_s_at" 7790 15801 16635 2006 13227 2021 12903
"202250_s_at" 19156 18166 21530 19882 5698 21170 1734
"202251_at" 4960 16632 18825 16116 12897 19136 12540
"202252_at" 2506 19087 6791 18422 14144 14642 16919
"202253_s_at" 2419 8204 15412 17133 4049 14701 20378
"202254_at" 11393 12719 6690 17552 878 2670 13146
"202255_s_at" 9992 5723 2887 18882 13555 1451 20742
"202256_at" 3353 22086 558 1698 3887 12854 13668
"202257_s_at" 3501 17423 2486 14968 16238 19792 13357
"202258_s_at" 499 20947 3274 20513 4626 18605 13994
"202259_s_at" 14502 3828 19372 20339 17910 20723 19333
"202260_s_at" 14209 5816 857 17657 4724 2162 16173
"202261_at" 19870 15451 15815 12640 17114 14099 18964
"202262_x_at" 14259 21453 6893 18720 4624 19290 14432
"202263_at" 4122 7463 4256 14905 17400 15546 3199
"202264_s_at" 13744 4784 2309 11469 17388 21056 2156
"202265_at" 6593 17296 2703 12826 15819 5789 3534
"202266_at" 3770 20948 17775 13464 13737 15622 13107
"202267_at" 15301 2326 14599 16605 2185 54 18343
"202268_s_at" 13915 6298 15236 16051 11821 5103 14757
"202269_x_at" 9890 11941 7194 16722 2786 18997 16026
"202270_at" 10679 14388 13483 12487 8053 9439 4420
"202271_at" 6744 18469 15700 14609 17578 13443 1177
"202272_s_at" 1316 6865 20904 19879 3463 15641 17097
"202273_at" 11918 12207 8273 9790 3866 12388 11562
"202274_at" 20440 19153 19594 17635 778 4003 18953
"202275_at" 3052 17307 19487 11866 15406 2983 20633
"202276_at" 13126 21116 3395 17141 3698 19558 15060
"202277_at" 6547 8591 20637 17413 14548 14706 17515
"202278_s_at" 1451 16944 21788 22145 4843 1903 2058
"202279_at" 8032 16480 17677 13413 15162 16424 16205
"202280_at" 8826 10862 8608 5367 8881 5973 7780
"202281_at" 684 17031 3782 18961 13202 20010 14070
"202282_at" 4958 17159 2716 16355 4527 13194 14547
"202283_at" 449 791 5257 4364 2181 12970 4388
"202284_s_at" 14430 7554 217 840 14595 20713 22170
"202285_s_at" 11605 8572 9646 6238 5773 6185 7419
"202286_s_at" 1620 20338 13532 11710 11794 13108 2568
"202287_s_at" 2816 2474 13688 3605 15030 9940 8616
"202288_at" 16802 8747 4626 13014 1643 19190 13934
"202289_s_at" 4455 7670 12085 15395 18394 18049 19581
"202290_at" 13292 15977 19046 20796 4717 14814 21312
"202291_s_at" 14250 3781 7003 9748 4470 19288 16
"202292_x_at" 18470 4850 19203 18546 5108 20080 18081
"202293_at" 19114 8449 21653 12173 15990 20134 13035
"202294_at" 18140 5788 3946 17215 14531 12851 15667
"202295_s_at" 8022 18245 2186 15210 12465 17071 2485
"202296_s_at" 15159 6850 18747 12548 5238 5196 12235
"202297_s_at" 15291 16252 4615 13237 12289 19163 15496
"202298_at" 20029 18267 4808 1611 5705 20777 14520
"202299_s_at" 18958 17696 4552 16789 12534 13279 13386
"202300_at" 3336 19109 4771 19200 19660 19836 15619
"202301_s_at" 14551 19092 20281 13549 20149 12440 15235
"202302_s_at" 5403 16177 17067 16097 4487 3755 14966
"202303_x_at" 4117 20266 18393 21428 3921 3604 18865
"202304_at" 1227 21696 19765 18267 14653 18651 15590
"202305_s_at" 6690 1055 22102 16741 2389 5129 16334
"202306_at" 16949 21798 2861 15930 16007 5047 13496
"202307_s_at" 1172 7271 1159 12117 16606 18835 16070
"202308_at" 2318 3670 18500 1341 17318 4469 21605
"202309_at" 3146 18642 3877 12700 11979 17882 12566
"202310_s_at" 444 572 12641 17548 21801 1346 19633
"202311_s_at" 14129 11610 14522 4864 10673 11796 7765
"202312_s_at" 20972 5438 14802 286 20332 251 8013
"202313_at" 13878 18318 4736 15039 4804 17591 3178
"202314_at" 13004 18562 1086 19437 13736 20897 20021
"202315_s_at" 4299 3494 19866 10782 4492 19458 19426
"202316_x_at" 3 1 2535 12287 2962 18419 20344
"202317_s_at" 3914 7031 1463 13444 17644 5492 14652
"202318_s_at" 2759 8447 20264 17454 17252 5737 20542
"202319_at" 14613 3238 15903 6095 18745 952 12623
"202320_at" 213 8135 187 19560 17905 13264 13129
"202321_at" 15985 20777 3116 18175 18522 21810 917
"202322_s_at" 1911 18025 21076 16718 14462 15157 12352
"202323_s_at" 14004 7818 18563 20761 5516 4078 18734
"202324_s_at" 3566 18990 20219 12569 13025 4343 14555
"202325_s_at" 17511 18066 16240 14833 3641 15989 12389
"202326_at" 643 8771 1097 19230 13702 14837 19592
"202327_s_at" 16965 1198 6207 7439 9463 8299 10080
"202328_s_at" 7517 1870 22195 789 22091 3890 774
"202329_at" 4139 5932 19178 20327 12164 19430 19545
"202330_s_at" 15584 6940 4777 17707 12467 17938 17056
"202331_at" 19620 15254 19494 21382 20873 15721 22164
"202332_at" 7096 3555 17288 17843 13619 20338 19356
"202333_s_at" 17600 18592 2357 19796 16719 15217 13006
"202334_s_at" 16650 18677 18159 21762 21275 21268 20107
"202335_s_at" 12679 5150 7728 1458 812 8180 11717
"202336_s_at" 2375 3902 17465 14509 14214 18336 16048
"202337_at" 13305 16543 18034 14957 16680 5769 16299
"202338_at" 2349 16461 2232 15236 19931 19433 951
"202339_at" 7324 14646 11834 7918 1507 4054 5610
"202340_x_at" 3134 1177 6622 11022 17397 18227 20270
"202341_s_at" 8965 14381 10764 16115 20712 20839 13274
"202342_s_at" 2594 2701 11207 1174 16426 2277 2464
"202343_x_at" 16850 14869 3875 14720 13908 16229 18331
"202344_at" 2834 5105 330 2052 21314 1329 3607
"202345_s_at" 14195 19547 17675 13572 18442 4664 12283
"202346_at" 12957 6996 4119 13927 17724 18629 2830
"202347_s_at" 4822 6409 18720 19723 19225 5010 13125
"202348_s_at" 5861 15805 20563 18304 12101 16790 2508
"202349_at" 6787 6745 20995 843 13326 16646 1564
"202350_s_at" 5313 2492 9679 15383 15214 5025 19397
"202351_at" 2874 1980 19341 20645 18643 15010 3171
"202352_s_at" 5391 15658 20594 13668 16708 15747 12251
"202353_s_at" 4486 6029 19369 14427 11832 5521 13643
"202354_s_at" 578 9229 15731 11602 20580 4287 21566
"202355_s_at" 2263 21148 4365 15447 3017 20561 15760
"202356_s_at" 8097 5594 16607 15172 16846 3777 2646
"202357_s_at" 3070 6145 9649 9540 5897 10412 4537
"202358_s_at" 1023 21962 19537 21219 2329 22058 2893
"202359_s_at" 4693 18624 16846 19553 17291 3889 22002
"202360_at" 14604 15938 4275 11447 20759 17657 12207
"202361_at" 3699 19601 4315 12833 13513 18586 15025
"202362_at" 16968 5766 18310 18787 20077 20504 19459
"202363_at" 17377 1851 3763 16436 6940 10577 20304
"202364_at" 5226 1443 2684 14372 15767 19627 16649
"202365_at" 7989 19712 17496 10789 3332 3651 19097
"202366_at" 17874 3103 18378 16353 677 10541 11789
"202367_at" 1805 18609 16261 20987 18254 4884 15387
"202368_s_at" 14155 4203 2224 12778 13244 4680 15693
"202369_s_at" 20349 7120 4008 21642 4705 5505 13078
"202370_s_at" 3540 16338 15760 15212 5547 5003 17212
"202371_at" 19846 8640 8909 15230 11739 14922 16210
"202372_at" 13846 2431 3949 14273 20459 15732 2352
"202373_s_at" 5139 1130 17211 15173 4543 13613 3890
"202374_s_at" 15104 4243 21447 17974 2161 17894 16327
"202375_at" 6784 8598 2835 10485 21971 2354 12190
"202376_at" 20871 20119 13799 6069 2103 21937 27
"202377_at" 5840 15733 3072 12526 3049 14115 17780
"202378_s_at" 3757 2727 17247 21117 13765 18159 18722
"202379_s_at" 19824 5125 4818 16796 4874 14377 2782
"202380_s_at" 3548 21328 1812 13910 18395 14217 21224
"202381_at" 2434 2217 3354 18367 19288 18110 19743
"202382_s_at" 1242 15453 4728 12420 5142 2526 20444
"202383_at" 14067 8223 16423 613 354 3407 14682
"202384_s_at" 3162 20375 1279 13196 20767 18826 16316
"202385_s_at" 5278 8942 19032 15593 17104 5428 12846
"202386_s_at" 4469 3448 2147 21000 4180 4325 2363
"202387_at" 5135 15560 3971 11366 4956 18488 21595
"202388_at" 11137 12832 16235 17315 20013 20263 12783
"202389_s_at" 1682 20590 21992 12561 16348 17735 19098
"202390_s_at" 12184 11487 21769 12693 5232 996 21041
"202391_at" 15088 18009 16424 14074 5216 12577 13843
"202392_s_at" 1158 17688 18546 17225 2556 4333 21822
"202393_s_at" 15025 7674 18622 12752 12124 18743 15038
"202394_s_at" 3400 16271 21092 21512 4085 12922 19704
"202395_at" 827 18041 2826 15940 12977 15002 15315
"202396_at" 6114 7904 18661 15981 15861 15686 3387
"202397_at" 18657 18635 19562 21742 13541 20507 20733
"202398_at" 951 16867 15026 232 20949 22129 2448
"202399_s_at" 14899 17139 4292 2126 14874 16018 12271
"202400_s_at" 19875 5835 13507 9538 8684 11666 10778
"202401_s_at" 14341 17109 19652 12506 17478 21887 21436
"202402_s_at" 17232 3047 19459 10907 13905 19791 19094
"202403_s_at" 21940 19259 13931 6757 8557 6725 4700
"202404_s_at" 8558 9588 14034 4678 19243 11334 2115
"202405_at" 13143 16542 17964 18989 16969 20022 15748
"202406_s_at" 2709 19351 2038 15144 13772 14979 18816
"202407_s_at" 3965 4727 18620 22032 3002 16491 14949
"202408_s_at" 748 18486 15884 15966 4887 4222 12529
"202409_at" 13998 5431 12437 14793 9732 8686 2509
"202410_x_at" 11214 11420 7006 3564 6860 9754 10454
"202411_at" 244 931 11276 11196 11595 329 211
"202412_s_at" 16641 8902 16114 12260 16992 17834 12080
"202413_s_at" 5096 5262 3011 11906 5640 14815 13221
"202414_at" 17935 19060 2144 19373 20811 2548 19973
"202415_s_at" 13771 16119 18725 1328 16011 13291 14878
"202416_at" 19437 5552 4010 18320 3826 15105 21455
"202417_at" 3287 3474 19514 11396 15883 13303 14106
"202418_at" 13749 14886 4490 14049 12254 15594 14659
"202419_at" 20265 9205 792 19093 3587 14173 16536
"202420_s_at" 1914 20554 220 21481 4952 13983 19279
"202421_at" 2410 8413 13458 1447 18270 15991 1463
"202422_s_at" 10480 11382 21899 21781 4482 5476 22230
"202423_at" 6043 18350 17913 12595 12437 18847 15637
"202424_at" 416 5477 16300 11257 12226 12675 17917
"202425_x_at" 21775 8016 2796 16906 19854 18280 17928
"202426_s_at" 19795 2695 538 12171 11779 22246 20735
"202427_s_at" 13936 19905 18663 14730 16335 14952 3467
"202428_x_at" 16114 17784 18523 11816 4096 12235 12708
"202429_s_at" 5828 4472 16350 20491 2348 14050 14981
"202430_s_at" 14871 990 478 20525 20034 16480 20138
"202431_s_at" 1631 16354 19774 17103 16761 20923 17418
"202432_at" 13206 19567 17486 14312 12703 16552 12571
"202433_at" 13880 3501 15921 14159 13334 12215 15164
"202434_s_at" 3740 13512 13259 7446 7130 12187 9219
"202435_s_at" 21644 1550 20815 16162 16531 19948 13498
"202436_s_at" 15189 15047 4709 12806 13594 15908 15915
"202437_s_at" 16350 5026 19462 16764 13791 17192 12619
"202438_x_at" 20986 1418 10029 16949 3492 2127 12777
"202439_s_at" 7338 17955 12222 18086 19870 3959 21259
"202440_s_at" 18775 1409 15005 12270 19143 20791 13822
"202441_at" 1162 16943 16218 13738 20136 17469 15974
"202442_at" 13713 8521 17324 13246 14895 15167 16464
"202443_x_at" 4931 20374 20299 17325 4872 4360 19699
"202444_s_at" 2508 18188 16245 20754 4295 17941 17494
"202445_s_at" 21320 21024 652 438 4063 4001 451
"202446_s_at" 13253 17406 17087 16484 14133 17835 3097
"202447_at" 6654 16990 17111 14476 14608 18682 17819
"202448_s_at" 13393 18207 21837 7450 14383 9815 7760
"202449_s_at" 901 6520 16793 16893 17012 3853 1650
"202450_s_at" 16642 7245 19647 14874 12500 2160 1361
"202451_at" 5141 15319 19548 18265 4714 16386 13604
"202452_at" 15800 8210 14789 11608 21517 21852 16348
"202453_s_at" 5446 7109 17323 19372 13386 5705 15937
"202454_s_at" 2231 14876 8407 14439 2921 13324 826
"202455_at" 18973 21705 21541 1162 331 21456 22205
"202456_s_at" 9333 11977 10796 2248 1538 549 13963
"202457_s_at" 6925 16097 18406 18677 13985 14059 2357
"202458_at" 14991 19926 9354 14482 18141 17477 16001
"202459_s_at" 19117 15910 20727 12425 1874 3500 15065
"202460_s_at" 824 21536 1440 21530 3418 1775 18495
"202461_at" 2929 16532 15535 18610 15874 17973 17025
"202462_s_at" 1969 6656 20258 15600 15600 17141 15242
"202463_s_at" 4489 20691 3256 11072 18970 2325 21885
"202464_s_at" 14919 6546 21544 16479 13557 13998 2249
"202465_at" 21926 13044 12974 13452 10112 8556 748
"202466_at" 1500 8657 19112 12838 3153 15284 17374
"202467_s_at" 3583 16599 19282 13546 12361 4954 15647
"202468_s_at" 1248 16615 1610 16960 13173 13554 14485
"202469_s_at" 7119 5188 15862 19040 15670 13901 19504
"202470_s_at" 4555 20767 17444 19418 4610 12856 19512
"202471_s_at" 14208 15950 20185 20089 12336 16892 16186
"202472_at" 5871 18495 146 11031 1996 21045 2260
"202473_x_at" 16920 12846 12449 488 368 3359 5465
"202474_s_at" 12905 5462 21835 11855 19175 20543 13618
"202475_at" 13947 18265 3705 12755 13615 18201 13408
"202476_s_at" 1402 2899 22175 15024 17843 22146 21770
"202477_s_at" 13589 6715 16033 10787 1303 2232 19855
"202478_at" 4666 1440 17940 16908 19639 9315 13764
"202479_s_at" 20073 3967 20664 21467 1116 15415 1735
"202480_s_at" 5426 3435 17338 20901 12833 17247 12450
"202481_at" 5093 6393 7494 16095 13632 2923 22123
"202482_x_at" 22013 8691 10240 10959 19508 1407 2124
"202483_s_at" 13592 19363 18632 19454 16258 3964 17447
"202484_s_at" 3348 18095 17169 14011 18894 13589 15911
"202485_s_at" 18345 4437 15938 10273 20496 2050 11888
"202486_at" 15016 14954 1822 16082 4003 17294 16639
"202487_s_at" 18546 8345 15539 21531 11783 17909 3688
"202488_s_at" 20188 9006 19316 21019 15082 12972 19071
"202489_s_at" 19196 20220 13138 16240 4639 18095 21290
"202490_at" 13351 9997 9832 7495 17002 20660 2764
"202491_s_at" 3252 8465 15433 17553 13972 4476 13383
"202492_at" 5524 6903 15819 10844 12455 12520 19995
"202493_x_at" 11310 10271 8846 5174 9280 5817 8919
"202494_at" 20912 16336 17699 13180 16447 20007 20997
"202495_at" 3179 18457 16780 16797 3173 17862 14495
"202496_at" 1091 6208 17129 11482 21910 18534 22257
"202497_x_at" 10355 9601 19362 6586 9242 241 4272
"202498_s_at" 8383 10609 21931 9444 6874 2501 11163
"202499_s_at" 12731 12671 319 9394 19584 7892 10053
"202500_at" 3908 11752 9589 15537 19865 22249 13389
"202501_at" 17949 9156 3227 12556 20606 22067 20537
"202502_at" 6565 20548 16056 18083 13006 18101 17736
"202503_s_at" 13232 7701 4611 11259 12375 12570 13020
"202504_at" 16643 18410 16025 59 18799 20948 3419
"202505_at" 7811 21177 21068 15630 5508 15697 13044
"202506_at" 4627 5863 21116 21580 19693 14410 12453
"202507_s_at" 19972 5499 18067 9524 11596 10628 9053
"202508_s_at" 13344 14396 8958 7882 9285 5846 5763
"202509_s_at" 21354 10186 14059 9096 8918 4828 2920
"202510_s_at" 7911 7816 2001 575 3541 21397 17753
"202511_s_at" 6631 19107 16358 12064 20983 18051 18247
"202512_s_at" 14122 2984 19589 18152 16229 20523 14377
"202513_s_at" 8179 20592 4466 20493 16373 20026 15520
"202514_at" 2552 14890 814 20316 4870 3761 13864
"202515_at" 4918 17171 2131 16626 13862 15295 13440
"202516_s_at" 5662 20773 10087 21594 2660 724 20660
"202517_at" 18156 1158 2881 7619 1334 16081 2916
"202518_at" 8194 6238 19638 1755 15756 18616 2042
"202519_at" 15704 5040 19963 14025 21316 19388 1029
"202520_s_at" 2082 8580 21063 17723 2681 16925 12909
"202521_at" 12903 18714 15338 16450 20054 3691 15113
"202522_at" 5186 8415 17981 16270 5436 12233 16195
"202523_s_at" 17887 15350 21959 516 15471 12805 4560
"202524_s_at" 21288 3624 21410 8244 15714 3992 10325
"202525_at" 7881 4461 14826 11961 13085 14573 8549
"202526_at" 20731 14538 11180 882 2260 19033 5718
"202527_s_at" 7408 21461 16747 20023 2843 17465 20800
"202528_at" 4886 18929 1363 2140 14167 15129 2305
"202529_at" 2691 15804 17892 13480 14061 16715 12314
"202530_at" 1939 17379 19077 14497 17875 3548 16684
"202531_at" 19276 17174 15559 10477 14733 19551 21373
"202532_s_at" 14356 20277 1567 13442 12750 3332 19338
"202533_s_at" 16902 17631 21290 15846 12539 18108 1994
"202534_x_at" 7876 15899 20478 20641 14701 15182 21159
"202535_at" 1462 15247 4682 16616 2832 13710 14056
"202536_at" 4192 16322 2229 18705 13587 16992 12057
"202537_s_at" 7962 4272 21756 16364 14575 17316 20322
"202538_s_at" 3700 6794 16103 19515 20281 16127 13751
"202539_s_at" 484 17512 20454 10769 5361 16602 13417
"202540_s_at" 3452 7411 18268 19321 19072 18776 14714
"202541_at" 19397 19932 16021 18338 13156 3762 14984
"202542_s_at" 8065 15067 17660 15648 12963 14354 14951
"202543_s_at" 3014 3057 16783 18456 15855 14325 14462
"202544_at" 12907 17126 19382 16511 12912 2662 14503
"202545_at" 433 21732 18754 19294 2637 21187 12394
"202546_at" 13414 7582 3326 14560 15141 14558 3771
"202547_s_at" 1235 7252 18144 22258 18175 20384 13185
"202548_s_at" 3130 17594 17508 14523 19356 13249 18878
"202549_at" 358 4315 12419 4158 21159 1773 21788
"202550_s_at" 16987 6921 2944 15642 4763 15059 12152
"202551_s_at" 12956 6458 15791 19478 20558 16520 18054
"202552_s_at" 20864 20602 13093 14522 17451 1657 15415
"202553_s_at" 16470 9016 17449 17035 5420 2346 20514
"202554_s_at" 17116 7912 18183 17987 14377 5799 14442
"202555_s_at" 14449 12351 12356 12792 144 37 14255
"202556_s_at" 13115 7384 15873 19933 13592 20808 13790
"202557_at" 1826 8777 16152 20158 17471 14158 16174
"202558_s_at" 6984 17329 21510 20667 17764 4535 20172
"202559_x_at" 19363 943 3422 15222 21605 18733 20067
"202560_s_at" 15103 14893 4364 17162 16815 14549 12979
"202561_at" 7197 3613 15725 19985 17739 4968 19225
"202562_s_at" 17821 17143 1052 16432 1581 13382 15155
"202563_at" 9591 9335 13164 382 20407 59 13596
"202564_x_at" 2516 8028 15956 16979 3737 3519 16866
"202565_s_at" 16323 17556 15932 14112 13774 21796 13741
"202566_s_at" 6804 4075 13186 21788 2987 14091 1462
"202567_at" 15080 20242 15269 13543 14671 13616 16663
"202568_s_at" 1447 8018 18855 19648 12177 16301 20644
"202569_s_at" 3341 3010 4281 19523 13162 18283 20332
"202570_s_at" 21265 9641 3673 1849 20233 15489 20976
"202571_s_at" 19632 1576 2709 1446 20427 2531 1835
"202572_s_at" 15753 3948 631 15293 14340 2397 20950
"202573_at" 5746 2928 4060 16534 4326 20038 17671
"202574_s_at" 4598 22055 18149 10700 16441 12306 20099
"202575_at" 1473 8389 20038 10905 4193 3159 20771
"202576_s_at" 2485 21173 2623 14791 847 3179 14159
"202577_s_at" 13776 19936 1383 19740 12428 3096 19891
"202578_s_at" 656 17628 21363 12027 13644 15082 21581
"202579_x_at" 14486 19352 17352 16771 15725 12391 14948
"202580_x_at" 1565 2570 4261 14292 19092 12882 18423
"202581_at" 18487 16035 958 16810 12665 14434 14218
"202582_s_at" 16892 6642 864 16114 3646 17817 13906
"202583_s_at" 15146 5347 2837 14818 3729 2853 19821
"202584_at" 15117 17425 20374 17407 5595 18880 20512
"202585_s_at" 1025 4251 20902 318 17628 20086 636
"202586_at" 6431 1831 8357 1791 17381 18311 1591
"202587_s_at" 15541 19906 717 14336 15151 16899 14307
"202588_at" 145 3034 14234 16023 16478 16 21316
"202589_at" 8140 8943 1469 11104 18017 19690 12068
"202590_s_at" 19763 22258 8337 22013 20735 18557 22275
"202591_s_at" 17595 15757 20138 14183 5643 4797 13903
"202592_at" 14916 6492 17610 1674 1242 14108 17633
"202593_s_at" 2802 14795 17676 15476 14260 15388 2604
"202594_at" 3826 6416 15987 11585 12658 12924 15919
"202595_s_at" 14367 18197 17912 19857 18253 14566 13446
"202596_at" 12937 21069 16912 15462 5193 16940 12059
"202597_at" 15943 19400 6880 12530 15987 2058 1053
"202598_at" 16276 18315 3957 15276 5577 18437 18138
"202599_s_at" 1191 21009 19081 15782 11954 16374 18647
"202600_s_at" 5966 4240 2069 20267 17878 15924 12654
"202601_s_at" 3808 12360 16511 13310 15001 13520 15773
"202602_s_at" 3970 7389 3169 13268 4697 14200 17619
"202603_at" 5481 18368 18117 12496 5487 5683 2842
"202604_x_at" 6571 8202 18625 21979 13432 21065 18459
"202605_at" 6314 7564 2346 11455 4024 18717 14411
"202606_s_at" 13946 18836 15782 14563 16672 16966 15805
"202607_at" 21866 19575 21915 874 22123 20398 17851
"202608_s_at" 1993 11426 11976 6340 18814 198 12135
"202609_at" 1975 7967 4699 16569 16245 13024 3716
"202610_s_at" 108 6583 20611 19238 12484 19153 12938
"202611_s_at" 345 19518 2409 20242 19212 1720 14332
"202612_s_at" 4097 3637 12556 8588 8870 8007 6065
"202613_at" 1493 17451 17765 16317 16134 21304 12491
"202614_at" 5984 6788 1564 18241 14094 14949 20871
"202615_at" 4572 1265 20968 20724 12131 15957 12802
"202616_s_at" 16537 17077 9498 12091 2602 14692 16111
"202617_s_at" 21934 19436 10782 19705 2158 21881 20236
"202618_s_at" 8165 1939 2124 22098 15282 4246 21854
"202619_s_at" 7789 4485 8429 21008 14965 15955 16617
"202620_s_at" 6447 3827 12041 11172 3718 16813 2852
"202621_at" 5188 2932 21664 20208 4735 2785 15201
"202622_s_at" 16751 21230 20819 13005 16158 14026 13404
"202623_at" 14571 5041 18524 19501 16605 16055 18595
"202624_s_at" 1905 3960 21674 16380 14599 2123 14755
"202625_at" 6524 18950 19949 20942 2289 13714 15585
"202626_s_at" 17591 2115 2699 13882 3560 5250 12678
"202627_s_at" 3787 2292 7682 19779 9977 3716 18501
"202628_s_at" 9465 9988 12946 21845 367 5535 17318
"202629_at" 3799 7980 21836 19324 13311 13717 17383
"202630_at" 1698 20025 3948 17992 13973 18406 18261
"202631_s_at" 3534 17856 20579 18879 18300 14121 16894
"202632_at" 14587 2713 22276 20155 11910 16268 1611
"202633_at" 1734 7930 16644 13613 16884 13702 17695
"202634_at" 18804 7573 1759 18660 18495 19936 17404
"202635_s_at" 5791 17387 18927 19248 20637 19729 19299
"202636_at" 858 16290 19870 15468 15126 2594 14103
"202637_s_at" 12932 4793 20404 632 3785 21131 16309
"202638_s_at" 21588 15855 8080 583 151 8194 492
"202639_s_at" 773 12811 5966 17747 17770 19056 3346
"202640_s_at" 297 19963 3187 17621 11841 15083 21634
"202641_at" 5442 5876 15530 12702 17032 17390 21227
"202642_s_at" 1431 19392 20457 15936 3056 15206 935
"202643_s_at" 5712 988 16141 18592 18865 10575 4316
"202644_s_at" 15281 7258 21107 10807 1082 21321 17375
"202645_s_at" 2885 19525 16691 18351 18162 16015 19313
"202646_s_at" 14836 18491 17706 14008 5624 12323 17508
"202647_s_at" 5229 17550 20033 14393 13943 14320 13507
"202648_at" 12243 10182 5457 12227 3322 4206 21933
"202649_x_at" 13499 15965 3895 1726 7485 12328 12337
"202650_s_at" 4603 3976 21894 21113 1292 3121 3191
"202651_at" 3055 4975 15917 13787 13499 18942 12074
"202652_at" 21433 29 10951 4927 9606 8946 855
"202653_s_at" 7306 21115 1742 16982 3148 21760 16571
"202654_x_at" 1801 16668 17195 20570 15136 20025 1262
"202655_at" 16136 4642 16667 16014 18098 19089 12380
"202656_s_at" 16191 18123 3241 13931 12461 20277 3549
"202657_s_at" 10016 20639 4077 18264 5649 20902 12281
"202658_at" 17339 18288 15484 16684 2800 5766 13286
"202659_at" 13532 19097 16735 10724 19035 20488 12060
"202660_at" 9482 11070 10788 11571 15683 21612 3232
"202661_at" 8844 9859 15168 3759 10729 8674 5713
"202662_s_at" 17158 16687 10010 17785 488 2274 54
"202663_at" 10037 11205 19177 18584 20907 4574 8652
"202664_at" 12772 9387 15726 21246 20714 6155 18908
"202665_s_at" 518 5 19376 3845 3406 437 247
"202666_s_at" 19435 6121 3806 12520 18340 17321 16947
"202667_s_at" 19737 2416 21642 12364 1510 19692 21207
"202668_at" 2984 7358 15123 17251 16118 4995 13670
"202669_s_at" 2236 4998 14406 11871 20449 17806 13132
"202670_at" 6285 17597 4479 14867 14251 14497 1238
"202671_s_at" 2098 15212 17934 14232 12554 14245 3109
"202672_s_at" 15660 18860 1673 16254 4859 21541 2500
"202673_at" 18493 3984 16104 10827 15889 14451 14351
"202674_s_at" 12233 10818 5535 1961 17063 11642 16350
"202675_at" 3705 8891 3590 18204 5250 14872 18149
"202676_x_at" 7272 7467 566 13027 3730 2214 12718
"202677_at" 16719 18419 4933 17020 19858 20306 3323
"202678_at" 17422 14731 3291 15450 4436 14732 13881
"202679_at" 7330 8504 2611 15117 3621 5573 13448
"202680_at" 7972 20454 3535 15993 14776 17698 12630
"202681_at" 7612 16462 2982 16401 14447 15756 18845
"202682_s_at" 3924 20060 3135 11163 18869 16591 3200
"202683_s_at" 17375 2111 2628 12211 20573 3598 14300
"202684_s_at" 598 10753 4046 20526 1161 18459 22217
"202685_s_at" 10484 8327 10043 22238 9203 9797 14019
"202686_s_at" 9876 1321 15142 12048 10665 9559 15687
"202687_s_at" 12366 9314 10605 9826 7684 950 8244
"202688_at" 5239 13355 1396 4870 2496 8444 4513
"202689_at" 7784 6700 1655 14272 17836 19610 16269
"202690_s_at" 19907 6752 17867 12983 14761 17217 16410
"202691_at" 2830 5302 17037 19263 17792 14671 3531
"202692_s_at" 3360 8971 3729 14187 716 4568 21627
"202693_s_at" 2690 8849 18148 15047 18427 5261 14996
"202694_at" 10255 14385 7462 8784 7238 7224 4521
"202695_s_at" 13813 1021 3666 15504 22121 1183 19403
"202696_at" 14170 16367 1240 11218 4440 2213 3733
"202697_at" 2878 20678 18649 15108 13116 18060 17704
"202698_x_at" 18669 7614 4600 1828 17913 13280 12603
"202699_s_at" 17951 1556 7281 21727 1534 18089 1520
"202700_s_at" 13360 1222 12749 694 12345 419 189
"202701_at" 1468 21952 11350 20592 953 3020 1411
"202702_at" 17225 5768 20041 16330 12773 13285 17453
"202703_at" 16103 18567 17304 15676 18979 15836 2777
"202704_at" 5070 6161 20137 19203 16393 15948 15612
"202705_at" 7153 18707 2902 16429 15700 15681 15670
"202706_s_at" 13728 6420 17053 13550 15057 20169 2965
"202707_at" 20337 20656 19182 9077 6790 10561 7287
"202708_s_at" 4291 16697 16146 20039 3485 12514 15758
"202709_at" 16561 5232 572 6616 1343 1396 5822
"202710_at" 4888 20392 1817 16770 19781 20157 14656
"202711_at" 20367 608 5975 74 6799 6245 622
