"inst_370" "inst_431" "inst_462" "inst_504" "inst_1012" "inst_1070" "inst_1173" "inst_1232" "inst_1657" "inst_2692" "inst_4456" "inst_5229" "inst_5592" "inst_6191" "inst_6949" "inst_6991"
"212725_s_at" 13881 15547 8274 4747 19581 19224 5563 16950 2887 8394 15872 8036 4788 4025 2711 4978
"212726_at" 5637 3913 20579 17971 20365 19470 5038 1545 4905 6654 20998 19830 6374 14992 2114 6139
"212727_at" 114 15271 9266 17505 18284 2424 14657 19258 6009 17284 16150 21650 17383 12405 2103 267
"212728_at" 7273 19852 5555 11006 21807 2472 14470 22194 240 16667 13401 18892 15758 11513 20601 17783
"212729_at" 4225 15423 11309 4461 19399 3298 13134 21728 2102 5509 14825 5240 2909 3104 3746 2763
"212730_at" 741 17628 20623 4949 2297 19584 12827 18157 20801 15787 21950 17945 6961 20274 3727 6749
"212731_at" 18571 2261 8275 16192 17779 979 5709 1014 18347 8231 4460 2443 16601 4172 20846 4386
"212732_at" 6085 13670 16732 12849 12179 5703 13006 15052 14813 984 1354 1518 20629 3606 16699 9578
"212733_at" 19611 20781 10689 2894 16248 21845 2437 5062 21373 3926 20348 16595 16821 4462 17145 16561
"212734_x_at" 15750 5562 8922 13785 8566 4403 2975 7524 5218 13586 13125 18760 9749 9154 7919 6489
"212735_at" 4885 7042 7805 6923 19186 19636 19803 21415 19156 22061 21808 4493 6123 3541 7376 2148
"212736_at" 15689 6314 21624 517 22155 261 1604 17239 20589 4432 18877 18483 3612 18632 4545 5410
"212737_at" 4582 16737 9323 13952 4120 18617 16893 16780 20125 7334 20565 19472 1875 4293 6969 6294
"212738_at" 16576 601 17547 12041 20653 4845 3202 21166 21679 5886 21571 6922 17638 6430 21780 22079
"212739_s_at" 2913 21665 10444 18230 19860 17024 21611 17835 5039 6354 17990 19969 17677 19718 981 2614
"212740_at" 18012 19093 20170 18039 2677 20384 20987 19231 4553 11652 17532 20490 20832 15031 17687 18797
"212741_at" 8343 14566 18548 155 10882 12000 13293 1475 7860 13658 262 14614 11579 5464 11786 13202
"212742_at" 15733 17277 10784 15997 15321 16318 4320 17356 16692 18397 18153 6350 14884 5355 5464 6259
"212743_at" 123 13318 19975 16105 21640 13433 6422 10261 7877 20970 19096 7619 21629 2387 615 19908
"212744_at" 21794 4677 3175 16422 15545 17555 2302 17593 21105 21942 5114 4214 6983 19802 4746 5852
"212745_s_at" 8487 9159 11946 17278 1760 3636 18309 18203 20044 4578 2677 17085 5034 3042 20650 22281
"212746_s_at" 119 19962 22064 21625 19827 3905 3791 17385 16573 3206 18490 1717 3575 5148 3769 17840
"212747_at" 18897 15137 7482 6715 22058 21155 20860 1478 1090 1417 2761 4339 2695 2633 3235 6273
"212748_at" 18191 21378 10227 6199 20426 12050 18343 6476 19722 10417 19860 610 13899 4210 5005 5125
"212749_s_at" 4983 2899 9426 18819 14793 3444 3237 6811 5386 4565 15627 1560 15049 17038 18819 18434
"212750_at" 10147 12885 15953 11596 9735 11631 20626 13930 8746 22175 7109 11923 7912 5269 11646 12076
"212751_at" 16153 2875 4426 3884 21410 19312 1834 5203 18939 5809 5728 5364 14692 18189 19621 2091
"212752_at" 2326 3794 3615 4175 21127 21724 20371 19259 20947 2482 21588 4757 7287 15192 1722 16233
"212753_at" 21019 16754 20277 6200 20221 19569 17327 20917 16847 18364 17008 3321 19343 16018 2646 5239
"212754_s_at" 18662 1749 3418 5399 5211 4280 18644 17601 16834 5434 16266 7676 15470 15156 19671 20406
"212755_at" 9897 14095 14967 11460 10779 8650 12340 12892 11240 18131 21931 6648 15052 21202 15582 14974
"212756_s_at" 1170 15751 5451 19982 18902 18363 18555 16017 5690 6948 17262 7087 18385 19882 3319 2081
"212757_s_at" 4550 5107 18795 449 1900 17229 4120 8185 19907 10723 19271 6653 20549 14705 21352 6230
"212758_s_at" 8355 15223 10113 10925 5758 12718 7056 16320 9656 11119 1396 10618 13138 6743 15973 14333
"212759_s_at" 12981 3649 9712 8597 20133 20335 22080 3692 22162 22215 793 20946 3122 20904 20353 269
"212760_at" 3654 20272 8844 14383 3638 4288 21534 17824 20816 11330 14220 18527 14538 19020 18341 22137
"212761_at" 22246 3562 3127 20504 21183 18345 21938 1894 6370 19329 4412 2551 17187 16146 20334 4762
"212762_s_at" 18469 7954 1137 6967 4429 12939 4433 239 2123 19487 1136 5799 18820 642 17633 1922
"212763_at" 8795 2659 927 17083 5249 19858 107 3008 17653 21591 4584 7979 18445 21819 3558 3654
"212764_at" 15468 137 20074 5878 8311 6566 3074 2325 8885 2848 5046 17565 2779 14656 13145 435
"212765_at" 16199 2386 1782 5191 19807 20409 20205 16502 18630 1531 12352 5815 19177 3199 2511 18474
"212766_s_at" 1963 2443 8465 21630 19732 17461 5270 2309 18241 3866 3985 16309 17093 4448 8282 19254
"212767_at" 18987 18572 21157 4058 21877 2406 19509 22257 1389 20349 19919 4091 3157 21703 20304 5174
"212768_s_at" 7698 10863 11897 10378 8033 7014 15677 14970 13733 238 8840 10182 814 12856 9334 14218
"212769_at" 7598 1717 7997 18980 1302 16511 1920 6733 21137 2493 16727 7112 16244 4658 19387 16835
"212770_at" 1953 15398 5363 22186 4404 17467 6413 20678 2189 19625 12002 6298 16525 14790 3754 4884
"212771_at" 893 7331 6021 2957 11593 13275 10054 19697 8886 12561 20406 14184 15144 11641 16342 1640
"212772_s_at" 5144 15724 4622 13587 20634 841 5361 12833 740 5894 996 1256 14682 19744 786 21283
"212773_s_at" 16341 16761 18889 17720 3106 4064 4421 2301 5001 7491 5149 1913 6447 17790 6558 18277
"212774_at" 5553 19373 19308 16384 7740 12252 20590 20396 10924 3747 20204 3714 20623 5331 9403 14838
"212775_at" 11584 21265 21701 21010 3798 871 8404 4960 4682 6702 20850 8541 13913 10600 1564 16167
"212776_s_at" 12511 21457 8121 21561 2489 2753 11709 18221 2364 16946 21659 16248 19376 7347 1946 5904
"212777_at" 22111 15256 6151 2980 21318 20979 4662 5985 22152 4207 12549 1250 18895 21566 19570 17343
"212778_at" 8673 5386 2309 1819 20387 2702 4547 7352 3620 2759 13360 16846 4239 13607 6793 20439
"212779_at" 15766 16609 17514 2005 16732 22172 21067 21732 20819 1238 12691 5346 16975 16518 3518 6036
"212780_at" 20525 2506 4798 3002 19328 2585 19089 6196 805 10062 5145 3516 7421 4335 6729 4093
"212781_at" 20366 4553 21877 21858 2163 16777 20677 2267 19418 2514 13522 5117 19651 19688 19437 21980
"212782_x_at" 3058 16857 9435 19064 18416 16768 16901 16461 16776 11540 19523 21128 19924 16453 17558 7128
"212783_at" 18733 7603 8493 19087 3833 17223 20284 7689 19838 18011 6344 19378 7290 17809 5788 3522
"212784_at" 14192 19558 7186 14147 2172 17326 2473 6907 4106 4493 8710 942 5629 21489 482 21358
"212785_s_at" 16308 19266 19897 4767 2743 4865 17788 18738 6175 9987 18741 3792 5538 18182 21290 3510
"212786_at" 14950 19198 10703 16959 5155 2718 6521 17743 18625 19906 21600 5542 15711 19270 4740 3367
"212787_at" 4932 17310 21230 2651 18358 21233 20029 17854 17682 5082 14783 8112 20155 14507 20389 3569
"212788_x_at" 5230 18209 10826 16168 3218 4945 18575 16976 17919 13395 13403 18205 14507 8941 6900 16750
"212789_at" 17844 18090 10677 2415 18428 18726 17384 7762 15862 8222 12922 8446 18217 18007 17713 20970
"212790_x_at" 4110 15425 19910 15736 9133 4585 19734 6799 5274 13521 7999 18941 9643 9084 17448 5198
"212791_at" 16976 7744 19694 7224 22071 20236 6827 4796 19841 1943 16981 6139 15192 14903 6432 6021
"212792_at" 18481 18365 3747 6284 1375 21293 19836 7187 19978 19673 6269 393 20120 20576 21063 1278
"212793_at" 5408 21305 3756 19037 14451 6840 8863 12215 12793 16877 4036 12426 21281 10323 15882 11749
"212794_s_at" 14218 6486 3594 17624 18413 18493 7796 5558 20227 10302 4153 2377 4980 19348 2317 17980
"212795_at" 20250 1079 4474 13744 16008 2642 16908 7221 17532 9851 16610 8294 14348 16009 4890 19247
"212796_s_at" 15297 16855 19660 5927 3699 22196 5394 7757 1087 11696 19438 17089 18935 6585 20903 2620
"212797_at" 7462 590 18683 21330 2836 14480 15183 15518 11694 13577 4672 96 4012 8511 16354 66
"212798_s_at" 16482 20238 7847 3121 21080 1483 2962 7496 3599 7612 14842 16879 14916 3475 3175 3970
"212799_at" 4100 14594 3559 6237 19492 19563 4748 16484 18683 8883 16063 4378 16309 20265 5088 1429
"212800_at" 3818 20335 5689 13546 15933 17807 20862 4216 5065 3811 3925 2326 6881 5603 5569 4214
"212801_at" 16258 6909 1637 1985 15646 19818 17688 19685 3457 9607 17730 3340 6169 7225 20420 5230
"212802_s_at" 17414 14356 1475 19985 18324 3263 18155 3198 5117 8485 16113 7806 19657 13745 6008 16535
"212803_at" 2724 20049 4645 15700 860 3633 4649 20621 21810 3413 14640 1045 20799 14292 21567 4220
"212804_s_at" 15165 15275 1020 15654 19790 18821 6278 17206 3811 8011 3451 4934 15915 15080 21025 18421
"212805_at" 21733 179 565 16000 6703 11552 13630 17112 4340 19814 10875 12274 9299 20997 10756 12389
"212806_at" 14734 12957 12825 19367 7970 15597 3461 1394 10699 3705 3013 14416 20763 21913 14327 13561
"212807_s_at" 15200 5920 9018 16743 4505 2494 20446 6398 3143 21693 20532 7734 16182 925 8031 3295
"212808_at" 14286 21021 10100 4260 19745 21815 4022 20493 19017 17531 6093 8448 14049 2656 19189 1366
"212809_at" 18574 4841 11286 14642 19165 3241 1575 16087 2581 5807 4423 18547 14108 6862 20936 20456
"212810_s_at" 13493 16332 3790 18225 86 11766 6940 18010 962 19184 14645 17505 16213 18789 438 9033
"212811_x_at" 15540 3084 3394 14635 672 4113 3836 18814 92 18373 19906 6988 6523 19840 1120 19564
"212812_at" 15809 1004 610 18797 14916 20188 22082 770 3139 11087 2198 4854 15034 16821 5849 5120
"212813_at" 974 19959 2216 16984 6822 15957 10356 1302 14354 22084 16795 20484 7574 13242 1830 8917
"212814_at" 21330 4410 2291 18294 22108 17170 924 3143 21740 19704 16829 17474 21007 1450 7521 21422
"212815_at" 1385 6131 18476 16884 17704 21935 18176 4503 18847 11011 12984 8123 20354 14311 21068 20697
"212816_s_at" 16464 14544 10164 18022 16871 19431 17906 5421 17575 21792 15424 4514 19184 20234 17746 5739
"212817_at" 4336 2546 22039 3872 2934 6449 6247 1217 291 16606 22181 11799 1160 13720 2875 15384
"212818_s_at" 16127 17646 10168 4701 22248 13021 7121 18434 21125 18684 19820 18851 22021 16134 475 21252
"212819_at" 7201 5252 15332 11065 8356 7088 16921 1470 4987 5184 20382 32 1264 22191 13102 15428
"212820_at" 17990 477 4238 19420 1938 20061 4195 7853 5932 4390 16900 3797 6780 7124 2111 4923
"212821_at" 6765 8821 21713 11907 13431 5642 8210 14490 13522 14215 9778 9312 8661 10991 9761 11116
"212822_at" 21874 10319 14761 21552 14308 15327 503 15926 12937 275 8830 13423 10591 11836 13320 12036
"212823_s_at" 1222 20906 9732 17217 22181 12875 1468 6471 1131 1112 20191 21754 19497 4182 2424 19431
"212824_at" 21696 6222 21890 20736 15695 20320 18828 3752 20486 4854 13633 2703 4115 16465 21315 21031
"212825_at" 17525 4862 19948 16133 16163 21654 6781 4690 5904 9442 16544 6708 18569 4890 7688 20392
"212826_s_at" 455 17429 20536 20677 15636 2852 20080 7855 19512 4945 17280 6200 7081 17578 17120 17947
"212827_at" 7175 10794 1333 666 929 8153 2607 11789 14987 1418 6318 4121 21091 21484 20807 7081
"212828_at" 21054 7165 9001 1446 857 21253 21000 21161 19151 7174 18075 2232 21387 20427 2157 1672
"212829_at" 19068 3908 2125 906 17392 1238 2347 4183 16946 10506 4038 7080 19818 14145 3726 4649
"212830_at" 2397 15170 3914 4958 16701 19199 17006 19194 19692 6314 19233 6019 17583 5016 2629 20692
"212831_at" 1324 8205 18393 700 21904 16906 20417 1648 20908 4063 20281 2564 3047 16491 527 2297
"212832_s_at" 4375 14446 10707 18441 15143 21703 4675 19374 20161 5284 17294 7789 18485 6664 5171 5269
"212833_at" 14371 3536 5952 6427 17277 4233 5114 4226 4864 7422 5485 19968 17308 14197 17277 16003
"212834_at" 1197 4493 1680 13803 18118 16079 19452 20429 4070 20730 19446 20307 4321 4034 22247 4939
"212835_at" 3968 2832 1646 2228 19231 4329 6168 17564 3221 7750 2219 7553 2477 15517 19807 3514
"212836_at" 17200 19927 11639 17047 19947 17751 19998 4634 3928 9402 18709 3952 6970 18622 4542 21251
"212837_at" 16061 233 20665 2625 19158 21220 19617 5999 3615 10577 5748 20261 21365 16481 17201 15966
"212838_at" 18177 19238 9870 5069 21348 20427 15931 6343 19875 15990 3549 18384 14680 343 7407 2619
"212839_s_at" 18026 18898 10820 14784 1795 19297 7156 21109 21950 20592 18356 2133 7626 2987 18396 7407
"212840_at" 16927 21676 11421 2321 18953 19115 19554 16321 2905 8627 6405 8146 17918 7273 2705 18735
"212841_s_at" 11513 12474 16677 9242 10368 6403 880 8505 10377 5693 6862 20737 28 21738 16435 7076
"212842_x_at" 4334 21203 10000 16499 19282 20671 18940 19354 4058 7111 13846 5489 16259 17192 3055 18101
"212843_at" 16526 3067 1768 12810 12621 9194 16580 15507 6632 5113 6881 13159 3376 19278 9878 2888
"212844_at" 145 3495 212 3267 2665 18860 21845 3347 22248 8079 4293 19435 7511 20060 19360 2279
"212845_at" 7479 2158 7271 17638 19980 22125 10706 17238 17703 473 3354 17216 17885 767 5153 3306
"212846_at" 18216 696 6032 18497 16419 21305 21299 1451 19528 7297 4946 6701 20072 7180 18255 20644
"212847_at" 19688 1681 2017 17438 1474 22074 19911 19880 2108 5177 14941 3511 4782 5557 18610 20830
"212848_s_at" 6042 3179 17056 4514 2219 1871 1545 6357 1664 20468 21614 5528 6025 587 17430 3935
"212849_at" 31 428 25 22279 476 16760 5879 422 5637 2913 17670 21859 21331 980 19999 18978
"212850_s_at" 10662 12150 11718 2468 13101 9473 13473 6776 12281 12963 17878 15798 13020 96 6838 13728
"212851_at" 4643 4317 19468 4257 4280 17714 3451 7347 4670 6574 14676 7367 18736 16882 17546 5399
"212852_s_at" 19231 17554 20447 19904 5617 5104 18926 6317 17120 11536 16649 8321 14872 16238 6998 5694
"212853_at" 4802 20501 732 3911 20057 16796 598 1842 4059 9812 15704 3223 19669 18239 2720 3360
"212854_x_at" 1091 14943 11313 17453 15804 4896 6620 17330 5182 3124 5272 7790 16806 3167 6373 7282
"212855_at" 2008 21053 20105 21078 4115 17506 7438 17491 20057 10079 15623 5801 20290 15317 4990 7358
"212856_at" 15890 3630 5424 6827 1784 4202 462 18037 3996 4987 3272 16548 808 5200 2631 283
"212857_x_at" 996 16461 8113 15758 18230 3656 3728 7166 4053 4884 4733 2730 3921 5910 7225 7213
"212858_at" 15187 18316 22194 21477 2328 5212 22032 21580 21893 18716 14822 8580 5660 21980 18221 1380
"212859_x_at" 2376 4519 21531 5092 20150 13730 896 21861 21357 706 15680 6248 3137 4059 20496 1082
"212860_at" 2479 5996 8382 15497 2950 20265 20150 4876 17764 2708 3939 344 18075 4330 4633 2825
"212861_at" 5398 1129 4083 17324 16069 4962 5041 4865 2686 17732 14480 17718 17277 13946 20143 19826
"212862_at" 952 17054 7455 7200 21021 2577 21608 1566 1434 10884 21060 4237 16733 21886 21880 5122
"212863_x_at" 18081 3530 10551 4225 14945 18815 7216 7626 15455 11209 21592 6802 7406 6115 5485 19989
"212864_at" 21406 20411 3225 5246 15414 19581 3099 19916 3551 7240 13069 18730 21025 1445 18892 7123
"212865_s_at" 12675 9249 13737 12978 6979 12604 10083 11255 9431 14955 8249 12384 10808 7602 12614 11454
"212866_at" 339 19388 11579 5188 21116 16932 3975 8337 16203 7849 20679 18240 2494 18949 6051 5512
"212867_at" 5700 20809 20915 7233 21866 3586 21951 21756 16050 6969 16823 4445 3736 18544 17913 19005
"212868_x_at" 11040 1359 11543 20921 11245 10648 9242 13304 12412 16445 9533 12383 10549 10595 12466 11320
"212869_x_at" 16964 7903 11645 7310 8984 17753 7213 6602 15643 13478 7967 11241 9590 9048 7925 7403
"212870_at" 2956 20131 11536 19126 15131 4404 17179 20359 19689 10532 18959 16613 15815 18382 1435 21651
"212871_at" 18033 17172 6050 16617 17406 2630 17079 5120 19427 9375 5367 19900 19675 19883 19975 20033
"212872_s_at" 14250 20598 20267 5193 15209 21116 5992 21870 20598 9002 15653 1499 16804 4757 8214 21217
"212873_at" 13857 9730 14753 11043 21474 11337 16909 22125 16822 17963 16490 5575 2112 14594 76 3267
"212874_at" 12815 11365 16882 8959 8891 10774 11305 11045 9738 13382 7852 10981 9426 8922 11003 9983
"212875_s_at" 11994 52 228 7742 20811 22247 19024 227 3922 19685 348 8124 19732 3123 21829 17351
"212876_at" 8369 997 21066 19012 4599 845 21258 1599 1567 1280 549 8172 21723 20354 19271 21795
"212877_at" 18603 18895 10686 659 19641 2903 7379 4546 17718 5331 19625 8058 15668 5678 5216 21009
"212878_s_at" 3798 15379 9090 3471 4764 2018 18658 4899 18425 4364 19085 7326 14903 6208 18352 19307
"212879_x_at" 8213 9192 14730 11127 21948 20481 5634 19279 21878 5892 22159 7248 20506 16898 21789 21937
"212880_at" 20816 6968 9537 14374 3625 1509 1773 2886 5824 8741 19846 4362 19870 2431 2752 21940
"212881_at" 15902 19973 8985 6616 18609 19352 19218 21184 5819 6551 2638 2708 6808 3412 19644 20614
"212882_at" 17894 1541 3481 14078 20235 1411 4573 1495 4704 11082 2945 2159 18912 1982 6333 2510
"212883_at" 7968 12426 17381 10336 8727 9829 14858 12585 13831 3163 10677 14838 11728 10919 11623 10536
"212884_x_at" 15955 3043 19684 20434 20417 11769 16738 911 539 18693 16693 7447 7589 291 10586 12886
"212885_at" 3178 2417 7412 3698 17914 4983 16915 3224 21498 18019 3808 17766 18530 16098 18741 20464
"212886_at" 5888 13387 19836 10444 21225 15723 20741 16105 1522 21699 18048 21308 5616 5445 968 12078
"212887_at" 15526 3487 7670 17733 14724 16644 5323 4044 1997 1721 3407 1801 3165 3195 4705 2800
"212888_at" 19898 5151 5966 16988 17681 21789 5989 3980 20320 8168 6136 4620 16927 15858 18424 6846
"212889_x_at" 11803 4357 2460 994 14652 14956 16776 9008 14926 7692 7829 16900 8628 12372 15673 14534
"212890_at" 17957 5583 11156 21084 21081 1041 4092 18676 6172 8405 21967 18680 7584 19960 6912 4297
"212891_s_at" 19080 18189 20486 17942 4064 4373 19483 16331 20114 5279 15590 5834 17101 16557 21113 17168
"212892_at" 18489 2694 9178 19960 22112 17607 22075 684 20721 18563 20318 326 17588 19319 1606 4219
"212893_at" 19406 1509 5602 6844 19768 1659 3481 6373 5134 8679 12461 1176 2841 14803 4080 16332
"212894_at" 18769 3884 2688 4495 5003 2648 18000 1927 6051 17495 4534 19807 18243 19677 6011 16921
"212895_s_at" 4041 1778 2036 16496 19312 20889 19914 2407 18715 20331 5582 3348 7051 15996 17264 16756
"212896_at" 1080 3664 18711 17782 4644 19388 6093 5361 5907 18653 12997 8174 19172 19134 19104 18350
"212897_at" 18432 135 1901 21853 22190 3347 6771 22108 942 19583 21146 21892 15922 21689 6146 16564
"212898_at" 14355 19685 21803 4622 19360 19651 20630 4980 19376 3178 15318 1795 7389 14499 6707 19130
"212899_at" 19379 14960 11197 4121 5575 4328 19915 21573 5729 9461 18809 4233 3848 4447 2011 5162
"212900_at" 19311 6489 8007 3442 15645 21875 20292 20959 4929 4105 19486 2851 6518 3432 2009 22103
"212901_s_at" 17934 15959 19650 11669 4431 20704 3319 430 1130 11466 21157 4477 21823 20463 18833 22199
"212902_at" 16374 16383 10139 17451 3043 3676 7295 2183 3220 4554 18191 5591 19596 4784 963 4859
"212904_at" 17354 7309 9169 6723 18344 18521 22087 7313 3648 4193 12428 4949 20495 4797 6086 17552
"212905_at" 2411 2735 21620 1040 21280 22205 3325 17392 4470 3411 12367 7160 7344 6564 18903 5951
"212906_at" 18696 5665 7720 4011 9879 10773 4762 3267 13910 5857 3927 12011 12943 3318 10284 9908
"212907_at" 17795 728 368 20625 15073 2465 5828 16 1868 4937 86 2996 20371 13705 4475 1494
"212908_at" 18003 21638 8359 16418 19915 3625 7052 18749 3288 18864 3740 7108 16480 5219 5042 639
"212909_at" 20938 20972 18804 20343 117 11479 14133 21907 21018 15360 22024 405 18959 11819 21893 20794
"212910_at" 1112 3280 5099 14315 17714 5158 19106 3756 18872 3568 16421 5803 16854 3240 19332 17831
"212911_at" 17954 2748 8695 16798 19716 17471 17790 3538 21596 18125 5616 4481 1817 17275 17568 18468
"212912_at" 12373 2034 13002 7695 177 7793 18548 21772 8958 21851 13480 18794 10115 13333 15994 15443
"212913_at" 2661 15541 1423 4551 21478 11760 5950 21869 21944 6424 18106 21189 7561 15976 21260 1608
"212914_at" 8735 12105 17835 11634 21166 2013 10028 19784 487 8997 20878 19188 22055 21110 844 21982
"212915_at" 12747 13576 16758 11560 21059 20560 15312 8985 20411 14374 11682 3279 2204 17947 19971 5211
"212916_at" 3617 14501 2666 5644 1708 17980 21504 16690 19448 6953 20557 20950 13815 19511 21981 5600
"212917_x_at" 17046 7684 1098 17801 19854 21661 17383 6968 16383 7138 5016 1136 4322 5728 4714 21634
"212918_at" 14960 442 19467 18264 16830 20591 1489 16508 4494 8929 15710 1479 2428 18052 3347 4108
"212919_at" 14608 16944 4898 19457 21583 16995 4305 19392 17215 5315 11873 7784 6397 4995 7540 18055
"212920_at" 2031 4393 10988 2311 520 20279 20488 6717 4762 10181 15155 2028 18534 18412 1109 4165
"212921_at" 1498 15979 1994 18285 8134 12611 9804 433 9004 20513 19533 1270 8810 21825 15310 7811
"212922_s_at" 4507 5292 3551 18043 3017 17926 17782 6706 20793 10975 14979 19554 15488 18920 8389 4947
"212923_s_at" 16124 1867 3469 15849 14554 7305 12695 4479 15042 3950 182 9524 6939 11104 13549 12011
"212924_s_at" 11589 12082 16702 9263 22279 1429 22273 16788 19728 5670 20996 22278 2511 19971 4519 17341
"212925_at" 18460 17594 8264 18592 21620 19419 14378 21737 17617 13649 19970 6355 17425 782 19201 16044
"212926_at" 21257 21234 3177 21543 20565 1923 4657 20317 21763 17635 3817 18595 3424 17005 3742 2080
"212927_at" 16981 7097 12837 20687 20686 21980 3972 20192 17641 5860 13159 16297 18873 16228 17996 20905
"212928_at" 15100 2783 2927 16182 15190 19026 18559 19021 1571 6627 13682 3903 5495 6630 2644 5784
"212929_s_at" 15645 19915 8757 15396 4786 4659 17474 4094 17620 6396 18296 8353 14197 16005 18619 17017
"212930_at" 4383 1914 5955 9649 16826 16263 22205 3814 20978 8286 15063 2032 2354 16419 18005 19269
"212931_at" 4242 16252 8766 13690 18626 21407 3948 4419 822 20072 3679 19894 3526 4609 245 17574
"212932_at" 17492 21758 19900 19077 17788 20978 6439 21799 21301 17948 20858 1124 14406 15035 3691 21637
"212933_x_at" 5397 16476 18969 13768 15863 3418 6158 16176 17338 4743 6116 4499 4067 17817 5348 7226
"212934_at" 1076 5045 21593 5922 15020 199 18962 6571 5537 10860 19532 5478 19269 13231 20297 18941
"212935_at" 11807 10475 12696 9497 2963 8526 8375 17191 19853 12199 112 21360 14381 212 792 881
"212936_at" 5731 388 6373 1882 20992 3882 3489 3522 4769 8725 19429 20605 18603 16578 3049 16417
"212937_s_at" 12652 20942 20686 20060 6781 14345 15260 813 12362 16910 20825 15574 12910 11519 10283 11833
"212938_at" 19454 16631 21804 17669 2359 12054 16783 20248 8752 1459 13078 801 21267 792 20418 11806
"212939_at" 8009 9276 14383 11542 6071 13859 10366 10233 14081 1083 2651 14884 8713 12159 14967 14183
"212940_at" 13225 18606 20019 2936 12133 15877 12468 5541 14077 21502 525 8077 8831 1892 9866 13618
"212942_s_at" 5740 7505 474 15615 8477 5747 9368 11768 553 13609 614 4155 273 2177 10153 2957
"212943_at" 18322 22250 10097 22050 3189 20038 18784 18344 19483 8373 17996 6356 20384 4414 3605 2323
"212944_at" 21327 819 9467 17888 21887 16739 3131 21636 2039 7907 20487 4558 7341 2799 3858 18526
"212945_s_at" 5098 330 3543 1501 657 21307 6370 1762 5701 8625 13872 21314 20667 5465 4215 21029
"212946_at" 15326 1414 4005 20054 18406 21302 21022 19244 20701 19569 11964 5179 17575 4266 6205 21314
"212947_at" 1884 2717 16192 2693 10178 8805 19852 5494 16963 10702 2265 744 6168 2686 2991 15655
"212948_at" 22280 19802 21948 4077 5216 20492 1327 22157 21601 4403 15441 3381 5298 19285 8277 2054
"212949_at" 16582 20924 1642 1793 5508 18671 19683 20998 18076 8031 19891 18409 18461 5946 17424 17158
"212950_at" 17209 11981 11820 6692 9197 13176 10587 14 10594 2925 1327 10796 2730 9511 15482 3972
"212951_at" 7666 10582 17252 12738 12779 14963 11069 308 7107 12659 8782 15664 12369 8397 10534 12998
"212952_at" 4374 20616 4713 236 2473 566 2326 6969 1755 6761 1357 4624 1749 16722 17623 2263
"212953_x_at" 1082 19641 6572 1327 19789 370 1790 4844 3808 5229 4139 16189 17960 1115 1083 6361
"212954_at" 2052 9010 19211 17954 21163 3480 17550 18647 6196 7771 19929 8389 18220 6539 7620 2125
"212955_s_at" 18950 6840 10013 7329 5377 3055 4959 3693 18322 5695 12652 8054 17153 17735 6586 5625
"212956_at" 12898 4658 931 19123 15855 18539 933 485 15507 11107 1257 7981 4224 2902 3510 6908
"212957_s_at" 7792 12609 22008 20109 21136 3381 10320 4487 3671 18806 21450 16762 20232 3113 6892 3250
"212958_x_at" 13839 7242 8387 19561 17245 20825 4940 6682 17193 17846 4106 7565 16618 20559 18061 7127
"212959_s_at" 21835 3696 19351 16366 5450 17215 1453 20391 5187 9833 18489 2519 15987 4607 19800 16169
"212960_at" 20720 11465 8251 1489 430 4306 9578 2684 3202 1890 2507 19871 16674 1609 2849 21032
"212961_x_at" 2934 17030 6358 14512 4470 4685 20313 3151 4976 7857 17331 17240 7239 19680 6329 18092
"212962_at" 7912 12825 17044 12571 13048 7443 13119 13311 14121 16832 5706 5335 3803 12986 14201 8326
"212963_at" 19980 2947 12320 19972 20178 12480 17683 18700 21672 1670 1301 20760 14214 18838 7964 21005
"212964_at" 5079 2360 12971 2568 20455 18995 7510 320 6066 10748 2689 19669 17803 17425 21027 18765
"212965_at" 10058 3063 16825 8515 12658 14892 11808 8943 12070 1688 8553 10693 16324 1311 16031 2108
"212966_at" 2797 3973 6038 21892 16249 15706 20586 17386 5966 670 4340 13708 14171 17028 13051 5973
"212967_x_at" 5759 17669 10629 16510 15654 17202 6403 17245 6197 7377 5008 2540 6310 6857 4339 6834
"212968_at" 18661 4348 4284 19993 2334 171 1443 6657 21731 20666 19444 19605 18419 15488 1177 20742
"212969_x_at" 3264 6659 9900 22167 1800 2653 446 5770 17530 6073 12929 2468 503 20662 1492 18447
"212970_at" 3138 2936 5814 3449 14823 16422 5164 19461 18291 3683 18142 18907 19067 21261 3965 20011
"212971_at" 14210 962 4957 15827 15099 3684 17303 4492 17074 21181 4267 17750 19092 19584 2864 16087
"212972_x_at" 21252 2816 3870 1246 6585 7913 2631 859 19941 21773 15458 2370 6240 16013 21507 5082
"212973_at" 18738 15989 5098 4591 19659 20841 18414 1706 19950 4494 2706 6270 21419 7088 21148 19159
"212974_at" 5766 17735 11291 18990 12976 6669 7112 21147 8730 19995 22156 12000 414 2895 13527 14058
"212975_at" 13848 15525 521 65 12832 6463 19431 21445 11266 19638 22259 15472 13153 3414 188 9881
"212976_at" 5931 11050 12424 10464 14327 6864 22231 5907 8863 9083 925 421 21713 914 16614 8438
"212977_at" 12334 10168 15575 10857 16468 16902 9047 6677 15479 17351 696 3448 4850 10809 4971 19294
"212978_at" 19198 2036 8268 4581 18339 19645 19614 1708 3289 9536 2544 3311 15678 14112 19894 3077
"212979_s_at" 9307 22024 9195 20567 18171 3730 10877 21173 3300 19798 12998 4429 2454 402 3392 17000
