"inst_168" "inst_307" "inst_1693" "inst_1815" "inst_1857" "inst_5103" "inst_5528"
"202232_s_at" 17158 5770 4696 4652 19317 8378 6535
"202233_s_at" 6204 3133 5339 7129 5100 11413 17897
"202234_s_at" 1227 20517 1653 6209 19333 4534 18144
"202235_at" 7543 14401 19879 20841 21584 10045 16518
"202236_s_at" 6188 6027 3986 1921 6413 8120 16434
"202237_at" 7039 9909 9950 21187 9500 20847 11681
"202238_s_at" 11617 13041 9016 20416 14343 16173 8866
"202239_at" 1414 4717 2433 18047 20070 12052 18398
"202240_at" 16559 18172 3273 6702 19714 10277 4424
"202241_at" 16103 5291 4822 18589 16422 8354 7770
"202242_at" 2282 11047 12763 17062 11224 15441 5504
"202243_s_at" 16657 5707 3480 8130 15803 10520 5862
"202244_at" 5289 7153 17572 20440 18067 11753 6763
"202245_at" 3901 6454 21778 6027 5271 4993 18456
"202246_s_at" 16763 6275 16214 19396 5794 7849 5834
"202247_s_at" 15917 6487 151 2850 21836 21870 4403
"202248_at" 254 17653 19807 2068 203 22029 2097
"202249_s_at" 1653 15990 2973 2088 1880 9774 20107
"202250_s_at" 17469 19552 15875 7053 16429 3520 580
"202251_at" 19217 16379 20646 5134 3242 5927 6011
"202252_at" 18748 6908 17762 20608 11693 10293 17458
"202253_s_at" 20361 8133 2811 3811 436 9457 6675
"202254_at" 11522 13731 21930 20164 20134 12564 11036
"202255_s_at" 15738 4115 21115 6829 16960 4838 4703
"202256_at" 5021 6105 4292 4426 3460 20464 20118
"202257_s_at" 19225 679 15928 21810 18480 6763 4799
"202258_s_at" 15185 12310 19472 6705 5522 5419 5820
"202259_s_at" 15624 6021 16605 8330 20537 3917 19074
"202260_s_at" 16639 6970 17821 8648 20850 7911 20127
"202261_at" 14426 5587 16444 8484 19694 10267 17036
"202262_x_at" 14561 22232 21060 4776 3417 21286 2669
"202263_at" 17317 4236 4493 1881 21748 3273 16574
"202264_s_at" 16777 8222 18029 7933 4096 19985 5778
"202265_at" 17110 5718 18987 18018 18301 5739 17027
"202266_at" 5260 3801 19555 5863 18419 6855 16034
"202267_at" 13396 19333 15068 18760 8504 8570 18541
"202268_s_at" 19046 17422 17903 6130 16442 10647 18803
"202269_x_at" 10349 12125 8434 6558 3549 10329 14558
"202270_at" 13402 9479 9281 12926 10632 17688 12997
"202271_at" 5078 5273 14673 1761 16549 4234 20141
"202272_s_at" 6348 140 14562 3982 891 3677 17423
"202273_at" 13339 13604 7886 9325 10770 14438 9542
"202274_at" 20581 6348 14443 17879 14837 21988 614
"202275_at" 16658 6402 17822 7444 4825 2346 5922
"202276_at" 15870 1568 17475 20700 19805 4118 16971
"202277_at" 14784 3978 16090 17851 16132 3376 16847
"202278_s_at" 3836 16658 531 2963 2321 881 1312
"202279_at" 16772 4185 17507 19008 16836 10850 15534
"202280_at" 12932 10992 9701 13025 10071 17006 12435
"202281_at" 20170 2094 17820 19694 18828 20088 8241
"202282_at" 15871 2766 15431 4285 4528 10268 5658
"202283_at" 8028 12980 1833 14070 13988 18754 14959
"202284_s_at" 3672 21840 21297 18603 16675 19187 17587
"202285_s_at" 13588 15415 13288 17027 13803 13393 13722
"202286_s_at" 6481 5449 16640 7407 11261 6322 17443
"202287_s_at" 13409 10201 13512 14496 4281 15124 902
"202288_at" 20914 2224 15824 7800 21888 20286 2827
"202289_s_at" 15112 21212 19961 8840 7285 5807 15077
"202290_at" 18768 6791 20013 665 20717 4643 17186
"202291_s_at" 16275 1088 20146 9794 7707 6518 7039
"202292_x_at" 3190 3786 5363 18638 15610 11559 19719
"202293_at" 21134 1642 16899 4707 1349 7097 18743
"202294_at" 18064 7790 5493 20449 1378 6480 17322
"202295_s_at" 1154 669 14468 20049 2464 8162 6450
"202296_s_at" 3692 6838 4250 3433 4345 10676 16126
"202297_s_at" 14947 7575 19614 19345 21173 5209 16312
"202298_at" 17580 4704 3369 7605 21506 20499 8005
"202299_s_at" 18285 2559 15647 20654 3466 19866 5025
"202300_at" 5080 5256 18017 20661 2825 12444 2661
"202301_s_at" 3563 18366 5243 1679 18839 21910 6468
"202302_s_at" 18801 16673 18913 3650 19088 4120 16241
"202303_x_at" 21091 6655 4644 1773 4738 3206 16133
"202304_at" 20850 18922 5468 7198 18952 6575 5406
"202305_s_at" 14554 16233 780 20919 6411 10488 6141
"202306_at" 19035 274 17798 8273 18835 7966 5289
"202307_s_at" 71 7444 16524 19760 18039 5949 5130
"202308_at" 14563 20590 22230 3629 3543 892 4510
"202309_at" 17868 16450 14788 19544 19717 8902 8077
"202310_s_at" 11932 15736 21867 19639 6477 7722 7
"202311_s_at" 7805 15755 6936 15281 7301 18834 5170
"202312_s_at" 5640 7529 8100 14743 4938 20219 762
"202313_at" 16457 7247 15919 6489 5381 7385 15667
"202314_at" 2223 7186 4159 19825 5775 1995 16112
"202315_s_at" 14890 17953 21444 3417 4260 4205 2787
"202316_x_at" 15366 1703 2968 440 15832 7331 826
"202317_s_at" 14612 3355 16274 2565 19546 6252 7687
"202318_s_at" 1321 5525 4278 2567 17748 3178 5993
"202319_at" 6499 20484 21641 1161 4060 19803 21880
"202320_at" 15486 16841 17846 3056 19146 6827 7996
"202321_at" 16593 18930 20350 3231 19552 5362 16041
"202322_s_at" 18523 6434 17047 3983 4272 7251 20321
"202323_s_at" 3897 19228 385 19865 2598 10199 19705
"202324_s_at" 2796 16779 20618 19256 20198 10050 15305
"202325_s_at" 19123 8152 5131 19236 17301 8192 3381
"202326_at" 19762 912 16518 22164 17068 10839 18891
"202327_s_at" 2659 4961 6885 10880 12311 16942 14894
"202328_s_at" 21437 21162 22196 21332 2705 21863 6844
"202329_at" 19271 19490 16705 20798 19944 1853 5936
"202330_s_at" 17691 5049 18387 1949 19728 7558 17585
"202331_at" 20231 16364 20416 20332 16385 21490 19021
"202332_at" 20439 18282 16498 7886 6346 10140 3709
"202333_s_at" 1742 2659 16552 19604 20258 10575 5459
"202334_s_at" 15736 926 19624 654 20129 760 7871
"202335_s_at" 6844 10780 8126 10163 7969 2262 17993
"202336_s_at" 714 2144 18370 6830 16667 5365 15154
"202337_at" 2058 20315 20219 18816 17667 20244 4339
"202338_at" 14715 4168 20030 7827 3346 12518 7109
"202339_at" 17162 10429 21843 5103 191 1142 5506
"202340_x_at" 11628 14669 7790 2118 19149 11745 21644
"202341_s_at" 16950 15052 21375 6458 13263 10524 17985
"202342_s_at" 9650 7833 21296 8625 13185 5040 20363
"202343_x_at" 14860 2472 14588 18598 19391 11078 17314
"202344_at" 1786 6541 22050 8477 19617 20333 18649
"202345_s_at" 5833 19607 16788 5848 20682 12516 4985
"202346_at" 16481 6956 20270 913 15813 6455 5951
"202347_s_at" 3092 7516 18096 7982 4373 20345 18978
"202348_s_at" 3944 19720 4277 1592 20462 11543 5611
"202349_at" 16349 6828 20421 8647 5968 22038 18298
"202350_s_at" 1895 17269 4271 4482 13948 5295 2294
"202351_at" 20446 20790 19985 18620 20278 3272 20195
"202352_s_at" 1411 18648 15486 7802 3395 7104 4710
"202353_s_at" 20717 16391 15420 3866 17676 6883 17193
"202354_s_at" 614 328 2408 22245 18678 2568 19421
"202355_s_at" 20407 8574 18904 108 15731 9231 7741
"202356_s_at" 1543 4994 20021 20159 20359 7072 4450
"202357_s_at" 10969 10948 6024 13571 633 18973 8757
"202358_s_at" 2497 22113 798 6114 21321 8290 19877
"202359_s_at" 4627 20271 17284 2120 6405 1747 18933
"202360_at" 18180 18328 18418 19255 21446 9287 18360
"202361_at" 14357 20589 18100 8335 2014 5351 15981
"202362_at" 21384 20609 21393 3929 17855 11667 17254
"202363_at" 19725 5713 11427 3217 4409 19952 9198
"202364_at" 4806 2102 2368 8373 20028 6072 7082
"202365_at" 19986 7942 20057 615 5220 21001 18048
"202366_at" 20575 246 21868 7147 42 21079 9440
"202367_at" 17240 2957 2533 5862 18430 1148 5558
"202368_s_at" 393 18727 1443 7309 2150 2987 5041
"202369_s_at" 18093 6404 5731 745 2068 7733 1779
"202370_s_at" 2414 16791 16373 6800 4742 12299 15858
"202371_at" 21419 5948 17471 4665 12369 10545 15527
"202372_at" 16719 265 1279 4556 5206 11361 18634
"202373_s_at" 2188 7171 18993 7863 3240 5575 6270
"202374_s_at" 17697 18018 3244 69 18885 7514 17383
"202375_at" 10897 18945 19150 5774 5313 10401 16552
"202376_at" 16628 19383 17462 11452 6647 15951 21406
"202377_at" 19061 4787 5051 2877 19644 12193 5337
"202378_s_at" 1913 499 5372 2981 19334 7022 7669
"202379_s_at" 19365 16757 3639 18313 4593 6891 6159
"202380_s_at" 19226 19637 21699 19484 1080 5380 16248
"202381_at" 729 18825 4481 19033 16756 2112 19038
"202382_s_at" 2138 5840 19311 6491 18633 8229 21187
"202383_at" 20066 20714 21394 22255 1495 2780 5306
"202384_s_at" 19032 1275 2233 18254 4279 908 19002
"202385_s_at" 22267 18201 18710 7720 1658 12475 6915
"202386_s_at" 3786 20453 3137 164 6214 9598 20202
"202387_at" 4394 6722 19644 1018 21508 7824 18652
"202388_at" 7003 13120 14172 19229 21151 12351 18746
"202389_s_at" 5229 5005 19664 20766 21145 11962 19466
"202390_s_at" 674 13905 18436 2232 22038 7812 22079
"202391_at" 16940 6472 16895 19411 16766 12176 15479
"202392_s_at" 107 1101 2604 1989 3061 12789 20261
"202393_s_at" 20113 4213 20221 2951 19804 5967 8075
"202394_s_at" 1556 18712 15455 18341 3487 6824 20885
"202395_at" 6486 4949 20107 4749 18383 9763 18295
"202396_at" 6179 3415 19630 18038 19670 1313 5479
"202397_at" 19192 18339 15996 2582 2826 3311 7602
"202398_at" 21982 21235 20308 12876 2947 11183 1445
"202399_s_at" 15116 2449 18190 18633 16194 10642 7487
"202400_s_at" 2332 2842 2852 10479 9547 15270 1439
"202401_s_at" 16762 22097 14654 8767 3605 3155 4939
"202402_s_at" 17335 18278 19237 1672 16345 3058 20604
"202403_s_at" 11223 3316 12454 11785 12307 20518 8231
"202404_s_at" 11632 11067 4949 10596 11969 21349 11530
"202405_at" 21361 12026 19467 4438 17641 8511 16764
"202406_s_at" 2645 5787 17280 6179 4335 6054 15776
"202407_s_at" 21139 410 16875 643 4028 6135 21250
"202408_s_at" 6458 4322 5945 7615 18790 10004 16281
"202409_at" 12034 17594 13484 2166 8146 9396 694
"202410_x_at" 10769 11979 7389 5665 9641 18122 14337
"202411_at" 11237 21047 12297 8263 8368 13478 7537
"202412_s_at" 19527 6540 15477 18510 3098 9165 5046
"202413_s_at" 14820 16081 16232 4822 5972 5224 17135
"202414_at" 12366 3348 18035 20458 5947 1659 16125
"202415_s_at" 3759 7430 2893 19958 1039 10667 21199
"202416_at" 21262 16206 17956 4548 19044 8625 20211
"202417_at" 5014 17251 20138 7512 5628 11257 17811
"202418_at" 19195 6845 18593 18908 3932 9902 6120
"202419_at" 20558 19779 20794 21329 21190 6160 1995
"202420_s_at" 2763 3981 5577 872 3305 10592 20151
"202421_at" 16941 20437 18042 18388 9449 3737 18434
"202422_s_at" 13323 10335 2881 20445 2501 6448 905
"202423_at" 15980 3970 2348 19301 3286 10453 18051
"202424_at" 18383 302 5239 6227 4003 20305 16928
"202425_x_at" 20954 18007 21048 8818 1603 4140 15263
"202426_s_at" 18642 20697 15306 1901 15696 9794 5002
"202427_s_at" 18154 953 17663 2881 21595 10217 20337
"202428_x_at" 15615 883 15749 2299 16942 12545 16699
"202429_s_at" 10233 16152 16242 4878 3378 2839 16962
"202430_s_at" 7471 20186 19504 21604 21707 574 7139
"202431_s_at" 1173 3331 3178 2915 19925 9401 17592
"202432_at" 18135 3998 17197 8854 21058 5021 17896
"202433_at" 17125 1914 17226 5006 2139 7568 17062
"202434_s_at" 9014 14970 8920 11878 8886 3404 13863
"202435_s_at" 1211 1817 74 21233 34 1193 5
"202436_s_at" 1316 7634 6 8495 15 512 11
"202437_s_at" 18945 4455 2 6831 72 478 4
"202438_x_at" 4510 12645 1386 2878 9435 1449 20000
"202439_s_at" 6052 17951 5427 19798 2279 11327 7232
"202440_s_at" 8948 5789 129 4374 9792 3251 118
"202441_at" 3031 7336 15595 7016 16248 9003 7021
"202442_at" 15224 4930 16284 7616 6065 5746 8125
"202443_x_at" 3127 16243 19408 5790 17590 5653 20007
"202444_s_at" 1106 17382 1393 1157 16409 963 17688
"202445_s_at" 2825 20195 21561 13433 18291 2909 21331
"202446_s_at" 2100 2981 14815 2952 19660 6334 4800
"202447_at" 5099 7107 3561 20145 794 5800 3664
"202448_s_at" 18530 17122 13729 14374 7831 3690 10430
"202449_s_at" 18212 18479 20872 2725 19251 2537 6625
"202450_s_at" 654 18307 3503 19498 18085 20495 21246
"202451_at" 2658 1461 17383 5768 17463 1609 7015
"202452_at" 278 19130 324 20229 2041 1359 1079
"202453_s_at" 14333 3829 3294 749 15646 6912 3506
"202454_s_at" 6408 16553 14939 4759 11586 6355 6049
"202455_at" 22100 3571 18315 20631 21165 1872 8772
"202456_s_at" 15578 11534 20091 2867 5542 515 13961
"202457_s_at" 17443 3482 18879 4502 19072 6570 15982
"202458_at" 19910 4472 5736 20470 14325 7174 5590
"202459_s_at" 15032 3287 21792 597 19132 21010 8274
"202460_s_at" 20613 17681 19241 19161 18173 11481 3423
"202461_at" 17127 5210 19794 5567 17296 6743 16729
"202462_s_at" 822 19217 19972 3252 17512 9406 18519
"202463_s_at" 18960 3100 21978 1303 218 11947 17484
"202464_s_at" 6470 19709 14675 18748 5169 6293 18405
"202465_at" 11539 9443 7062 22220 10155 1875 10624
"202466_at" 2530 17459 19189 3559 20020 11855 8076
"202467_s_at" 5360 16940 5910 4063 5909 9294 8304
"202468_s_at" 234 1529 16136 20800 6011 4928 16177
"202469_s_at" 15114 16433 18296 7242 18913 4625 18702
"202470_s_at" 5850 18480 20228 18978 2106 4641 19506
"202471_s_at" 5328 6882 17650 19809 3752 9341 5303
"202472_at" 17113 19183 303 22027 21279 1052 2786
"202473_x_at" 12521 13181 11987 13409 13896 21781 20429
"202474_s_at" 19650 549 17553 1396 20954 9508 21533
"202475_at" 15943 6423 17164 18696 15835 19351 6426
"202476_s_at" 3519 16877 21484 4202 20894 20570 5863
"202477_s_at" 20241 1515 3857 3446 20673 381 3144
"202478_at" 19829 2307 19334 19084 17722 10100 13457
"202479_s_at" 19268 5530 13102 1511 2728 8318 10081
"202480_s_at" 3392 195 1051 4988 20195 6903 21109
"202481_at" 6418 20940 3190 18260 18788 1732 3166
"202482_x_at" 14980 21870 337 21736 268 20058 20964
"202483_s_at" 17844 4492 17439 4066 17110 11770 5370
"202484_s_at" 14887 17349 18952 17820 16715 6343 17285
"202485_s_at" 2510 19613 12667 8705 13373 18865 10827
"202486_at" 872 17245 21221 902 1741 10187 4173
"202487_s_at" 17512 6050 21171 21386 16012 9069 15683
"202488_s_at" 16199 7739 2940 20633 20126 12686 5583
"202489_s_at" 6208 4879 15946 7333 8021 19204 5436
"202490_at" 11854 13384 19108 14007 3025 1716 4600
"202491_s_at" 18979 7567 19843 5413 6126 5988 17634
"202492_at" 21011 17360 2126 21321 6298 545 7315
"202493_x_at" 10121 10748 11830 12461 10579 16111 9303
"202494_at" 3334 2013 3975 6807 3568 10225 20437
"202495_at" 21472 18136 17936 5158 6274 4488 6746
"202496_at" 1407 17852 17094 1079 4706 5493 16004
"202497_x_at" 9233 11300 13935 12050 6177 15920 8660
"202498_s_at" 7726 13489 3512 14479 18917 18201 12699
"202499_s_at" 11356 15867 6986 15387 19007 19035 10989
"202500_at" 552 16863 846 3353 21872 9142 17889
"202501_at" 1752 7480 22184 20251 4116 2090 21601
"202502_at" 1851 17619 4132 19955 3833 2750 8108
"202503_s_at" 3704 18664 16547 18742 17853 11857 15896
"202504_at" 16550 192 8863 8134 14892 18786 11382
"202505_at" 14311 2800 5835 19224 2138 8138 7983
"202506_at" 21099 4223 16144 3824 20500 3573 19090
"202507_s_at" 16479 20076 13525 10198 8731 16028 1282
"202508_s_at" 8484 9183 9580 12629 12000 13013 13467
"202509_s_at" 18322 9941 14239 2972 14876 13422 11668
"202510_s_at" 3473 21716 21511 20701 2760 247 6064
"202511_s_at" 1915 1053 17358 3759 5512 9567 15314
"202512_s_at" 3122 7402 21812 7946 5573 6492 15669
"202513_s_at" 4925 16758 16385 19919 2317 9617 6441
"202514_at" 19242 17488 4391 1596 5546 5943 7051
"202515_at" 14712 7551 19745 2543 16406 6046 15339
"202516_s_at" 1056 2263 1892 3588 19551 2522 6442
"202517_at" 21885 6578 1066 14764 9672 22 1145
"202518_at" 20071 18745 20899 8053 409 5896 19783
"202519_at" 2736 17800 19918 3342 18328 3990 20541
"202520_s_at" 2621 3219 2333 18063 17418 6720 16839
"202521_at" 19036 17176 17804 3778 20184 8171 18671
"202522_at" 1533 3431 5889 18432 17374 8113 19470
"202523_s_at" 14886 18534 104 10807 20831 16451 1286
"202524_s_at" 15910 18785 14350 17371 14390 12215 14444
"202525_at" 14575 2727 18567 21235 15255 19826 20549
"202526_at" 9473 13444 21433 14890 21611 22060 361
"202527_s_at" 16088 18467 19049 540 20212 2271 19453
"202528_at" 15384 16028 4012 19504 19285 4426 4919
"202529_at" 19437 8693 17360 6279 20768 3097 19224
"202530_at" 3608 20991 18767 4542 17282 4854 6038
"202531_at" 14462 8405 2908 21719 998 11459 15265
"202532_s_at" 3951 1633 16631 22073 17690 6290 19809
"202533_s_at" 18387 5093 2930 712 2080 3044 7508
"202534_x_at" 16531 1626 17983 18695 3392 3112 18154
"202535_at" 21522 11903 20897 8284 3175 2063 6805
"202536_at" 19028 6231 17528 4455 15883 9925 7875
"202537_s_at" 1527 432 5399 2920 4072 3358 7504
"202538_s_at" 2969 17292 15789 373 18482 3962 4992
"202539_s_at" 1624 2615 3094 1021 20137 2328 16372
"202540_s_at" 438 16803 15096 6707 15711 10940 15624
"202541_at" 17015 4546 19970 859 16262 2664 18539
"202542_s_at" 14932 17288 17996 2225 16384 6565 17782
"202543_s_at" 3390 4925 19271 7001 15930 4723 4718
"202544_at" 5405 18914 5900 20488 21174 6580 3828
"202545_at" 17445 500 18749 350 4792 2640 17630
"202546_at" 2853 3793 15397 5017 21177 7339 15213
"202547_s_at" 14968 6604 5717 4342 5635 11284 21933
"202548_s_at" 16642 19782 21335 6694 2171 6430 4599
"202549_at" 6362 17214 14203 12756 7094 2874 6518
"202550_s_at" 15047 7453 18608 4352 18415 10166 8023
"202551_s_at" 5892 4975 15858 6155 21320 6656 20357
"202552_s_at" 6494 12658 20071 6986 18485 1024 4204
"202553_s_at" 17 1096 15458 3381 20013 12394 15181
"202554_s_at" 18163 5072 2582 4964 3546 8016 16473
"202555_s_at" 11320 11259 3150 6696 8772 1676 13879
"202556_s_at" 19466 18210 16124 21080 21775 21023 2262
"202557_at" 21555 6605 17924 3908 5826 6535 19576
"202558_s_at" 15083 7851 2054 1505 17324 1924 20263
"202559_x_at" 3438 2992 20163 4290 17828 4219 4627
"202560_s_at" 5769 2399 18862 5007 19372 5833 6975
"202561_at" 4680 6185 18365 2136 15598 12874 2359
"202562_s_at" 4964 2255 16098 629 18725 3390 17975
"202563_at" 12748 13763 14363 14127 7490 2720 11875
"202564_x_at" 15948 5257 2962 21648 15499 5642 2811
"202565_s_at" 1690 16595 20840 4951 17941 11823 21705
"202566_s_at" 16781 17984 3766 17994 18951 2605 4861
"202567_at" 14504 1531 17210 18255 17370 6197 6573
"202568_s_at" 4861 6511 15287 18325 6055 3704 3420
"202569_s_at" 5391 6751 16554 18499 19658 1214 7564
"202570_s_at" 369 629 21790 21399 20932 5848 3855
"202571_s_at" 20816 20090 13701 5973 1005 10427 11643
"202572_s_at" 5056 5006 21402 2224 1912 1789 22053
"202573_at" 19907 2881 2117 7588 5263 4462 2056
"202574_s_at" 3667 1544 3377 5328 16109 20115 6217
"202575_at" 4803 6319 5949 2426 11769 11786 6105
"202576_s_at" 3794 18164 18614 8720 15884 8950 1496
"202577_s_at" 14303 18154 15918 6721 16894 11236 6275
"202578_s_at" 2856 5381 17027 6810 5688 5068 1481
"202579_x_at" 2179 20351 19886 8323 16281 10447 18476
"202580_x_at" 6478 17234 16658 18656 20483 8694 20874
"202581_at" 4239 16010 4150 1956 4392 1670 5913
"202582_s_at" 14277 5476 5265 20455 15510 5524 5749
"202583_s_at" 5049 16345 18424 2687 19824 2801 20426
"202584_at" 3763 6195 4910 5907 18990 21867 19687
"202585_s_at" 21732 3347 22222 8136 2878 353 2324
"202586_at" 284 4813 16816 20111 13904 12648 3103
"202587_s_at" 15450 6443 17492 19283 19798 9237 18517
"202588_at" 986 6136 10260 841 8734 3159 163
"202589_at" 1632 8523 5230 19610 18033 7163 6691
"202590_s_at" 20042 17829 1705 21030 13337 20754 15699
"202591_s_at" 16237 3450 4454 7702 6252 4873 6945
"202592_at" 3922 1899 17495 2344 19853 19343 5628
"202593_s_at" 15427 3509 4943 4067 20951 2266 5261
"202594_at" 3308 21873 15888 1918 5089 6997 3492
"202595_s_at" 1656 5974 15966 8037 17697 3331 7294
"202596_at" 15455 5811 15507 3084 5815 10887 7003
"202597_at" 18140 5997 2093 6992 12766 19411 3746
"202598_at" 4706 4736 17179 2714 21524 8618 4872
"202599_s_at" 2922 8682 5165 18887 20558 2944 7172
"202600_s_at" 16366 2580 4070 3244 2204 2930 18061
"202601_s_at" 5466 17540 3399 2512 21988 20326 6857
"202602_s_at" 20337 20491 18224 2221 20018 3729 16013
"202603_at" 19467 21238 18953 6390 5750 10278 18973
"202604_x_at" 16921 16136 19655 5726 15802 5965 6828
"202605_at" 5446 4534 17858 8387 1319 7904 6423
"202606_s_at" 19579 2323 20206 18065 6389 4103 16343
"202607_at" 20665 21490 20818 1099 3566 4776 7183
"202608_s_at" 22138 10728 3621 9310 7709 20038 3343
"202609_at" 1947 17640 18399 6544 20387 8370 19528
"202610_s_at" 18026 134 14972 8739 18341 3420 2371
"202611_s_at" 7631 11023 18746 17934 15596 2982 19354
"202612_s_at" 9084 19340 9484 12518 10641 14675 9023
"202613_at" 3218 19901 16079 7812 3276 1456 4769
"202614_at" 18098 2916 19554 3076 19171 3860 5145
"202615_at" 19331 18699 3108 744 16151 1631 16676
"202616_s_at" 1354 21558 19074 2545 17979 7861 4162
"202617_s_at" 418 5467 791 1944 5669 849 1080
"202618_s_at" 2191 16148 1708 338 718 21360 17590
"202619_s_at" 2440 4279 17357 7084 9761 11374 4171
"202620_s_at" 16538 3726 16852 7290 13645 6970 16663
"202621_at" 4586 7488 20237 7987 20503 6555 19393
"202622_s_at" 3741 1439 3675 7029 17015 3267 3038
"202623_at" 3238 2807 14881 7819 18874 5922 15008
"202624_s_at" 5621 6395 21779 19377 3673 20233 7309
"202625_at" 18167 15282 19670 20230 21260 10873 2164
"202626_s_at" 4692 2461 1153 2476 3633 1825 18197
"202627_s_at" 2557 20357 6072 2378 7757 2674 9844
"202628_s_at" 6948 12620 6872 4001 14853 1805 11919
"202629_at" 3575 18696 4662 3286 4773 6115 18029
"202630_at" 18784 4630 19773 4728 20826 3173 18999
"202631_s_at" 14372 8655 15697 19059 2583 4289 7956
"202632_at" 18663 4307 3114 5177 1866 5715 20416
"202633_at" 5842 17930 20306 6112 20874 2550 17196
"202634_at" 2066 16539 19163 19039 18853 4786 4201
"202635_s_at" 6467 15979 5664 4997 21054 9930 4185
"202636_at" 1790 2016 17633 3282 16745 10484 6918
"202637_s_at" 20493 7492 20517 2122 4403 21236 21732
"202638_s_at" 15809 16348 7644 19367 1889 3378 12942
"202639_s_at" 11790 9932 1460 21649 22264 19407 2304
"202640_s_at" 15585 21993 1635 18389 2219 10836 2690
"202641_at" 3070 17129 18401 21163 4355 7557 19589
"202642_s_at" 16054 17065 20060 5419 20595 8304 21448
"202643_s_at" 20381 21842 12761 7986 20950 1289 11867
"202644_s_at" 487 20246 3335 21400 21483 11179 15643
"202645_s_at" 15191 6410 14670 20980 4714 4862 18731
"202646_s_at" 20646 20241 15503 8500 17496 9965 17880
"202647_s_at" 2344 18412 15744 7346 20931 11610 18591
"202648_at" 3215 20073 22162 2055 19980 19410 16426
"202649_x_at" 4648 7413 5233 8790 16803 12811 15087
"202650_s_at" 6474 706 1397 6282 6261 20389 19313
"202651_at" 810 16222 19930 4647 4198 6675 14997
"202652_at" 9641 493 6278 21074 7167 19072 9740
"202653_s_at" 2521 946 17200 19392 16172 11799 19408
"202654_x_at" 19266 19115 5613 3899 5007 2115 3859
"202655_at" 19737 2071 17035 5838 1533 9623 4636
"202656_s_at" 4980 16665 1558 6535 17284 7260 5236
"202657_s_at" 17046 22006 1523 5472 19846 8482 15777
"202658_at" 14613 2507 20137 4260 15652 10668 4178
"202659_at" 21057 69 3727 3172 16758 10628 17875
"202660_at" 13471 13157 3805 1244 16690 20706 18149
"202661_at" 10812 15934 786 13551 5106 15011 5701
"202662_s_at" 18767 19303 3049 1731 15889 21444 4851
"202663_at" 7926 12475 10832 13081 4035 12095 537
"202664_at" 9770 15898 3481 21962 19653 3430 10912
"202665_s_at" 9138 17205 10673 11068 18286 21806 9758
"202666_s_at" 21792 16689 4075 8305 5446 4671 15261
"202667_s_at" 2075 5037 647 981 21538 2662 5758
"202668_at" 18924 16098 19465 3210 16934 3594 18571
"202669_s_at" 4437 2785 21498 19873 8063 12029 19710
"202670_at" 2966 6590 15850 4090 18005 10438 20346
"202671_s_at" 4023 7785 4522 18185 3757 9917 15020
"202672_s_at" 4739 4141 3745 6263 3706 617 2441
"202673_at" 14929 5137 15814 18215 15593 9244 17207
"202674_s_at" 10979 9705 4181 12670 7057 11124 13983
"202675_at" 4312 6407 19866 8124 2493 7601 6361
"202676_x_at" 21382 1082 17690 19462 22265 6881 6214
"202677_at" 3048 21309 19946 5720 5345 10621 19690
"202678_at" 1171 6116 14585 2713 17432 9505 5313
"202679_at" 2700 6522 5390 4006 3019 9720 20239
"202680_at" 16104 7549 20234 4022 5798 6533 6308
"202681_at" 16323 5378 16333 5977 2877 11433 18637
"202682_s_at" 16613 2802 15665 2905 1885 11511 18949
"202683_s_at" 20744 20111 17922 5834 16781 11256 3400
"202684_s_at" 8918 15037 16041 21110 18077 3336 3268
"202685_s_at" 9419 14236 7939 1271 9777 20377 11874
"202686_s_at" 8469 12715 6783 8641 18225 10360 13780
"202687_s_at" 7018 14527 8529 9914 5665 12858 9545
"202688_at" 8309 11592 7429 14828 21334 21082 12725
"202689_at" 20476 21649 1627 4886 17908 4690 3222
"202690_s_at" 16715 5092 15885 19113 19910 5466 7211
"202691_at" 19758 5617 4699 5139 21624 3268 17876
"202692_s_at" 19228 6876 4186 20024 2726 10210 1370
"202693_s_at" 20427 2311 17610 20060 4905 3285 19350
"202694_at" 10627 8958 8648 14161 7997 4910 8486
"202695_s_at" 20809 7620 8769 18476 20547 10431 1949
"202696_at" 14840 1725 18641 923 19993 9809 15244
"202697_at" 15327 1890 19044 2562 3490 11986 15637
"202698_x_at" 4383 3352 15047 5778 18543 11955 7400
"202699_s_at" 18627 1442 21384 21988 9846 3843 14857
"202700_s_at" 19701 7748 19687 21361 2913 2096 3219
"202701_at" 21351 20559 1951 21941 12381 60 17428
"202702_at" 3017 5513 3069 3481 19005 12574 19667
"202703_at" 6061 1024 17039 5556 1642 8778 6001
"202704_at" 18201 6624 18754 8794 2050 7372 18137
"202705_at" 15640 1279 14953 19054 20551 10368 7159
"202706_s_at" 4771 8247 4624 3831 18922 7768 17391
"202707_at" 22194 584 7706 15658 2710 17102 9015
"202708_s_at" 2771 16812 2431 18600 19394 9558 2573
"202709_at" 19307 19529 14398 19262 193 21839 406
"202710_at" 20056 4714 14921 5510 16030 9201 3152
"202711_at" 8064 15174 1362 6364 13574 1070 8958
"202712_s_at" 3743 18213 17057 22271 8285 10116 15898
"202713_s_at" 20750 8756 18434 18672 5539 8206 7403
"202714_s_at" 8789 3005 12447 2265 15251 21255 10178
