"inst_201" "inst_446" "inst_564" "inst_1011" "inst_1069" "inst_1172" "inst_1231" "inst_1656" "inst_2691" "inst_4455" "inst_5228" "inst_5591" "inst_6190" "inst_6948" "inst_6990"
"221900_at" 12229 9946 12037 11247 9604 13062 11763 10615 11904 13863 12223 8664 10323 10297 12004
"221901_at" 13831 11236 9128 10257 12911 8349 927 10499 10737 4852 12946 6140 9990 11566 13201
"221902_at" 3046 4377 15629 4073 12855 8369 19706 21730 9241 4523 20748 2552 13217 19771 2596
"221903_s_at" 15060 7726 8222 19655 2842 19811 14155 719 2503 21276 895 3397 2677 2280 40
"221904_at" 6752 18153 5955 7168 8733 4101 21879 14600 1292 19339 22017 14352 5290 19984 3279
"221905_at" 13647 12595 10856 8363 11273 19954 21976 10302 4290 20945 13032 9253 19210 1432 1099
"221906_at" 18623 17062 20268 5637 21564 14747 21421 17025 13804 511 22102 15197 6751 19489 280
"221907_at" 17264 1836 12 6105 15868 22186 5928 3831 8054 15111 1755 14684 17401 21608 16397
"221908_at" 14565 21534 9449 1505 18561 7699 20961 5409 12623 8474 17195 18678 8983 19438 21988
"221909_at" 14839 9372 9647 17544 21498 13292 16042 18244 8706 14259 7110 13552 4137 18535 16702
"221910_at" 5868 16630 4967 15307 6808 11735 14324 9131 12513 19782 16648 4611 2623 11827 13586
"221911_at" 12295 22108 5378 11972 10489 8697 21984 6351 11412 21105 11870 6054 472 11123 10547
"221912_s_at" 3214 15360 6082 5881 11694 15334 2351 15190 9515 22086 2897 21478 20588 16787 18496
"221913_at" 2694 20031 18794 20868 7624 9430 21143 21320 16032 4929 5083 1660 747 915 9739
"221914_at" 10231 8725 15258 11075 9487 10475 9078 8097 10846 12202 15168 6078 14119 8963 10664
"221915_s_at" 19589 21809 1848 1698 7054 19220 21641 3016 2682 16500 19304 20613 21579 18590 16952
"221916_at" 2721 16341 22005 9518 8579 7737 18711 1325 10202 5494 13774 5780 11552 12800 9091
"221917_s_at" 21091 1111 11285 17252 2765 17038 6365 19325 16540 6900 17272 17882 6645 9775 5145
"221918_at" 5979 6880 20764 2676 1190 627 15966 929 923 3382 3959 11992 16218 1040 4397
"221919_at" 20862 5214 11863 20281 21711 19640 18603 18288 16832 3817 1146 20924 20370 4057 20969
"221920_s_at" 584 21267 2248 6127 19900 5756 14704 21290 5935 1719 1333 21974 5048 435 18186
"221921_s_at" 10014 10983 9770 15121 14502 4525 8304 11642 8685 11617 15203 6898 8903 9820 15742
"221922_at" 21991 21868 2653 19232 19766 5084 21706 20062 14899 15277 18020 21840 3432 18692 21208
"221923_s_at" 16459 4793 21212 16724 17272 16880 15799 15789 15020 7203 19845 12268 17671 17497 18108
"221924_at" 21605 1047 4720 8472 6315 10971 12765 13085 9550 4161 15085 9464 9741 9387 9641
"221925_s_at" 4687 19997 9593 6239 866 21253 2737 17219 15443 6544 4913 20063 16098 4116 1001
"221926_s_at" 11991 21802 3823 9762 7555 10195 22071 5555 11880 2006 10201 6637 10307 8683 7860
"221927_s_at" 19667 614 3656 17997 19580 21187 17711 3590 20013 6565 20197 15693 18505 20320 18002
"221928_at" 4697 5529 1491 11563 8603 4743 19817 14214 1639 20428 19187 792 430 10504 15831
"221929_at" 2619 17568 52 14954 15104 13586 11073 7293 16830 145 6553 3497 12028 14676 15506
"221930_at" 14172 1201 12736 11021 9370 7717 12753 9338 12819 9289 9753 8241 18746 12205 11543
"221931_s_at" 6113 15300 6304 20379 20717 21523 19732 20782 18421 7732 17571 21127 21838 6156 19847
"221932_s_at" 8799 16817 22033 18786 16857 21591 19272 18044 19130 17295 18402 16247 21616 17055 19529
"221933_at" 12094 10677 17639 9817 12263 7339 13473 6271 12635 9368 11043 7753 13612 14992 13880
"221934_s_at" 8846 14542 21061 19792 20942 21958 20959 18141 7559 16483 5596 14690 19746 8247 4639
"221935_s_at" 14188 14943 12882 19159 3947 18963 15091 19079 2041 2286 20206 19283 4998 20055 16923
"221936_x_at" 12000 13388 12213 14751 7508 7721 13942 16007 20134 146 924 1456 13659 13440 14840
"221937_at" 21098 18141 20400 3883 19733 812 14690 16537 16756 14750 21020 11016 682 1525 20345
"221938_x_at" 7462 7542 19879 6410 20809 21693 15684 22172 8223 20196 21050 2589 16644 3343 4814
"221939_at" 22030 6575 275 19917 17288 1476 3687 5252 2831 18499 7644 14512 8490 8005 1482
"221940_at" 85 20940 21887 20707 22132 21705 16373 16035 22009 3093 20806 19712 20571 7432 21012
"221941_at" 270 6214 19531 2324 12860 1258 19443 20246 19982 21931 3991 21770 19747 17512 1040
"221942_s_at" 381 21061 16038 7799 7570 7123 21026 7686 11263 20158 10852 10143 13122 16386 12255
"221943_x_at" 16156 3671 2890 18072 19150 17520 16595 16872 6441 2865 17688 3333 16716 19092 6632
"221944_at" 14312 8054 15130 1720 1704 1872 12607 402 314 18258 889 13128 6187 1345 924
"221945_at" 21261 14146 4848 6111 11674 2197 8535 627 20818 14847 732 3080 20963 16552 8547
"221946_at" 11627 10160 12533 18392 16749 13146 418 20460 10667 17090 20839 1942 10417 19279 18837
"221947_at" 80 1027 17516 15963 7312 11289 8713 6708 11357 14312 1021 11766 4061 15151 779
"221948_s_at" 9665 10345 16488 11662 8997 9816 9051 8866 10748 10202 10961 5575 10703 12611 11936
"221949_at" 5390 18803 12223 12040 13726 18436 19560 1576 17524 2266 20290 20081 22123 18523 9044
"221950_at" 9167 10790 17817 13193 8927 12871 9169 10604 10151 11941 12400 5268 12954 8278 11304
"221951_at" 14792 13321 17458 20718 20470 22097 21535 4930 21730 20485 19506 19311 19626 20838 22220
"221952_x_at" 7028 19451 19770 20150 20449 16901 17724 17362 18926 16961 9401 12633 16523 16940 19012
"221953_s_at" 8399 389 17467 20934 19066 3446 19415 14562 20977 1841 20881 11382 15716 17756 17706
"221954_at" 1671 18347 2061 781 572 1171 16164 2950 1239 8329 1514 2042 947 2051 416
"221955_at" 12763 10882 13917 9500 13096 7299 12392 13366 14219 15448 10941 7329 13784 6032 12783
"221956_at" 22046 8239 10344 14501 8330 9142 8023 924 1424 3602 20528 12158 11556 822 9178
"221957_at" 5109 19189 20895 17692 19329 4243 4512 19078 2851 19502 2574 19600 19092 20823 16822
"221958_s_at" 14519 1369 367 20507 15569 1340 15096 618 9647 13887 20729 18814 10001 5169 16619
"221959_at" 16808 8916 10844 3680 11993 8366 21315 10428 1457 21554 22132 21826 11940 19288 10064
"221960_s_at" 20071 2122 15182 17021 20025 3774 5430 19656 4706 14633 6941 14395 8826 4867 18231
"221961_at" 17384 12159 3412 10186 12406 11195 9686 9662 19176 13916 21817 1402 21102 19946 4876
"221962_s_at" 2072 3129 7652 394 149 1066 260 283 320 17638 7309 720 1657 719 135
"221963_x_at" 5560 21857 7616 7100 17422 16277 2701 16836 15951 3310 8535 17156 20449 18602 2119
"221964_at" 22208 19933 10910 2166 539 16156 2858 20191 431 7712 2866 2710 15182 6210 1908
"221965_at" 21243 3383 2400 20796 20648 3977 19270 21046 19547 4399 17210 21625 15863 20488 21293
"221966_at" 18120 10127 10931 15426 15632 13171 14025 19351 14862 20871 1153 19804 4161 647 334
"221967_at" 4020 244 1738 1023 7027 11878 4713 4802 2480 3705 1644 10953 17740 14606 704
"221968_s_at" 13259 11253 12483 12392 9566 10235 10084 9222 12427 11658 12204 6950 10203 11263 10676
"221969_at" 1972 21911 4728 19018 2248 13026 11442 7639 4318 10391 5458 20198 4987 609 43
"221970_s_at" 17312 7482 4819 19887 20319 19431 16587 18949 18918 14234 17761 19362 19901 18727 19308
"221971_x_at" 6519 7046 21262 1430 1079 2886 16668 4108 5504 2138 9154 16701 5483 970 5155
"221972_s_at" 21290 16367 20385 18949 19577 21835 18562 19962 7104 16904 2115 15614 15273 17007 6976
"221973_at" 21699 10161 7899 18210 12777 22110 3759 21779 8903 20938 20639 20182 17658 17634 14224
"221974_at" 12482 3128 9516 10593 9336 18043 4038 9155 871 2620 12707 6341 1843 12359 11703
"221975_s_at" 7520 8331 7050 8697 13729 8343 7958 8274 9484 1091 10246 10053 1210 15029 9583
"221976_s_at" 1620 10381 18014 17685 17179 8475 20626 4446 9609 15149 7451 20176 13881 16763 651
"221977_at" 12695 11318 13782 11796 15197 9035 7254 13471 16213 9763 11952 2856 14534 10405 12953
"221978_at" 6640 20843 523 12852 12383 14467 12843 7136 4955 19548 16151 5152 7401 15104 10125
"221979_at" 11367 12028 8835 19886 12622 22094 1892 16347 21570 14764 19809 10599 22185 18182 18983
"221980_at" 13048 21359 8597 11515 8851 16687 2438 6449 1318 11096 16418 4781 16545 12210 11551
"221981_s_at" 17175 12305 15467 4729 20733 16736 18913 14636 20372 17726 17528 12932 2425 20123 4771
"221982_x_at" 2488 13582 4237 19171 13757 3863 14125 19107 20893 4397 3435 4299 7458 6412 21978
"221983_at" 887 19759 19971 5560 4010 2450 16783 5112 4403 7830 3010 14051 5541 4160 17658
"221984_s_at" 3356 16242 7148 4372 16872 5147 19668 2282 2060 5555 3847 15283 3014 3390 5168
"221985_at" 4741 19503 5455 85 109 1876 922 667 427 7770 18287 1885 7791 1378 749
"221986_s_at" 14154 20051 9474 87 216 2390 858 2268 507 732 1608 2304 4402 381 261
"221987_s_at" 741 14440 22003 3742 2300 20288 3714 20838 18894 6723 3062 14107 20740 17957 18896
"221988_at" 13953 6185 14402 16474 4883 6016 2804 3595 2485 15617 21873 4024 1587 5193 21644
"221989_at" 7440 16612 2793 20773 21306 2698 20399 19617 8694 6120 18267 17279 19643 21408 17924
"221990_at" 20955 5766 11284 11135 11587 14572 8817 11844 9525 12051 16340 9125 10219 12977 8473
"221991_at" 2589 1927 17731 11200 9689 2353 7424 7683 13065 12047 15187 10118 11688 5828 13682
"221992_at" 243 21968 14779 4231 841 21409 7214 19122 5708 20916 5690 875 4847 4595 21429
"221993_s_at" 12563 11084 11069 10331 14435 9672 10246 13556 19566 10871 10555 6613 14592 10374 8390
"221994_at" 8952 2000 14124 13705 7113 11916 11495 5623 9509 2028 15272 10101 16589 15156 8581
"221995_s_at" 20791 20173 20567 2865 17744 21171 19133 16181 21679 18895 20320 13129 19389 18965 4042
"221996_s_at" 4148 8467 17507 11734 8619 12973 10398 6560 16707 18671 4963 19421 14171 8920 8623
"221997_s_at" 18847 16977 1221 938 11093 5728 740 1919 14840 1267 4051 1681 17813 4628 18397
"221998_s_at" 1679 14056 5525 3540 800 1087 2913 3114 1710 6542 7424 1862 1668 1448 865
"221999_at" 4013 3643 4826 778 1417 1505 2303 4503 475 5984 9243 2871 1070 1873 598
"222000_at" 17944 19094 20494 20032 21759 19873 19552 21221 19108 5278 8103 20386 20619 18690 21017
"222001_x_at" 20233 21254 22274 6381 20474 20726 4137 21414 19579 17919 7351 10820 19927 3295 4030
"222002_at" 10886 10799 14389 12792 15635 8952 7804 10329 12845 11060 16644 7944 10884 14732 13206
"222003_s_at" 8705 3924 3392 19011 6375 8876 5748 18999 12429 22100 400 12274 11967 15725 19445
"222004_s_at" 9916 7952 13946 8706 11141 13505 9970 8873 8933 10134 12439 8931 9576 14287 11400
"222005_s_at" 349 2480 1460 14400 11154 9096 11276 10311 3476 15081 20974 3279 19840 1377 2338
"222006_at" 2234 18654 1843 6998 18178 21900 18435 19941 15705 15812 17994 22039 21749 21813 20506
"222007_s_at" 12015 10431 12462 10466 10010 10700 11281 9528 12628 10835 12063 5982 8912 15140 10268
"222008_at" 13492 13341 14621 9831 10391 8758 8860 10026 11004 12773 12942 7571 12232 11793 11160
"222009_at" 14198 9726 11627 12829 12942 8218 13821 8351 16846 7711 13387 19387 7766 13623 12009
"222010_at" 5162 4493 3896 943 358 2188 358 951 808 996 4474 1969 4874 2928 2518
"222011_s_at" 259 7159 3004 2837 2481 15913 534 1628 952 3641 1464 16385 5832 1786 1473
"222012_at" 12067 8913 6920 8239 14926 9466 11172 13607 11688 12633 11918 5766 14652 2954 13355
"222013_x_at" 8769 10579 16257 20887 21423 21647 22079 21850 21911 3679 22283 1248 22264 2686 21489
"222014_x_at" 18532 21505 16645 2078 813 1253 15348 1031 2810 6905 2635 11961 16873 1929 2468
"222015_at" 14365 11382 15934 3419 4315 78 21602 469 5042 18579 8259 22021 224 5015 1076
"222016_s_at" 3207 231 8176 4439 973 3585 338 2797 21453 4756 19719 10952 8472 17394 4209
"222017_x_at" 10766 10264 17025 10568 9427 14891 11581 9853 8302 12250 12982 9956 8736 15437 11607
"222018_at" 1822 5655 12938 6161 21263 3904 15386 2438 8573 18162 19094 18064 7098 18480 20101
"222019_at" 8002 14852 4137 21820 10742 9706 4847 19996 21419 18994 6675 15740 6366 19425 133
"222020_s_at" 10162 11011 8904 13957 14969 10717 7248 13387 3868 4195 5935 5051 13523 14961 9577
"222021_x_at" 18556 20447 4783 6804 17153 16493 21253 16328 19920 18195 18774 18093 15887 18867 16256
"222022_at" 754 309 6575 13939 7569 13230 12257 12110 19232 12678 13549 5104 13422 14945 11385
"222023_at" 18444 13066 3731 14574 13960 11692 13710 13903 18857 3155 11172 7622 16461 10380 7965
"222024_s_at" 5833 20755 13162 1318 213 20784 948 875 3768 6933 629 10968 1714 4594 495
"222025_s_at" 3146 20069 7402 9923 15386 15321 2281 11333 1682 19565 12000 844 15220 12736 5532
"222026_at" 1041 7066 5750 17294 8640 21109 5575 1569 18716 18291 20752 14075 17718 4007 4921
"222027_at" 8646 16847 362 18828 21261 16311 18896 18369 18580 4169 17632 13530 17963 20946 5143
"222028_at" 2065 18977 14625 3240 1422 20094 14621 955 2457 3146 19142 825 8689 963 4489
"222029_x_at" 21052 20062 19806 17332 19736 21974 2646 858 17608 14101 8700 18361 21277 19899 7222
"222030_at" 7954 20888 6441 18487 13157 19872 4769 22035 22192 21184 21939 22267 15923 843 14141
"222031_at" 11541 11376 15240 213 7190 21432 14886 4083 18628 4776 7804 18259 19759 16484 579
"222032_s_at" 10288 11754 20852 19017 14850 4513 18156 17385 4734 7649 6538 11336 4905 12747 151
"222033_s_at" 9090 13764 13524 12216 9542 14864 10245 11713 18376 4566 14476 8750 19530 8417 14261
"222034_at" 7161 16987 15572 17987 21049 4376 18404 15994 20187 4958 9333 21429 21227 21318 6016
"222035_s_at" 16804 15232 2825 17244 15917 1820 15299 15959 8859 15192 16981 14340 7238 7909 18110
"222036_s_at" 15986 6130 21076 21287 21420 20731 18923 21091 20678 16000 17320 19434 17699 20386 21018
"222037_at" 18164 2972 5339 19671 20248 18658 17406 20633 21101 14106 9593 21615 15319 21263 6299
"222038_s_at" 6206 7361 9046 5019 21526 16126 20561 21558 15437 15276 20928 13331 18004 9460 5232
"222039_at" 17837 19495 3677 21659 20500 20915 21738 21464 18079 20118 8450 22077 16055 21568 21101
"222040_at" 17404 22036 10147 20299 21920 19913 15914 19055 18304 5934 6075 21298 20990 21295 20612
"222041_at" 20228 18463 19954 586 486 5337 3458 431 4600 3650 17490 1778 20105 19511 2946
"222042_x_at" 10090 11613 2364 14536 9847 11329 6721 10107 11766 8966 9939 4563 9893 1700 15448
"222043_at" 13541 11575 3296 2149 11003 7955 233 5393 7971 20161 3168 17667 1544 5322 12167
"222044_at" 518 19011 12596 21451 20764 16133 21375 4224 8400 3351 6303 18417 20677 7867 21266
"222045_s_at" 19551 21693 20599 21086 21543 5888 17832 21995 18719 20036 8790 12734 19634 19834 21898
"222046_at" 7860 3267 6895 18739 15707 3522 13066 14226 4142 5236 19717 15382 1475 6877 9097
"222047_s_at" 7531 7336 18340 19578 19901 17970 14736 20504 5838 15742 8021 20461 6396 20968 20395
"222048_at" 14830 226 14834 19007 11132 869 18209 19423 7522 5709 2237 3270 8078 4766 1407
"222049_s_at" 12912 8286 9444 9517 9206 10705 11237 10369 11967 9531 12061 5977 10073 10820 10260
"222050_at" 9276 12967 8167 9791 7644 15360 9913 19528 16565 939 3798 14911 1280 18348 12858
"222051_s_at" 16941 14594 6101 9668 14678 13657 12092 10326 14234 4384 1815 15013 13578 14505 14957
"222052_at" 5906 21774 3936 19494 4154 5960 19807 19668 19258 15497 3174 16170 15097 18446 21267
"222053_at" 325 598 11247 15893 13509 5913 12134 12320 2257 4572 13339 7286 7869 12174 12050
"222054_at" 11723 12371 14710 12895 12138 18385 9305 8932 21538 10349 12313 6657 20409 10149 12343
"222055_at" 9565 10807 14397 7865 11600 10952 12885 6985 11621 3596 19302 20873 12174 11617 14779
"222056_s_at" 772 2372 6482 17451 16418 17456 20231 17721 15987 8538 5640 19301 8406 17726 3298
"222057_at" 19853 12404 17430 16927 13233 16665 22172 20306 18314 2217 22201 22056 21043 10584 1829
"222058_at" 16526 18520 18570 8653 15103 2492 7049 6384 2462 12200 12655 9875 1485 9088 9131
"222059_at" 10882 11273 9490 13228 9885 11033 6843 5839 9869 8710 10984 5623 10730 14711 12042
"222060_at" 6747 2259 438 6365 1546 11283 251 18854 2001 18768 7649 12277 8830 20382 18522
"222061_at" 12135 8442 16874 11794 7770 19536 17545 7179 18477 1288 1171 781 2827 13196 6790
"222062_at" 15285 15078 14316 2029 4454 66 18786 21949 3113 5697 3387 19098 1421 19081 7506
"222063_s_at" 15560 10559 13208 14081 12291 6698 9375 9242 9635 10625 12307 7848 13987 11595 14514
"222064_s_at" 4913 1887 1598 2946 1309 20265 20362 17077 16938 19117 18057 10959 20247 5490 6137
"222065_s_at" 7065 15845 2986 20065 20063 16961 1006 19607 18013 18388 17644 21088 3782 7769 2356
"222066_at" 11523 13027 7765 13873 14870 8633 7547 12852 14068 11112 10577 6373 10945 10102 14493
"222067_x_at" 473 19699 19707 20693 20069 17668 14084 18071 918 4906 20569 12409 2844 18801 21135
"222068_s_at" 10425 11421 15039 21442 13733 11202 1669 22069 19797 385 20891 22011 6519 3798 22101
"222069_s_at" 9491 11990 8970 12127 12229 9141 10282 12989 5120 12372 10491 10161 1104 13425 12154
"222070_at" 16335 1966 6331 2194 4347 16184 21270 16976 7947 3421 19846 19014 6878 4228 2971
"222071_s_at" 10811 12986 13768 11758 5018 18743 9190 12944 7571 8997 21598 13500 21457 582 3676
"222072_at" 19359 12339 10405 14822 5102 14786 7453 7487 11984 9510 11502 606 6796 15015 15651
"222073_at" 13211 9533 13211 13562 8762 13523 12479 10505 12729 572 10571 3717 9408 14481 14712
"222074_at" 12669 13943 8180 17283 8441 12953 18630 10591 16076 14162 638 18880 4836 14830 9169
"222075_s_at" 3441 13320 14884 4564 3935 8392 4477 1751 10170 15021 4370 20690 13377 7413 1324
"222076_at" 11223 12689 13032 10587 10380 10307 10304 9572 13572 8579 12308 7150 10575 11597 10960
"222077_s_at" 21961 17539 4390 20355 20465 16862 21913 20151 15333 16479 9051 18179 4892 19505 20022
"222078_at" 14757 8329 15876 11893 14070 7235 8027 12717 20794 13303 11105 1098 12100 14206 12617
"222079_at" 17853 330 689 11977 5376 14554 7085 7222 17406 11162 9081 834 20380 13441 18627
"222080_s_at" 10364 12866 11511 10125 11682 8655 13230 8413 9963 9796 15064 199 11249 14319 15994
"222081_at" 21223 7098 16985 12538 12246 9960 10540 10735 11784 7699 21485 17147 12448 15253 16801
"222082_at" 2239 16821 16608 16148 7719 11606 9453 2121 6545 215 20463 17393 11049 15879 1632
"222083_at" 11505 9359 9291 14130 7618 10035 7068 9177 10494 9616 15093 9004 10616 16090 13912
"222084_s_at" 13608 10638 13826 14277 9998 6642 11642 11070 13360 9816 9866 4423 12011 11320 10721
"222085_at" 10205 13433 9055 11603 5131 9056 7143 12071 11810 9679 1937 22020 11628 10626 448
"222086_s_at" 11485 11165 14216 13650 10544 10581 8962 8990 13282 12241 12411 5709 14149 11995 11339
"222087_at" 22121 15015 5229 3230 1096 9433 9928 980 20496 21911 22091 559 21545 19192 20884
"222088_s_at" 4076 11372 21208 11617 13240 18293 7977 11805 20717 10873 1965 8262 15376 14321 13805
"222089_s_at" 14191 7997 15973 11486 5272 10880 10600 11125 11311 8746 7531 5629 12360 13036 13210
"222090_at" 9251 6679 18723 12314 13664 15131 9290 12614 443 16625 11585 21780 10921 3354 15589
"222091_at" 15050 11651 9860 14011 8229 13647 1438 12077 14553 11097 15007 5613 9156 14972 16140
"222092_at" 15239 6815 12959 12757 11174 11652 12730 10651 18209 9151 13667 8585 10401 9023 10347
"222093_s_at" 1327 6511 813 17776 1898 1201 632 2174 5825 17627 3150 768 15553 2290 3428
"222094_at" 3363 8648 1301 4452 8288 8754 8569 1433 19239 1929 503 18321 16784 10142 9379
"222095_s_at" 14863 7444 10262 12664 13419 20082 10842 14125 7657 12990 11211 10807 4811 7804 8570
"222096_x_at" 3863 11670 8690 9091 13708 7276 4097 10485 17497 3079 2586 12489 13276 469 4642
"222097_at" 15240 3456 7573 8062 9941 6880 7175 12352 10112 9534 16522 9841 11090 13813 13776
"222098_s_at" 12246 13957 14398 12500 6100 8744 12228 9297 11170 13833 13560 5234 12732 11428 10812
"222099_s_at" 16773 6585 20233 6684 3572 6065 4957 18645 7263 4612 19524 13518 7357 3823 6254
"222100_at" 11886 9554 12151 15730 7655 10975 7234 10822 13533 13500 10489 7637 14071 8532 12968
"222101_s_at" 9761 19974 15496 13816 14521 5005 13189 7804 609 6137 16180 9339 10242 5119 10317
"222102_at" 11826 12907 10872 10212 10904 9342 18037 4096 20116 2098 8384 2986 9480 716 16231
"222103_at" 18846 18908 13111 6063 3968 17430 21009 15187 17207 18529 5087 17495 21612 3959 16888
"222104_x_at" 2131 3869 2043 3341 3714 20625 19260 17965 17266 2634 1725 3600 21409 1492 5739
"222105_s_at" 896 1272 1661 4715 17192 1290 5969 16440 766 6481 8559 17150 14668 2111 4973
"222106_at" 5452 2004 4349 14800 6286 12249 10720 11025 5280 13539 10360 857 13259 11874 15315
"222107_x_at" 20491 21514 278 14168 8104 8522 7762 13181 651 11942 14878 6924 13568 13377 4882
"222108_at" 826 68 18317 21870 22268 3355 150 21737 370 21 5570 17600 4268 21797 16332
"222109_at" 5735 14914 1716 21558 20371 4621 21169 20967 18150 4811 22061 21511 21784 2696 6708
"222110_at" 6075 19278 6736 2583 19680 109 18762 18958 5400 18717 8536 10679 20973 16080 21823
"222111_at" 8346 19340 14802 16774 11485 22122 22101 19111 5605 8163 4644 17310 6732 21965 16976
"222112_at" 9694 13577 14348 9928 15409 13225 7507 6520 15709 16722 16814 18710 11207 14115 8840
"222113_s_at" 5804 16365 2173 4777 16389 2304 273 4420 2559 1986 6223 16831 5188 19781 16325
"222114_x_at" 14019 10529 10104 6712 7160 7727 9673 12995 13167 21439 19514 945 19007 1607 15020
"222115_x_at" 21710 16880 5363 21302 11566 375 19427 14336 16821 16753 20297 19425 3346 14930 575
"222116_s_at" 7435 2811 6139 19746 20975 14259 6399 4517 8225 17814 20546 19817 10027 19915 17631
"222117_s_at" 11741 12822 9502 14579 15330 15403 1297 2459 11190 139 14333 13477 5350 16320 12952
"222118_at" 5493 7569 20263 19099 16187 535 16896 15452 20594 14137 4015 12209 3591 7788 16934
"222119_s_at" 17280 17511 14615 1309 837 6174 3142 4850 1250 4036 7443 15838 5158 1365 5268
"222120_at" 120 21048 8799 20688 19874 1864 16965 14744 17097 7484 3785 18202 3427 19454 22070
"222121_at" 11897 8811 16157 17033 20027 7927 16021 1582 17704 7950 17673 1625 10151 1747 2617
"222122_s_at" 17728 15614 891 2790 1454 1889 4281 2048 6690 2238 6456 14052 15726 4066 16885
"222123_s_at" 621 19192 323 13991 9029 9015 13309 13101 9449 8985 16349 10105 13611 13799 9270
"222124_at" 11705 8880 15410 13190 14326 7680 10653 6180 12277 6402 12785 6762 9558 16277 14142
"222125_s_at" 7883 15887 984 17214 16233 2433 15840 20853 18300 6877 20648 17595 17556 6999 4290
"222126_at" 8248 19349 6713 19521 11666 9578 20841 14648 15916 22176 3052 22206 4107 2318 4957
"222127_s_at" 15674 4212 3182 4514 4417 3623 20217 4855 5295 15353 7936 13268 4102 4308 6681
"222128_at" 11905 11569 11934 2304 5477 16182 17410 7996 4383 1753 15991 13354 19973 13227 15486
"222129_at" 1535 2892 21266 5719 19372 5843 21208 15058 19105 4797 2153 17991 5314 7653 4933
"222130_s_at" 1430 4572 21087 20142 22003 21445 18474 16785 19170 15721 18364 20749 19657 8162 18182
"222131_x_at" 8275 2483 12555 19834 21055 22104 15573 4196 6355 19288 7325 20521 21058 20509 20373
"222132_s_at" 4352 6700 20598 19394 21243 2489 19174 4863 15747 16648 18591 15157 19469 2242 17615
"222133_s_at" 2142 1237 16320 2771 4499 16838 18586 4128 2937 19746 21631 2487 4543 2669 228
"222134_at" 12322 12516 12620 9272 15538 15376 9674 13899 18571 12875 12659 10243 8872 13463 14282
"222135_at" 15462 13938 11110 11273 14823 7312 8065 5667 14019 13368 15591 4894 13681 9744 13803
"222136_x_at" 5235 5885 9 5873 16165 2519 17628 18914 20741 20237 2547 3350 16386 17158 2115
"222137_at" 20369 11626 10644 16785 8481 4466 6094 1507 4961 1113 22259 21411 7906 4145 21247
"222138_s_at" 16778 18669 20896 6337 17885 22026 20314 21588 8299 19047 9199 20056 6282 20809 5495
"222139_at" 12077 12871 9255 12965 13894 7252 5483 6661 11103 1252 16293 4683 9519 11638 8128
"222140_s_at" 18078 14740 2936 1326 2243 2635 1162 3226 1574 7120 7478 15491 6216 4064 5424
"222141_at" 12973 9888 17820 15962 6891 15266 11171 9826 9833 85 347 11599 15894 2751 15138
"222142_at" 12078 8707 7771 12145 10912 16344 18523 14702 5156 20025 21376 21142 4195 9819 9528
"222143_s_at" 18914 6891 18984 18984 16053 4315 5495 18279 3011 15326 2879 15841 4976 1970 3890
"222144_at" 11366 11413 10041 9181 11146 14811 6710 7337 17720 9801 10326 5045 20835 14179 11715
"222145_at" 22216 965 112 16116 13135 19444 9404 3278 22053 10488 3000 16363 16361 17163 20467
"222146_s_at" 9587 13331 13914 13080 11335 15746 20754 6650 15134 21007 16268 4405 16136 13090 11397
"222147_s_at" 2613 19938 14979 20054 20698 21284 14638 22084 21148 7651 7999 12284 7375 21950 5861
"222148_s_at" 17089 17194 18823 18358 18536 19267 18347 5124 15093 15000 17240 19941 15715 17812 17848
"222149_x_at" 13711 6884 16607 986 20194 2299 2582 1246 3677 5149 2246 21560 2745 1133 18543
"222150_s_at" 13430 16965 10170 161 7564 19274 20101 9441 18280 3285 19808 3373 20251 12660 12044
"222151_s_at" 12124 1079 9943 3479 1272 18744 21967 19778 20163 16868 4013 18158 17638 20660 21528
"222152_at" 16195 20598 3638 17760 4157 21656 2273 16255 5124 14209 17347 16608 21092 19840 1027
"222153_at" 9758 13616 13169 13887 13206 8206 8669 7475 11347 4519 11802 6346 3409 11000 13112
"222154_s_at" 15773 17797 7621 5979 2405 1766 14780 3287 53 18047 9085 13938 1387 5625 5345
"222155_s_at" 5594 6420 4438 20475 17682 1818 3500 20611 4536 17120 7567 15889 8512 6521 6320
"222156_x_at" 8916 6364 14880 800 6109 17978 21887 810 19231 17608 507 954 2140 308 10039
"222157_s_at" 19494 242 3795 4085 16856 3922 5258 16458 5752 3643 6610 4192 5046 7316 2912
"222158_s_at" 2843 7195 20862 2935 3818 15806 5030 15999 1502 6334 2761 15730 15646 2813 5837
"222159_at" 21794 21263 15328 15991 9348 13498 5720 6693 9464 16434 13617 9099 9097 5477 12465
"222160_at" 15734 5204 504 8498 15162 148 13956 10847 341 1057 2876 2504 5167 16450 14518
"222161_at" 9218 7915 8764 15067 13197 11934 3253 6505 302 11777 17007 1852 12676 5036 14780
"222162_s_at" 11357 20623 54 10710 10521 19187 15314 9061 655 1224 12342 6172 3569 11738 12450
"222163_s_at" 18931 18570 3674 17752 18553 19667 20069 18686 7163 6515 6253 14294 19876 18049 18970
"222164_at" 1126 1220 9439 3903 15924 653 488 3746 4927 20153 8261 17966 18672 7845 442
"222165_x_at" 1147 19401 11329 5556 17728 4475 14537 15491 16306 22260 3661 1495 15594 18492 6037
