"inst_2938" "inst_4099" "inst_4179" "inst_6555" "inst_6571" "inst_6576" "inst_7358"
"206283_s_at" 10450 16128 568 8600 16387 7271 13663
"206284_x_at" 20973 4896 7838 15319 3738 8782 10583
"206285_at" 8641 16179 17360 1199 11373 16299 19966
"206286_s_at" 8410 20919 1572 12140 15109 10816 18948
"206287_s_at" 12579 14469 16129 9883 11505 14456 14719
"206288_at" 16139 19623 10159 20984 3575 761 21582
"206289_at" 858 21870 1951 19675 8722 22222 21779
"206290_s_at" 14012 22156 2321 22085 22175 15462 17551
"206291_at" 14502 1739 2828 15500 15087 13320 19775
"206292_s_at" 11954 12827 6883 12860 12739 14924 17056
"206293_at" 9064 15897 2913 7404 9751 13948 13070
"206294_at" 9002 14200 14998 9723 15604 13273 14224
"206295_at" 6287 18435 21401 17614 5004 15840 19545
"206296_x_at" 11676 16140 17841 9588 14778 12067 16938
"206297_at" 7799 13759 18483 9244 11866 18772 16979
"206298_at" 11831 2651 11453 5904 20654 13709 15854
"206299_at" 7990 12608 5373 12039 12711 6490 1873
"206300_s_at" 10801 137 21356 765 112 18923 12610
"206301_at" 22215 12446 18423 10513 14419 17964 19203
"206302_s_at" 18182 2069 4970 19246 4188 3029 5131
"206303_s_at" 18755 10421 5781 2260 4217 20044 8983
"206304_at" 21404 16004 13968 7406 12450 18000 18661
"206305_s_at" 12029 309 20009 12308 14023 20275 14474
"206306_at" 7818 11925 11443 11574 13526 11123 16120
"206307_s_at" 3373 18960 21701 18645 21790 5775 2910
"206308_at" 17872 10252 20511 21676 20697 11170 20877
"206309_at" 9300 11037 895 8404 15088 19584 17818
"206310_at" 21179 20813 646 19103 14032 4476 21099
"206311_s_at" 15870 22109 3469 15228 14857 17866 18474
"206312_at" 11534 13787 10879 10511 13031 18341 15839
"206313_at" 12337 15721 3754 7829 9821 18484 16303
"206314_at" 12698 17560 1763 9684 13788 18416 19921
"206315_at" 3499 330 4781 9361 7683 21806 269
"206316_s_at" 19391 3925 3907 6768 3140 21519 10775
"206317_s_at" 8941 17602 2386 1345 20484 13624 20051
"206318_at" 7750 15810 1900 11639 11831 18093 17635
"206319_s_at" 10345 14632 12156 9923 14314 10839 12724
"206320_s_at" 12561 20048 15419 10481 10707 17756 17579
"206321_at" 9718 12300 15781 8735 13005 15255 15785
"206322_at" 1944 12308 30 12017 10950 12120 19133
"206323_x_at" 4394 11362 19650 14464 17477 10304 8305
"206324_s_at" 12263 21680 1141 12719 18382 9027 344
"206325_at" 12513 13634 16484 11351 13928 12015 14993
"206326_at" 9538 15638 15417 10006 15056 14626 12364
"206327_s_at" 11265 16132 16421 8934 16536 15134 13645
"206328_at" 8342 12792 18122 10622 7580 14233 13084
"206329_at" 13978 4738 18603 12713 15323 11128 18405
"206330_s_at" 11338 12413 16412 13597 13691 16102 16451
"206331_at" 550 16317 10237 20297 9700 11240 13163
"206332_s_at" 21933 9336 19028 4715 5353 14740 15092
"206333_at" 5660 20283 13298 921 16711 17667 956
"206334_at" 7769 11969 15859 7248 12082 18682 16960
"206335_at" 18342 10993 13546 19945 20690 971 3791
"206336_at" 2092 7230 21406 17071 17505 12039 13496
"206337_at" 7320 2940 12946 11920 16408 10795 18868
"206338_at" 18287 139 20609 4631 21603 13639 19929
"206339_at" 19665 7778 727 7373 15912 14117 14159
"206340_at" 8390 20398 15846 9300 11790 18391 18990
"206341_at" 13519 15636 16461 7378 10046 10986 18375
"206342_x_at" 544 18812 6571 3203 20060 9583 7801
"206343_s_at" 8727 14406 15166 10583 13133 15415 15998
"206344_at" 11669 341 21418 8974 12160 12760 18865
"206345_s_at" 4802 10157 7023 7563 9734 13376 12495
"206346_at" 10819 8615 6852 9106 15559 2526 8471
"206347_at" 1148 21189 6123 6764 2706 19600 21182
"206348_s_at" 2963 20543 13305 16824 3358 5932 11878
"206349_at" 9662 12332 15831 11448 14077 15040 15501
"206350_at" 8951 16223 890 7623 14743 16318 18223
"206351_s_at" 15582 8413 13468 6073 482 14838 20165
"206352_s_at" 17887 9861 20492 341 3243 527 21306
"206353_at" 1180 21865 8095 17754 19204 11291 17903
"206354_at" 13811 7478 10395 3083 3304 11669 18522
"206355_at" 13680 1315 18852 13719 9969 18127 12536
"206356_s_at" 12291 12940 14836 7999 16024 14764 15127
"206357_at" 2456 3558 5842 13794 6844 1441 2839
"206358_at" 12437 2385 908 8021 13550 18465 17177
"206359_at" 463 3539 18724 877 9384 12268 13803
"206360_s_at" 2832 16607 2432 13844 14742 18620 494
"206361_at" 14124 14104 1038 8351 13565 19086 9732
"206362_x_at" 9249 14127 17206 9480 14212 12109 14749
"206363_at" 11544 14582 15312 10479 15712 15254 17283
"206364_at" 1748 8936 11394 3025 1198 19901 3483
"206365_at" 12260 14111 18287 9811 12330 18440 14610
"206366_x_at" 9120 13975 14852 12335 15113 14425 16957
"206367_at" 12634 13488 15299 9812 16049 16182 14612
"206368_at" 9148 13670 18948 8856 15276 11567 13608
"206369_s_at" 14693 12760 14843 10354 12861 11972 18483
"206370_at" 15053 16046 13328 8147 13424 12596 16484
"206371_at" 4595 15551 18414 8412 15893 16736 14478
"206372_at" 12877 15183 18583 11143 14263 13767 16941
"206373_at" 7395 12113 6972 9120 16167 8545 2738
"206374_at" 18888 4234 11209 155 665 20753 634
"206375_s_at" 12984 15651 10229 10940 19426 11960 18959
"206376_at" 13430 21961 16434 13439 11706 17991 13487
"206377_at" 12616 12276 1463 10903 9704 13651 12897
"206378_at" 1660 17498 4115 22187 8059 16097 1134
"206379_at" 17795 21951 15909 12544 10296 16908 13662
"206380_s_at" 898 17862 17635 12693 20158 17688 19524
"206381_at" 12739 15457 15789 8053 8332 13915 12411
"206382_s_at" 54 21465 17278 21259 5073 20594 16774
"206383_s_at" 4898 4901 10103 181 18536 84 8777
"206384_at" 12101 16831 18373 13046 15279 14957 17406
"206385_s_at" 16342 10364 12994 21159 19202 1517 8228
"206386_at" 11979 14211 19743 7271 9395 12841 18504
"206387_at" 9009 12876 16451 11851 10527 12315 13214
"206388_at" 7759 15996 18551 20892 14339 18486 13365
"206389_s_at" 7290 13244 15848 8302 13480 14255 16583
"206390_x_at" 10301 13567 15813 17202 16248 15824 12546
"206391_at" 10024 13847 15063 11116 12371 14432 17576
"206392_s_at" 13314 13814 16599 10189 12697 14861 15259
"206393_at" 11379 12970 17803 10662 14300 15511 16162
"206394_at" 9431 14753 15875 10707 13281 15578 16249
"206395_at" 21016 13271 18702 10972 11884 16500 18451
"206396_at" 13503 2407 10400 20787 10336 17907 13324
"206397_x_at" 11703 12921 5174 13220 18701 2938 2236
"206398_s_at" 8176 16144 16290 12641 13027 16657 13986
"206399_x_at" 7612 14934 15778 10129 12642 14194 15164
"206400_at" 12870 13255 17754 11157 11155 11511 15755
"206401_s_at" 8711 5333 6715 2009 21007 19163 2273
"206402_s_at" 13449 15936 16786 10230 15271 12055 17405
"206403_at" 15575 16497 3137 12580 15487 11126 18222
"206404_at" 16478 4439 19033 6829 13577 16971 18638
"206405_x_at" 5373 19100 12815 19071 20205 4670 10848
"206406_at" 7599 15803 15356 7932 16202 16667 16290
"206407_s_at" 3850 15977 17292 7351 9544 13207 19105
"206408_at" 9259 8221 8907 12301 15866 8564 17016
"206409_at" 8767 21704 9977 17963 19151 21702 2835
"206410_at" 1569 15340 16907 13317 7401 11521 18558
"206411_s_at" 1609 20890 11367 3901 9140 6672 540
"206412_at" 3572 17040 14228 19877 3353 14290 306
"206413_s_at" 9413 732 15674 7096 13474 19083 16566
"206414_s_at" 12117 19489 7879 16588 18068 4482 5395
"206415_at" 7875 14541 4103 13682 13365 12927 17460
"206416_at" 14771 21711 9255 1302 21443 22270 22253
"206417_at" 13515 18767 1129 19907 14217 18114 18703
"206418_at" 11770 21391 1518 7246 11141 11740 19506
"206419_at" 11123 11859 2101 9564 16452 17176 18244
"206420_at" 18354 690 21806 7225 18627 18704 20027
"206421_s_at" 11659 2895 14944 3106 765 18962 15577
"206422_at" 11797 14510 17237 10535 14021 17040 15901
"206423_at" 10848 16124 14688 8218 10283 13381 16150
"206424_at" 11958 11948 7591 13110 10546 20926 20890
"206425_s_at" 8024 22020 55 12978 14143 9829 16702
"206426_at" 7616 4758 1007 11672 8250 16915 13863
"206427_s_at" 5876 7257 4809 9190 11569 18550 13261
"206428_s_at" 9529 13785 15187 9988 15444 11747 14922
"206429_at" 13850 1472 20120 21914 17 852 8176
"206430_at" 9291 16358 15478 8928 16090 18160 17788
"206431_x_at" 15717 16762 4388 4423 21371 9149 6219
"206432_at" 13125 188 690 2198 7099 11077 14047
"206433_s_at" 13347 20008 38 22256 18670 12254 18971
"206434_at" 8005 236 19256 7128 9597 16309 18437
"206435_at" 8997 17919 4293 22138 8813 20482 11381
"206436_at" 13265 13169 16179 11623 13266 15562 16232
"206437_at" 1248 15409 17559 11630 16172 15791 12946
"206438_x_at" 6147 9442 21543 19726 22157 384 22134
"206439_at" 6306 8845 1112 9113 16174 11523 18744
"206440_at" 18306 12859 4573 9953 12460 456 22015
"206441_s_at" 18970 1755 9872 17662 5065 2121 11972
"206442_at" 9882 14765 15547 9673 10852 18506 15934
"206443_at" 13134 13909 3129 17718 14870 18452 17898
"206444_at" 12024 14719 4604 12596 13014 17657 15801
"206445_s_at" 21141 1882 13216 2604 868 4543 11909
"206446_s_at" 12179 14453 15951 10335 12839 15037 15499
"206447_at" 11129 21070 16913 11501 11844 12461 19298
"206448_at" 11916 7591 13867 5280 6801 2018 21088
"206449_s_at" 12496 18261 3300 19995 10475 14155 18894
"206450_at" 9911 14832 17856 9110 16373 14503 1544
"206451_at" 16354 6154 4364 15381 2592 20680 3669
"206452_x_at" 18279 7234 10113 17350 6135 8299 7864
"206453_s_at" 2160 14438 1754 12249 13724 2868 20005
"206454_s_at" 8808 15222 18719 8668 9717 12790 13346
"206455_s_at" 8659 18953 400 9668 10441 14126 495
"206456_at" 13171 13638 19325 8875 16380 11767 17937
"206457_s_at" 7324 14041 21514 10327 15040 7035 14250
"206458_s_at" 13215 15339 1138 8785 9602 15704 13153
"206459_s_at" 1702 16502 16131 12950 16271 16507 13901
"206460_at" 13911 14276 2172 20529 18708 16021 7092
"206461_x_at" 4706 16822 7182 18564 21843 823 6166
"206462_s_at" 11398 16138 3035 7156 13773 11174 14290
"206463_s_at" 8898 1900 19802 14944 4260 6386 853
"206464_at" 13955 16444 14850 15497 14613 13843 16186
"206465_at" 7541 15415 16937 8052 10264 15082 15551
"206466_at" 8652 22047 184 1653 9799 10843 13746
"206467_x_at" 8969 21159 3743 5055 18658 17106 17587
"206468_s_at" 20676 1750 11302 5812 2065 5565 20470
"206469_x_at" 19309 10631 19590 17655 20820 1477 6898
"206470_at" 5010 20849 19458 9638 15268 13117 13012
"206471_s_at" 20559 19568 1100 9523 11285 13530 14523
"206472_s_at" 4157 10628 8173 20027 1655 21727 8833
"206473_at" 14330 17746 21707 22208 15433 16024 2252
"206474_at" 725 1074 13078 21854 6393 7952 3331
"206475_x_at" 11563 14816 17713 10768 9810 15661 12422
"206476_s_at" 8686 20006 257 7799 13703 12536 10609
"206477_s_at" 14103 20823 16211 3667 20828 5365 19341
"206478_at" 7461 16226 21174 9218 10321 821 21870
"206479_at" 11293 21888 471 12230 13293 11049 16746
"206480_at" 2680 17734 20518 20894 8070 10356 11536
"206481_s_at" 8346 2080 843 13573 16430 18402 14623
"206482_at" 11553 20472 20107 590 19716 1318 162
"206483_at" 1052 10417 1539 2692 7415 20455 7925
"206484_s_at" 11488 14379 15975 8757 10613 18348 16597
"206485_at" 12842 14114 265 11714 17727 13109 17966
"206486_at" 13852 21798 274 8324 13482 14102 13802
"206487_at" 14484 21420 3741 2575 6839 20981 1422
"206488_s_at" 18079 14675 22218 12091 15466 21905 14260
"206489_s_at" 10628 12483 15558 10475 9747 15250 17307
"206490_at" 8297 14388 18851 8743 14447 11002 14840
"206491_s_at" 18420 6572 6570 20782 309 8692 10755
"206492_at" 19026 1508 20905 20250 20534 8744 14534
"206493_at" 13258 8185 1870 536 6418 21332 13233
"206494_s_at" 10604 15888 18695 8788 16278 17079 15769
"206495_s_at" 6813 11396 5831 753 6567 6412 6009
"206496_at" 8375 14812 18449 12018 9808 19110 14063
"206497_at" 15220 1929 4479 21847 18850 22016 22153
"206498_at" 8482 6681 88 2428 13835 18833 21192
"206499_s_at" 21355 5194 11923 2475 1518 21436 10985
"206500_s_at" 15497 3246 19685 3971 7701 8223 12110
"206501_x_at" 13670 1041 17973 18972 3211 11977 12533
"206502_s_at" 13535 12259 19127 10555 13102 15377 15942
"206503_x_at" 17642 19493 21617 22126 6773 15896 14369
"206504_at" 10323 21001 6793 12016 13830 10752 20926
"206505_at" 8553 3713 13966 12812 11003 18345 17185
"206506_s_at" 2434 3186 10035 3435 2619 3448 7043
"206507_at" 2344 4289 4990 18076 7294 757 7237
"206508_at" 3215 19113 16984 20967 911 12487 13353
"206509_at" 11853 17958 3624 17541 8892 12088 10873
"206510_at" 11186 11701 21236 1074 7846 801 103
"206511_s_at" 12292 2449 15037 735 18116 17486 12633
"206512_at" 10820 15075 17595 9258 13845 13501 14235
"206513_at" 21690 1189 9281 3855 17643 17050 16955
"206514_s_at" 4279 15878 15873 7810 9818 17298 16740
"206515_at" 8603 12344 16811 8032 16442 11423 17757
"206516_at" 16364 22108 1476 5090 17413 615 1401
"206517_at" 8455 14735 18200 8370 12225 15364 13329
"206518_s_at" 7564 4928 18124 11326 15819 13523 17412
"206519_x_at" 21829 16398 15145 9618 15130 18183 18836
"206520_x_at" 20000 16857 7466 21613 15706 9809 97
"206521_s_at" 4671 1797 719 113 17857 22006 22184
"206522_at" 6367 12280 20280 8399 10452 14287 18927
"206523_at" 8916 69 15230 21334 15778 14219 12958
"206524_at" 474 14627 810 7397 14773 9508 19135
"206525_at" 13395 13435 5350 13708 12825 11525 12727
"206526_at" 10449 21460 8980 461 18086 347 20773
"206527_at" 7281 4337 8264 7258 13331 8644 21484
"206528_at" 11435 13220 18361 10019 14275 12384 14971
"206529_x_at" 5600 1918 19953 12696 12116 12717 13623
"206530_at" 6222 1836 20469 11954 9691 17948 18583
"206531_at" 10954 14285 20190 12734 15936 2913 19501
"206532_at" 20928 401 2969 15339 9682 9201 11571
"206533_at" 19454 3318 7915 18452 1578 1352 7592
"206534_at" 11588 14081 305 7190 13132 18218 17206
"206535_at" 10887 12101 17734 10428 12949 15180 13682
"206536_s_at" 1054 16576 11915 21852 1028 21795 3350
"206537_at" 12473 19966 21226 14459 19997 3336 14246
"206538_at" 5515 4347 1257 9907 17073 17960 14427
"206539_s_at" 7908 20675 13976 13168 14439 17933 13355
"206540_at" 4093 1035 1334 2784 1588 10466 12482
"206541_at" 8147 15930 10225 11254 13839 12946 12481
"206542_s_at" 19884 8590 2645 16939 21248 1110 1901
"206543_at" 15734 21587 3535 22040 5349 17727 3329
"206544_x_at" 20709 807 9044 17252 397 19656 928
"206545_at" 8877 8976 15310 8344 9396 12991 18120
"206546_at" 3290 19454 21465 8430 10499 1171 3234
"206547_s_at" 7932 6849 1210 11847 20120 11280 13073
"206548_at" 21529 20821 5854 20629 20911 7658 20194
"206549_at" 12981 16 1077 378 5842 14312 18821
"206550_s_at" 19208 5155 10564 2600 3248 10533 5366
"206551_x_at" 3779 22270 2797 18103 21900 21579 12048
"206552_s_at" 10752 15028 18764 9418 10810 12791 17184
"206553_at" 10005 9752 1004 18404 11544 18335 19827
"206554_x_at" 20857 5761 11348 15456 6728 5964 4007
"206555_s_at" 4717 10338 7336 6508 8842 4401 7464
"206556_at" 8336 3301 4396 16296 14804 12994 13696
"206557_at" 3604 20039 427 14609 9820 17994 12920
"206558_at" 8070 19316 8298 4037 4106 9916 22191
"206559_x_at" 9671 13129 16632 10361 7984 15081 20371
"206560_s_at" 13673 4435 18887 9692 17484 13599 17957
"206561_s_at" 12089 2406 13552 15305 1422 11749 13694
"206562_s_at" 3694 4002 8272 18812 1804 4055 5657
"206563_s_at" 13591 14446 15309 13498 14303 15590 16267
"206564_at" 1333 20765 587 11731 20514 14168 18369
"206565_x_at" 3506 21847 13670 21907 18844 22020 1775
"206566_at" 19063 18828 5463 14461 14126 18911 7581
"206567_s_at" 6053 7198 8193 16134 18120 19652 5980
"206568_at" 7654 12888 17304 9525 9653 15111 17950
"206569_at" 171 581 12358 256 1628 20744 685
"206570_s_at" 14826 1374 19454 13207 11640 18861 17076
"206571_s_at" 980 2866 3809 2084 8291 4403 7123
"206572_x_at" 5813 10707 5407 3871 16817 6437 21284
"206573_at" 3829 104 21561 19870 17255 14322 8982
"206574_s_at" 21824 21759 22124 260 21100 22174 20155
"206575_at" 9577 16159 15810 8546 14485 16648 13556
"206576_s_at" 14051 15706 655 8480 15253 18142 17271
"206577_at" 8271 6085 17276 15906 16985 14832 17561
"206578_at" 8650 11897 18657 13265 10261 16789 298
"206579_at" 1671 20492 21698 12993 15068 17817 19727
"206580_s_at" 17857 21826 2089 5389 21440 16245 646
"206581_at" 9430 16972 17924 5067 21047 15244 15777
"206582_s_at" 7621 18509 20189 11101 11250 18806 12045
"206583_at" 6482 11624 1500 17835 17973 772 21151
"206584_at" 19853 21129 4603 20710 13781 12188 14053
"206585_at" 19330 11213 964 9324 15760 16041 17647
"206586_at" 819 21311 5879 2301 9393 21122 21972
"206587_at" 16058 22178 11529 213 5338 6652 183
"206588_at" 10457 8827 17622 12414 9714 17681 18456
"206589_at" 21956 3090 2696 12831 12889 7150 16728
"206590_x_at" 17555 2410 10221 18151 22171 22004 21310
"206591_at" 10157 5756 19212 9759 11383 15897 16874
"206592_s_at" 15892 17699 11135 6528 17770 6832 5091
"206593_s_at" 17614 18465 11948 18077 5758 8927 980
"206594_at" 1370 406 11629 13222 15656 438 21146
"206595_at" 14208 5817 13494 5284 20979 16263 21583
"206596_s_at" 7728 19368 9551 7134 15110 18657 19993
"206597_at" 7532 15469 17719 8381 12955 10735 19034
"206598_at" 10107 16130 15091 7716 18520 15943 11597
"206599_at" 1459 13925 5087 9077 10834 10709 18427
"206600_s_at" 10197 7859 9100 21456 6447 5008 19223
"206601_s_at" 12049 12721 15483 7817 13418 15729 16470
"206602_s_at" 11951 18158 8784 13010 16810 18138 11818
"206603_at" 8946 14004 19427 7346 13582 12959 18975
"206604_at" 12109 507 22072 2931 14356 11334 6749
"206605_at" 11957 14897 15699 12908 14136 17343 18436
"206606_at" 9726 15016 16665 10515 13036 15299 15847
"206607_at" 16607 1251 20617 6733 425 13943 21802
"206608_s_at" 9316 13454 17048 7365 13733 15213 15721
"206609_at" 7285 13487 4001 9855 15352 18482 14681
"206610_s_at" 11078 12317 18842 11010 10731 12569 12373
"206611_at" 14200 2939 13481 8083 12534 21880 20092
"206612_at" 12322 3295 21234 12635 15076 15938 20798
"206613_s_at" 20729 6021 13415 4574 1641 10558 5592
"206614_at" 14214 15979 18396 12306 14833 2547 18018
"206615_s_at" 4736 1140 21580 11868 14518 17117 13538
"206616_s_at" 4594 7420 897 9271 16022 10869 7771
"206617_s_at" 12215 15128 17681 12489 13110 15389 15954
"206618_at" 10476 8738 15737 11975 10573 18017 16479
"206619_at" 7251 13696 16385 10733 14049 15616 16304
"206620_at" 9340 16393 14085 19093 16267 13726 12819
"206621_s_at" 6488 16686 13909 7074 18735 8869 4640
"206622_at" 13420 14870 17017 12953 11770 16203 4725
"206623_at" 13912 13472 19013 12813 12539 17229 17707
"206624_at" 13966 12405 19364 19645 10661 17368 16179
"206625_at" 8041 16527 2080 13545 14906 13278 19056
"206626_x_at" 8290 19731 22107 18670 17720 12706 12919
"206627_s_at" 14525 20614 52 624 13903 15267 1012
"206628_at" 13662 20537 16928 8520 14220 20353 19917
"206629_at" 9636 12053 17021 2770 16568 15862 12483
"206630_at" 7760 14800 18451 8313 15142 11646 19267
"206631_at" 22054 6014 21299 2555 4548 17372 18970
"206632_s_at" 21873 20186 19702 18252 18910 7685 6160
"206633_at" 8292 3285 10230 11557 9878 14732 17080
"206634_at" 12758 5536 1666 12537 7585 16385 18951
"206635_at" 16882 21045 21009 18590 7963 22118 16732
"206636_at" 1490 2203 7698 20823 7032 5066 12330
"206637_at" 4016 13303 17414 7652 12540 11952 14972
"206638_at" 3988 3712 2376 13253 16138 14391 13624
"206639_x_at" 7507 15425 19421 13592 9742 14131 17988
"206640_x_at" 9594 16265 16408 12910 16549 13765 15200
"206641_at" 6961 3251 4124 20854 11498 13222 6745
"206642_at" 7247 13293 19068 8910 7680 11026 15760
"206643_at" 2730 5835 370 12458 11867 18364 18344
"206644_at" 12923 1051 398 9425 10871 18380 19187
"206645_s_at" 11906 16248 15401 11269 9741 13145 18326
"206646_at" 7339 12625 14963 19233 16466 16767 18028
"206647_at" 8972 15576 15638 11349 10435 17463 16709
"206648_at" 6484 20741 14073 21039 3427 1707 1037
"206649_s_at" 6742 5554 14324 20025 5432 21108 896
"206650_at" 810 3738 1142 10130 21542 21886 21626
"206651_s_at" 10262 20594 21133 9318 3589 19090 6430
"206652_at" 1260 18990 13096 19846 20656 2237 9408
"206653_at" 21872 1892 10571 4687 5305 1285 21531
"206654_s_at" 4786 2285 1895 16305 4851 1236 20946
"206655_s_at" 4274 20667 129 16170 20168 17915 9
"206656_s_at" 3631 7401 9895 5083 6067 9361 4628
"206657_s_at" 12963 12883 17707 8665 13065 15330 12806
"206658_at" 3655 14920 2656 13414 10387 20213 1443
"206659_at" 12299 3513 21125 20944 1235 279 949
"206660_at" 14112 15891 19205 21232 9462 13701 13408
"206661_at" 16121 20467 21979 169 21822 8076 17724
"206662_at" 15854 1174 6848 20467 6606 21978 842
"206663_at" 5384 1433 2378 8420 10255 9825 13087
"206664_at" 12520 14099 15327 8246 10137 15316 12674
"206665_s_at" 2868 2338 11310 22182 388 17551 7756
"206666_at" 3706 21683 18421 11342 9813 12751 13748
"206667_s_at" 21398 2411 13997 21110 2657 12412 6939
"206668_s_at" 21840 2143 4568 4638 2209 1804 3593
"206669_at" 11024 3829 11095 20185 8340 1980 17190
"206670_s_at" 12938 1091 9344 21599 9130 18751 12650
"206671_at" 5216 12903 631 9657 12058 12585 18145
"206672_at" 9419 14978 17157 13237 11773 13258 15389
"206673_at" 6897 21024 21268 14518 6001 4003 20094
"206674_at" 22264 15210 14086 7621 13242 17835 13038
"206675_s_at" 103 1821 5653 18337 11476 5820 20421
"206676_at" 12436 12622 17737 10613 13171 15457 13566
"206677_at" 8585 18357 553 11469 13567 22033 7452
"206678_at" 10989 12553 14942 8066 11808 18539 13151
"206679_at" 9409 8301 20065 12946 10285 9610 13042
"206680_at" 11785 14336 16770 9592 16450 14773 15137
"206681_x_at" 13009 14775 19174 13163 16540 13505 18670
"206682_at" 12590 21740 18455 13276 11091 14647 3985
"206683_at" 4601 4387 11518 4793 5567 3621 5428
"206684_s_at" 5381 766 5111 4264 10870 13053 19870
"206685_at" 11047 6870 21539 3140 1215 15930 19817
"206686_at" 3687 4308 4755 3315 21275 11056 10101
"206687_s_at" 21076 3990 6459 21484 4326 10520 10515
"206688_s_at" 16501 19258 9952 5054 6064 19276 71
"206689_x_at" 2812 2393 5610 4380 7512 9331 7259
"206690_at" 8957 12790 20272 11799 11393 14440 19416
"206691_s_at" 12178 15769 21494 11073 11376 19548 13197
"206692_at" 12596 13897 15541 13205 14685 17385 18127
"206693_at" 9134 2257 1008 21747 21997 17580 13372
"206694_at" 10103 12605 15920 8713 14378 15211 19421
"206695_x_at" 2316 3340 9278 20906 20474 1355 7063
"206696_at" 10829 15114 214 13295 10180 1633 2876
"206697_s_at" 782 12383 208 18932 12361 21624 3029
"206698_at" 9576 17182 3504 2106 6217 21437 7442
"206699_x_at" 11281 16295 14847 7353 13012 12143 12735
"206700_s_at" 9998 14083 17961 13591 12986 16457 11334
"206701_x_at" 8986 14069 4763 7325 15800 12327 16418
"206702_at" 10085 16522 11024 7092 9619 18869 13235
"206703_at" 4283 5114 21922 18482 10192 5383 21513
"206704_at" 2173 20173 2960 17268 6079 21602 1088
"206705_at" 12789 14241 15973 8018 16479 11746 15445
"206706_at" 8486 20118 17010 13228 10375 16137 21722
"206707_x_at" 7918 8794 10872 13455 17482 12555 19864
"206708_at" 19419 372 1040 252 15192 8450 22066
"206709_x_at" 8748 3228 21105 13534 9876 13941 4733
"206710_s_at" 241 3310 1020 13924 1484 14690 15017
"206711_at" 12646 12339 17358 5297 15446 3535 13951
"206712_at" 10355 22162 2143 5860 21172 21547 12228
"206713_at" 9873 1876 771 12303 14718 12193 18738
"206714_at" 8231 18763 385 17424 10860 16967 18517
"206715_at" 18486 3643 17165 13367 12040 15743 17334
"206716_at" 7467 15069 16338 7256 10778 17769 16963
"206717_at" 8541 14758 19065 12185 16130 16894 6752
"206718_at" 3135 15347 16457 5531 10635 8967 12753
"206719_at" 11300 7860 5183 1801 15455 18627 15246
"206720_at" 7665 1142 20694 3152 10505 18922 16685
"206721_at" 14918 21372 5446 11748 12560 16942 2321
"206722_s_at" 2639 8412 9574 17742 6890 2610 10488
"206723_s_at" 528 2441 12307 16622 19108 8670 1343
"206724_at" 7055 1992 4227 22011 6723 7313 6974
"206725_x_at" 5957 4091 14968 11041 17813 16250 17710
"206726_at" 13813 15668 17663 7882 13909 10932 18377
"206727_at" 8868 14700 16642 11155 12897 18007 15598
"206728_at" 9088 11959 16054 12309 12721 14889 15310
"206729_at" 17215 21898 6630 3293 22011 5809 14152
"206730_at" 8353 16055 17647 7344 12118 18933 14276
"206731_at" 8822 20646 388 14773 22193 9923 615
"206732_at" 13380 12397 18760 8479 15877 16084 16223
"206733_at" 17240 14977 684 2251 15020 16129 18217
"206734_at" 6849 8584 2736 5733 16924 575 7158
"206735_at" 6127 14880 15330 12554 12379 21513 17320
"206736_x_at" 13243 20693 1577 12587 16614 18171 14298
"206737_at" 10096 15613 14983 9605 11513 15257 17361
"206738_at" 14239 13753 891 12254 20247 10929 20093
"206739_at" 11845 289 20754 2457 8129 3764 13126
"206740_x_at" 10177 16538 21032 20037 10174 17752 18853
"206741_at" 11426 13665 15320 3600 15473 14237 16190
"206742_at" 8749 15594 527 10974 15664 10780 12673
"206743_s_at" 11200 15103 16090 18933 15461 14454 14715
"206744_s_at" 1324 11645 2533 21993 6931 1955 2389
"206745_at" 8123 386 5554 8578 4241 8890 11028
"206746_at" 12881 20379 2291 18811 19148 1181 4573
"206747_at" 12592 3123 4265 21941 1737 21961 18021
"206748_s_at" 2446 2823 21040 21931 60 5382 20175
"206749_at" 11506 12887 17832 8214 14248 15999 18235
"206750_at" 12837 9441 15835 7647 15023 10827 10863
"206751_s_at" 8102 981 12163 12578 10191 19031 19039
"206752_s_at" 21903 2723 3043 1366 16962 21212 1252
"206753_at" 10484 13754 21387 11072 14488 12334 17118
"206754_s_at" 10942 15049 18308 12575 10655 17702 12907
"206755_at" 7688 12284 11192 9935 15690 11821 14821
"206756_at" 4698 8925 13109 4921 8755 1182 1949
"206757_at" 10473 18470 21398 8483 9985 17140 13543
"206758_at" 12236 14487 18728 10357 15697 11697 18551
"206759_at" 22025 16261 17402 7537 10990 17602 17640
"206760_s_at" 22082 15063 16282 10588 13136 14053 16004
"206761_at" 8653 16233 17074 11435 10390 14536 18796
"206762_at" 10612 20114 17690 15631 14310 11024 14281
"206763_at" 11417 14512 18212 10608 13993 16626 18860
"206764_x_at" 4790 398 3561 5895 11537 10508 9097
"206765_at" 11420 1449 13257 743 964 11110 13035
"206766_at" 19695 21238 21631 22146 979 9404 2182
"206767_at" 12248 151 17727 20882 10262 18801 13792
"206768_at" 12014 20310 19242 19599 12057 11896 12424
"206769_at" 10779 13780 18915 10384 14960 13984 15591
"206770_s_at" 17171 18026 14743 15792 18070 3432 3895
"206771_at" 6229 12414 18602 8828 10554 15726 19554
"206772_at" 21090 13662 315 19087 15167 16559 17692
