"inst_2547" "inst_3406" "inst_3606" "inst_3708" "inst_4269" "inst_4730"
"200918_s_at" 18414 13355 10203 15488 11854 4241
"200919_at" 18758 3659 18422 15425 19677 1841
"200920_s_at" 12388 4136 14903 15278 11731 19569
"200921_s_at" 13667 21294 13165 13449 14236 5459
"200922_at" 17123 12976 18720 15536 15305 17277
"200923_at" 7789 22178 16651 12427 15801 3982
"200924_s_at" 16673 4277 9095 1958 8551 3095
"200925_at" 12777 13301 2912 10796 10426 7126
"200926_at" 5388 14600 4884 6748 4657 9549
"200927_s_at" 16776 21305 20948 19895 13499 13677
"200928_s_at" 633 10125 13853 7249 9187 330
"200929_at" 13900 14773 10542 10925 17674 4205
"200930_s_at" 6527 11751 2403 829 13154 13220
"200931_s_at" 17426 4252 15540 11287 8274 4626
"200932_s_at" 16296 18837 15882 19762 10364 14318
"200933_x_at" 5358 2924 4852 6719 4621 9497
"200934_at" 15796 15438 12171 11520 15768 4875
"200935_at" 17356 2354 19089 15388 1470 2709
"200936_at" 10051 2571 4861 6724 4625 9514
"200937_s_at" 10313 3466 10309 3441 10678 4823
"200938_s_at" 6646 11077 7322 10278 5843 12525
"200939_s_at" 338 12711 741 22040 791 391
"200940_s_at" 19478 14444 18657 17526 11237 19091
"200941_at" 16628 14689 15602 14194 19151 17138
"200942_s_at" 17280 16642 10228 3439 19421 15553
"200943_at" 13391 15949 1808 2549 13288 6078
"200944_s_at" 13012 14658 3075 4905 12315 6641
"200945_s_at" 12063 20375 14129 12778 13372 4815
"200946_x_at" 19771 19241 18301 3641 14267 15101
"200947_s_at" 16424 13242 12103 14361 15044 4707
"200948_at" 16099 15106 10441 15686 10993 5493
"200949_x_at" 3163 13426 9834 3788 12916 16842
"200950_at" 21118 15962 18802 1721 8968 18549
"200951_s_at" 22075 7303 5328 9307 7277 8045
"200952_s_at" 21188 4645 7868 7495 3760 3120
"200953_s_at" 18631 5485 9842 2004 7594 1570
"200954_at" 15723 16167 11046 19258 17428 6056
"200955_at" 21227 16945 20676 11892 11242 17253
"200956_s_at" 21153 18346 19835 2284 18084 18266
"200957_s_at" 18165 16703 11983 13778 11703 6472
"200958_s_at" 11138 13570 15841 12575 12151 5186
"200959_at" 19970 21271 11450 2497 14399 20133
"200960_x_at" 19493 13761 9531 12745 13227 15064
"200961_at" 18824 3002 11977 14588 20228 16231
"200962_at" 19498 14779 18133 17913 18318 19099
"200963_x_at" 5390 4456 4887 6750 10967 13719
"200964_at" 13636 13839 10817 3603 9608 16462
"200965_s_at" 4187 19716 13599 12260 13475 7120
"200966_x_at" 10296 3105 9904 3914 8893 6414
"200967_at" 12901 13029 2493 11996 18489 5286
"200968_s_at" 15976 2229 13964 11624 20120 16855
"200969_at" 14687 4197 9607 4112 21567 1440
"200970_s_at" 18141 4354 9259 14895 13423 2097
"200971_s_at" 17522 3384 10431 13646 15710 3656
"200972_at" 17661 17867 14899 18026 19027 6690
"200973_s_at" 20681 21816 20513 4115 14552 5819
"200974_at" 1103 15480 19906 12962 19143 20920
"200975_at" 18255 15058 11236 12725 17113 15628
"200976_s_at" 18621 15421 14050 14370 14095 5351
"200977_s_at" 17298 2429 9755 14655 16049 15221
"200978_at" 16208 16764 13120 4387 9062 5334
"200979_at" 13805 19192 14162 20972 21830 5299
"200980_s_at" 16857 13837 9117 2557 19043 14848
"200981_x_at" 16572 13638 9847 4834 1820 14935
"200982_s_at" 21502 3117 10635 11293 16936 18441
"200983_x_at" 2735 13199 10964 11953 15495 6026
"200984_s_at" 2274 17856 11518 18039 18407 3027
"200985_s_at" 15603 20549 1872 4884 12332 2759
"200986_at" 4373 6978 7394 8620 6893 11062
"200987_x_at" 21735 3461 19827 17188 13458 5825
"200988_s_at" 14008 18340 10323 1714 9372 17771
"200989_at" 15280 3104 9428 12140 9784 3352
"200990_at" 20434 20193 10266 20113 10737 6647
"200991_s_at" 14730 19141 18726 19431 16071 14910
"200992_at" 19274 14854 16494 13086 19252 4061
"200993_at" 19291 13141 15430 16402 16041 13802
"200994_at" 18103 18089 12134 13798 20613 3624
"200995_at" 21042 19771 16679 17877 19961 15279
"200996_at" 18749 17072 12485 16659 17083 3763
