"K","IncDrugs","EnrichedClusters","Percentage","EnrichedClustersDT","PercentageDT","Pval_ATC","Pval_DT"
106,1309,21,19.81,8,7.55,0.213086887489673,0.810327439951103
106,1309,18,16.98,2,1.89,0.302458658618882,0.551201667471463
106,1309,15,14.15,8,7.55,0.614764878404344,0.9561207747651
106,1309,13,12.26,9,8.49,0.78831954885857,0.120083242144578
106,1309,13,12.26,14,13.21,0.917375476600704,0.0416194262929688
106,1309,16,15.09,4,3.77,0.204523093728782,0.709135831237337
106,1309,15,14.15,1,0.94,0.895817953711962,0.246326218174949
106,1309,14,13.21,9,8.49,0.794529566166273,0.0989362038742902
106,1309,15,14.15,0,0,0.00785792861074544,0.0459362564687463
106,1309,13,12.26,13,12.26,0.241316416179753,0.287947017181149
106,1309,18,16.98,9,8.49,0.140661260359612,0.279566385385413
106,1309,9,8.49,3,2.83,0.984472933516348,0.848142667530795
106,1309,12,11.32,15,14.15,0.750986056113789,0.213378987817255
106,1309,16,15.09,10,9.43,0.00379599217368112,0.245319501160696
106,1309,13,12.26,1,0.94,0.846776541732264,0.836764504362967
106,1309,12,11.32,7,6.6,0.451725202683883,0.962894581685545
106,1309,17,16.04,11,10.38,0.685544826859657,0.283612631929211
106,1309,18,16.98,9,8.49,0.623801985807161,0.532249076116182
106,1309,17,16.04,0,0,0.725060484972065,0.898602116764032
106,1309,11,10.38,3,2.83,0.940542491257473,0.923722934282435
106,1309,19,17.92,14,13.21,0.787279050295027,0.882544040959015
106,1309,16,15.09,15,14.15,0.204218589456292,0.896001329742295
106,1309,17,16.04,4,3.77,0.118174506744399,0.376440029946393
106,1309,21,19.81,7,6.6,0.153233671018023,0.529395669595362
106,1309,15,14.15,8,7.55,0.560565558864318,0.80777011443412
106,1309,10,9.43,10,9.43,0.807631930522325,0.0111884478418639
106,1309,13,12.26,2,1.89,0.0950895810366861,0.715686275821765
106,1309,16,15.09,13,12.26,0.0806795777194864,0.278600226760665
106,1309,16,15.09,9,8.49,0.573122420190037,0.95225502149734
106,1309,18,16.98,4,3.77,0.220421205813575,0.995487225919342
106,1309,10,9.43,4,3.77,0.899649035261088,0.911481292566847
106,1309,16,15.09,9,8.49,0.415557024885425,0.0877846540252756
106,1309,12,11.32,1,0.94,0.288244609335063,0.877522325987935
106,1309,21,19.81,13,12.26,0.0389582600214102,0.389006741098463
106,1309,16,15.09,1,0.94,0.34805284040461,0.647840476900298
106,1309,17,16.04,8,7.55,0.089481960966382,0.650867626204505
106,1309,14,13.21,6,5.66,0.288575834218735,0.750078075342956
106,1309,16,15.09,12,11.32,0.504019848910038,0.718824524016689
106,1309,16,15.09,6,5.66,0.19370484038867,0.529128636744483
106,1309,20,18.87,12,11.32,0.000339304005730941,0.0818190205662573
106,1309,13,12.26,7,6.6,0.0300160811190314,0.0219986162692725
106,1309,10,9.43,12,11.32,0.598224951047841,0.622410813568236
106,1309,15,14.15,10,9.43,0.131074575305705,0.121242252490233
106,1309,13,12.26,3,2.83,0.771165756900716,0.984488815863207
106,1309,15,14.15,8,7.55,0.0463635753704117,0.112461047292215
106,1309,16,15.09,7,6.6,0.687530642551056,0.830615539401095
106,1309,15,14.15,1,0.94,0.640872412334557,0.853988568516688
106,1309,15,14.15,10,9.43,0.381622480601546,0.336226415559888
106,1309,17,16.04,11,10.38,0.42574042639862,0.0294405307187445
106,1309,13,12.26,12,11.32,0.660170058606912,0.262685824572429
106,1309,14,13.21,10,9.43,0.408263450543424,0.981098019849563
106,1309,17,16.04,1,0.94,0.267523589423147,0.7196231034322
106,1309,8,7.55,5,4.72,0.933669641504281,0.314120620819974
106,1309,18,16.98,12,11.32,0.574383681009794,0.475282919472281
106,1309,14,13.21,6,5.66,0.575929146674857,0.708835809882317
106,1309,14,13.21,13,12.26,0.711456431998263,0.861381189666602
106,1309,10,9.43,10,9.43,0.975583792591067,0.85999163184919
106,1309,19,17.92,11,10.38,0.318932323873543,0.680170342229734
106,1309,22,20.75,6,5.66,0.0269056958537724,0.0365816255779466
106,1309,11,10.38,0,0,0.693055175167852,0.689046612992786
106,1309,18,16.98,7,6.6,0.644508513983952,0.353229868396604
106,1309,17,16.04,14,13.21,0.748777375147336,0.000505464919288824
106,1309,11,10.38,7,6.6,0.926707718530993,0.845030729470138
106,1309,11,10.38,0,0,0.809117185491731,0.249357686982707
106,1309,15,14.15,3,2.83,0.646207118574944,0.835962535183381
106,1309,15,14.15,8,7.55,0.174163186458674,0.491640138754625
106,1309,15,14.15,1,0.94,0.511588085462817,0.519450917730165
106,1309,13,12.26,9,8.49,0.899609350526025,0.631789805928144
106,1309,21,19.81,10,9.43,0.00930033705603718,0.518847767602514
106,1309,15,14.15,10,9.43,0.269062319925027,0.509957265932358
106,1309,14,13.21,12,11.32,0.701582429625718,0.143692956405841
106,1309,15,14.15,8,7.55,0.583884238197611,0.169521092294471
106,1309,16,15.09,17,16.04,0.78376633856143,0.570880158075634
106,1309,9,8.49,0,0,0.929826465930611,0.929207321825764
106,1309,13,12.26,9,8.49,0.88463261900617,0.287915329219596
106,1309,11,10.38,0,0,0.176373160152247,0.220316831026271
106,1309,16,15.09,11,10.38,0.286750391026184,0.118567805204514
106,1309,16,15.09,0,0,0.119648820304493,0.576296438713134
106,1309,11,10.38,4,3.77,0.789503601461577,0.160264096930564
106,1309,14,13.21,0,0,0.957483649796153,0.978413019131963
106,1309,17,16.04,13,12.26,0.15045980428507,0.250687878901946
106,1309,16,15.09,9,8.49,0.10488232515332,0.321294388741476
106,1309,16,15.09,8,7.55,0.252452414193604,0.0372959555375137
106,1309,13,12.26,12,11.32,0.403314542065345,0.00131431875020394
106,1309,12,11.32,6,5.66,0.858198949169493,0.718334977207349
106,1309,17,16.04,14,13.21,0.726491145979187,0.413019559816345
106,1309,12,11.32,7,6.6,0.763151174139311,0.740233691817728
106,1309,13,12.26,4,3.77,0.896487014831348,0.85654677651665
106,1309,14,13.21,0,0,0.839757059144845,0.449274804622629
106,1309,17,16.04,7,6.6,0.532214232438272,0.762771186149679
106,1309,11,10.38,6,5.66,0.595198303897536,0.423791790350691
106,1309,18,16.98,6,5.66,0.00648556192058915,0.0187238727003695
106,1309,17,16.04,10,9.43,0.677437579491793,0.481256455594404
106,1309,13,12.26,4,3.77,0.634977079894709,0.271747327718828
106,1309,21,19.81,9,8.49,0.391485429317229,0.718593093924565
106,1309,9,8.49,15,14.15,0.78831954885857,0.786601502362009
106,1309,16,15.09,11,10.38,0.626516460220715,0.191327378026963
106,1309,17,16.04,3,2.83,0.734195592693357,0.552466043763498
106,1309,16,15.09,14,13.21,0.419268323807378,0.132723640464385
106,1309,11,10.38,4,3.77,0.911299059621698,0.501269543823004
106,1309,15,14.15,8,7.55,0.239610101578346,0.391412474015627
106,1309,16,15.09,7,6.6,0.429224914904843,0.857872507688427
106,1309,18,16.98,4,3.77,0.263736649490331,0.586641838438239
106,1309,14,13.21,9,8.49,0.779206700200397,0.119028826919233
106,1309,18,16.98,11,10.38,0.275613034191805,0.0282527553745704
106,1309,20,18.87,19,17.92,0.324652487712397,0.469265080680333
106,1309,13,12.26,10,9.43,0.795974559086607,0.54232557541805
106,1309,16,15.09,0,0,0.466714806938594,0.140033590475151
106,1309,16,15.09,3,2.83,0.552653779137988,0.899872379917452
106,1309,19,17.92,15,14.15,0.0389800853226252,0.343925951458682
106,1309,14,13.21,10,9.43,0.382387054907167,0.14009223902084
106,1309,15,14.15,6,5.66,0.66368103245822,0.855469852066732
106,1309,15,14.15,14,13.21,0.862986728804143,0.561615076557227
106,1309,15,14.15,7,6.6,0.813405189347433,0.773204680894699
106,1309,18,16.98,9,8.49,0.113909246669145,0.646814172368864
106,1309,21,19.81,3,2.83,0.46508930992488,0.501298579968952
106,1309,16,15.09,9,8.49,0.344183488727794,0.404710765253832
106,1309,17,16.04,10,9.43,0.866706411179662,0.848233553126054
106,1309,16,15.09,4,3.77,0.723581948626311,0.919916507240843
106,1309,20,18.87,5,4.72,0.230500963415789,0.785334983267334
106,1309,18,16.98,13,12.26,0.112207962834723,0.309061312879456
106,1309,10,9.43,2,1.89,0.688323094866335,0.540275768861983
106,1309,10,9.43,4,3.77,0.698576835861615,0.87498679728579
106,1309,11,10.38,6,5.66,0.869204252295656,0.517818956448859
106,1309,19,17.92,17,16.04,0.336479979320622,0.792308012737355
106,1309,11,10.38,2,1.89,0.373977093987725,0.795919649149463
106,1309,18,16.98,2,1.89,0.96426949793637,0.970350460786405
106,1309,15,14.15,13,12.26,0.264176587666211,0.451751400807951
106,1309,17,16.04,4,3.77,0.791397914469774,0.675415191846369
106,1309,15,14.15,3,2.83,0.76732204277082,0.940169035994209
106,1309,15,14.15,6,5.66,0.886691710166804,0.98402913814143
106,1309,14,13.21,0,0,0.977465296596208,0.974995566746624
106,1309,8,7.55,5,4.72,0.98848287939361,0.998156141042502
106,1309,14,13.21,5,4.72,0.866397944786336,0.811611987597454
106,1309,11,10.38,3,2.83,0.936022320435049,0.951959495763671
106,1309,16,15.09,11,10.38,0.0177547033259512,0.38753570021007
106,1309,16,15.09,10,9.43,0.203869118000614,0.6653633929463
106,1309,15,14.15,6,5.66,0.602863970222965,0.104930442266128
106,1309,21,19.81,14,13.21,0.415655188494261,0.690910976877121
106,1309,13,12.26,11,10.38,0.185132642739528,0.380691076018684
106,1309,16,15.09,10,9.43,0.292046946887767,0.839369899264897
106,1309,19,17.92,11,10.38,0.0634138739964494,0.284721621729853
106,1309,20,18.87,5,4.72,0.0298276912855465,0.313219055063002
106,1309,13,12.26,9,8.49,0.508144202114085,0.668822135437807
106,1309,12,11.32,0,0,0.802584030775237,0.677955033330035
106,1309,15,14.15,6,5.66,0.230542675742143,0.87905073026703
106,1309,15,14.15,2,1.89,0.496801406843434,0.807847184038432
106,1309,16,15.09,4,3.77,0.746334894484206,0.649740722857281
106,1309,16,15.09,10,9.43,0.774057107518743,0.446170076387724
106,1309,15,14.15,6,5.66,0.904237150475792,0.993374327885502
106,1309,14,13.21,3,2.83,0.892107996948202,0.960574845974245
106,1309,20,18.87,10,9.43,0.388997351031898,0.179616502049762
106,1309,12,11.32,5,4.72,0.905545014663164,0.00189640226973364
106,1309,11,10.38,3,2.83,0.990861672351059,0.636300840477575
106,1309,16,15.09,8,7.55,0.861134824009208,0.423315966105177
106,1309,14,13.21,12,11.32,0.780843796684273,0.787766906600368
106,1309,15,14.15,9,8.49,0.601142017762473,0.81134009774001
106,1309,15,14.15,10,9.43,0.0941178933150153,0.522161064978481
106,1309,18,16.98,13,12.26,0.0259091428033439,0.000224126697753402
106,1309,16,15.09,13,12.26,0.258680336424163,0.317353603626005
